,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40
134,0.013894543,-0.40693912,0.033776853,0.12041132,-0.20316559,0.2599982,0.19671409,-0.42492485,0.1688564,-0.24889466,0.024626225,-0.43171906,0.5340983,0.35274056,-0.11995824,-0.29513824,-0.4194726,-0.5089645,0.14294901,0.28009838,0.023358427,0.8061658,0.29374087,-0.036371168,-0.37113616,-0.2754879,-0.05141417,-0.83140874,0.5635975,1.06791,-0.326247,0.1097297,-0.2899359,-0.060944825,-0.21078412,0.3542,-0.15965132,-0.41011685,-0.23581411,0.3889501,-0.861857,0.04066911,0.03087314,0.00927341,0.038146928,0.046570595,0.06957244,0.0036507507,0.06444181,0.0039330297,0.003913218,0.1731588,0.00023894466,0.016797533,0.11607543,0.022849068,0.008288678,0.0027662008,0.0020839563,0.017477646,0.02023349,0.0004926836,0.0065775486,0.1388201,0.00013866537,0.010337166,0.015446915,0.00056354114,0.0039024479,0.051170897,0.0087091895,0.0030873634,0.00950895,0.011289735,0.008007242,0.0076784096,0.0051347204,0.0010710264,0.00043058884,0.00027797473,0.024548346,1.709391e-05
135,0.14976588,0.33144343,-0.041666582,0.1568159,0.25215676,-0.28100228,-0.16256231,0.41961762,0.15422195,0.3839681,0.15694824,0.4329643,-0.66356623,-0.27609816,0.38393423,0.24127592,0.2754801,0.47618663,0.2816435,-0.20771515,-0.017786516,-0.8047102,-0.14736517,0.14848194,0.26720175,0.26451778,0.10308881,0.7259615,-0.9298162,-0.8742755,0.3579006,-0.20414554,0.12894596,-0.11275538,0.44479918,0.037282027,0.15700752,0.5964573,0.2807367,-0.4483785,0.87880915,0.051408827,0.03486337,0.010256365,0.017534358,0.021136869,0.020542998,0.045688234,0.03974936,0.0363738,0.19691983,0.011980288,0.008694518,0.00095511356,0.0007613564,0.00036552123,0.02573682,0.003038543,0.01662387,0.004276464,0.032558005,0.007920569,0.054366667,0.0021136475,0.0014407396,0.00015257341,0.012624744,0.021843199,0.02173047,0.10545094,0.000117690746,0.0033009911,0.0072651915,0.060615692,0.0024305072,0.063348055,4.995774e-05,0.06636798,0.036256492,0.020825101,0.014626297,0.048983503
136,-0.07518383,-0.1892491,-0.0021702275,-0.17438209,-0.26549232,0.11033006,0.10416729,-0.55050576,0.004140317,0.19757873,-0.061392576,-0.3884346,0.82629263,0.6232403,-0.35245487,-0.14310588,-0.336079,-0.4262,-0.1570601,0.2848686,0.07483009,0.8019333,0.287722,-0.21170455,-0.27682614,-0.10021019,0.03270512,-0.7968448,1.0594485,1.1828163,-0.26211727,0.2056459,-0.41119966,0.0718482,0.023070678,0.21511331,-0.017600909,-0.5223501,-0.004394751,0.5056236,-0.8485128,0.006097325,0.0032550322,0.05176475,0.15189874,0.0057688206,0.010944802,0.0059274375,0.0008824566,0.00047135307,0.061876647,0.003080407,0.020169161,0.011011432,0.26986516,0.00887342,0.0042558853,0.06569693,0.0016033412,0.0035785176,0.0034953877,0.023285689,0.0060983067,0.010953833,0.003253219,0.054956976,0.045340206,0.04829833,0.001527841,1.5633948e-05,0.12077899,0.023629574,0.023217553,9.2970986e-05,4.4808246e-05,0.17881463,0.014267828,0.1291129,0.028245583,0.0036965832,0.077144936,0.0016999606
137,0.13512188,0.46568733,-0.40688452,-0.19541563,0.47239947,-0.10096667,-0.16485065,0.59041417,-0.11798696,0.37113065,0.23245636,0.77634954,-0.6284745,-0.43352842,0.17052369,0.13092253,0.4517107,0.3531936,0.064780444,-0.18012138,0.09299758,-0.8913517,-0.18581782,-0.2360237,0.4754686,0.17855856,-0.15854949,1.0557704,-0.91130656,-0.8779344,0.50359213,-0.29833233,0.27950525,-0.0057329144,0.3614041,-0.075789526,0.03216575,0.7015381,0.20219277,-0.6119276,0.7547381,0.08303823,0.016537318,0.0035249828,3.8454018e-05,0.006019687,0.0022270987,4.5611923e-05,0.0035099,4.498491e-05,0.03731944,0.026856529,0.11144387,0.03927538,0.08638488,0.007088196,0.00035065055,0.00023035846,0.05769838,0.0011149746,0.00057123543,0.07664502,0.021434097,0.0005816091,0.0373523,0.062322296,0.00050842133,0.009203286,0.0034586864,0.008202639,0.001779363,0.00012090627,0.0008366733,0.015947316,0.02633253,0.015499647,0.055140894,0.003907032,0.039567813,0.015010197,0.054354046,0.0008578508
138,-0.032443263,-0.24534638,0.031434473,-0.446289,-0.31386307,0.50516754,0.30539137,-0.43285578,-0.20892517,-0.06321693,-0.13965963,-0.25514644,0.73352766,0.1032634,-0.35361844,-0.38970166,-0.3789587,-0.5372142,-0.036285937,0.3334909,-0.079249285,1.3025991,0.27774608,-0.10888057,-0.295948,0.0520572,-0.030044131,-1.0681043,1.002468,1.1074868,-0.3656271,0.33003676,-0.13365391,-0.019003764,-0.23272729,-0.22633748,-0.1816981,-0.2798603,0.022973605,0.4250863,-0.86968654,0.049982063,0.041324366,0.00023558282,0.00020258955,0.05250541,0.026853615,0.005096569,0.013623486,0.040525276,0.014262221,9.300082e-05,4.7027508e-05,0.046868037,0.008133643,0.00025569176,0.01882605,0.0015102379,0.028955577,0.03890547,0.0688271,2.546013e-05,0.042497873,0.009109723,0.00018479815,0.018289225,0.010835537,0.0048272526,0.023411341,0.0001056413,0.06669101,0.00011031575,0.13862242,8.102979e-05,0.0002203444,0.06677377,0.00063357473,0.00022165003,0.05749624,0.04735492,0.043522898,0.011400865
139,0.16787902,0.063968144,-0.019979611,0.3707417,0.15009366,-0.12081233,-0.15812337,0.5833745,0.2645213,-0.06377992,0.06724476,0.7291862,-0.786327,-0.34445554,0.4948126,0.11189968,0.4449452,0.50163615,0.32704583,-0.04365595,-0.0098475665,-1.0778093,-0.21027842,0.21884051,0.4282862,0.18706964,0.110951304,0.7946804,-1.1224778,-1.2939976,0.33302763,0.054730177,0.285827,-0.14338848,0.07811962,0.065478854,0.17007233,0.99546605,-0.028915795,-0.605643,0.8536299,0.015183333,0.005223894,4.3623542e-05,0.013606411,0.00015190487,0.0002803802,0.08128757,0.0037987514,0.034425847,0.0019123425,0.00041780894,0.11135593,0.035826784,0.016282685,0.050545897,0.021235459,0.05170807,0.016599996,0.00030202372,0.00028052117,0.0051744985,0.0056662215,0.031513184,0.048841096,0.061522353,0.0010733587,0.0014486478,0.11652024,0.019710775,0.0004944584,0.0033086133,0.08924776,2.5783434e-05,0.036403425,0.013651861,0.0031367796,0.020672241,0.019360624,0.02356187,0.00036366167,0.0022709998
140,-0.050778687,-0.3038283,0.2055992,-0.11197832,-0.5784343,-0.034095943,0.3953793,-0.72306573,-0.014566436,0.13139412,-0.101540565,-0.5949171,1.1505356,0.5025583,-0.40562564,0.0695329,-0.53600305,-0.24298489,-0.09221989,0.35845605,0.055475775,0.8455851,0.39459544,0.20516495,-0.39300075,-0.07139621,0.14360009,-1.0873139,1.0503603,1.1807047,-0.32811928,0.21783176,-0.44546774,0.016790945,-0.22952445,-0.022534717,-0.09505044,-0.86944056,-0.084912986,0.84581846,-0.8894779,0.028282998,0.00064593484,0.0014814715,0.010646556,0.021357618,0.0086464,0.0029863892,0.02142525,0.021754488,0.17227773,0.041372936,5.6793456e-06,0.02099838,0.0047951355,0.0071667014,0.13561386,0.003090502,0.005928133,0.00056044705,0.01605472,1.2445287e-07,0.04151706,0.023132496,0.013648084,0.00016275197,0.0028253684,0.015147297,0.010449408,0.00019422661,0.014989461,0.0149352,0.018493066,0.050497632,0.0045671677,0.0096078925,0.037862528,6.627219e-06,0.020321505,0.010844915,0.051798534,0.0139073795
141,0.21615359,0.60544205,-0.31212628,-0.012713357,0.62193507,-0.268578,-0.27683032,0.8079738,-0.049485896,0.39844763,0.22287183,0.50455487,-0.6871244,-0.44741538,0.23670822,0.13207376,0.5869595,0.3555956,-0.069592,-0.24561194,0.078238554,-1.0730758,-0.17241035,-0.23096177,0.5799646,0.07339451,-0.106705,1.4875721,-0.95844376,-1.3098271,0.55487263,-0.05878444,0.3154249,0.057018623,0.3421228,-0.17196155,0.05278612,0.88237476,-0.071090825,-0.614345,1.037137,0.01846394,0.006675183,0.004849903,0.007510976,0.028726693,0.0149412835,0.017301502,0.0011845346,0.00040688572,0.0009440133,0.00013795233,0.018972421,0.02407157,0.014718943,0.06564608,0.023944136,0.022613784,0.00050801627,0.00235957,0.007446318,0.0064385077,0.00025918224,0.009012761,0.0064897696,0.004696758,0.01727933,0.0011417068,0.056114838,0.053470284,0.0007224873,0.0685271,0.008437262,0.01897689,0.03906718,0.0064337794,0.010653997,9.3415016e-05,0.018950094,0.00040213543,0.07577044,0.06061846
142,-0.057938464,-0.35850713,0.035457965,-0.48333585,-0.44101948,0.4558275,0.34281826,-0.55875033,-0.2528053,-0.14515935,-0.14129448,-0.530631,0.95958555,0.24263659,-0.54688704,-0.33515674,-0.51578367,-0.7285425,-0.23228203,0.2928536,-0.028182099,1.2624259,0.40683144,-0.19206496,-0.34165552,0.18078987,0.03282325,-1.1403211,1.4303074,1.3434001,-0.4862202,0.21894455,-0.107107,-0.002355183,-0.399943,-0.27701405,-0.19066268,-0.9171008,-0.10796427,0.8083099,-1.0671126,0.080476694,0.004998949,0.010974091,0.059566975,0.01240983,0.005785447,9.304108e-05,0.010931914,0.055651303,0.022105196,0.016417969,0.0016053759,0.0052403007,0.020262456,0.00035644934,0.028885443,0.006557338,0.00016150762,0.0055771605,0.03556263,0.025170403,0.003306929,0.01677697,0.0023133543,0.00190666,0.07646181,0.09346737,0.007859021,0.009996602,0.013067655,0.013319538,0.00087905175,0.0028441695,0.001118516,0.021637836,0.0008121326,0.007917407,0.018636687,0.01613722,0.07092643,0.0035408183
143,0.23317984,0.18501796,-0.04308523,0.3760393,0.6369488,-0.06328644,-0.28685388,0.7648423,0.21665159,-0.14389376,0.054035246,0.5779628,-1.1084707,-0.47276506,0.48563504,0.26856822,0.55691487,0.68083787,0.25559014,-0.1124329,0.07944644,-1.1409581,-0.43575862,0.18708897,0.48224613,-0.00843325,0.009553704,1.3287703,-1.3666326,-1.6127524,0.63001335,-0.044921648,0.48646757,-0.13171178,0.07925925,-0.08082416,0.22374512,1.1327349,-0.025834134,-0.830387,0.8433161,0.0617707,0.011310593,0.005653393,0.0018572469,0.15402913,0.038651932,0.02098841,0.0019101393,0.16126391,0.002454292,0.0004817484,0.00062819995,0.03252937,0.00010289036,1.1791106e-05,0.14589806,0.00409622,0.0841306,0.00025241316,0.02644736,0.06303482,0.0020904872,0.013573947,0.004317705,0.0024533467,0.013463977,0.0053063664,0.0038984895,0.00073959207,0.0456314,0.0013817588,0.04933952,0.0015516768,1.6096488e-05,5.0427536e-07,0.01693136,0.007411762,6.238156e-06,0.029828126,0.0014836421,0.002215759
144,-0.03672731,-0.45217663,0.3206554,0.20487937,-0.7182788,0.14802678,0.389058,-0.7875544,0.10379547,-0.23405734,-0.21282247,-0.78198564,0.95790374,0.6005863,-0.3463782,-0.21123487,-0.62513626,-0.47136202,-0.01929129,0.30207708,0.089939654,1.1635574,0.48610356,0.16467473,-0.5499247,-0.02512085,0.16109128,-1.4377345,1.1247288,1.4605386,-0.64002615,0.22781798,-0.46549654,0.079086654,-0.36270458,0.16756307,-0.18490312,-1.1737026,-0.18479502,0.9752304,-1.0568907,0.10669963,0.008186696,0.012325996,0.06698897,0.002253352,0.0056130667,0.041142836,0.07640662,0.026494686,0.0116813695,0.03041131,0.0052939593,0.01294592,0.0016572691,0.009220833,0.031551715,0.000102381935,0.015424262,0.05349403,0.023109967,0.0851628,0.022035195,0.0018193428,0.0022424755,0.004310682,0.011721167,0.002200291,0.08551397,0.00036853933,0.006659479,0.007947402,0.018105056,0.016988602,0.030592412,0.025744358,0.012482026,0.008486663,0.1437179,0.008828169,0.010371705,0.03980531
145,0.19979586,0.47424442,-0.1799428,0.2940756,0.6785537,-0.4262881,-0.34596026,0.7523622,0.20620422,0.35183984,0.23275298,0.57147,-0.96581525,-0.34826782,0.4469853,0.34003437,0.56812906,0.68091285,0.10967521,-0.29026133,0.09559255,-1.2654825,-0.44020838,0.016544309,0.47963306,-0.033018675,0.046590917,1.5704451,-1.367467,-1.109368,0.64729226,-0.1612136,0.28364384,0.0047119185,0.5636861,0.041242395,0.20571607,1.0516518,0.07156787,-0.8119318,1.1143186,0.0052668564,0.01712845,0.0033216788,0.03753073,7.0173315e-05,0.0028124237,0.0055432776,0.0053759054,0.021040007,0.08190275,4.7048024e-06,0.005502396,0.00020183515,7.363266e-06,0.023637105,3.0277693e-08,0.00116274,0.0155887045,0.00036322128,0.015724763,0.015046907,0.03444082,0.058986004,0.0018260881,0.00068118976,0.040144864,0.119080685,0.020813584,5.236333e-05,0.24687378,0.0024629203,4.3594002e-05,0.008357512,0.047587313,0.068351604,0.018503893,0.0020771306,0.024997795,0.075044736,0.003864302,0.024534015
146,-0.16302446,-0.2915123,0.02781951,-0.37661007,-0.47492078,0.31083953,0.3556158,-0.7779078,-0.07512114,0.027074995,-0.09512016,-0.59251904,0.9353947,0.49314058,-0.35632455,-0.26694897,-0.5625417,-0.6640782,-0.20473123,0.38842022,0.056295015,1.3517039,0.6791309,-0.25671062,-0.43487966,0.0990341,-0.0007874705,-1.3934982,1.296118,1.7858794,-0.6262351,0.14126794,-0.37743303,0.16899513,-0.15796901,0.07308542,-0.25186035,-1.0308814,-0.03706225,0.67528355,-1.1547058,0.009955679,0.00075691583,0.029605519,0.03686971,0.05001214,0.07517759,0.00045071848,0.0001222749,0.06644034,0.02669567,0.046701763,0.027730575,0.02684206,0.0396191,0.0273531,0.0015480107,0.03713202,0.07954039,0.0029989306,0.14201659,0.032999557,0.005007722,0.20551479,0.016813407,0.048027948,5.6089288e-05,0.021257099,0.017245358,0.013084981,0.025487648,0.0038240044,0.00044821235,0.003755281,0.07431094,0.0037026866,0.019266391,0.0008748254,0.03486829,0.01122584,0.04820461,0.03254058
147,0.18761975,0.39932024,-0.2268528,0.23954767,0.6788038,-0.03594016,-0.31793794,0.7677533,0.08096177,0.15928018,0.19175646,0.7800083,-1.1765355,-0.52344555,0.65965647,0.17846596,0.5930679,0.633881,0.3352401,-0.19555861,0.016489176,-1.1569049,-0.366282,0.0077934377,0.4698047,0.16910933,-0.08454564,1.2545745,-1.5322595,-1.4813448,0.64937854,0.006293416,0.44583103,-0.012398183,0.3923924,0.094616525,0.23242237,1.449154,0.09951997,-1.0154716,1.0988355,0.009811847,0.02855469,0.033254985,0.0691916,0.03330923,0.026980873,0.0012230693,0.016908033,0.0011625058,0.03754247,0.0030399377,0.03537758,4.365421e-06,0.006289883,0.08296,0.011695774,0.025951747,0.0434862,0.0056741545,0.012644697,0.016882911,0.00018246539,0.111889705,0.003613662,0.00210735,0.03082191,0.021957725,0.00026904928,0.004266049,0.0016401528,0.007064806,0.017395616,0.03937295,0.053421468,0.019106675,0.0002281121,0.013663069,0.0012794947,0.001571568,0.010715332,0.07977059
148,-0.06026394,-0.35679004,0.18742779,-0.2063342,-0.81450254,0.2588775,0.4536527,-0.84711415,0.032073885,-0.033316925,-0.22081856,-0.6140307,1.2145138,0.4948113,-0.39483878,-0.2923688,-0.7073465,-0.52575517,0.076618984,0.5093905,-0.039905064,1.2075647,0.6108376,0.024482014,-0.5561799,0.064782806,0.15771651,-1.6917402,1.3313969,1.7245913,-0.5468944,0.28311735,-0.5411965,0.006806485,-0.3472327,0.23859204,-0.20161696,-1.1865457,0.036999997,0.98647213,-1.1590376,0.09870503,0.09493646,0.0053451,0.021226024,0.0011157758,0.0017428306,0.00339644,0.008292244,0.018361898,0.003376319,0.002096946,0.042536676,0.007346402,0.018692773,0.010933851,0.0019188324,0.0063583767,0.07846745,0.0025028707,0.06254731,0.0023677554,0.020153254,0.009160824,0.00031552644,0.032087892,0.0015725585,0.0009205979,0.03223144,0.0043878104,0.027531564,0.0057397415,0.07384651,0.07246294,0.0004336533,0.059570357,0.010662796,0.01161454,0.008264126,0.022074878,0.0078017795,0.091121145
149,0.22694834,0.5807136,-0.22265585,-0.07007673,0.7365571,-0.24266598,-0.41273606,0.9182528,0.009528531,0.48329774,0.28867385,0.77313924,-0.8981661,-0.587302,0.38980672,0.18226449,0.62300664,0.6269691,0.20659384,-0.2589431,0.08494291,-1.345386,-0.41886798,0.17601863,0.6349849,-0.02396394,-0.011452075,1.7867427,-1.3700567,-1.7398142,0.8291257,-0.2001745,0.2668024,-0.11748162,0.4306725,-0.0844419,0.13860807,1.3917667,0.25153702,-0.90204316,1.2942554,0.00012198521,0.00034508127,0.00809135,0.0038246866,0.027910674,0.00062236114,0.010184521,0.06889546,0.0007620584,0.02119627,0.018075572,0.0062775346,0.013983431,0.013130563,0.060360152,0.013999496,0.0020301847,0.016940847,0.018154941,0.00530193,0.006084649,0.0015691464,0.018810967,0.09132446,0.027728006,0.0058717015,0.04688469,0.028718872,0.00018334106,1.347124e-07,0.0052927886,0.016125461,0.006884051,0.0053923647,0.06141385,0.03201953,0.00046001226,0.003359199,0.07915546,0.13697784,0.0008773056
150,-0.20542412,-0.37683284,0.05279015,-0.5816161,-0.7187318,0.4218141,0.3718613,-0.72885245,-0.1215423,-0.041987352,-0.07902624,-0.52918077,1.3949584,0.3682474,-0.7767105,-0.34208575,-0.61014664,-0.82546586,-0.24584725,0.33609527,0.005172602,1.4662924,0.6826875,-0.28877836,-0.37127423,0.15234898,0.123810805,-1.5623009,1.8754334,1.4898933,-0.7342015,0.13679163,-0.3251805,-0.012711611,-0.52533203,-0.09465609,-0.25712484,-1.2519513,0.06622295,0.97073257,-1.1551735,0.00094392017,0.023338905,0.000788002,0.040646255,0.0031526072,0.0341778,0.10049698,1.5914527e-05,0.014058358,0.0043630665,0.054374963,0.0883372,0.03935373,0.027486635,0.005955092,0.059927236,0.04388316,0.0018558045,0.045972295,0.00013557584,0.010898639,0.0033881306,0.0027780726,0.033178058,0.07780881,0.05609275,0.061371394,0.0009963944,0.02719813,0.00020048028,0.00027716608,0.00087902835,0.042323794,0.00025355478,4.3576834e-05,0.030251404,0.09073741,0.017256234,0.14472272,0.05536246,0.09167248
151,0.1937144,0.48244315,-0.15501036,0.13267094,0.7248078,-0.055549722,-0.37910023,0.9504828,-0.0775597,0.06638358,0.17878363,0.95221144,-1.1412832,-0.5170091,0.34346727,0.25092235,0.7582605,0.82558775,0.08302055,-0.23075199,0.12750791,-1.387467,-0.6661589,0.10437159,0.69834214,0.013406945,-0.083290346,1.7926555,-1.3078301,-2.1494253,0.903069,-0.12844965,0.64459264,-0.07423541,0.10479572,-0.35172445,0.28582686,1.4879115,0.044332534,-1.0819912,1.2035444,0.007783737,0.003334876,0.008119655,0.011308673,0.017267099,0.007989968,0.053519852,0.0040090196,0.03116245,0.015378366,0.01619338,0.005824267,0.0063217357,0.060667694,0.00021896101,0.037982423,0.0054789754,0.0019518388,0.00024325018,0.006061353,0.0656025,0.00178481,0.0091310525,0.018161034,0.0008629787,0.02526374,0.0061891614,0.005271453,0.011610951,0.0061232066,0.00019580832,0.0034257493,0.004751312,0.006222417,0.00859227,0.029637929,2.1247437e-05,2.9129807e-05,0.0014992834,0.00088509667,0.017865252
152,-0.18949863,-0.61549455,0.24144645,0.042489693,-0.84781057,0.40470037,0.5604893,-0.8007743,-0.03328137,-0.30639875,-0.31209433,-0.7432577,1.317322,0.63105875,-0.63076985,-0.45378906,-0.6310334,-0.7589202,-0.20885286,0.39544198,0.012552027,1.4875596,0.6802712,-0.09661804,-0.49454018,-0.02204367,0.116598934,-1.8387529,1.6343138,1.7152789,-0.8137183,0.18333866,-0.3415766,-0.0053386567,-0.71252036,-0.19512981,-0.28628606,-1.5385897,-0.35147083,1.2157308,-1.3535,5.1482708e-05,0.0055480427,0.016133696,0.13867162,0.008801544,0.020054363,0.0007540939,0.016504599,0.03762479,3.6260873e-05,0.010201979,0.0013668825,0.013210749,0.11615735,0.0077442676,0.00051834685,0.015941594,0.0036021194,0.0025739342,0.016760642,0.0541972,0.01284385,0.013717108,4.494604e-05,0.076101385,0.0011484983,0.0110949315,0.0013810811,4.0506133e-05,0.0066406718,0.003851327,0.0009122978,0.014580735,0.00019237136,3.3160744e-05,0.010789719,0.004100306,0.02584563,0.0002202965,0.00040943568,0.0094775595
153,0.28099564,0.42451116,-0.15759073,0.43524948,0.85099065,-0.39461568,-0.3362922,0.9303647,0.037040703,-0.0479854,0.17815574,0.69739926,-1.2928612,-0.46358386,0.5850337,0.34386227,0.72802514,0.92985463,0.22076762,-0.39006802,0.07967245,-1.45636,-0.6860118,0.1975562,0.8521963,-0.01595851,-0.14665775,1.8512495,-1.7133983,-1.9369565,0.7373532,-0.016951568,0.6051197,-0.13648656,0.4203707,-0.323896,0.33285812,1.5412242,-0.1890575,-1.0435693,1.5762005,0.0007509766,0.09030958,0.0047392766,0.018513702,0.0005307592,0.018687991,0.0054136068,0.0015169452,0.00023096186,0.024778444,0.0073674307,0.037507728,0.049273137,0.021438926,0.009415338,0.010595924,0.0122531215,0.0017073287,0.019526532,0.0056012147,0.021372983,0.089159116,0.039757706,0.01789672,0.19353525,0.031385697,0.0036379842,0.0032610209,0.016264522,0.0015676812,0.023669017,0.027754419,0.042165283,0.027100708,0.00012192375,5.1514335e-06,0.0113931075,0.029783735,0.00023457751,0.0006461157,0.14718273
154,-0.09388139,-0.6152271,0.26553667,0.06416156,-0.89766675,0.15259518,0.54760695,-1.0315287,0.02052476,-0.22204843,-0.29702833,-1.005805,1.2009162,0.8534463,-0.2772216,-0.25500524,-0.74923,-0.72242516,-0.010154143,0.42510822,-0.07091449,1.6210735,0.8613537,0.011257701,-0.63789296,0.096361056,0.14922406,-1.9150918,1.6544094,2.0988865,-0.95594203,0.32638267,-0.56290305,0.07613539,-0.37158886,0.14016747,-0.19889058,-1.6637272,-0.21531336,1.336153,-1.3574625,0.07426471,0.021220356,0.009752039,0.0002947057,0.0008376789,0.016793365,0.0061927876,0.019684222,0.0034960713,0.0029722643,0.005531515,0.027276067,0.012043562,0.014892304,0.0314041,0.013426143,0.008469214,0.03135421,0.19093159,0.0477814,0.0024143793,0.19276124,0.10922088,0.04041346,0.008537655,0.004674806,3.8247137e-05,0.01739893,0.018465132,0.0008060629,0.0048565944,0.000644443,0.00642667,0.004469506,0.003352203,0.0011556722,0.018506097,0.008664318,0.103541955,0.019400002,0.065957196
155,0.2763324,0.5430514,-0.31410933,0.43549094,0.9981337,-0.4298744,-0.41374123,0.8859645,0.21863374,0.2884879,0.28191411,0.6596992,-1.3601574,-0.4529034,0.7166031,0.4724046,0.6900908,0.8673364,0.29476783,-0.3491208,0.08034515,-1.6882092,-0.45643976,0.18160303,0.6006405,0.002807647,-0.19885376,2.150196,-1.890165,-1.7866694,0.9209246,-0.07248754,0.2431766,-0.024333738,0.69671106,0.26851845,0.34386006,1.6988806,0.079351544,-1.1292851,1.3476431,0.002528946,1.2189702e-05,0.0015896019,0.004360931,0.008420635,0.049357075,0.042882208,0.012279595,0.0029262595,0.0013493933,0.00046260568,0.01632808,0.010560127,5.1914327e-07,0.0011671013,0.028621309,0.035715614,0.012501129,0.010391176,0.018630467,0.005733118,0.0071960473,0.14922711,0.06626111,0.00018241521,0.07432845,0.00031247965,0.020392463,0.012570312,0.0013701582,0.0012003486,0.002423997,4.3440337e-05,0.0010851105,0.016565472,0.013269448,0.006614809,0.08883987,0.0057673454,3.368895e-05,1.8560548e-05
156,-0.028025672,-0.30960283,0.10032762,-0.46985045,-0.88667864,0.42525566,0.4585104,-1.0269343,-0.0685484,0.2744995,-0.1201504,-0.8226831,1.4468719,0.55538106,-0.5164187,-0.4574611,-0.79018426,-0.93744326,-0.19279444,0.4496098,-0.0696178,1.7050579,0.8596949,-0.17436035,-0.65662134,0.26885232,0.15311591,-1.7889051,1.7550372,2.3186429,-0.7366036,0.2171315,-0.6774776,0.14301372,-0.07194572,0.24969517,-0.39583203,-1.6791955,0.14257848,1.2714816,-1.5661904,0.17884494,1.4345151e-05,0.018119877,0.008001945,0.0038655596,0.016384957,0.008573402,0.022609022,0.004675962,0.08013364,0.0014378913,0.000895136,0.030656202,0.011168834,0.064051986,0.0005659348,0.011099594,0.018554568,9.703074e-07,0.023485806,0.029809082,3.2668722e-05,0.024620349,0.00026105624,0.023457324,0.056877673,0.032337293,0.13370699,0.0014004342,0.02898681,0.03391717,0.040313426,0.000137865,0.033607267,0.0976272,0.00045596238,0.0038361305,0.009891899,0.02961194,0.023180254,0.016603151
157,0.22952504,0.6387871,-0.4137802,-0.12333197,1.0575294,-0.11017931,-0.60469884,1.0526946,0.05211151,0.34998965,0.34256738,1.0634404,-1.197249,-0.9180764,0.4402934,0.3206132,0.8141957,0.77922875,0.3360571,-0.28487882,0.077960804,-1.3689466,-0.7074761,-0.06839447,0.74780107,-0.13489011,-0.22927727,2.1739748,-1.6634164,-2.0605464,1.1611019,-0.26638806,0.55834264,-0.15696639,0.4819283,0.06752048,0.19903813,2.0074277,0.29487517,-1.390625,1.272105,0.00026985173,0.0192341,0.0011600703,0.08360147,0.010461597,0.0028035555,0.004341151,0.0014826485,0.010198717,0.0600169,0.003828591,0.00044072044,0.093274556,0.0027596785,0.03905079,0.12507516,0.0425192,0.06634415,0.009626298,0.00049391115,0.0014028493,0.03125977,0.06939934,0.00020631085,0.024365157,0.0144832665,0.0028996333,0.000664551,0.06855964,0.0012652358,0.05979549,0.00082850957,0.0058200355,0.0022408587,0.004301065,0.0053293775,0.00010571775,0.042816535,0.019545553,0.10142033,0.017626481
158,-0.22682539,-0.40334284,0.2865379,-0.4467228,-1.1448915,0.55753255,0.44363213,-0.9566577,-0.11882862,-0.078024715,-0.27914503,-0.5546889,1.4541575,0.4794627,-0.671178,-0.5313344,-0.74640495,-0.98742586,-0.1530637,0.43441242,-0.11436451,1.7257923,0.7526842,-0.046395153,-0.59208256,0.39335957,0.26072153,-2.1970053,1.9139678,1.9124298,-0.7919078,0.032755226,-0.46514893,0.039905634,-0.697556,-0.014616955,-0.3314536,-1.6651622,0.10976283,1.2067714,-1.5012093,0.07552403,0.0012148633,0.002494499,0.006967895,0.0008440534,2.1822563e-05,0.038313616,0.002942701,0.0012173408,0.0209229,2.6294942e-05,0.0021432017,0.0038000103,0.044199813,0.00066218554,0.02562247,8.906463e-05,0.0098011345,0.00011088766,5.494974e-07,0.0002741183,0.00033491754,0.00079878327,0.04598403,0.006541946,0.07669892,0.023940811,5.8729383e-06,0.019907136,0.04723287,0.0085481135,0.018040149,0.022545397,0.018699806,1.9131192e-05,0.052871685,0.10951171,0.016384043,0.012841283,0.0041309334,0.009349794
