,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32
83,0.0514702,0.030824842,-0.1416615,0.060347173,0.051825285,0.054460153,-0.017158445,-0.05534188,0.08680909,-0.025369205,-0.11221783,0.0045727044,0.08603273,0.03227661,-0.0057632066,0.15387228,0.035603423,0.056561355,-0.14775592,-0.033890832,0.095699675,-0.003081602,0.12199645,0.033384487,0.1572511,0.17924745,-0.05313009,-0.048364684,-0.01921372,0.059371457,0.21649638,0.031034604,-0.056061357,2.0546443e-06,0.0023232307,0.0037632196,0.073861286,0.00022994544,0.016099254,1.72486e-05,0.0009259602,0.008080026,0.027926654,0.00094268477,0.024665445,0.015518591,0.009100997,0.02145889,0.012782056,0.02991885,0.04550275,0.018231243,0.0012337606,0.026950726,1.3512535e-05,0.05551736,0.017204626,0.010230722,0.040688917,4.9257575e-05,3.4255434e-05,4.826653e-05,0.0617275,0.0025085371,0.090128094,0.013665021
84,0.024542343,-0.039478436,-0.09741344,-0.076447554,0.094776325,0.07165073,0.16510949,0.045533117,-0.10566006,0.20322306,-0.10943709,0.14047816,0.18708925,-0.0638456,0.012821624,-0.09756961,0.15730225,0.18035255,-0.07372449,0.11216758,0.12657185,-0.17463523,0.10625463,-0.15508783,0.030805998,0.10856711,0.124375656,0.28067592,0.27633035,-0.09439368,0.08142001,0.18781696,0.0398099,0.02788357,0.004064007,0.010035016,0.021287106,0.030622907,0.053638656,0.12192125,0.006108535,0.03648918,0.09030706,0.011768913,0.12977532,0.051812578,0.024936417,0.025326276,0.004100265,0.0012558112,0.09227197,0.00068257464,0.0049489103,0.033781316,0.0050684013,0.0065977336,0.001828624,0.038884595,0.009540076,0.0062546646,0.0006408616,0.0013813712,0.003213917,0.03096598,0.0103182485,0.008257303
85,-0.02460308,0.13177824,0.11958958,0.02024113,0.024579827,0.07791911,0.08721316,-0.16136271,0.09058921,0.17098191,-0.1603019,-0.06082771,0.20043206,0.059351813,0.011072455,-0.17749171,0.12535675,0.0039630495,-0.1549614,0.047879517,-0.053278763,0.033686474,0.14521395,-0.05816277,0.3355351,0.04160509,0.056332733,0.124375984,0.012011184,0.054010198,-0.07792887,-0.06539592,-0.09894322,0.013185706,2.2163638e-06,0.0014582544,0.043261725,0.00015113193,0.021107242,0.016071238,0.0011769321,0.06625356,0.00045874735,0.0044536334,0.04215292,0.078362025,0.0050759413,0.004624003,0.005571109,0.0049771657,0.0050287955,0.0017604479,1.0252922e-05,0.0029278302,0.016321473,0.016491879,0.0053861355,0.085777834,0.018236982,0.00026664263,0.05820892,0.0001155282,0.09636681,0.0051743714,0.053376,0.0068133427
86,0.07830295,0.14017501,-0.110951856,0.029877648,0.10525875,0.08801489,0.058460243,0.05627251,0.10038341,0.085649,-0.05450118,0.069411,0.46092698,0.12806153,0.14522354,0.059704162,0.14629686,0.0076802853,-0.3306296,-0.02713475,0.03481422,0.08954273,0.11003274,0.04495745,0.30141547,0.19360512,-0.03751166,0.06249114,0.023885207,-0.04971195,0.121912755,-0.07565554,-0.07762807,0.008833982,0.019918058,0.0010006475,0.00029172844,0.034106012,0.027096933,0.01047685,0.001825472,0.08660669,0.0035159031,0.00047034546,0.0009868795,0.24784395,0.06673717,0.108540624,0.00981543,0.038024765,0.00019227676,0.040837,0.0013456107,0.0030453624,0.017248007,0.013108149,0.15851,0.052598204,0.061116572,0.00053775805,0.0049505294,0.02988332,0.10305893,0.013811062,0.0010922657,0.002924237
87,0.01575835,-0.14003302,-0.17178409,-0.07535233,0.08563893,0.13109082,-0.021063518,0.20204672,-0.15379906,0.13597205,-0.13182618,0.1349794,0.42866153,-0.033010546,0.047636535,0.037556592,0.1855501,0.12415808,-0.39564642,0.03689817,0.22756903,-0.18982525,0.045503344,-0.2615652,0.097692415,0.29788578,0.08625845,0.34339708,0.24862826,-0.014832459,0.08172352,0.09151569,-0.052030988,0.0703715,0.0018255656,0.00012992587,0.00093117537,0.0005672179,0.05903153,0.04490051,0.16277549,0.021084828,0.027654171,0.0011931284,0.02593612,0.24714781,0.0063141533,6.3758336e-05,0.045054074,0.009546621,0.0035554427,0.021793332,0.0012863604,0.014804389,0.013593904,0.01726649,0.0010845549,0.054299932,0.021145163,0.029024964,0.024477726,0.038758114,0.06899845,0.054102935,0.013244775,0.00012865754
88,-0.07198434,0.099571794,0.13089074,0.07467486,-0.055418264,0.16560361,0.0031074844,0.08750767,-0.05319371,0.3449188,-0.1708614,0.07701427,0.24504755,-0.037344925,0.15896906,-0.13870749,0.39541033,0.07282674,-0.33069003,0.031449776,0.1763028,-0.43229067,0.14557478,-0.17497985,-0.072555766,0.2489388,0.12851518,0.09096399,0.25682497,-0.1624088,0.13295838,-0.07793062,-0.06563668,0.048721626,0.016481733,0.09524565,0.17366217,0.0052789925,0.012320004,0.058373,0.11664667,0.017110268,0.004047755,0.0057225795,0.008147972,0.010846114,0.009708113,0.038982835,0.015190571,0.03512343,0.039301284,7.713504e-05,0.008952033,0.012563807,0.001693899,0.00788835,0.0072355545,0.0023579695,0.0012818273,4.5072373e-08,0.01173384,0.00051413727,0.001090862,0.01743388,0.010688431,0.019660398
89,0.008633828,0.23632845,0.2680793,0.10975401,-0.0034659225,0.07194299,-0.078593135,0.033267803,0.28738034,0.13959518,-0.18914224,0.19806837,0.18878399,0.16225703,0.192067,-0.22745053,0.21134652,-0.15583275,-0.17212313,0.004645489,-0.024142034,-0.24874601,0.08003162,0.08882656,0.21495582,0.36951506,0.19367765,-0.12428136,-0.11311177,-0.07387849,-0.25856555,-0.2749346,0.006169487,0.010335101,0.00019416185,0.040669564,0.008809123,0.026939576,9.433373e-07,0.0041260137,0.07116041,0.028756334,0.019985788,0.00023245256,0.020242143,0.0019559055,0.022126986,0.010330429,0.041930217,0.020734284,0.020858541,0.017145477,0.10621212,0.038082644,0.017528228,0.0007478882,0.010000074,0.009514991,0.091867186,0.103966124,0.034357477,0.060565777,0.012015751,0.004570077,0.017455885,0.04938939
90,-0.0035304725,0.020792179,-0.10127871,-0.061990824,0.1114083,0.08638461,-0.06887528,-0.14997433,0.15131356,0.11852576,-0.25551072,0.029302431,0.1740588,0.0005857041,-0.00076695695,-0.1183753,0.20098324,-0.003783589,-0.3297322,0.005416845,0.2036808,-0.29684284,-0.041761674,0.0123794675,0.08946567,0.18091486,-0.17790136,-0.02031483,0.09323756,-0.13733803,0.21682052,-0.21148703,0.037977047,0.031778924,0.11662335,0.017530128,0.015360485,0.03880886,0.056488484,0.08522591,0.003270955,0.0014074531,0.10819162,0.028503167,0.0018083167,0.0035318385,0.0054352647,0.00024013247,0.0038890655,0.0032259435,0.0031559265,0.00043291092,0.0031206803,0.0060901986,0.010828932,0.0042192424,0.041082025,0.0039993175,0.0019045434,0.09263351,0.014607014,4.369564e-05,0.003496748,0.010279554,0.017614651,0.024434768
91,0.018753221,0.16531706,0.028540734,0.07708354,-0.071908094,-0.0054641273,-0.030123623,0.12049926,-0.17196517,0.3406258,-0.030579146,0.23032586,0.19530101,-0.00049868925,0.095432535,-0.10955224,0.47272792,0.05564616,-0.13012823,0.11932628,0.031296898,-0.13872474,0.0072144386,-0.2693817,0.06031425,0.14549942,0.30371928,0.32971177,0.18070601,-0.14360164,-0.0064254776,-0.048133135,0.0045162407,0.012450708,0.04398029,0.014303543,0.1227535,0.0037814449,0.008520532,0.00063272304,0.0055201882,0.0037377977,0.012951739,0.046967078,0.032613944,0.03996123,0.006265717,9.609545e-06,0.10881653,0.1646485,9.874194e-05,0.038681887,0.0027806326,0.01937909,0.0013458023,0.0041911122,0.009281963,0.0044537596,5.319163e-06,0.11254807,0.04746062,0.00046361017,0.00066276046,0.053650163,0.0008641347,0.002914094
92,-0.018855242,0.17111644,0.21996783,0.36931074,0.0036523407,0.11743528,-0.06514889,-0.15532206,0.22937432,-0.09388523,-0.13572454,0.09313595,0.058045626,0.27386153,0.13724159,0.017462447,0.014539301,-0.053205322,-0.1459927,-0.2477303,0.09846565,-0.21511468,0.045697898,0.1392008,0.24039531,0.181647,0.029809505,-0.049292684,-0.22452858,-0.0638552,0.07462877,-0.354284,-0.2405601,6.3125124e-05,0.0677299,0.07956271,0.16974245,0.0015344311,0.004981368,0.0191673,0.042231023,0.012428905,0.025355216,0.03298708,0.043268323,5.069936e-05,0.0010324216,0.020979542,0.019903522,0.023896098,0.040980387,0.043792114,0.007565638,0.004152563,0.016729923,0.056733012,0.00411241,0.009173777,0.07112473,0.05019103,0.002600197,0.021546453,0.0017554462,0.05297086,3.9259947e-05,4.989795e-05
93,0.16181082,-0.03965471,-0.29979107,-0.059407353,0.02484065,0.023600813,-0.088174336,0.11205901,0.029160906,-0.12514722,-0.15654863,0.26383358,0.1278273,-0.019023806,0.06655684,-0.061747186,0.117157295,0.037847735,-0.16044573,0.022967713,0.031441443,-0.012231417,0.011562766,-0.12322583,0.032012988,0.2757675,-0.03642767,0.15401882,0.095111,-0.023678206,0.14047797,0.0901488,0.22806852,0.000116669355,0.013445102,0.004279969,0.025972666,0.018459875,0.0094756605,0.0113066295,0.014957028,0.0013096217,0.0005515027,0.015860954,0.011404626,0.0063583935,0.12932646,0.0092975525,0.0219339,0.01296898,3.111423e-05,0.019476505,0.0036674982,0.0019216894,0.016623683,0.00056242995,0.000543949,0.05749317,0.013870304,0.010763102,0.03778457,0.04384885,0.019718103,0.1185566,0.0039697425,0.0012787766
94,-0.08133034,0.017891256,-0.06848389,-0.073924765,-0.008558549,0.13933922,-0.010438442,-0.18630938,-0.19934374,0.1697525,-0.2951701,0.011929281,0.08757251,-0.08192734,0.09581874,-0.08763527,0.20846438,0.17349873,-0.027525911,0.022292405,0.16080096,-0.23874058,0.052523717,-0.17205957,0.045658924,-0.00051071245,0.15225725,0.27481714,0.22178884,-0.05011275,0.23430365,0.092889115,0.13931808,0.0079827765,0.02547718,0.00058430823,0.017800666,0.015039807,0.00040187952,0.00051666406,0.035103064,0.00083423825,0.012925693,0.0014691282,0.00056991883,0.015864326,0.038309403,0.037937436,0.0005980794,0.02259315,0.000789586,0.013890123,0.027184635,5.6169883e-05,0.009610365,0.04320926,0.0016218908,0.012993536,2.2257378e-05,0.0021915082,0.015089779,0.017236844,6.0533926e-06,0.020801276,0.015010068,0.20247576
95,0.1126289,0.20903009,0.15393221,0.108940594,0.036572758,0.12472842,0.14807744,-0.022114832,-0.036778305,0.18565904,-0.058858182,0.069488436,0.22690305,0.07559348,0.12207856,-0.13954198,0.16171668,0.032625977,0.015845506,0.06744596,-0.020549698,0.05085055,0.12547754,-0.021594157,0.24788257,-0.007861579,0.14362021,0.05066262,0.026048198,-0.0867987,-0.17246372,-0.06540113,-0.023357294,0.0017508811,0.0022882666,0.050921746,0.00017377628,0.0470966,0.0013308224,0.008478193,0.00032543522,0.000118042946,3.416577e-05,0.03655005,0.0010965616,0.03840061,0.0060034343,0.00043121257,0.03588611,0.00079968176,0.03432035,0.001180807,0.039234746,0.022760136,0.00066364836,0.001106966,0.0022912114,0.007595524,0.0001251348,0.016567213,0.026830103,0.07613046,3.835925e-05,0.004411934,0.033353575,0.010018225
96,0.09867946,0.020663831,-0.06890483,0.089496404,0.13308759,0.07554089,0.0036202446,-0.061582327,0.081143446,-0.08953061,-0.18890055,-0.04539591,0.15168494,0.0661524,0.077051915,0.14107797,-0.042776912,0.007214182,-0.26766917,-0.069731034,0.025201889,0.19748092,0.011218224,-0.018059755,0.35357267,0.10388461,-0.12837249,-0.06180781,-0.16645259,-0.009121099,-0.012545941,-0.1548616,-0.07351494,0.01084928,0.0050753313,3.6833683e-06,0.022993648,0.0005050056,0.007047023,0.025263393,0.00045280476,0.014221762,0.0008435644,0.0007799786,0.0016193,0.0021167055,0.0024357138,0.08353971,0.14074579,0.008474685,0.007939112,0.0072582145,0.0007714334,0.009988854,0.015602952,0.002811052,0.0009805949,0.047845256,0.03908943,0.018872384,0.0021247722,0.017393585,0.0025980892,0.0035728908,0.004475095,0.014633399
97,0.0953639,-0.033143207,-0.24924764,-0.11817716,0.065265656,0.14253941,-0.04659558,0.22489332,-0.28649607,0.21442698,-0.07693038,0.096992925,0.28120413,-0.13222232,0.057160832,0.06772939,0.22641768,0.16545257,-0.16509461,0.03787675,0.16077013,-0.09671798,0.06365523,-0.32709035,0.11814373,0.21155307,0.18491629,0.280713,0.3059315,-0.06804768,0.25245714,0.27352366,0.056786004,0.008107729,0.0041060294,0.005380183,0.021697389,0.032269355,0.00074585574,4.4056706e-05,0.024475845,0.0052653286,0.03176643,0.005541448,0.00036870237,0.07953704,0.020250706,0.0016089013,1.6189551e-05,0.0024464661,0.0060193,0.010124589,0.00034759467,0.0035575686,0.013290156,0.00987829,0.0052471743,0.12337876,0.0024350572,0.117973134,0.0402727,0.011771682,0.00023092162,0.005068554,0.07377823,0.021062937
98,-0.122418955,0.12824741,0.118460014,-0.0028189644,-0.038104393,0.2417717,0.07149635,-0.0869451,-0.022464775,0.17916891,-0.23349078,0.0030089943,0.3190144,0.026888872,0.14785415,-0.14208196,0.24103966,0.043454595,-0.19839782,-0.031384826,0.24723609,-0.36021125,0.15025802,0.031248556,0.06038238,0.086669974,0.23800224,0.15974194,0.14114116,-0.07620514,0.09701199,0.032578103,-0.11456679,0.003980961,0.050185535,0.0042072413,0.022381559,0.013360509,0.04066132,0.04718118,0.057361286,0.03390529,0.012953228,0.00019065705,0.0040943725,0.05787954,0.0035453497,0.019278446,0.003933407,0.0031528932,0.0077561606,0.002218396,0.0024858406,0.011579021,0.024318077,0.0034239986,0.021794217,0.01564355,0.003935257,0.040686637,0.0468344,0.04391056,0.0127226645,0.0007176506,0.09882757,0.0013676493
99,0.079653025,0.1831029,0.0503215,0.09897573,0.020180138,0.044165544,0.08187349,0.11708902,0.11648991,0.21557744,-0.08373089,0.25188065,0.26528624,0.13731657,0.12961431,-0.2432663,0.22656755,-0.043230142,-0.28155136,0.12553982,-0.081292115,-0.05017222,0.32264155,-0.035840157,0.13699257,0.26453075,-0.021359816,-0.1129448,-0.018531213,-0.12872933,-0.22552335,-0.16216744,0.050024495,0.0076521067,0.032582436,0.0043726754,0.002738703,3.3175604e-06,0.022281596,0.022111887,0.0096821375,0.011653325,0.010817849,0.0015774792,0.07077674,0.014938483,0.12049945,0.016633173,0.012252136,0.01115002,0.04752708,0.00047096604,0.004518921,0.0130963875,0.033401433,0.1323237,0.0037943427,0.009470777,0.034121353,0.06475959,0.017673794,0.0024220669,3.4520017e-05,0.07554238,0.034866292,0.0072479383
100,-0.024775852,0.14324482,-0.012533285,-0.0068934206,0.17866166,0.047691405,-0.12342334,-0.068778366,0.049781345,0.12883969,-0.23271836,-0.07391378,0.08000872,0.24208789,-0.0420575,0.060389638,0.056670733,0.044670068,-0.3180856,-0.09455522,-0.012810893,-0.049433824,-0.045759633,-0.08404621,0.45059672,0.22647038,-0.08393893,0.15777612,-0.017879978,-0.0053725373,0.06916225,-0.17679708,-0.21405038,0.01613621,0.007149688,0.016832568,0.022178246,0.043074563,0.018939534,0.016204895,0.08003211,5.9617713e-07,0.08684635,0.015405502,0.05119124,0.00082713447,0.17091776,0.013460537,0.07436965,0.02440691,0.025016362,0.00013070455,0.0059245205,0.00018662993,0.023770247,0.01847089,0.048493095,0.009985748,0.045899816,0.0002227666,0.11162544,0.00015950987,0.0005528351,0.034576174,0.017260924,0.016673971
101,1.2249744e-05,-0.002814114,-0.27089566,-0.15335451,-0.021766499,0.059856243,-0.052929793,0.091674946,-0.17218304,0.22804058,-0.081827514,0.12561592,0.21628955,-0.02900139,0.0034697503,0.070849836,0.40040368,0.19411181,-0.32729355,0.114695475,0.25606444,-0.16808993,0.14783895,-0.24721584,0.12100693,0.24908815,0.14594169,0.35712197,0.28277755,-0.07403897,0.46871173,0.1103421,0.003464194,0.00033497164,0.0088396,0.011026806,0.020876136,0.04272543,0.018944608,0.0010795613,0.006375898,3.790175e-10,0.031210307,5.4574062e-05,0.018749211,0.013455019,0.017539794,6.118799e-05,0.01718121,0.08343061,0.05886445,0.0150009,0.041300505,0.013091003,0.010907488,0.012853122,0.02511403,0.059538215,0.004048913,0.027367996,0.0036829165,0.003045132,0.024943504,0.0033557466,0.07256217,0.005564725
102,-0.13038936,0.23581268,0.07384915,0.09275242,0.040094376,0.12202798,0.15689193,-0.027419826,-0.067238905,0.290955,-0.08683061,0.19833326,0.2419396,0.17502236,0.17937091,-0.14244224,0.25003406,0.063954845,-0.21148972,0.030427076,0.1416677,-0.3494604,0.11931237,-0.09622455,0.14430456,0.25192124,0.29075062,0.3480832,0.23249352,-0.1639355,-0.078044906,-0.06628722,-0.15861177,0.029918216,0.014720062,0.0058316365,0.006211412,0.09952724,0.016193237,0.14755835,0.0096419845,0.006518117,0.024539117,0.0060248375,0.047600064,0.059774276,0.047659695,0.034082554,0.0067905677,0.0054525756,0.03481526,0.00015527774,0.045824535,0.015170095,0.07118971,0.02495966,0.05678654,0.00479364,0.08827169,0.0057577025,0.0007474473,0.028148003,9.828021e-05,0.0021357501,0.0003138529,0.01119237
103,-0.0356445,0.12143832,0.006280601,-0.019840376,0.009394662,0.059244633,-0.008778766,-0.16261671,0.17528446,0.076139726,-0.18608269,-0.01883174,0.1790204,0.07689854,0.029661022,-0.086205885,0.18067752,-0.02586541,-0.35366726,0.039422728,-0.01436708,-0.08564313,0.11064341,-0.08531114,0.2850971,0.2767529,-0.12895176,0.00084094587,-0.053822536,0.012047158,-0.09628515,-0.31287357,-0.08080225,0.0005245974,0.012800455,0.020466559,0.0011503984,0.006928423,0.0018651062,0.01065493,0.002178599,0.0037965223,0.012325419,1.0336552e-05,0.005113421,0.0072806766,0.0029304114,0.016490329,0.04576825,0.004819729,0.015133247,0.008066385,0.0040738117,0.0030177096,0.040366534,0.021065822,0.02835399,0.011580909,0.002016696,0.0073337294,0.0016472104,0.021202888,0.012907025,0.06581414,0.0010293572,0.032802254
104,-0.051320467,0.33530146,-0.11477224,0.006110158,0.008935837,0.096070945,-0.0750556,0.06913473,-0.06104049,0.20199198,-0.060423743,0.04633271,0.26568478,-0.017919704,0.032130852,0.02441176,0.28211135,0.069661394,-0.29543373,0.024686372,0.15747887,-0.21385676,-0.010340281,-0.32115462,0.16090341,0.24062228,0.05948463,0.42908663,0.18436578,-0.163229,0.15785956,-0.07746344,-0.08559147,0.003934827,0.2524578,0.028155705,0.058845174,0.0029522462,0.0055701565,7.2831506e-05,0.0015339555,0.0053797723,7.713782e-06,0.028324734,0.0011339155,0.039052684,2.5796783e-07,1.3051221e-05,0.048284035,0.004487388,0.017619468,0.047756728,0.029293856,0.014816717,0.00027496254,0.012654044,0.00020858624,0.00054702035,0.008557022,0.000495758,0.24960166,0.01223994,0.0022874298,0.012493013,0.04477802,7.9755155e-05
105,0.01621914,0.14246894,0.0980271,0.13441321,0.032518983,0.17337641,-0.07246471,0.09196913,0.0010319836,0.1942864,-0.08387391,0.11725272,0.28219277,0.061100755,0.1702725,-0.059532057,0.29726815,-0.0018617932,-0.28612727,-0.038210645,0.20207524,-0.3292228,0.16309166,-0.06140183,0.24789007,0.22329065,0.21113624,0.11788188,-0.09785185,0.082764804,0.16058886,-0.25303373,-0.116322674,0.103263326,0.025964886,0.06852297,0.11813659,0.12712006,0.0025258958,0.0008343649,0.10117322,0.0007361732,0.06938581,0.019892426,2.7983328e-05,0.04774231,1.9349527e-06,0.01885885,0.0019527484,0.03653961,0.0033611234,0.0012788018,0.05830492,0.006024393,0.035932448,0.12881577,0.04488644,0.018271359,0.016712619,0.0013714527,0.0003574199,0.024800742,0.015247067,0.015388347,0.0033455237,0.00043098078
106,0.049599227,0.13495575,-0.056265663,0.043451704,0.0023548352,0.114293315,-0.16704452,0.14077638,0.044699833,0.118498184,-0.12429522,0.16635165,0.29117364,0.023731805,0.1336746,-0.2050878,0.21074891,-0.01678148,-0.34827614,-0.03836792,0.19065884,-0.3117079,-0.025165848,-0.0022610575,-0.039261,0.29288656,0.05464149,0.11208574,0.1317417,-0.22969605,-0.08463214,-0.15421961,0.005946126,0.05210099,0.0015834266,0.0010865451,0.022722444,0.007851374,0.00033042437,0.005456912,0.01802091,0.043838277,0.06740597,0.019519268,0.006487774,0.015978804,0.0029121786,0.01109928,0.0005629856,0.018791087,1.1573676e-07,0.0059435507,0.0020349007,0.053273324,0.026666868,0.0012527187,0.09323211,0.0007331302,0.006525337,0.049214263,0.006177433,0.03204924,0.0651765,0.005928748,0.019304672,0.002818577
107,0.0019034371,0.070906125,0.11129061,0.0004396662,-0.08253216,0.0345656,-0.14745142,0.111890525,0.019464524,0.18819073,-0.114058554,0.2208893,0.12469251,-0.007076055,0.12682219,-0.24275225,0.25626415,-0.015943207,-0.24549061,0.08294449,0.09177415,-0.3559204,-0.01508642,-0.07929087,0.006185204,0.25293306,-0.059041403,-0.045775205,0.09077255,0.034787532,-0.05932671,-0.22267433,-0.0032404084,0.06447326,0.002377234,0.044276923,0.042685904,0.01478408,0.011970516,4.658079e-05,0.13791299,0.0052297623,0.0028598963,0.09605731,0.044591315,0.009647093,0.011944629,0.010622231,0.00590933,0.0008466933,0.0014219815,0.011321459,0.06298391,0.0028109634,0.0007697956,0.0028488408,0.0015880915,0.008896828,0.014930735,0.009464884,0.0011455049,0.08521534,0.013829726,0.0067149852,1.5999312e-05,0.021377403
108,-0.06454019,0.14190896,0.10059573,0.07878995,-0.06325494,0.07233845,-0.15823892,-0.08917091,0.20635645,0.1494105,-0.135168,0.157544,0.100060955,0.11261137,0.14376089,-0.10512696,0.19092192,-0.06728049,-0.1985079,-0.0115685165,0.13736422,-0.21437667,-0.050196603,-0.004056481,0.06463197,0.20018585,0.118187025,-0.088070646,-0.042825643,-0.07329334,-0.032484144,-0.2493887,0.002609916,0.0046772202,0.008611003,0.006054936,0.03585832,0.004073706,0.013014289,0.009043507,0.024494162,0.0037219333,0.01062851,0.031756878,0.012176707,0.004748718,0.0143329855,0.017779956,0.10110475,0.00054805033,0.029255694,0.02453598,0.057678014,0.039288905,0.0037823594,0.0024910804,3.0266507e-05,0.049534623,0.012409257,0.07868425,0.004129642,0.012987512,0.11478424,0.00050005305,0.032058354,0.040039364
109,0.0069831666,0.05329499,0.11627132,0.027439803,-0.04612271,0.029840492,-0.06708187,0.012930419,0.09326598,0.09507112,0.04385394,0.21046077,0.14786571,0.06811963,0.11847779,0.010540873,0.18522897,-0.032436233,-0.08870982,0.17177077,0.09336221,-0.25359762,-0.0069480315,-0.039678343,-0.030584285,0.18367988,-0.026538044,0.036171272,0.0039682137,-0.051319946,0.0364882,-0.15138893,0.0003231205,9.71163e-05,0.005988907,0.13018773,0.00044430039,0.0049698655,0.0052792802,0.013027024,0.002446469,0.02484579,0.00019123954,0.14604704,0.0005837648,0.05142006,0.016085856,0.0047377944,0.07775107,3.0015533e-05,0.00091574574,0.041452125,0.18296205,0.00022133093,0.0052903015,0.051467277,0.009996822,7.660486e-05,0.01385043,0.0467693,0.057693303,0.0063734697,0.010103189,0.0025735023,0.00045784574,0.0056441277
110,-0.09943489,-0.0620921,0.034051694,0.041194584,0.0733532,0.030644082,-0.08212532,-0.10761607,0.2104131,0.10314904,-0.09637487,0.07972293,0.032328486,0.063498296,0.017547382,0.022905603,0.14785643,0.025406957,-0.10277261,-0.022301573,0.146884,-0.12899783,-0.09743543,0.0062178317,0.012721773,0.10348956,0.06952592,0.027426776,0.085556164,-0.06171412,-0.0076309955,-0.07305411,0.1315301,0.0006121156,0.0015499686,0.005283805,0.01735868,0.009144305,9.7736165e-06,3.4358254e-05,0.00040235804,0.06098449,0.054489005,0.017862612,0.10372641,0.015125899,0.018965028,0.007039994,0.13471319,0.0918538,0.08030862,0.0004596142,0.0066074687,0.024281533,0.06492118,0.00034756277,0.00018177925,0.0116384365,5.731943e-05,0.018173622,0.06449301,0.04413141,0.007859722,0.010731083,0.109541975,0.15723157
111,0.052976504,0.021008369,0.034087643,0.075879924,-0.035022072,-0.0032250714,0.025670411,0.039271887,-0.073899984,0.06767792,-0.027682243,0.15383267,0.08440985,0.029466406,0.06596598,0.035432786,0.13678885,0.041950416,0.2489891,0.025914904,0.10009822,-0.098417126,-0.052349195,0.055314437,-0.11457377,0.007820873,0.0046813637,0.061491556,0.112558715,-0.06864466,0.105479,-0.025543287,0.020798195,0.03593656,0.027368527,0.020623159,0.09037309,0.0131463725,0.029591544,0.008389434,0.048827913,5.575457e-06,0.0003384765,0.0029651201,0.06855383,0.036083937,0.00046050854,0.036368743,0.092669636,0.0016144828,0.0059747533,0.18577641,0.0051875906,0.07105675,0.039019786,0.0017554782,0.060690463,0.007489154,0.0134259295,0.046368737,0.0034264459,0.027515577,0.023411032,0.008218196,0.039357096,0.012932178
112,0.04817268,-0.19210458,0.076704174,0.09719686,0.112227425,-0.04475216,-0.03240756,-0.19822922,0.1839265,-0.15343891,-0.13335562,-0.03592453,-0.085693836,0.09756087,-0.024516894,-0.08661139,-0.11589761,-0.046845872,0.09272901,0.07034668,0.005907027,0.23216243,-0.0038114018,0.1310614,0.10026558,-0.095061384,0.02283651,0.009177521,-0.14876443,0.1375732,-0.13523035,-0.010365058,0.038376696,0.00030203073,4.436662e-06,0.00031153258,0.015201838,0.005454736,0.0028515942,2.8061098e-08,0.01332235,0.01579862,0.0005423485,0.025141645,0.004934355,3.3959892e-05,0.02111186,0.00061626587,0.010889473,0.000634448,0.0034283302,0.025596233,0.029757695,0.008613652,0.059156444,0.005518218,0.02443748,0.02589047,0.0068492717,9.490964e-05,0.013249802,0.0048427936,0.1244329,0.0013715135,0.018076148,0.02137268
113,0.18780926,0.037925523,-0.16312149,-0.059501253,0.115514286,-0.0376949,0.1125979,0.12865965,-0.17290412,0.08543131,0.013408925,0.019777196,-0.0011616424,-0.053406034,0.031337127,0.1566,-0.05259071,0.11729319,0.0726655,0.09818227,-0.0685337,0.21705326,0.04454981,-0.061958946,-0.05580282,-0.025879692,-0.14456291,0.04910137,0.26090884,-0.021969594,0.23096053,0.26884404,0.017599598,0.025002332,0.015089613,0.0125111975,0.0070305676,0.012261136,0.0010583386,0.01866581,0.032195464,9.429722e-05,0.017640775,0.000759866,0.022445718,0.066858634,0.034203257,0.09595618,0.010935909,0.0002335671,0.011001858,0.022665253,0.000101705395,0.021235928,0.000713451,0.0022428818,0.010379327,0.003316599,0.05193161,1.2053624e-06,0.01089991,0.041301295,0.097099274,0.014418155,0.047764916,0.00064450054
114,0.25438306,-0.05785227,0.11592239,0.11074337,0.15218902,0.027844366,0.070178755,-0.19523485,0.052211627,0.046427265,-0.14907533,-0.13338314,-0.064456105,0.06165912,-0.0011794101,0.080310255,-0.08479692,0.07526348,0.118196175,0.0239542,0.006390135,0.125995,0.134581,0.08045662,0.19858167,-0.029001612,0.21972927,0.1756157,-0.013384355,0.1710311,-0.0041584205,0.2111541,0.13409722,0.2778983,0.024272287,0.01860231,0.18185602,0.051518317,0.0031533493,8.6562395e-05,0.0027679354,0.052667886,0.018594213,0.00028578003,0.0021934893,0.018435705,0.03565234,0.02993338,0.057212424,0.006884658,0.049864672,0.014371765,0.002271312,0.0010950665,0.00625603,0.015663238,0.04915079,0.0018054306,0.00046237122,0.0009880749,0.036557157,0.016048217,0.0011619409,0.029244768,0.010520435,0.19051957
