,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t)
198,-0.07184638,-0.12138069,0.15360422,-0.17650796,-0.0021253882,0.52172685,-0.5540253,0.9210721,-0.057673052,-0.06377248,0.15254165,0.45828432,0.09542228,-0.039633665,-0.56819034,-0.023448983,-0.39513102,-0.528579,-0.066063695,0.2899115,-0.40209833
199,0.06374544,-0.08573297,-0.30215704,0.36674252,0.15342347,-0.3210754,-0.42331496,0.15686871,0.2765083,0.21443248,0.0036398713,0.42243615,0.32895952,0.4246306,0.24331713,0.06923394,-1.0390465,0.28642702,0.017679296,-0.36197993,-0.014637714
200,0.46080852,-0.013051227,-0.044927288,0.32506126,-0.12985973,-0.5673645,0.8633195,-0.75819194,0.21935816,0.019152006,-0.23471896,-0.6033115,0.17398503,0.17666651,0.5176246,-0.20981109,0.4369745,0.6073857,-0.014171997,0.15649071,0.5183743
201,0.38773733,0.0687655,0.38205627,-0.41124883,-0.4260404,0.25837183,0.2116041,0.0048529883,-0.2800958,-0.37005404,-0.41818422,-0.76756066,-0.06675701,-0.65542376,-0.15500037,-0.14545287,1.17394,-0.14331658,0.29460847,0.46181357,0.09796667
202,-0.013241209,0.16206862,0.23095062,-0.116334505,-0.24238127,0.2980306,-1.0442424,1.1905011,-0.11161199,-0.3093094,0.019969597,0.49204206,0.0013046786,-0.48453474,0.04477688,-0.46918115,-0.40629753,-0.31064475,0.1427284,-0.2402705,-0.46106905
203,-0.08698249,0.2664393,-0.24633929,0.4480032,0.15770212,-0.44475707,-0.7430556,0.2689286,0.19577697,0.112135,0.12248348,0.5080047,0.11638819,0.1547082,0.7767869,-0.35750306,-1.0070764,0.431989,0.0061332737,-0.84979266,0.06690337
204,0.23359472,0.3192851,-0.115209945,0.23916958,0.0834529,-0.35623133,0.677622,-0.84693265,0.047282234,0.058823697,-0.04908187,-0.4615279,-0.14948371,0.05524961,0.6989995,-0.096243955,0.52446216,0.5527288,-0.049149416,-0.19217122,0.51074755
205,0.118141025,0.251756,0.28919384,-0.494669,-0.13664056,0.42860833,0.29626408,-0.1622653,-0.28438693,-0.26861855,-0.08855772,-0.49116907,-0.26837286,-0.6019708,-0.3440919,0.23549682,1.195677,-0.24703814,0.1441519,0.3474578,0.09615089
206,-0.415265,0.18611172,0.123306274,-0.2736706,0.111051574,0.6165333,-0.78764284,0.8284155,-0.10856175,-0.1564745,0.25201982,0.71108663,-0.04567682,-0.34963265,-0.5492855,0.07171491,-0.5025243,-0.46667266,0.06024273,-0.01582116,-0.41515845
207,-0.31216192,0.13802546,-0.40511355,0.31797338,0.434564,-0.24723406,-0.46509716,0.09786518,0.19930749,0.30441514,0.41856173,0.7615103,0.13633202,0.4653662,0.13042827,0.07637987,-1.1354157,0.18671079,-0.18613462,-0.37364927,0.066352196
208,0.05613046,0.0020013056,-0.16438815,0.16803399,0.3034035,-0.14289045,0.804459,-1.0406388,0.13676846,0.22198196,0.048760027,-0.32695603,0.11600799,0.37181985,0.22095948,0.38804,0.29259804,0.46092638,-0.25268304,0.25181097,0.49504557
209,0.13288672,-0.082043275,0.24632171,-0.36786515,-0.061300777,0.4937249,0.6193389,-0.2517388,-0.21541138,-0.17428775,-0.22015733,-0.52081966,-0.11608695,-0.26076552,-0.64423984,0.26489046,1.0510691,-0.3954644,0.1345676,0.8811889,0.103498206
210,-0.2136049,-0.07068737,0.2153566,-0.1901244,-0.12902305,0.49074233,-0.7049928,0.9528581,-0.119674645,-0.047817335,0.11120371,0.44556054,0.08005206,-0.09095656,-0.5861019,-0.009866966,-0.38879666,-0.44405264,0.109434485,0.117347784,-0.35223284
211,0.0050178077,-0.07326757,-0.32988104,0.40428945,0.23452461,-0.29726574,-0.49200723,0.26532474,0.2803306,0.2530877,0.16899204,0.46037704,0.20793745,0.4620258,0.3463498,-0.15112689,-1.1416146,0.1817365,-0.1354745,-0.4614425,0.0013284944
212,0.43854323,-0.05940605,-0.0606098,0.32378495,0.0351245,-0.48307765,0.85786355,-0.9712113,0.18861301,0.11334225,-0.27193347,-0.48363566,0.19356847,0.22674069,0.4828321,0.012748215,0.3938829,0.5921792,-0.028174624,0.04929679,0.371818
213,0.38825864,0.029634751,0.29413554,-0.3659306,-0.40546203,0.220988,0.50357175,-0.060442485,-0.08286554,-0.2979558,-0.26735452,-0.70458436,-0.08013312,-0.59755087,-0.19331358,-0.14598335,1.2596221,-0.103307866,0.31045583,0.5653194,0.10149088
214,-0.10452606,0.13095567,0.24740194,-0.26659897,-0.16143773,0.34195668,-1.13818,1.0868347,-0.12962222,-0.2780438,0.033098407,0.44448683,0.007533893,-0.5384853,-0.27846244,-0.2939061,-0.25085065,-0.34797683,0.16408853,-0.061059155,-0.4412379
215,-0.1603983,0.2015141,-0.34564003,0.5051146,0.24166885,-0.36600676,-0.8527146,0.4000801,0.247305,0.10316347,0.28519905,0.6764109,0.12681584,0.27752855,0.6822265,-0.3715005,-1.1257199,0.31020647,-0.108910814,-0.71640205,-0.035207126
216,0.09914794,0.21687941,-0.164182,0.32607046,0.14761484,-0.38390735,0.5676792,-0.8955283,0.021969575,0.18342505,0.033452377,-0.47788882,-0.05701452,0.22996365,0.6398212,0.045350578,0.37336227,0.64192224,-0.095867775,-0.17917433,0.55330515
217,0.092338905,0.1600301,0.52250826,-0.33873767,0.03854923,0.48961538,0.44746664,-0.24448091,-0.29723957,-0.1416851,-0.1341064,-0.6251859,-0.30515262,-0.39545137,-0.31434137,0.15072843,1.2202245,-0.2783715,0.11942388,0.5085153,0.107441604
218,-0.21220814,0.13681796,0.09645438,-0.24773899,0.032243446,0.5594956,-0.8582443,0.8940606,-0.16582598,-0.05301023,0.120323084,0.51337475,-0.030427419,-0.28931066,-0.54297715,0.019967146,-0.35888863,-0.624582,0.045868635,-0.071895555,-0.39156756
219,-0.113414794,0.10177888,-0.30448765,0.37265432,0.30759567,-0.20657796,-0.46545863,0.17690289,0.28167674,0.29452816,0.21933916,0.73594356,0.2329554,0.41396862,0.23243256,-0.015731275,-1.179191,0.3648802,-0.10617584,-0.52899885,-0.10479537
220,0.27689227,0.030370828,-0.1860013,0.18474935,0.10914319,-0.50329363,0.8415898,-0.8894511,0.2286986,0.06787739,-0.10138251,-0.51382226,0.17277397,0.1640401,0.43906462,0.08767827,0.4300356,0.51771945,-0.047082543,0.08911232,0.50227875
221,0.2685376,0.028088309,0.39313203,-0.41590106,-0.23179951,0.4436752,0.34871107,-0.07916344,-0.20956856,-0.3018369,-0.14669493,-0.48950395,-0.1098387,-0.5216406,-0.45471036,0.035228003,1.206656,-0.24971128,0.1195172,0.6751998,0.05134963
222,-0.15001252,0.07397306,0.05637606,-0.1582265,-0.090732045,0.45073566,-1.0624961,1.0498247,-0.1484712,-0.21588346,0.055529244,0.54555327,0.06758654,-0.35748345,-0.3810454,-0.13930915,-0.57799566,-0.48610616,0.12631992,0.008795392,-0.37415117
223,-0.10121563,0.13679847,-0.29843682,0.5028814,0.19391254,-0.45456237,-0.5165243,0.16846627,0.49327046,0.2522224,0.21106978,0.5925271,0.20170054,0.43323806,0.5682851,-0.3155145,-1.1369328,0.48604774,-0.12824833,-0.60049134,0.094766214
224,0.32609078,0.10334754,-0.14692296,0.1972735,0.0673236,-0.3876736,0.75613236,-1.0871582,0.095554814,0.06333644,-0.1602298,-0.67761374,0.049883667,0.13332002,0.4692568,0.069476545,0.6190245,0.5117317,-0.085744165,0.1402042,0.5841737
225,0.17612407,0.1850676,0.43968698,-0.41870415,-0.25512406,0.48142922,0.36538503,-0.044439357,-0.30632386,-0.27367648,-0.27368993,-0.51576775,-0.13254048,-0.5337453,-0.37978634,0.015128234,1.1278018,-0.24948548,0.09547341,0.6710968,-0.013850263
226,-0.18514752,0.1501209,0.06311967,-0.24194594,-0.09062297,0.5006976,-1.0910678,1.1307625,-0.12178789,-0.17180234,0.064487174,0.6079727,-0.070978135,-0.3735998,-0.30415565,-0.14456907,-0.5043044,-0.4703753,0.2152207,-0.22308014,-0.4058761
227,-0.22360346,0.141221,-0.32748893,0.47938433,0.24906881,-0.46115515,-0.48960534,0.112282164,0.31053853,0.21198274,0.3475484,0.69326186,0.15565646,0.3607656,0.58553576,-0.10586053,-1.1397742,0.5812277,-0.15614006,-0.7324431,0.04242876
228,0.15215576,0.1577088,-0.18284813,0.17828889,0.25314176,-0.3582594,0.8663478,-1.133475,0.05989658,0.11224551,-0.031793453,-0.6043277,0.02470462,0.17749922,0.40858546,0.21467629,0.6585329,0.39115116,-0.11227715,0.15726326,0.61516076
229,0.13147897,0.124726914,0.3949508,-0.5117064,-0.124568805,0.61958003,0.33239982,-0.0028150529,-0.3338027,-0.17120971,-0.1402238,-0.431296,-0.21029204,-0.4478456,-0.6626831,0.16625912,1.189306,-0.37508094,0.05106586,0.790916,-0.013126651
230,-0.2770765,0.03914698,0.020915473,-0.22076899,0.0057951445,0.50370467,-1.0972279,1.1019884,-0.021848526,-0.11299114,0.12384057,0.671565,0.10787913,-0.23863116,-0.43214324,0.066209994,-0.70137864,-0.5153723,0.037919663,-0.0811612,-0.4109901
231,-0.11159534,0.032185365,0.016622543,0.5659178,0.26365155,-0.42310068,-0.33062935,0.0029152827,0.28009608,0.29347345,0.21630234,0.6289938,0.18222068,0.59566736,0.48248485,-0.18387096,-1.1719241,0.46404406,-0.19680437,-0.447415,0.10638732
232,0.46320653,0.019367676,-0.32263806,0.17279953,0.028974563,-0.1880818,0.9649422,-0.99708635,0.06300449,0.106852464,-0.25067967,-0.7424697,0.055497624,0.2050437,0.44265598,0.060273133,0.5493214,0.34287387,-0.061858,0.14610903,0.6062852
233,0.25303409,0.044051893,0.53913325,-0.44658053,-0.3965114,0.3775619,0.6471309,-0.06545465,-0.20452464,-0.31282717,-0.36567065,-0.5633756,-0.0615524,-0.6261902,-0.42921135,0.07236564,1.2471445,-0.06965949,0.38258082,0.59295565,-0.090069205
234,-0.12411314,0.11451346,0.053999614,-0.32905197,-0.15228498,0.2626039,-1.1516281,1.2815664,-0.061821748,-0.29642203,0.13506794,0.5306091,-0.01903795,-0.43184212,-0.27932394,-0.37825963,-0.39689416,-0.56681174,0.28756064,-0.049713798,-0.38346684
235,-0.2596235,0.13248676,-0.23546243,0.5207135,0.20609105,-0.46854678,-0.84098303,0.28658432,0.38360253,0.18156348,0.36922765,0.7724178,0.17047386,0.42175233,0.63669217,-0.14553048,-1.2255594,0.49077794,-0.15643999,-0.71127194,0.113089025
236,0.15506996,0.13854043,-0.20180224,0.36260214,0.20357187,-0.26224,0.8457419,-1.1749009,0.1560117,0.14786202,0.0170554,-0.61275774,-0.060980253,0.33788896,0.4787142,0.07766645,0.3570905,0.46782294,-0.23975551,0.09417747,0.781438
237,0.16326126,0.09101014,0.4082627,-0.429514,-0.16322532,0.7018099,0.67713624,-0.48456737,-0.36909413,-0.12793145,-0.26863816,-0.5598341,-0.14228992,-0.41513294,-0.6545973,0.31926468,1.2594836,-0.3228753,-0.0025546304,0.73729306,0.16624042
238,-0.10919859,0.065147325,0.08355959,-0.3718336,-0.041564707,0.63437575,-0.7332851,1.0280415,-0.12756106,-0.07884373,0.052869264,0.5544397,0.07120039,-0.33912128,-0.6709711,-0.012980853,-0.3673723,-0.6416541,0.08783147,0.1291319,-0.382352
239,-0.10103129,0.04050808,-0.28928387,0.33910275,0.25167882,-0.36396337,-0.5996413,0.29077402,0.33212328,0.21647981,0.5375986,0.7946154,0.35314348,0.30842277,0.27325824,-0.14544451,-1.222119,0.31764507,-0.14452365,-0.519576,-0.11709851
240,0.30360132,0.054230876,-0.25130588,0.32537854,0.2780304,-0.53913236,0.6225086,-1.0637318,0.21211778,0.064459726,-0.17189601,-0.3075904,0.28025955,0.2636618,0.35953602,-0.0012981745,0.14324412,0.4520741,-0.18594624,0.34699142,0.5024845
241,0.28933215,0.16282718,0.3088116,-0.3380299,-0.12207499,0.27090904,0.5458683,-0.20510125,-0.25015825,-0.20570649,-0.3844247,-0.6772242,-0.0009482689,-0.40079713,-0.2614119,-0.052349724,1.2045227,0.0033899099,0.15203792,0.72490275,0.22287557
242,-0.04747338,0.1224034,0.1940413,-0.3504971,-0.23931555,0.5329908,-0.98651516,1.2920408,-0.14697191,-0.31071997,-0.027218552,0.33790547,0.12098974,-0.48698044,-0.2074606,-0.17915192,0.037216146,-0.45948404,0.16704391,-0.0845879,-0.32594508
243,-0.20143789,0.12988602,-0.2573638,0.46963638,0.1637795,-0.12376075,-1.0300119,0.7265155,0.122611485,0.08655312,0.21518396,0.712578,-0.01343671,0.21601026,0.50503856,-0.4119362,-1.194058,0.26181394,-0.099504024,-0.7188132,-0.07991347
244,0.048001055,0.24573293,-0.22700052,0.47697246,0.14587569,-0.4414433,0.5113501,-0.86911786,0.10292354,0.2088567,0.0346262,-0.2988307,-0.008667256,0.3325166,0.8433509,0.026062794,0.13601163,0.70572144,-0.1347431,-0.50083745,0.53023285
245,0.10071725,0.20197822,0.35857078,-0.37853923,-0.06364318,0.38162032,0.71610767,-0.50945705,-0.26200667,-0.11055959,-0.13642962,-0.74036336,-0.2718045,-0.3707921,-0.2670472,0.15816621,1.3925322,-0.12896162,0.031781353,0.46853215,0.2632552
246,-0.26442468,0.1309779,0.20419936,-0.4558258,0.09256022,0.76565945,-0.7767147,0.8993646,-0.24682444,-0.13564444,0.17571968,0.47107312,-0.17058226,-0.41593978,-0.7302932,0.17429996,-0.104043715,-0.75057566,0.029114975,0.12746522,-0.36695892
247,-0.3437633,0.046035916,-0.30309978,0.35811704,0.37264055,-0.11720482,-0.6299165,0.35961157,0.21901432,0.41349143,0.33682656,0.991312,0.2562847,0.41082332,0.0070564747,0.09794655,-1.4091877,0.08588976,-0.11939663,-0.49749687,-0.04768963
248,0.23166032,0.036396187,-0.32868207,0.31754485,0.43373483,-0.38239616,0.8135669,-1.0267324,0.29315117,0.30963194,0.025073936,-0.2565282,0.16605276,0.54385805,0.28110707,0.08173022,0.09392518,0.47312257,-0.3034152,0.10266858,0.49090356
249,0.7410562,-0.043382194,0.30387616,-0.38920444,-0.21837716,0.33886233,0.7713656,-0.4738184,-0.16454627,-0.18614273,-0.3195778,-0.7333459,0.16026187,-0.34347355,-0.44295698,0.36746046,1.347158,-0.08255556,0.08123057,0.81495965,0.21733505
250,0.20836806,-0.021996174,0.37051886,-0.3634404,-0.37012172,0.40792316,-0.57131517,0.9967774,-0.07933734,-0.52376515,-0.39717355,0.18351959,0.37515444,-0.78054816,-0.5084799,-0.32208252,-0.085343435,-0.35929856,0.2590686,0.60022545,-0.39693356
251,0.16735788,0.26243013,-0.2426883,0.33589083,-0.17171444,-0.4331047,-1.1524562,1.0170934,0.16463806,-0.10538849,0.0059191585,0.7913306,0.2519704,-0.03231164,0.6820798,-0.82223505,-1.1044647,0.28152144,0.20820737,-0.63406605,-0.10655166
252,0.19222602,0.31685194,-0.27372476,0.44995025,0.07616435,-0.7731934,-0.03202623,-0.37804472,0.19650026,-0.007478982,-0.04889697,-0.3505153,0.117220655,-0.046141304,1.2842579,-0.42575595,0.030089162,0.9747254,0.012509416,-0.65210104,0.6441074
253,0.21249601,0.42718694,0.31587657,-0.12729473,-0.060666658,0.2347306,0.28587615,-0.35537732,-0.3220077,-0.33728954,-0.16218671,-0.7177906,-0.40443772,-0.5354337,0.32426843,-0.14779659,1.4234998,0.034223963,-0.06601641,0.1710436,0.3374634
254,-0.37139767,0.4187132,0.28021464,-0.3561903,0.06902951,0.80769116,-0.8513778,0.82961524,-0.4764561,-0.14155626,0.1033875,0.27457994,-0.33050925,-0.570634,-0.39019552,0.123493165,0.15196888,-0.52241564,0.12131702,-0.19942117,-0.25723562
255,-0.47712994,0.32283485,-0.26652262,0.24662115,0.47255263,0.12678903,-0.5647029,0.5380883,0.072365925,0.2704601,0.5050169,0.9509406,-0.09767832,0.27698028,0.10602629,-0.004823542,-1.135439,-0.015466679,-0.25189048,-0.72347236,-0.18423538
256,-0.17064708,0.14822364,-0.33327204,0.12652703,0.52955973,-0.23006567,0.57590675,-1.0292753,0.17152007,0.385912,0.2092331,-0.009732511,0.15826192,0.42752212,0.0671382,0.5899841,0.018594489,0.36831683,-0.21138714,-0.17721236,0.42925212
257,0.037105396,-0.0453955,0.17302062,-0.3366928,0.16957054,0.44634688,0.9246024,-0.5500795,-0.07390293,-0.03157886,-0.019485101,-0.3732436,-0.11028874,-0.06791495,-0.7577162,0.3651828,0.9984573,-0.2671834,-0.14480312,1.0127889,0.19445594
258,-0.21785581,-0.048694417,0.13024661,-0.4232243,0.09471898,0.6578715,-0.55390453,0.6416169,-0.16388655,-0.022463292,0.12023244,0.3866678,0.16226983,-0.17979778,-0.97441834,0.38498136,-0.124717556,-0.66412616,0.14463116,0.44131273,-0.26345292
259,-0.083184004,-0.12819415,-0.23880076,0.3547219,0.2557389,-0.15348268,-0.54383224,0.4355032,0.30916467,0.2349413,0.23794037,0.76095235,0.30644822,0.5090949,-0.07264048,-0.20146683,-1.2270259,0.07660236,-0.10044493,-0.037440192,-0.16631095
260,0.37094218,-0.14020348,-0.2554124,0.3459663,0.02352808,-0.5728585,0.5273156,-0.7508667,0.24259314,0.20651795,-0.17337272,-0.4518814,0.3427188,0.37422374,0.5105753,-0.0027191434,0.012380155,0.59623176,-0.046111148,0.02221346,0.46398985
261,0.5524228,-0.08316441,0.35377824,-0.1703541,-0.29992062,0.09683794,0.63953537,-0.2027184,-0.003909461,-0.31059897,-0.43683577,-0.8062757,-0.03882785,-0.3618233,0.006228806,-0.24641012,1.1848243,0.057925608,0.09358394,0.63475525,0.118229724
262,0.1636185,0.0683943,0.27411714,-0.24899733,-0.46746746,0.33099395,-0.75962293,0.9673021,-0.22770709,-0.38895878,-0.23411553,0.0032091944,0.049573738,-0.60365796,-0.09309018,-0.24877521,0.18395078,-0.31651166,0.5147064,-0.0068172365,-0.3292
263,-0.029368717,0.27798152,-0.13388325,0.36321384,-0.08746156,-0.41002795,-0.9813922,0.88223267,0.16271405,-0.029149683,0.20902854,0.5471766,0.0008544042,0.036074623,0.7131684,-0.7228235,-0.99712914,0.38223308,0.07364154,-0.6716762,-0.17785875
264,0.1825447,0.33054298,-0.20546031,0.3518236,0.104535274,-0.60952634,0.043580115,-0.6145986,0.14756028,0.0056120553,-0.012577221,-0.32902104,0.08573352,0.043629657,1.0145656,-0.08814778,0.092552684,0.64075273,0.040008463,-0.5742824,0.49040487
265,0.15247011,0.3208574,0.26885998,-0.18541418,-0.09854988,0.20325413,0.5053746,-0.4128315,-0.1965995,-0.22604255,-0.12197727,-0.5713208,-0.37796044,-0.44842508,0.025447244,-0.16456108,1.1002173,0.08351571,0.06592275,0.35330537,0.2175667
266,-0.34074295,0.29591158,0.2076595,-0.40031284,-0.02381731,0.5497116,-0.7333517,0.668849,-0.28563955,-0.18728095,0.15810233,0.3400882,-0.12936838,-0.49606854,-0.3657721,0.27419284,0.08174796,-0.49489322,0.12365241,0.06817058,-0.25567263
267,-0.42308176,0.19583446,-0.26627254,0.21874648,0.42072353,0.02313681,-0.6697064,0.43684655,0.095742956,0.26028433,0.47442397,0.9211106,-0.03960236,0.2918514,-0.059007857,-0.04158523,-1.1023486,-0.027122341,-0.23602585,-0.389062,-0.1480131
268,-0.050753325,0.25957036,-0.30123383,0.23896234,0.43468967,-0.29461876,0.49338663,-0.9246041,0.2324031,0.3356026,0.17124104,0.03888551,0.14414035,0.47802377,0.23963347,0.47704235,-0.10043663,0.35219404,-0.26948988,-0.107365996,0.42389846
269,0.13444936,0.0107368305,0.13148482,-0.37052423,0.15374075,0.42779347,0.89399046,-0.6851828,-0.074565955,-0.030807992,-0.14913042,-0.4811863,-0.046929017,-0.18331306,-0.66734976,0.43708584,0.97908217,-0.100755915,0.029594086,0.8811427,0.27528232
270,-0.1533422,-0.08786392,0.28120154,-0.4503822,-0.03423916,0.55529845,-0.37938678,0.62420285,-0.058371495,-0.20205425,0.031233585,0.29661745,0.1456376,-0.17462204,-0.814517,0.25234354,0.14918508,-0.58958673,0.052336816,0.5777402,-0.31997645
271,-0.18627726,-0.14926872,-0.2682953,0.26544455,0.0997538,-0.015644267,-0.6827919,0.65967464,0.14930052,0.18374613,0.30502477,0.6487579,0.24070424,0.35929585,-0.08629927,-0.0999773,-1.183433,0.089950725,-0.008107562,-0.068427175,-0.08412036
272,0.27125704,-0.121549845,-0.18961024,0.4162917,0.16181313,-0.53534037,0.3381141,-0.6316173,0.23052001,0.1913547,-0.019329721,-0.2281396,0.34182113,0.49911538,0.55158955,-0.08131988,-0.12439363,0.5061559,-0.17749688,-0.011321273,0.46662575
273,0.48408946,-0.06299947,0.21325465,-0.08692584,-0.27426746,0.124627136,0.63501513,-0.36118588,-0.13878605,-0.18055649,-0.45893666,-0.7992381,-0.073033705,-0.18351078,0.011633446,-0.13634503,1.0580765,0.059488826,0.026972055,0.62526196,0.34101424
274,0.10131832,0.07726994,0.323377,-0.24809581,-0.4658119,0.44575095,-0.5177863,0.82487386,-0.26843652,-0.31433296,-0.21663854,-0.1172656,-0.03814145,-0.4717504,-0.14875236,-0.20072307,0.2739056,-0.23908818,0.32596087,0.018271971,-0.26552474
275,-0.04219116,0.15230143,-0.07536544,0.22338201,-0.061699905,-0.14660923,-0.85921013,0.7859214,0.088354,-0.035250247,0.15009129,0.5021609,-0.021603923,-0.03347019,0.57701117,-0.49942267,-0.85962903,0.1611233,0.07962823,-0.7090087,-0.20745838
276,0.09870404,0.20831425,-0.1962762,0.35348734,0.0965137,-0.5521183,0.13607812,-0.51704645,0.15070602,0.054414455,0.059041165,-0.11390398,-0.039326172,0.12311605,0.8324271,-0.103876665,-0.07130797,0.54330254,-0.009291265,-0.5476306,0.3828666
277,0.06060282,0.22642255,0.16185486,-0.10689803,-0.015546333,0.18153055,0.6124312,-0.56303006,-0.16937636,-0.037773274,-0.073818944,-0.5350123,-0.21213019,-0.30909482,0.12729144,0.084316894,0.9845775,0.05881404,0.06303335,0.2798801,0.27051932
278,-0.17427246,0.26107657,0.1869687,-0.3996571,0.089057714,0.566394,-0.5174864,0.5461692,-0.24772808,-0.08120446,0.14545105,0.23042434,-0.25108713,-0.40299773,-0.58284205,0.08027856,0.3239933,-0.5345718,0.028111849,0.15284905,-0.27025142
279,-0.34644568,0.15465114,-0.20763277,0.25881293,0.32547793,0.10731881,-0.68771046,0.4237371,0.17112419,0.20865569,0.3237916,0.83397365,0.117027886,0.16243257,-0.11182977,0.18334728,-1.0061821,-0.06656234,-0.14959411,-0.40674356,-0.2431573
280,-0.02048561,0.12552264,-0.27383855,0.2720806,0.40874213,-0.3525825,0.43642962,-0.7372637,0.16625547,0.33594066,0.112491556,0.0017757743,0.14291364,0.529845,0.09982724,0.13121402,-0.17055055,0.47430593,-0.17620784,-0.066204675,0.34165812
281,0.26320183,-0.06237439,0.1658493,-0.2784679,-0.024412185,0.34949493,0.74149394,-0.49192014,-0.0534892,-0.09050289,-0.14819011,-0.64856267,0.011849558,-0.14201982,-0.24484447,0.2861078,0.9616872,-0.05751614,-0.025707336,0.5812546,0.2375162
282,0.026992533,-0.09051563,0.24601781,-0.2842399,-0.14516276,0.49121052,-0.3507765,0.59343493,-0.13991335,-0.16441542,-0.1535097,0.15473439,0.043522708,-0.35359326,-0.565047,0.0076800785,0.12848173,-0.48561063,0.09538364,0.44768918,-0.33862576
283,-0.05517539,0.05335652,-0.106317714,0.2790643,0.0043926565,-0.16388111,-0.69402933,0.66009974,0.14429432,0.097312786,0.08890285,0.56592464,0.1901708,0.15847903,0.18307546,-0.23477279,-0.9245928,0.38525718,0.06342527,-0.33529377,-0.19432922
284,0.2910659,0.15635204,-0.22966312,0.32428628,0.04457465,-0.5622124,0.18259434,-0.4334778,0.19093701,-0.018431056,-0.026032511,-0.3734366,0.11070008,0.13151784,0.78414667,-0.21403912,0.04215117,0.48182583,-0.03634964,-0.30529863,0.42573678
285,0.27266285,0.17719993,0.33200687,-0.07961527,-0.22533934,0.116909385,0.5631555,-0.34392992,-0.22464828,-0.20369564,-0.2810728,-0.5825006,-0.1519565,-0.41052538,0.06262842,-0.09427965,0.9525671,0.13324842,0.084600314,0.32942,0.29783642
286,0.038248673,0.26973924,0.12561479,-0.27231193,-0.14066178,0.45936477,-0.5964676,0.69448733,-0.27452934,-0.22587845,-0.06289102,0.108795844,-0.15339725,-0.5686356,-0.25854012,-0.17481703,0.17977464,-0.41733906,0.17990369,-0.071793936,-0.13770276
287,-0.2408232,0.30911434,-0.11458273,0.16547902,0.12103994,0.06342017,-0.7268157,0.5317559,0.10564301,0.08210457,0.22768116,0.6956123,0.06817448,-0.041430444,0.24920844,-0.14883904,-0.79645324,0.20885983,-0.083180755,-0.5967918,-0.18018727
288,-0.04779935,0.27494186,-0.26948494,0.21802251,0.2961408,-0.30646053,0.17520162,-0.5472538,0.18726355,0.09990109,0.14567724,0.0153686665,0.06672509,0.14672251,0.41579536,0.03415576,-0.05325084,0.34568232,-0.09202273,-0.29404613,0.36558223
289,-0.03618042,0.17424558,0.13117842,-0.19142571,0.08527922,0.22621208,0.4303554,-0.45615798,-0.07848756,-0.026923206,0.011054913,-0.30091414,-0.1627321,-0.12196369,-0.2876994,0.18859698,0.7698255,-0.005445799,-0.032592326,0.4292087,0.4507208
290,-0.27315885,0.10104436,0.08496997,-0.3023,0.09370253,0.68252677,-0.25661284,0.3569781,-0.23634467,-0.06988371,0.1499564,0.21147579,-0.04539154,-0.087016456,-0.6246121,0.29839712,0.02459643,-0.4173476,-0.09244652,0.29084253,-0.085979186
291,-0.2481546,-0.03023213,-0.14175786,0.10924637,0.22069837,0.15229711,-0.31489408,0.25355476,0.054100737,0.1966192,0.3354627,0.51699317,0.11756575,0.3144016,-0.22961144,0.20801003,-0.743539,-0.102909066,-0.15015392,-0.11247651,-0.080390945
292,0.12764503,-0.05771643,-0.14463192,0.2340805,0.25075752,-0.21265595,0.43041596,-0.5688123,0.254385,0.2567411,0.01604126,-0.03590175,0.19300045,0.39047462,-0.020555034,0.18678923,-0.23260494,0.23686963,-0.18388692,0.14747803,0.2646496
293,0.35980162,-0.10347705,0.09305802,-0.18633886,-0.0679227,0.05916328,0.6434289,-0.38868353,0.07568843,-0.051410206,-0.28116184,-0.4835132,0.25396812,-0.13550743,-0.28667486,0.12109278,0.7039172,-0.00932507,0.08114584,0.55793685,0.21234947
294,0.21913923,-0.073431954,0.19917443,-0.23493733,-0.27115086,0.2703686,-0.32533747,0.63272107,-0.0036158524,-0.26244697,-0.24050635,0.043843403,0.22305274,-0.40298268,-0.21037196,-0.31678867,0.20516305,-0.25593692,0.13481769,0.38183954,-0.245582
295,0.06673704,0.047695056,-0.117862895,0.19941235,-0.113657,-0.116497725,-0.86212695,0.77100223,0.11645733,-0.097675584,-0.06966913,0.37530202,0.12623282,-0.08181592,0.5503955,-0.45027325,-0.6126785,0.15878719,0.27303898,-0.32761666,-0.12168564
296,0.14623342,0.22262263,-0.097767256,0.4279552,-0.03671338,-0.4380591,-0.1752585,-0.08526529,0.17557134,0.0033303238,0.19030558,-0.1626303,-0.05903064,0.08773744,0.9600444,-0.4467642,-0.012244497,0.60685825,0.00014423206,-0.52043283,0.27893916
297,0.09537384,0.28201783,0.1477872,-0.015457854,-0.0029277056,0.062991716,0.11277689,-0.29374903,-0.22496383,-0.16206414,-0.08891161,-0.5697064,-0.25872397,-0.25536677,0.3020157,-0.01692934,0.7952835,0.08629791,-0.0011315849,0.054703698,0.2889947
