,x0,x1,x2,e0,e1,e2
356,0.079326205,0.091227315,0.044848025,0.02638922,0.006833853,0.01588554
357,0.11481327,0.08708376,0.043982744,0.07515017,0.021638552,0.021175917
358,0.060611706,0.14435261,0.051702864,0.0032050733,0.07210742,0.029931925
359,0.03336092,0.10243444,0.04324599,0.0030550673,0.015105207,0.007157835
360,0.08190808,0.07817235,0.114186525,0.06522761,0.018614894,0.08857791
361,0.055040903,0.0706233,0.019742683,0.014086867,0.0110601075,0.0001995958
362,0.04026884,0.050101135,0.059493057,0.012748385,0.0010292578,0.04183723
363,0.028823677,0.03622303,0.043915384,0.008689257,0.0011052563,0.0313901
364,0.04682008,0.026291607,0.009796947,0.03240824,0.0009741736,0.00074118894
365,0.04732403,0.03469594,0.0065752314,0.02391399,0.009845117,2.3298776e-06
366,0.027626818,0.08049482,0.016986586,0.0039648023,0.05131584,0.008312602
367,0.015365489,0.04866531,0.020261081,0.0015520798,0.001511199,0.00013737658
368,0.016385378,0.028275408,0.03616562,0.008702634,0.00010137926,0.023999294
369,0.050458897,0.024140963,0.010330189,0.04226621,0.0059069153,0.0032613373
370,0.042270087,0.02469311,0.006117791,0.01704064,7.903482e-06,8.2549894e-05
371,0.021797784,0.022914255,0.008647397,0.0006627408,1.7884057e-07,0.0024741194
372,0.011140879,0.08636596,0.05805959,0.0002419878,0.069459386,0.052331027
373,0.052123412,0.058414653,0.021907706,0.046552975,0.01244645,0.00031621542
374,0.12838477,0.07714006,0.1688339,0.10232306,0.034901887,0.15423024
375,0.06424,0.09405442,0.020206913,4.762038e-05,0.023388201,0.0009218975
376,0.048669294,0.07929888,0.0257757,0.016549291,0.016211677,0.0022620943
377,0.0351741,0.054251954,0.035716973,0.010839455,0.0024351873,0.01589225
378,0.1774515,0.04665327,0.018800244,0.15986446,0.01073377,0.005237255
379,0.09340803,0.090650365,0.019302817,0.0046822825,0.022960858,0.0076395
380,0.047140926,0.06919886,0.026682843,0.00043691066,0.0005216713,0.0040202504
381,0.06685982,0.05836391,0.01954485,0.043289356,0.011979249,0.0022451333
382,0.054837048,0.05034719,0.014797851,0.021407137,0.00445028,0.00020687403
383,0.13443854,0.10030761,0.020571083,0.10702003,0.06142475,0.007984285
384,0.11950597,0.11261884,0.07777065,0.052286703,0.0288554,0.052693743
385,0.060393207,0.08648795,0.028724449,0.0006402224,0.00030202934,0.000569738
386,0.03019884,0.05923505,0.041296907,2.2376066e-06,0.0008927746,0.019674918
387,0.015821487,0.038602497,0.01564181,0.000722066,0.0014352609,0.0008330478
388,0.15783696,0.05835165,0.018589843,0.14992622,0.03509503,0.008939218
389,0.08047624,0.071765795,0.037899315,0.0015577594,0.0031307323,0.023311405
390,0.043452453,0.07525532,0.05678989,0.0032143323,0.019253366,0.03884844
391,0.021890968,0.04969153,0.01922337,0.0001647417,0.0012007592,0.00040953947
392,0.011695938,0.030490736,0.067164086,0.0007504541,0.00017222768,0.0547412
393,0.008632734,0.019094568,0.0076429495,0.0027847658,0.0009252143,2.0265585e-05
394,0.032460727,0.052049182,0.0051425267,0.028144361,0.040343717,0.00036888482
395,0.030240789,0.057242297,0.013074391,0.014010425,0.02310252,6.2095096e-05
396,0.02504797,0.08186492,0.014617746,0.0099275755,0.045683578,0.000307172
397,0.13805039,0.06296684,0.117216215,0.12552641,0.01577238,0.096749984
398,0.07130709,0.06752982,0.016196547,0.002281893,0.0015338014,0.00045483664
399,0.0437752,0.08194883,0.024470113,0.008121654,0.030357152,0.007587658
400,0.022034233,0.062080067,0.0415852,0.00014663374,0.010161851,0.021097992
401,0.011107876,0.0399775,0.03951209,9.075957e-05,0.0034289078,0.023992073
402,0.029898155,0.10844429,0.011959022,0.024344217,0.08567857,0.0019646469
403,0.038971778,0.1634356,0.027279736,0.0240227,0.10173891,0.00016866426
404,0.019489478,0.091832645,0.08326053,3.5894716e-06,0.0003719006,0.04240163
405,0.019170726,0.050836213,0.047890328,0.009425987,4.752111e-05,0.024932165
406,0.058289424,0.042510543,0.047766283,0.04870406,0.012299756,0.035057228
407,0.056075033,0.04369363,0.055197794,0.026930321,0.007865999,0.04457016
408,0.079867385,0.11543487,0.016122933,0.05182987,0.079569295,0.005199526
409,0.09471694,0.0830843,0.041998964,0.054783247,0.0054000174,0.013140245
410,0.09921278,0.100529015,0.077574655,0.05185431,0.035307635,0.056803584
411,0.06339044,0.07704879,0.033013646,0.013784049,0.0019810956,0.007881393
412,0.03173802,0.09426975,0.022980746,4.2800493e-05,0.039897747,0.0037185473
413,0.059535608,0.06317927,0.049367912,0.043666597,0.008109894,0.025800472
414,0.030565927,0.055116415,0.02270553,0.0007981236,0.00864288,0.0069107134
415,0.06905567,0.07457946,0.06330131,0.053772707,0.039379776,0.049522206
416,0.040000305,0.08174856,0.020595247,0.005472471,0.027194906,0.0019503813
417,0.08575522,0.32809058,0.022565499,0.06575507,0.27721623,0.0021283599
418,0.05211276,0.18703534,0.085689776,0.009235146,0.0015512336,0.0036671292
419,0.1795695,0.13326621,0.06617977,0.15351312,0.026720356,0.01942093
420,0.13505195,0.11731597,0.04392796,0.045267206,0.005790494,0.010611408
421,0.06780203,0.09684628,0.033156633,0.00027605315,0.0044253124,0.00382764
422,0.038996365,0.093289934,0.025420833,0.00509535,0.02791629,0.0012092621
423,0.074519,0.19576554,0.048530072,0.05502082,0.13937148,0.025207588
424,0.03732255,0.15559681,0.08882493,6.305072e-05,0.03908428,0.039883547
425,0.03919219,0.11627211,0.049569875,0.020530913,0.029143069,0.010670671
426,0.020717245,0.07272484,0.03686764,0.0011211499,0.0047907415,0.0077996138
427,0.04130174,0.0809236,0.03799855,0.030943116,0.03938187,0.019817337
428,0.08237026,0.12727255,0.04760921,0.061719388,0.076485306,0.027378308
429,0.14024758,0.08514678,0.057811245,0.09906245,0.0009179419,0.02599311
430,0.085774794,0.10332337,0.03731354,0.015651004,0.025688086,0.016026845
431,0.058464497,0.082812,0.025831716,0.015577102,0.009706619,8.743004e-07
432,0.033511225,0.07322025,0.021220375,0.004278975,0.017198129,0.0005173752
433,0.04390625,0.054748602,0.05649392,0.027150637,0.009760669,0.038188856
434,0.022161016,0.05078634,0.013694058,0.00020789102,0.012435472,6.907685e-06
435,0.018073006,0.039051726,0.04757961,0.006992497,0.008118305,0.034883022
436,0.03006551,0.026904408,0.017080547,0.021029009,0.0028602926,0.007317616
437,0.043440983,0.024420988,0.017668096,0.028408226,0.0034524063,0.010941994
438,0.04299166,0.034323707,0.03197125,0.021271167,0.011252966,0.025866004
439,0.035906356,0.031439956,0.009862044,0.014410526,0.0035301875,0.001281117
440,0.028843507,0.024777804,0.01384801,0.01089033,8.123683e-05,0.005988022
441,0.0968465,0.044489525,0.027958024,0.082424745,0.024889749,0.021763574
442,0.062605724,0.06362771,0.042253688,0.014182476,0.017171323,0.031131309
443,0.034618665,0.05816385,0.017319256,0.003315801,0.0106985625,0.0014123289
444,0.08440978,0.039139897,0.056416076,0.06710045,0.0014033054,0.041875113
445,0.043494966,0.048103783,0.016137972,0.0012900772,0.007431393,0.006352999
446,0.043427445,0.17458215,0.037992064,0.021679962,0.13965651,0.025966119
447,0.054605972,0.098531604,0.05763562,0.03289225,0.00038366584,0.013990083
448,0.14554012,0.07475266,0.030640282,0.11823713,0.011835368,0.006007381
449,0.10908043,0.085372,0.08120915,0.036310367,0.011610644,0.06252099
450,0.05829025,0.087353565,0.021472314,0.003750038,0.017397456,0.00012931343
451,0.061089355,0.088166855,0.023904908,0.03194423,0.02991751,0.0020665166
452,0.09099815,0.05947882,0.04509338,0.060453475,0.00012305556,0.023051668
453,0.045846563,0.06037343,0.046968397,0.00034748888,0.007884485,0.032098692
454,0.06406989,0.08982678,0.015099021,0.041146606,0.04817842,5.663075e-06
455,0.037420165,0.13117349,0.14342736,0.00538522,0.07024263,0.12097067
456,0.02238979,0.077834085,0.06774405,0.0036797076,0.0028923042,0.034950677
457,0.015337437,0.04478995,0.01946092,0.004142542,0.00027546252,2.3986654e-06
458,0.00819293,0.02623228,0.011761993,0.00052421144,2.9439875e-06,0.000564505
459,0.004289952,0.015642645,0.009823906,0.00019348697,0.00047827236,0.0032658365
460,0.01858914,0.008992008,0.007185284,0.016444165,9.819748e-05,0.003274623
461,0.04571442,0.039695732,0.018017035,0.03641985,0.030552441,0.015769033
462,0.023054877,0.039997507,0.009929074,0.00019766774,0.008721035,5.1413613e-06
463,0.0278316,0.05898378,0.116337076,0.01630416,0.03322131,0.1063377
464,0.025114503,0.03863363,0.018348478,0.011198702,0.0021838415,0.0036025317
465,0.02742401,0.025820373,0.02403974,0.014866758,0.00022493183,0.014381332
466,0.014463703,0.035388876,0.0065756305,0.0007516986,0.015622687,0.00012053743
467,0.009843332,0.027681163,0.01205882,0.0026114804,0.0063707996,0.0032116005
468,0.045217138,0.02525993,0.009321748,0.04029547,0.008958517,0.0024014574
469,0.028650904,0.027064849,0.10865496,0.0060423347,0.0031305999,0.102339976
470,0.036834598,0.047603123,0.045689367,0.022509146,0.026907973,0.038923156
471,0.06973191,0.09107092,0.15170257,0.051314615,0.058060713,0.13980179
472,0.1508305,0.12255874,0.022779169,0.11596455,0.059590302,1.1437633e-05
473,0.15547538,0.09898941,0.031068332,0.080060124,2.4127162e-06,0.00042864756
474,0.083643705,0.09018002,0.07487347,0.0059060124,0.0018164646,0.050126117
475,0.050290093,0.07608052,0.036581226,0.008468242,0.010079587,0.014036221
476,0.026036505,0.12763128,0.025367564,0.00089145754,0.077018484,0.0063474327
477,0.07039547,0.1888811,0.045738094,0.057377215,0.11855634,0.013830274
478,0.052024327,0.14108995,0.1295313,0.016826594,0.029050523,0.08231102
479,0.032274302,0.083640605,0.040420923,0.0062621376,8.954917e-05,0.0051484373
480,0.035548285,0.059122756,0.021394309,0.019411135,0.009233879,0.00048415747
481,0.023143295,0.21504839,0.1066151,0.005369154,0.17659993,0.0918344
482,0.019747943,0.1265871,0.055713978,0.008176295,0.013277073,0.0019518817
483,0.033402834,0.07066123,0.032228746,0.023528863,0.0024306995,0.00058197265
484,0.08045624,0.060098007,0.0639614,0.06375483,0.016416686,0.046296094
485,0.06025227,0.05602502,0.015048422,0.02002415,0.0058619576,2.391991e-05
486,0.030802555,0.08945553,0.023182433,0.00067642,0.046379957,0.009176177
487,0.01908387,0.11534272,0.022526536,0.0036825931,0.06291432,0.00016265306
488,0.038232394,0.3102023,0.028850932,0.028690457,0.24775997,1.5251347e-05
489,0.020119315,0.18222995,0.08348177,0.0010031185,0.01757071,0.005931188
490,0.08525277,0.10528219,0.098012045,0.075193115,0.0091373855,0.052454554
491,0.043286555,0.29491907,0.047952972,0.00066016824,0.2209648,0.021632425
492,0.025077736,0.1637392,0.0873369,0.0034344583,0.0054580336,0.0136071285
493,0.021651633,0.088703,0.115887076,0.009112766,0.0005639644,0.074952275
494,0.03954155,0.05246814,0.02498484,0.028715733,0.0027037298,0.00280909
495,0.033622853,0.09529151,0.021220263,0.0138520785,0.059172053,0.008103229
496,0.020894509,0.05663253,0.08373564,0.004083081,0.00058105995,0.05991276
497,0.049397968,0.08174658,0.12877811,0.038950715,0.048206683,0.114619985
498,0.05674598,0.07712749,0.035247464,0.032046996,0.023904702,0.01481082
499,0.028654357,0.18904293,0.03871587,0.00028136777,0.1362927,0.019433998
500,0.048817296,0.12128653,0.057102792,0.034490116,0.019601474,0.009842062
