,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t)
159,0.065561906,0.042643726,0.025000906,-0.089283794,-0.05090349,0.10457929,0.11274001,0.054429714,0.024020381,0.044245545,-0.08656356,-0.027467187,0.030838352,0.13474701,-0.17926088,0.20973314,-0.0021260043,0.06499818,-0.03305017,-0.09462738,0.04695862,-0.15364394,0.10339718,-0.03498339,0.020386301,0.08118235
160,0.03445297,0.05922306,0.060545485,0.10966079,0.021640783,0.2189331,0.041624572,-0.074430555,0.16547996,-0.011693241,-0.019574873,0.017921917,-0.006048361,0.114650235,0.06359771,-0.11544096,-0.077285215,-0.022041228,0.080098905,0.007346634,0.12652141,-0.12238943,0.008991041,-0.09194346,0.069494344,0.09939652
161,0.03184755,-0.14363107,-0.11115693,-0.09832622,0.07515377,0.032390684,0.10983193,-0.032583088,-0.11876659,-0.014284711,0.15543537,0.0037506442,-0.030065563,0.10520465,0.14891943,-0.23339732,-0.13680518,-0.0052434085,0.0035240548,-0.11560899,-0.0005667042,-0.11558523,0.09199659,-0.028491914,0.07413428,-0.055434816
162,0.08650659,-0.09039432,-0.098160714,-0.2273505,0.020801164,0.019510366,0.02893571,0.00496184,-0.2446845,0.06292602,-0.131679,0.058425326,-0.02351747,0.14295043,-0.116869286,0.14704812,0.0051448364,0.10393152,0.15718915,-0.14492556,0.029443387,-0.100563474,0.15304026,-0.03565132,0.16460063,0.06273791
163,0.022742867,0.048084762,0.0687218,-0.19875169,-0.032809053,0.18417725,-0.025802776,0.04683857,-0.047578108,0.062458396,-0.28429544,-0.0070245233,-0.033754457,0.20669025,-0.037218194,0.20487878,-0.0023118393,0.03616348,0.1711579,-0.13142958,0.06290996,-0.11378604,0.08376872,-0.056132928,0.17140377,0.09400628
164,0.039124265,-0.022286916,0.03139221,-0.08100122,0.030827591,0.116799496,-0.09670763,0.0019358285,-0.009691675,0.09626137,0.029622719,0.07109447,-0.032373253,0.13068439,0.18589723,-0.117600426,-0.10115713,0.20091882,0.13044626,-0.09657166,0.08217044,0.043807827,0.19910905,-0.03772476,0.18766956,0.02747485
165,-0.089687146,-0.111309804,-0.12485995,-0.20849195,0.016528334,0.07981797,-0.16027914,-0.015177687,-0.15029567,0.025691248,-0.09765443,0.039826438,0.04141908,0.21669714,0.013893659,0.098907515,0.1434327,-0.1344704,0.0096163135,-0.1211045,-0.08042349,-0.088860855,0.094160356,-0.054179925,0.19158149,0.06960229
166,-0.082989864,0.020186085,-0.03152846,-0.24072708,-0.014574815,0.045551233,-0.19763823,0.15992063,-0.13843104,0.0661034,-0.20452017,0.057318382,-0.026992694,-0.027299842,0.10675917,0.03705161,-0.04434061,0.03875941,0.16272365,0.09493096,0.03233834,0.16703829,0.068386406,0.1680485,0.2134386,0.10062007
167,-0.12832291,0.028832868,0.060747344,-0.1346267,0.012307558,0.13541043,-0.122534074,0.1414738,-0.006017764,0.024543867,-0.11968,0.038263157,0.054265253,0.08161342,0.07210725,0.056503158,0.049384743,0.06208653,0.1497566,-0.0072895885,-0.017948754,0.06478614,-0.017178662,0.101872705,0.1341752,0.05259233
168,-0.06991057,-0.021585021,0.04759465,-0.05884563,0.028549336,0.042839553,-0.003582321,0.08120795,-0.067563966,-0.029799337,-0.028779082,0.041019686,-0.037424743,0.0564036,0.12934196,-0.1132797,0.041688055,-0.044375166,0.12971348,-0.02645303,-0.015259659,0.12624416,-0.015195776,0.05212798,0.12567797,0.057884835
169,0.030814007,0.02176126,-0.0766658,-0.099570684,0.041049935,-0.036791883,-0.026937006,0.09020194,-0.15042832,0.024995584,0.028819446,0.03154324,0.03865938,-0.0037361998,0.008259077,0.108076856,-0.042520627,0.052165672,0.09030799,-0.026126463,-0.084009826,0.16633452,0.057484508,0.035234705,0.05446106,-0.048897393
170,-0.015946964,0.06708352,0.09505617,-0.08019484,0.010980499,0.08460937,-0.001635801,0.09773289,0.025465608,0.05927082,-0.058675237,0.073523834,0.089754775,0.047379106,-0.052239727,0.24633509,0.114653096,-0.035887394,0.07928489,0.089731984,0.06317832,0.05196564,-0.026297003,0.010839739,0.038805813,0.07285067
171,-0.030450244,0.065961204,0.08476349,0.07628043,0.03472533,0.09182089,0.059893336,0.084010154,0.089169115,-0.023237463,0.05202265,0.013219807,0.029451549,-0.048051864,0.13419399,-0.14105348,-0.040750265,-0.060323723,0.21711107,0.17071187,0.030654598,0.03650465,-0.02868884,0.027322738,0.044844545,0.044123266
172,0.056002907,-0.07861191,-0.08306812,-0.08657837,0.045809116,-0.05066521,0.136558,-0.0022975944,-0.03074494,-0.03839791,0.14111993,0.016959071,-0.0033977444,0.014645435,-0.004895676,-0.098045915,-0.016603038,0.21000783,-0.008176705,-0.08920269,-0.05908736,-0.020690527,0.08185193,-0.0034911055,-0.012400972,-0.07256227
173,0.11265276,-0.012997853,-0.010834755,-0.09479749,-0.03324779,0.030323895,0.05930473,-0.10419485,-0.04948529,0.056990582,-0.13538976,0.05867577,0.01079583,0.12738752,-0.12733899,0.17807119,0.1389912,-0.048444167,0.04482919,-0.06219456,0.03940227,-0.056535494,0.06406134,-0.031400092,0.006162554,0.040393576
174,0.0069106356,0.032184888,0.025020385,-0.0034839571,0.012334964,0.07304696,-0.019158121,0.06833113,0.09175542,0.2001888,0.020741042,0.08881244,0.002896138,-0.022454973,0.08886713,-0.031802922,-0.043546684,0.041606598,0.044046484,0.004551987,0.06176441,-0.034511827,0.10290084,-0.009284405,0.06727692,0.063439906
175,-0.10903314,-0.02070885,-0.09638272,-0.07749352,0.0169798,0.28772992,-0.09578544,0.07895344,0.11957418,0.0072652223,0.074499905,-0.023853544,-0.052135784,0.044822894,0.07804244,-0.081607275,0.029671712,-0.07671098,-0.10434958,-0.11086377,-0.028577507,-0.045997404,0.018128227,-0.023084939,0.081427224,-0.014276968
176,-0.033051074,-0.007166885,-0.024454117,-0.06869104,0.003953806,0.020437133,-0.019442819,0.060856935,-0.12115633,0.091640614,0.018249322,0.043048628,-0.016630836,-0.00754858,0.11768567,-0.27330184,0.00727389,-0.12467103,0.049854852,-0.003921075,0.12613812,0.11758588,-0.0065822904,0.13764778,0.047140267,0.017382888
177,-0.024437495,-0.12473556,-0.09254278,-0.11483103,0.0334881,0.03468952,-0.0608161,0.17147622,-0.078476675,0.031062862,-0.017789286,0.17272465,0.02078484,-0.067311674,-0.015102645,0.018729657,-0.035713896,0.06735273,0.02324521,0.019965753,-0.10359443,-0.011972319,0.06715311,0.04497336,0.094748996,0.022488529
178,-0.03382773,0.18852338,-0.04805243,-0.20771001,-0.050694976,0.14307559,-0.12260283,0.14329712,-0.00020252354,0.04648245,-0.121341646,0.029103091,-0.10226047,0.019408768,0.045146868,0.13133407,0.14972268,0.031844247,0.09262651,-0.0066102296,-0.01243177,0.046807796,-0.011941003,0.010042007,0.04020822,0.050745964
179,-0.08381808,-0.036670636,0.034227952,0.054040976,0.12060186,0.10441977,-0.11869664,0.12053387,0.063681826,0.13805045,0.009433812,-0.002240107,0.012734056,-0.027167775,0.1463186,-0.1090038,0.071722955,-0.19345665,0.036333017,0.010774858,-0.005115466,0.15187377,0.037338354,0.044636242,0.030391429,-0.06503353
180,-0.07172519,-0.019310107,0.0023275958,-0.072739,0.09016181,0.075384595,-0.11697946,0.15045336,-0.06507073,-0.016846713,0.10657777,0.06564912,0.18829736,-0.14404555,0.120379895,-0.12617503,-0.051293198,-0.10563729,-0.030910427,0.034171823,-0.001842022,0.15745215,0.01694128,0.21312714,0.0891697,0.0032049427
181,-0.04004898,0.064043455,0.0126448,0.0017574877,0.023730129,0.11345783,-0.08174518,0.23338534,0.008785277,0.003099523,0.058326002,0.1148548,0.020421265,-0.09792034,0.04321464,-0.05142709,0.032974996,0.05244685,0.11009456,0.02355256,-0.026698723,0.0913387,-0.05698012,0.08521258,0.0029162418,0.11117683
182,-0.023345606,0.08072788,-0.057356432,0.050181873,0.052299984,0.1129517,-0.10381196,0.14435522,0.12212114,0.05316785,0.0764123,0.032915603,-0.030316025,-0.030452885,0.05495037,-0.07563943,0.05074545,0.0048694164,0.0305821,-0.06346477,-0.06763242,0.04869302,-0.039388224,0.07802123,0.024193477,-0.029678077
183,-0.0750204,0.030134492,-0.00025287512,-0.041091066,0.066037774,0.0515925,-0.13793807,0.13755882,-0.0066193184,0.031145383,0.15308736,0.06671838,-0.00032295822,0.049297042,0.09863363,-0.1271066,0.06651111,-0.16099618,-0.067604505,-0.030363832,-0.012443799,0.13075149,0.023174247,0.08560709,0.06527071,-0.012511568
184,-0.084539205,-0.09573486,-0.04633506,-0.015313404,0.13706057,0.047229294,-0.15977687,0.24779475,-0.032173023,0.020051096,0.14540231,0.1110557,-0.005333028,-0.07720617,0.046495836,-0.047071088,0.041583486,-0.08909683,-0.020042095,0.02227054,-0.019625433,0.19757494,-0.015891014,0.15736824,0.10562216,-0.0013048518
185,-0.038957227,0.10632217,0.00045801408,-0.17516032,-0.036961198,0.103753194,-0.05569473,0.31958947,-0.038744353,0.09592358,0.046864737,0.14607093,0.16236468,-0.0941272,0.0032104196,0.009281489,0.10912481,-0.007128925,0.047600448,0.08370188,-0.09834993,0.121473394,-0.08065592,0.1368525,0.16256182,0.0838456
186,-0.07580714,0.107067406,0.03925556,-0.0411141,0.11611683,0.19661449,0.07273011,0.1848166,0.12900107,0.039879695,0.057919413,-0.02841511,0.036727145,-0.105178416,0.05340637,-0.07935523,0.052816015,0.028645597,-0.0016671745,-0.027298328,0.005586013,0.12882197,-0.073203325,0.023266323,0.11971222,0.024984961
187,0.017611109,0.03366712,-0.02265983,-0.048452917,0.06265481,0.049873717,0.047809236,-0.020339824,0.08489072,-0.008494652,0.13003552,0.118308306,0.05458232,-0.06362033,0.116707966,-0.16895293,-0.10829437,-0.060950153,-0.004601792,0.0013843267,-0.06753046,0.0080644265,-0.06383875,0.048525527,-0.10085853,-0.007501388
188,0.030043416,-0.037371367,-0.06054647,-0.028280139,0.021366626,-0.08682468,0.052999966,0.13333812,-0.02732288,0.067756936,0.09204958,0.02718384,0.018224865,-0.0049965307,0.008546015,-0.1499626,0.09110845,0.037136775,-0.012148606,-0.0033452716,-0.043777324,0.030726507,0.06638722,-0.010598055,0.06443216,-0.019046841
189,0.0015075859,-0.052295353,-0.041066095,-0.123760216,0.020687722,0.13635904,0.12205532,-0.012261638,0.007739206,0.032733474,-0.051494714,-0.015288193,0.01771719,-0.022971835,-0.1084117,0.16649616,0.1404158,-0.01769252,-0.037297294,-0.118078545,-0.056171358,-0.0025211177,0.040817488,0.027919915,-0.0039467374,-0.009728941
190,0.046553053,0.14524023,0.21656281,0.03612051,0.011831546,0.085236914,0.039397363,0.04310339,0.0974253,0.080894835,-0.071623065,-0.005278604,0.01053628,-0.086539134,0.06756056,-0.06416224,-0.12477468,0.038179822,0.081230864,0.06466693,0.109086975,0.0054731956,-0.006185163,0.058333986,-0.05333549,0.120762736
191,-0.015027362,-0.02917568,-0.035817623,0.1308789,0.11461313,0.025591278,0.056183744,0.053820137,0.19532846,-0.055473372,0.15188608,0.0019869935,0.044023685,0.038561914,0.232952,-0.19555432,-0.04748034,0.07148737,-0.057185926,0.058624297,0.038962074,-0.12049311,0.06647216,-0.068775505,0.019523462,-0.10329818
192,0.08933378,-0.10221059,-0.02583687,-0.107135266,-0.013279466,-0.0828538,0.085279755,-0.09658703,-0.16366075,0.020088315,0.17524146,0.05978387,-0.051498167,0.08516161,-0.020570638,-0.06327213,0.2016685,-0.095573545,0.008468825,-0.086834595,0.054043513,-0.047578443,0.09659382,0.040030047,0.008049478,-0.00540074
193,0.07205894,0.0060409065,-0.026320294,0.15484227,-0.025048396,0.10079791,-0.0013805265,0.17090343,-0.042506464,0.025856819,-0.13335502,0.009815559,0.0010767346,-0.07874152,-0.17609711,0.17838523,0.010171595,0.0058524627,0.024060238,-0.0691958,0.05874514,-0.03998841,0.17078665,0.05050104,0.078080125,0.0956702
194,0.07721136,0.18166375,0.077596225,-0.017504016,0.01433751,0.2718877,-0.046784483,0.08716473,0.2726267,0.013821267,0.07320347,-0.011678454,0.012323994,-0.04152945,0.07548879,-0.048905365,-0.049345266,-0.03976505,0.06953885,0.026143335,0.077426024,0.06799515,-0.019818936,-0.004351191,-0.03944579,0.08179406
195,-0.016219093,-0.07508196,-0.039578646,0.09349444,0.091399886,0.112696484,0.04523129,0.041833933,0.1276706,0.057290886,0.23372553,0.015964618,0.079254255,-0.015678298,0.1803059,-0.304399,-0.090136625,-0.11045899,-0.05454527,-0.0228838,-0.061333355,0.02149088,0.005806915,0.01404975,0.16063459,-0.079417884
196,0.02132734,-0.097564,-0.1117857,-0.21279816,-0.037520126,-0.037456628,0.02296267,0.09966187,-0.19348459,0.02359285,0.11052671,0.02074582,0.008859558,-0.014485351,-0.08129532,0.02594743,0.00057558157,0.00010458287,-0.068337455,-0.08847304,-0.043014262,0.018624982,0.1786376,0.05124615,0.027774824,0.017583514
197,0.025818441,0.0802085,0.057308935,-0.05314022,-0.0071693584,0.19993784,-0.03621887,0.05813071,0.09997903,0.06263673,-0.20280454,0.03686563,0.12873405,-0.0006599929,-0.1387598,0.22315282,0.11457333,0.092817545,0.07028568,-0.038363088,0.0006974739,0.0021659099,-0.026586026,-0.006654959,0.020733109,0.0878192
198,-0.026414106,0.1584484,0.047438424,0.058879524,0.09081131,0.11857488,-0.070343144,0.027727742,0.18837136,-0.02448071,0.051374618,-0.005037848,0.009010099,-0.0077968366,0.21983103,-0.23852013,-0.05395627,-0.13295795,0.0387574,0.01947515,0.031220067,0.015377388,-0.053188022,-0.015672853,0.037815295,0.07932516
199,-0.0052509457,-0.1903719,-0.16409545,-0.057495814,0.07948051,-0.060547277,-0.02072356,0.091306634,-0.109202884,0.04190184,0.2575762,0.08498547,0.041755635,-0.04251314,0.20815195,-0.22573873,-0.05606811,-0.02297598,0.021505676,-0.002659168,-0.089217186,0.06675245,0.057330087,0.06260097,0.013990109,-0.124942616
200,0.014610663,0.0066099293,0.016816325,-0.17116968,-0.033751905,-0.0012030173,0.12573822,0.117364526,-0.14799517,0.10260503,-0.06720817,0.034791067,0.097865954,-4.4531655e-05,-0.14867368,0.30389974,0.31343555,0.022775363,0.12783892,-0.08093508,-0.0641289,0.0860832,0.06495412,0.07539527,0.07025051,0.0789558
201,0.015306029,0.15901628,0.16330342,-0.00084962044,0.006761524,0.22685942,0.022325825,0.08103231,0.38587862,-0.008397958,-0.13361615,-0.064679496,0.10236852,-0.1453281,-0.054464012,0.097285375,-0.07967687,-0.07889062,0.09177608,0.043360367,0.108354904,0.020123426,-0.06502244,0.011956754,-0.056533165,0.12459333
202,0.022583552,0.052564535,0.057006694,0.16294211,0.08343401,0.10099202,0.07398928,-0.016144074,0.24054493,-0.07984881,0.2794153,0.03582665,0.121127255,-0.06695634,0.26009843,-0.43756792,-0.23555055,-0.011238467,-0.03459146,0.040327717,0.0022803904,-0.06063026,0.057441697,-0.036340464,-0.108929224,-0.01595552
203,0.09516612,-0.18838072,-0.2401824,-0.034528762,0.073990636,-0.14924547,0.08408518,-0.0056497594,-0.11787115,0.035894204,0.23649034,0.04337739,-0.033759214,0.18447462,0.020040853,-0.20434728,0.09256797,-0.012339292,-0.0960043,-0.15294898,-0.029001802,-0.079042874,0.10993335,0.0031875037,0.0037542433,-0.090240546
204,0.02463113,-0.05233552,-0.024182457,-0.24309452,-0.06494713,0.07185185,-0.028046023,0.079894185,-0.19017655,0.13456666,-0.15566204,0.007185366,0.040193666,0.044760525,-0.2514302,0.3058101,0.09699983,0.070138335,0.012980182,-0.12291678,0.011164675,-0.030904448,0.14108321,0.0595905,0.12531804,0.13084951
205,-0.02710719,0.15692793,0.12566599,0.21452603,-0.025928175,0.31179246,-0.10590867,0.041683514,0.24138455,0.01433322,-0.17325267,-0.047481988,-0.006519432,0.009770722,0.09410249,0.05365163,-0.043895386,0.020341497,0.10311433,-0.017637666,0.13918896,-0.035566077,-0.059225142,0.14655937,0.12528385,0.16999775
206,-0.060061265,-0.019565463,0.059328802,0.10631499,0.086854056,-0.047900647,-0.031379815,0.05857664,0.09917005,-0.049022276,0.45564085,0.03943744,-0.0053413976,0.041722428,0.2702475,-0.42979768,-0.1590114,-0.028820327,0.014123995,-0.0010070577,0.042692322,0.020612452,-0.0207433,-0.004584793,0.09573672,-0.02522286
207,0.055060614,-0.2229915,-0.21535413,-0.18803038,-0.0058689993,-0.12711164,0.0047610886,0.05051783,-0.20977455,-0.01266201,0.1284273,0.06419706,0.103260405,0.09168221,-0.21199702,0.17283612,0.2311746,0.059010264,-0.09866994,-0.12651204,-0.09159748,0.004934434,0.16714168,0.20421056,0.080378376,-0.088511705
208,0.1376454,0.1701568,0.23962678,-0.09075338,-0.08190805,0.20913205,-0.08818275,0.19882508,0.04564679,0.15411377,-0.24262428,0.009227406,0.0036100512,-0.038134217,-0.21118975,0.30927408,0.17132638,-0.07890493,0.09817008,0.060206227,0.13493346,0.039084375,-0.008494428,0.057898276,0.121767536,0.29879236
209,-0.11877405,0.09105916,0.06939374,0.16641591,0.09413308,0.27791733,0.05849216,0.12314974,0.49794155,-0.05141203,0.10493857,-0.032266133,0.090255275,-0.13092826,0.2706293,-0.25259277,-0.23143218,0.00012147613,-0.0111138765,0.009012995,-0.0026253285,-0.027036289,-0.10966921,0.00041806325,0.0059453454,-0.06483819
210,0.0882485,-0.0944555,-0.07742189,0.00246845,0.054407313,-0.13838969,0.09701891,-0.04079075,-0.12334898,-0.03240802,0.37017405,0.04795077,-0.039885618,0.1403527,0.17048578,-0.47614715,-0.07839372,-0.071141146,-0.09619961,-0.0528615,-0.003432868,-0.01709605,0.045262806,-0.0027805166,-0.04023939,-0.038116816
211,0.07114796,-0.2465133,-0.23937973,-0.1575785,-0.04623682,-0.0889909,0.030808523,0.05923731,-0.21153909,0.049355324,-0.026562478,0.011483676,0.0762105,0.07504572,-0.18510172,0.2571416,0.08633903,0.17328101,0.05052539,-0.14086108,-0.03802541,-0.0011885911,0.16693552,-0.024918864,0.10539911,-0.05959194
212,0.0152699,0.23832211,0.1442873,-0.22280975,-0.08527879,0.24004814,-0.060157128,-0.021136709,0.005800478,0.12037908,-0.3238185,0.028024182,0.029261634,0.11027997,-0.21266408,0.4029888,0.13407755,-0.010741037,0.11565815,0.0487439,0.14484487,-0.07706495,0.005891224,-0.017347012,0.10227729,0.27196074
213,0.15565144,0.032403678,0.10425648,0.15301825,0.1284525,0.17399411,-0.045805164,0.02568839,0.25199243,0.0017852932,0.01606049,-0.02603919,-0.025027482,-0.008617852,0.30425978,-0.29528615,-0.21369241,-0.03213834,0.05940885,0.049815983,0.06022393,0.0701387,-0.052784245,-0.041724045,0.09732743,0.003196165
214,-0.023779139,-0.061250463,-0.1555044,-0.09791389,0.070538536,-0.16180044,0.04734622,-0.015644161,-0.11427773,-0.051932078,0.2098376,0.23098767,0.12710558,0.09230797,0.15182413,-0.17479052,-0.06777231,0.022025766,-0.010495223,0.033859886,-0.10657812,-0.08060247,0.11760794,-0.038394053,0.04454427,-0.0901604
215,0.059013356,-0.07806106,-0.16523366,-0.24279413,-0.022230258,-0.03679929,-0.006998379,0.12277838,-0.2972228,0.08703728,-0.0009901449,0.036515772,-0.15736122,0.13102172,-0.1926021,0.23298553,0.23734029,-0.04233779,0.02979121,-0.087829724,-0.047134645,0.024629313,0.10095383,0.01361559,0.110519536,0.05815913
216,-0.0137131475,0.09947792,0.08362495,-0.12036179,-0.035486184,0.4519174,-0.08273171,0.11781107,0.06898675,0.08391286,-0.28590393,-0.0308945,0.13785766,-0.07084202,-0.12260957,0.29750344,0.029763151,0.0973922,0.10528247,0.039164305,0.025667759,0.048326697,0.19000609,0.077270985,0.09340572,0.04176434
217,-0.081580356,0.13591255,0.1967816,0.11562694,0.07097824,0.27762148,-0.04794325,0.010148911,0.30273852,-0.041812167,0.01228187,0.023805533,0.06547253,0.040882193,0.36827627,-0.40323412,-0.111409575,-0.26777244,0.14562903,-0.0052061453,0.06913151,0.3288797,-0.082821414,-0.00946548,-0.007188002,0.14867166
218,0.036995236,-0.28862858,-0.29142573,-0.078262806,0.10933675,-0.23337515,-0.036956057,0.21184322,-0.22183837,-0.09779546,0.3552264,0.07509884,0.11174945,-0.05005223,0.22879973,-0.40478697,-0.2451043,0.049742747,-0.026764983,0.011026563,-0.3102473,0.07976885,0.02645003,0.052301377,0.06637979,-0.1693125
219,0.03676845,-0.0323292,-0.098165244,-0.4219771,-0.12451907,-0.037174296,-0.016743755,0.08609162,-0.30712098,0.14581273,-0.26963818,0.097313784,0.05357322,0.14108664,-0.3843879,0.53065705,0.30080557,0.22855854,0.084029265,-0.094942614,-0.09251529,0.13431524,0.120567866,-0.0039870483,0.052722044,0.100614436
220,-0.05609554,0.21598615,0.18792213,0.013915561,0.05797088,0.4497304,-0.09882839,-0.00015375204,0.23172855,0.050792653,-0.4140312,-0.06466875,0.07244635,0.038428582,0.06149718,0.23310335,0.09405395,-0.033256613,0.14697666,0.106317215,0.018507613,0.03036023,-0.10373676,-0.0068568885,0.094606996,0.16726215
221,0.0800381,-0.010608976,0.09393495,0.13169697,0.12514126,0.02552481,0.0036005476,-0.0041157715,0.07135722,-0.08252704,0.2472128,0.050331168,0.019676967,0.01670112,0.5261715,-0.5756584,-0.2788128,-0.101133645,0.1132905,0.08908653,0.017525336,0.09970681,-0.027767766,0.045252375,0.055228442,-0.0629703
222,0.11264376,-0.21005791,-0.2587851,-0.23187888,0.0017908094,-0.32008973,0.042972405,0.10390733,-0.30957353,-0.030519865,0.14541623,0.08450362,0.08106147,0.11257131,-0.01661028,0.048993018,0.03582456,0.12280583,-0.03095975,-0.093094185,-0.1789941,-0.027617622,0.18889375,0.016620157,0.09655381,-0.1457224
223,0.040577162,0.12445921,0.07605362,-0.2361572,-0.056024592,0.21374774,0.0019226447,0.03425238,-0.09548116,0.13947673,-0.37452412,0.024214562,0.026778132,0.10036619,-0.3588551,0.575449,0.30067798,0.014121093,0.093675755,0.16963428,0.046050817,0.004526133,0.13528088,-0.023273008,0.083568856,0.19591112
224,0.077541694,0.17679517,0.16931431,0.19202453,0.08407158,0.38816985,0.056321017,-0.042471267,0.41139385,-0.016845677,-0.10373744,-0.048968375,0.037258778,-0.08504519,0.31856972,-0.2020008,-0.13436267,-0.058900632,0.13758725,0.07655991,0.0946221,0.020041129,-0.12886462,0.0021030628,0.04134516,0.03228353
225,0.041614383,-0.12302369,-0.06497732,0.027970336,0.08840766,-0.252941,0.11114098,-0.023396218,-0.05190166,-0.0126622245,0.39772084,0.064157605,0.07429511,-0.0013937396,0.33807448,-0.52256036,-0.24169827,-0.08904403,-0.03605186,-0.030809017,-0.055747315,-0.072834186,0.08228276,-0.038761668,-0.04480701,-0.107161656
226,0.0670299,-0.19833694,-0.24255434,-0.2147629,-0.048433635,-0.14481446,0.14556639,0.07299892,-0.28302726,0.12801844,-0.022895528,0.027669009,-0.046979684,0.07834473,-0.3347288,0.30603033,0.14654733,0.1804933,-0.09348301,-0.20670772,-0.07538598,-0.07778122,0.18361938,0.020581258,0.1104535,-0.03435023
227,0.01784866,0.21306406,0.19438216,-0.023020111,-0.09873161,0.39450273,-0.039727405,0.009720005,0.1513204,0.12668304,-0.3792503,-0.044926234,-0.01812218,0.058052126,-0.21534854,0.39846253,0.11679453,0.055415858,0.06743576,0.0075456146,0.14113288,-0.06291822,-0.030440332,-0.062000148,0.039413992,0.23383239
228,-0.02626945,0.064136885,0.09052132,0.23660949,0.12104118,0.16970617,-0.01744071,-0.051120088,0.33563757,-0.06838135,0.13393956,-0.059837162,0.010141193,0.019310888,0.5652144,-0.4708358,-0.25997242,-0.12294346,0.05007177,0.12943017,0.0685494,-0.04372752,-0.077417016,-0.046587132,0.17037009,-0.043867406
229,0.027301794,-0.26159784,-0.105657294,-0.19149244,0.03912224,-0.37037918,0.103355244,-0.010956584,-0.38346457,-0.037071228,0.32377106,0.12044851,-0.0033553927,0.08426831,0.06632506,-0.23013568,-0.08858186,0.04573507,-0.064087026,-0.066640615,-0.079636835,-0.009285606,0.15112236,0.04007844,0.2024089,-0.16499105
230,0.09917179,-0.022902902,-0.036315184,-0.29702604,-0.094699696,0.02038713,0.033593018,0.116820045,-0.27276897,0.1081181,-0.3776212,0.007764902,-0.03380938,0.119742036,-0.41968688,0.62393135,0.2941524,0.1652865,0.064002484,-0.0809561,-0.03130789,-0.032300062,0.29417342,0.022283804,0.18140921,0.080702186
231,-0.022591222,0.27304634,0.30289882,0.038032047,0.0062512457,0.48984116,-0.008622792,-0.036551774,0.35497445,0.036388785,-0.31043512,-0.082314596,0.09409378,-0.003755283,0.0836021,0.19381441,-0.0455716,-0.18891832,0.17222531,0.0351703,0.20702764,-0.01738035,-0.09422078,-0.022020455,0.042915616,0.15315121
232,-0.02040442,-0.034865618,0.050480254,0.21088336,0.18967085,-0.04902093,0.15962121,0.016548079,0.15859793,-0.15006128,0.43399647,-0.003680706,0.034703754,0.17367041,0.50448096,-0.69589275,-0.39992303,-0.0933399,0.05795055,0.04752069,0.03863155,0.014081713,-0.044320997,0.020788586,0.0009805551,-0.03619446
233,0.20162354,-0.3389478,-0.29685038,-0.27052447,0.010275163,-0.30622038,0.1833441,0.002533053,-0.5027195,-0.020962397,0.23602466,0.100826606,-0.001189269,0.34869695,-0.17678447,0.050036486,-0.036885682,0.2507771,-0.07962823,-0.19073485,-0.05512494,-0.16657527,0.23661277,-0.04881851,0.19262084,-0.14523897
234,0.13234384,0.055331137,0.02472601,-0.3383709,-0.16821158,0.22246028,0.0710955,-0.07199026,-0.20738605,0.18477014,-0.5879056,-0.032972913,-0.03278076,0.38296002,-0.49478492,0.77194345,0.29746383,0.17733157,0.16186492,-0.05126199,0.09676506,-0.18888053,0.1836153,-0.1244959,0.24418627,0.23392129
235,-0.027584033,0.17944632,0.25140548,0.04144178,0.028178476,0.3955907,0.056520566,-0.09807863,0.26374453,0.034894764,-0.2321594,-0.13659622,0.006766919,0.14429784,0.25618082,-0.050808806,-0.2408095,-0.028449178,0.38981742,0.020625185,0.22461185,-0.12814811,-0.031364296,-0.10581471,0.2079876,0.13404651
236,0.011484442,-0.17673686,0.010987759,-0.092306525,0.12924688,-0.14435147,0.15106621,-0.16035336,-0.192847,-0.10751806,0.18954213,-0.0049744016,-0.005594279,0.18271157,0.28426382,-0.35231128,-0.3369692,0.046030395,0.025738085,-0.19608463,0.02560861,-0.17473648,0.14733016,-0.08590299,0.103677236,-0.036259517
237,0.13083777,-0.17016613,-0.15782876,-0.281737,-0.041210245,-0.2023862,0.044637136,-0.046938058,-0.35142776,0.055015087,-0.26491383,0.08418246,0.089287855,0.28734118,-0.210114,0.34313345,0.01622152,0.31058103,0.13159695,-0.15843865,0.071416534,-0.2189411,0.2482492,-0.09069453,0.17099185,-0.006007914
238,-0.0016771851,0.12879464,0.08873879,-0.22270682,-0.023073744,0.23414864,-0.09320218,-0.09350488,0.07999861,0.13237105,-0.47639412,-0.031884186,-0.08090597,0.4434403,-0.09925226,0.45575032,0.19754949,0.0923671,0.20928647,-0.10412249,0.20377375,-0.20408903,0.11669271,-0.09122263,0.22291002,0.3116521
239,-0.11240778,-0.055376068,0.057044465,-0.06009099,0.11559564,0.17091133,-0.13143533,-0.065610796,0.10271615,-0.043256983,-0.055370316,0.075747944,-0.013814025,0.1720271,0.31659788,-0.26018733,-0.21928102,-0.10465052,0.16048898,-0.027077701,0.16332173,0.04687184,0.09524059,-0.03195589,0.33006042,0.02558414
