,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t)
247,0.07377316,0.047279254,0.003649884,-0.008076426,-0.009204418,-0.0114281345,0.067335345,0.0218511,0.049466863,-0.019829514,0.0043419646,-0.010054711,-0.018889578,-0.0042734817,-0.00066802,-0.0552146,0.1163227,-0.031121364,0.047135014,0.025607131,0.029603533,0.039720118,0.0127277,0.052052673,0.10119429,0.0030869786,-0.024357539,0.026236705,-0.044065338,-0.0644903,0.012249095,-0.027768126,0.06936952,-0.029747177,-0.019435827,0.11349029,0.1408232,0.038211755
248,0.026719049,0.015702946,0.08828804,0.1023628,0.039881866,0.04121935,-0.021985585,0.0512816,0.009819518,0.0218075,0.07627623,0.0006910153,0.013483871,-0.009331363,0.010676261,0.047969017,0.048592106,-0.01889194,-0.044456597,-0.005308592,0.04846227,-0.063951954,0.0027376944,-0.05524557,0.022455059,0.06827819,0.09231654,0.072019994,0.020532303,-0.037637886,-0.04275687,-0.0062065236,-0.03830141,-0.047530953,0.005617659,-0.070167884,-0.012440272,0.04184066
249,0.064269975,-0.04119641,0.02341209,-0.019332232,0.017392239,0.023490226,0.103474095,0.05620036,-0.04518884,0.025440773,0.002655653,0.042095285,0.026527755,-0.035110675,-0.07460479,-0.012625264,0.31941697,0.07285958,0.10238336,0.026868654,0.02096108,0.025810933,-0.007600479,-0.03624454,0.056997273,-0.034903526,-0.048304953,0.10181053,0.060790956,-0.023262408,0.07975684,0.030036148,0.061539065,-0.028580876,0.041722666,0.0111593595,0.016633492,0.016102731
250,0.09870054,0.07740854,0.0013911653,0.060543116,0.13248102,-0.054519366,0.0065653864,-0.011085518,0.02986805,0.0538683,-0.0033184225,-0.023531947,0.05934064,0.020726249,0.04172286,-0.067992836,0.116247326,-0.02154006,0.009033852,-0.033097766,0.044882853,-0.034096263,0.082001366,-0.013771345,0.03902343,0.06981613,0.0022163547,-0.0038904417,-0.0703678,-0.06224203,-0.055246405,-0.04111686,-0.12758873,-0.10592582,0.03443684,0.08084252,0.052219693,0.01912353
251,0.040015332,0.037058443,0.0007451179,-0.047488615,-0.0063168798,0.06685627,0.102192916,0.019214451,0.037867144,0.013363352,0.02241307,-0.0082236715,-0.020310994,-0.027371109,-0.08215062,0.085634634,0.088341944,-0.0025172199,0.0083506,0.06744692,0.06192982,-0.1017229,0.03271903,0.007150935,0.059557658,0.07956405,0.023008201,0.020743594,-0.044252004,0.083776295,0.029464163,-0.018291932,-0.008402381,-0.1056543,0.029414058,0.012343554,0.018010054,-0.041686226
252,0.0004030993,0.009231595,0.0058811083,-0.055894487,0.054276906,0.06004866,0.01673109,0.054698717,-0.0018687649,0.02795564,-0.033689935,-0.03943149,0.049170714,-0.08234925,0.10304189,0.038394842,0.097231865,0.020151723,0.11356415,0.0214183,0.027189335,0.050163418,0.02858232,0.025922224,0.0471309,0.011735121,-0.076137915,-0.011779767,0.051702566,-0.020174906,0.14012986,-0.015189476,0.030834336,-0.058231518,0.023790248,0.015200708,-0.056503724,-0.0011151712
253,0.009799432,0.07346132,0.00097457704,0.035283238,-0.041279376,0.02687636,-0.045499638,-0.034523457,0.15836295,-0.0027504393,-0.003872641,0.021634791,0.071943514,-0.027893024,-0.0046086702,0.06188491,0.025639502,-0.026802666,0.06113475,-0.050251514,0.053441964,0.0044605136,0.07827653,-0.029654827,0.052833352,0.032447435,-0.036556277,-0.051460054,-0.058423243,-0.07990459,-0.014423644,0.021030739,0.11643048,-0.087902635,0.003320355,0.050534863,0.009116968,0.05169767
254,0.0063205212,0.039730377,0.01113551,0.042758517,0.012649927,0.0017189682,-0.014184017,0.06079763,0.00044048205,0.07643996,0.03048758,0.060229424,0.013133865,-0.01482861,-0.051933877,0.0597188,-0.033565037,0.01795933,0.004790364,0.055565335,-0.0013152211,-0.024622336,0.013715368,-0.04472752,0.0478962,0.10252239,0.018195184,0.037642974,0.060429677,0.03977415,0.05077214,0.047238253,0.019032504,-0.03117995,-0.00524507,-0.02345243,0.049878277,0.01243424
255,0.01185087,0.012438839,0.022943899,0.0140526965,0.074166074,0.03529944,0.13788933,0.07233646,0.037308536,0.029672844,-0.027548786,0.0375269,0.065554075,-0.027730312,0.002727501,-0.019400397,0.031486277,0.04213334,0.08376824,-0.016110018,0.016328622,0.021190334,-7.361395e-05,0.017583214,0.03407321,-0.014968976,-0.09751357,0.04023546,-0.004833527,-0.018890955,0.037421126,-0.005712448,0.047445923,-0.015194964,0.1426369,-0.026861565,0.026693303,0.0728075
256,0.01937023,0.12573019,0.0782256,-0.030060116,0.036186576,0.019282246,0.03553953,-0.053564884,0.036280714,0.027516313,0.015913684,-0.010856623,0.065161616,-0.008524001,0.0721857,0.05596931,0.075454816,-0.05101447,-0.031725228,0.008848162,0.07524673,-0.09228605,0.03445258,-0.02997883,0.04781742,0.0543705,0.020524915,-0.007717387,-0.07597655,-0.07338516,-0.063538425,-0.0010088002,-0.0063735703,-0.022289228,-0.018075895,0.073987186,0.04687811,0.07041892
257,0.0911309,-0.019081745,0.019793667,-0.00379505,0.015635565,0.07186916,-0.00756827,0.034747187,-0.06511052,0.119508386,0.00041627418,0.0625985,-0.012471462,-0.02746292,-0.041924424,0.11425735,0.04066125,0.022143215,0.06109754,0.044820435,0.04085487,0.01789575,-0.07780639,-0.011411944,0.015792964,0.08405587,0.10658692,0.073820055,0.012046367,0.009002877,0.02709442,0.06871383,0.012875828,0.17172043,0.052846756,-0.005629678,-0.041294727,0.050159454
258,0.028564587,0.027660096,0.018304566,-0.07598498,0.08082634,0.015719697,0.066636,-0.06865381,0.023111634,0.07612523,-0.0077930866,0.05258614,0.04486899,-0.03273745,-0.0134187555,-0.06923118,0.18118526,0.12402689,0.12487467,-0.00606197,0.038049035,0.051611517,-0.02268814,0.14665748,-0.07966716,-0.15207867,-0.09484784,0.12869142,-0.04248696,-0.10165961,0.041230492,0.033525366,0.009474302,0.10879452,-0.03379878,0.090259574,0.24230877,0.06321328
259,0.015354269,0.09882905,0.015721196,0.022808233,0.04575891,0.024145305,-0.00015830994,-0.10554167,0.018804295,0.11988856,0.004322652,-0.06163526,-0.019540107,0.105925575,0.0863759,-0.058676373,0.093678765,-0.113219425,-0.07774064,-0.019442078,0.07615255,-0.14356218,0.0890388,-0.058829583,-0.07756016,-0.007837608,0.34188345,-0.014522831,-0.16210924,-0.11177958,-0.12463224,-0.017390467,-0.10416297,-0.051512804,-0.060081355,0.059483398,0.16686606,0.09428173
260,0.015375502,-0.18524966,0.008031344,-0.031560227,0.027695242,0.11759804,0.06315797,0.1581883,-0.098000996,0.007653364,0.011150997,-0.05179543,-0.09667604,0.01767172,-0.18292616,0.041232493,0.060324956,0.18894422,0.05641045,0.08217573,0.115333185,-0.021451838,-0.31178722,-0.03266817,-0.01814091,0.052094616,0.02718294,0.32924187,0.21591412,0.17657626,0.033819944,0.052138105,0.100601405,-0.005708973,0.11598334,-0.069714025,-0.079486795,-0.033989802
261,0.0045871832,0.04605262,0.0007470221,0.04066073,0.12419114,-0.07563136,-0.0045686336,0.10247807,-0.03832234,0.03382158,0.056159057,0.047636066,0.08415296,-0.058767118,0.09563432,-0.2048098,0.22247228,-0.120609164,0.09308596,0.001643084,0.024100076,0.03600375,0.05843854,0.063233,0.07935667,-0.105738685,-0.0425122,-0.0050924537,-0.15242106,-0.23480904,0.014354369,-0.08614321,0.054014087,-0.10768795,-0.05039709,0.22414878,0.19688694,0.0021788483
262,0.0028145586,-0.0016984493,0.05572918,0.06027451,-0.028585076,0.06903313,-0.0144992815,0.06946411,-0.0044692103,0.03604139,0.03880171,0.06446673,0.080416374,0.04761676,0.006549848,0.044194005,0.029446382,0.0017476864,-0.1799565,0.03548332,0.012687268,-0.17347872,-0.005502264,-0.06790322,0.13695972,0.25871408,0.15668108,0.056772567,0.029992491,0.012343907,-0.0607457,0.00065811933,0.018350944,-0.05926512,0.076270744,-0.1467653,0.048882436,-0.030107165
263,0.115628436,0.115553096,0.014377887,-0.06869893,0.08463445,0.1155061,0.055877082,0.08115175,-0.0047457963,0.038748957,0.0012786128,0.097525835,0.07478335,-0.1626379,0.040151183,0.009089184,0.0986705,0.060499698,0.09988165,0.035819158,0.009836409,0.13457653,-0.110243,-0.0036149132,0.06033784,0.1121297,-0.12005233,0.09737629,0.13060218,0.14061533,0.09337563,-0.010008399,0.07659506,0.0024241863,0.06783724,-0.083307706,-0.048035946,-0.056926914
264,0.01384248,0.109214485,0.019202031,-0.069620594,-0.02775022,-0.12250854,-0.08438643,-0.094866864,0.04183509,0.05927056,-0.01588656,0.017705625,0.13920398,-0.11865838,0.105784066,-0.024064325,0.17607547,-0.096655965,0.05487164,-0.04657382,0.023110025,-0.08483493,0.20175143,0.020036599,0.040597446,-0.022066137,-0.097062714,-0.13229834,-0.12023155,-0.21971954,-0.016617458,-0.029839922,-0.024530364,-0.07042276,-0.010968685,0.181604,0.091147,0.050732788
265,0.014293427,0.112228215,0.015951648,-0.12192805,-0.04479681,0.06916399,-0.04531695,-0.022071905,-0.017475078,0.020414526,0.023424242,0.0013019913,-0.03250197,0.057607222,-0.025196787,0.14264289,0.005183195,0.13217504,0.017944664,0.017859507,-0.0056051984,0.008876324,0.0028553405,-0.018056657,-0.00049419026,0.16226448,0.06882189,-0.013092505,0.011919264,0.13381195,-0.011848016,0.030084476,-0.0718304,-0.04771684,0.057177972,-0.050860375,-0.013754109,0.021513376
266,0.009550655,0.004640151,0.0017800966,-0.013711922,0.05186706,-0.00941534,-0.0032540308,0.001033912,0.021107186,0.052834604,0.026117826,0.05301486,0.09008657,-0.09796162,-0.0068111196,-0.007368955,0.06480201,0.049288407,0.23719232,0.0063863974,0.07406983,0.16330057,-0.0080504995,0.094098926,0.06607806,-0.036669165,-0.15898168,0.067918256,-0.00865172,-0.086574316,0.032220624,-0.0002996836,0.039427705,0.07693498,-0.006119903,0.05544164,0.07881257,0.04641187
267,0.0011989528,0.14454755,0.0021864665,0.0014657832,0.04555531,-0.08748198,-0.011644823,-0.09753208,-0.019576928,0.09448579,-0.0031771858,0.043189555,0.14493857,0.030754058,0.07873647,0.04191247,0.11922282,-0.10987918,-0.06993931,-0.014946085,0.0001486276,-0.15793689,0.25394386,0.0011678552,-0.017628547,0.017934404,0.06511767,-0.06020937,-0.12841335,-0.08609961,-0.0065581277,0.056564167,-0.05203203,0.011936322,-0.021596313,0.010896373,0.20395614,0.048087277
268,0.076596044,-0.02969066,0.1036242,-0.100301765,-0.019950468,0.11989255,0.047428295,-0.003170941,0.009937515,0.04974018,0.016835576,-0.03532439,-0.0838176,0.07588363,-0.013717748,0.09334917,0.040591978,0.07459997,0.0009614313,0.024441807,0.090061374,0.044245835,-0.1152171,0.0047903364,-0.04603173,0.066501535,-0.003254869,0.08705686,0.17313936,0.123731054,0.06313834,0.04344541,-0.023207538,0.042329997,0.066095926,-0.14032447,-0.025493639,0.042644724
269,0.05580115,0.08634293,0.029562945,-0.010352384,0.0589327,-0.021434398,-0.012670575,-0.029418753,-0.012043057,0.11890299,-0.011284231,-0.02478128,0.04444374,-0.054772433,-0.00032489002,-0.009478487,0.13042222,-0.038809918,0.15237515,-0.029995833,0.08113842,0.051999953,0.024907308,0.033124395,-0.0285303,-0.08196132,-0.08214548,0.036048606,-0.07057382,-0.1627749,0.0047200895,0.05515103,0.0204816,-0.00046135578,-0.02024487,0.09226343,0.022311872,0.06642777
270,0.036222328,0.05488436,0.010472888,0.017638303,0.018564953,0.007953189,0.0015914226,-0.03224734,0.020430867,0.0283163,0.024885897,-0.0069542793,-0.038813427,0.08091682,-0.0594166,0.0026567078,0.049826115,-0.06290288,-0.021532424,-0.0019060314,0.03643621,-0.012450978,0.10032472,-0.008228792,0.0031363275,0.076714635,0.10164142,0.052356295,-0.02176244,-0.02964578,-0.062465884,-0.009769727,-0.05127887,-0.042977005,-0.030321117,0.016146671,0.12492161,0.016459588
271,0.021809585,-0.043243684,0.00073493825,0.023615666,0.037175097,0.12142792,0.055509623,0.08419618,-0.028923104,0.03534055,0.0017260967,-0.016717164,0.025663111,-0.03863093,-0.0021908581,-0.02637583,0.059742212,0.06071236,0.041825935,0.03737872,0.026068801,0.009076397,-0.09764111,0.022824708,0.08761064,-0.014607334,-0.027324453,0.09958522,0.062455766,0.049367122,0.077493295,-0.021241859,0.057468127,0.09702079,0.04229646,-0.10250277,-0.03497445,-0.0103378985
272,0.001448521,0.04776114,0.0063627493,0.013581563,0.022700442,-0.017010987,0.048266523,0.0147168,0.04439959,0.19682102,-0.01814613,0.018321702,0.06434824,-0.06396191,0.10499804,-0.04155403,0.06425737,-0.04866208,0.052529644,-0.03838399,0.029473353,0.100042485,0.04272209,-0.027948825,-0.00592635,-0.002040878,0.051878396,-0.022742476,-0.015759584,-0.07978983,-0.029708538,-0.025065575,-0.00081353635,0.056452956,0.0037773047,0.13757096,0.025921224,0.03674216
273,0.041842103,-0.023212984,0.0012005528,-0.08109525,-0.04092967,-0.05644249,0.038522854,-0.041357223,0.009757385,0.031576168,0.111776516,0.08154519,0.07604046,0.008676852,0.0291747,0.044936046,0.03267804,0.02781083,-0.026368354,0.04316902,0.018062172,-0.08033404,-0.014574729,-0.03361406,0.017779013,0.023273287,0.032862935,0.08682556,0.020465821,-0.01682853,-0.029426035,0.0070709665,0.02120431,0.059575632,-0.012733445,-0.024872089,0.013684557,0.046349473
274,0.007482455,-0.022785626,0.016856942,-0.07155095,0.08008394,0.021929704,0.026874289,-0.041889705,-0.016451526,0.06590669,0.037652068,-0.03595259,0.0020231642,0.028107181,0.099721715,-0.011704361,0.10279181,-0.0042325202,0.049832515,0.06093666,0.060411155,0.05159816,-9.6164644e-05,0.047277983,-0.061237194,-0.04325078,0.0035674395,0.093884386,0.033810697,-0.02977955,0.08522171,0.04597193,0.020441402,0.06932841,0.030590275,0.06665707,0.03433143,0.045962173
275,0.008976195,0.013891659,0.006437915,0.037059125,0.20823123,-0.021305082,-0.040640168,0.047099307,0.05857256,0.012882533,-0.029116513,-0.019249186,0.021229338,0.036934536,-0.0020984253,-0.03300243,0.0933992,-0.028804269,0.0017317057,-0.03662093,0.030058123,-0.021173403,-0.0081653865,-0.060423154,-0.047653593,-0.02857335,0.035569735,0.043449827,-0.09312223,-0.061901167,0.053938814,-0.018095268,-0.038918782,-0.03494183,0.026820822,0.15845746,0.08257027,0.08747833
276,0.0036412603,0.0024216967,0.10222606,-0.016431868,0.058349732,0.058318608,0.16545768,0.05732663,0.034866504,0.012728473,0.031242259,0.043897875,-0.022386555,0.015925646,-0.04282318,0.068261795,0.04871506,-0.006046787,0.015495758,-0.026875349,0.08188845,-0.14871618,-0.07191299,-0.10673307,0.081181206,0.026206953,0.061568305,0.09332389,-0.09675222,0.0070855133,-0.0040811654,0.028821148,0.012179641,-0.08980991,0.03806282,0.010139551,-0.012759943,-0.025983883
277,0.05412654,0.00200513,0.080310665,-0.017322825,-0.004857959,0.08417382,-0.016801054,0.0668649,-0.03733029,0.06303958,0.017372474,-0.04912308,0.0680354,-0.027132543,0.13084063,-0.09251146,0.072767705,-0.016110282,0.13022123,0.0056112763,0.026680958,-0.019630466,-0.032793373,-0.0064785406,0.08426426,0.0628387,-0.032637,0.04080998,0.06133356,-0.07662098,0.13416864,0.12581827,0.08089536,-0.0278482,0.05470568,0.03767708,-0.016373824,0.07799921
278,0.10704146,0.07096277,0.09584821,0.01827369,-0.010404619,-0.032500055,-0.04478693,0.013546981,0.054199137,-0.009383659,0.029952958,0.15929814,0.03380647,0.049779464,-0.095065944,0.052866217,0.062816404,-0.034377143,-0.037262794,-0.056889202,0.09834873,-0.09004337,0.0070940787,-0.129356,0.08261914,0.055270903,0.027279388,0.07006197,-0.037077386,-0.055651374,-0.08306585,-0.023693427,-0.0150731625,-0.00044878945,-0.022514537,0.060930464,0.08545352,0.09049307
279,0.05274427,0.009862041,0.00044279284,0.018620223,0.07069467,0.093860045,0.07036341,0.040566757,-0.054547742,0.12887157,0.02924955,0.04442358,-0.006387661,0.0657759,-0.03220599,0.006938651,0.08496296,-0.015706407,0.06055317,0.04184882,0.014459584,0.034737676,-0.084687024,-0.025921775,0.05475361,-0.03401311,-0.0060281125,0.12613188,0.029212806,-0.04001443,0.03801429,-0.04209229,0.07854621,-0.0055296915,0.05430823,0.030197196,-0.027597802,-0.031053325
280,0.030074885,0.038028963,0.09588241,0.06053421,0.036828633,0.098956585,-0.018029291,0.0569521,0.014298167,0.030985845,-0.0007085912,-0.0148652755,0.07448476,-0.0060104094,0.047315758,-0.0806997,0.076644525,-0.049841996,0.06815055,0.003153704,0.011980387,0.0051181912,0.009830544,0.043527458,0.034802888,-0.045840375,0.0069539063,0.011726685,-0.046611443,-0.0127175,0.08443797,-0.037281826,0.0024068914,-0.052324034,0.052830152,0.06562753,0.008640928,0.012965227
281,0.054871507,0.02362451,0.02124142,-0.038621336,0.067340106,0.14495872,0.039673965,0.0124044,0.038501583,-0.0014342451,0.019601176,0.039780576,-0.02628321,0.0694384,-0.035415746,6.157998e-05,0.041338548,-0.0002635856,0.024147531,-0.034665152,0.03295662,-0.08167446,-0.021872329,-0.14262606,0.0542955,0.05077253,0.02247879,0.024863187,0.015323504,0.027264047,-0.02745034,0.040386137,0.006824732,-0.017678885,0.022199666,0.10366964,-0.021614227,-0.0178826
282,0.0108603,0.1894069,0.024994198,0.047994427,0.02856769,0.06806765,-0.024576165,0.026316212,-0.030201802,0.07383075,0.049182527,-0.01133287,-0.0032597277,-0.07499103,0.035333686,0.010925189,0.077374965,0.11053047,0.12531275,0.018928692,0.03534422,-0.02875008,-0.013667915,-0.015080502,0.03183859,-0.06479275,-0.059727542,0.008464869,-0.042078916,0.0009354707,0.036985423,-0.008215377,0.10645224,-0.05418595,0.03230615,0.12832367,0.0037150197,0.040592995
283,0.033824235,0.060277015,0.06560477,0.09438969,0.012437854,-0.049669657,-0.0030398741,0.025813455,0.016414039,0.03979945,0.013659092,0.13267142,-0.044495974,-0.0056137634,-0.040888138,-0.018369887,0.019179996,-0.013654433,0.010744623,-0.008016949,0.014805621,-0.053188402,0.051160086,0.113720685,0.17707619,0.023312474,0.042451464,-0.013702656,-0.11329396,-0.04215252,-0.036141135,-0.004339449,-0.015010986,-0.05598341,-0.035854578,0.13561471,0.06821287,0.039784927
284,0.050285533,0.01781734,0.099911936,0.05607243,0.03637992,0.013210067,0.09692527,0.18355387,-0.013188167,0.07454093,0.03595993,0.027550176,0.026897656,0.17728096,0.0045037125,-0.04869474,0.044892408,0.03580352,-0.08401649,0.025570944,0.047402926,0.0730401,-0.037038557,0.061884966,0.056219567,0.085637495,0.053231094,0.068210624,0.030618234,0.052463304,0.0065322462,-0.0005960432,0.07314112,0.0011870041,0.04843424,-0.009225033,-0.011304348,-0.05136575
285,0.10959302,0.034095377,0.004390107,0.09797784,0.042002447,0.100343816,0.0055761393,0.08841155,-0.016530713,0.0633582,0.058915876,0.046379384,0.15300906,-0.04702689,0.066509135,-0.053826332,0.01577808,0.008881738,-0.021401752,-0.003097369,0.017078405,0.006196291,-0.007092934,-0.03591961,0.091775194,0.17804505,0.0134190675,0.0019296376,0.05059965,-0.10317958,0.029262386,-0.014402045,0.038246784,-0.0019297116,0.06785883,0.033307374,0.06163408,-0.024113327
286,0.044764977,0.05737169,0.054625444,-0.07028901,-0.036115777,0.005329976,0.02453592,-0.025163172,0.013654066,0.033754945,0.0017235548,0.041521266,0.07896808,-0.13449787,-0.014395462,0.057059363,0.09247761,0.0081223175,0.020551885,0.028456356,0.05146248,0.04178063,0.06364767,0.019295204,0.046588108,0.06298751,-0.10042857,-0.0064095724,-0.020500824,-0.0039106943,-0.02572672,-0.01851386,0.015656749,-0.03507807,0.08022342,-0.0315618,0.09765126,0.024805708
287,0.036684852,0.10957417,0.03223213,-0.122772574,0.104024276,-0.022708738,-0.012681256,-0.072761625,0.006049663,0.10139078,-0.0019091256,0.0128996,0.055155892,-0.019623442,0.018036107,0.027988387,0.21805173,0.030164465,0.11030918,0.015382124,0.1290282,0.03271475,0.07928494,0.031199306,-0.0007223829,0.036684882,-0.02590529,-0.05567071,0.00047947536,0.0054241344,-0.012217567,-0.00095259305,0.0076563973,-0.020619519,0.049589068,-0.03975176,0.041422553,0.061841458
288,0.016121313,0.05935348,0.04787846,-0.10059252,0.04102142,0.034003623,-0.0102629885,-0.043363493,-0.070231095,0.07830219,-0.007670151,0.002722511,0.07222579,0.02429032,-0.0035554469,0.16516241,0.085815266,0.08777221,0.01740575,0.008281476,0.09130285,-0.095745124,0.05954864,0.07606671,-0.018224131,0.05452913,0.024156243,0.041514453,-0.061122384,-0.056692295,-0.03275085,0.12139998,-0.044588663,-0.075019576,0.0007723216,0.037007213,0.0430715,0.043114923
289,0.11110507,-0.007353224,0.013833901,0.04616026,0.028748622,0.014619969,0.025354628,0.0029993467,-0.054274507,0.055100758,0.027149756,-0.013612829,-0.017927466,0.01672954,0.03734926,0.016600493,0.087200776,-0.0042765117,0.14067414,0.016594587,0.013548229,0.11869613,0.03780017,0.11477016,0.04826952,0.0011999962,-0.013692737,0.119437255,-0.01158371,0.029063143,0.04579903,0.04812931,0.017370116,-0.08500302,-0.01963072,0.08980846,0.055445217,0.030560378
290,0.05066034,0.00053647254,0.0026092622,0.06775488,0.17692208,-0.07436121,0.02722851,0.078672476,0.12092686,0.0025813775,0.013998686,-0.008328516,0.032245584,0.047577985,-0.08210757,0.0378792,0.08239609,-0.058362093,-0.0414384,0.0044372287,0.064280495,-0.045382913,0.037662305,0.012372645,0.18219009,0.072169214,0.016461726,0.01691898,0.07094196,-0.06237843,-0.042092953,-0.05660813,-0.019006072,-0.047163866,0.007744424,0.008059988,0.07467251,0.08020089
291,0.07063291,0.042903297,0.17182605,0.023082275,0.08769226,0.16910118,0.14012636,0.048546482,-0.037899096,0.030371595,0.012430495,0.045180254,0.034296688,-0.013736486,-0.055211738,0.034644388,0.041903414,0.007842172,-0.012169161,0.07394144,0.04236197,-0.10621456,-0.0868448,-0.033773564,0.11876086,0.033934046,0.098883025,0.09211858,0.036358394,0.0326408,0.03323622,-0.0027656462,0.006412506,-0.07090418,0.062408417,-0.029082794,-0.09771925,-0.043111064
292,0.09518772,-0.011076432,0.016010614,-0.08975343,0.062085357,0.05026199,0.053464897,0.0406141,-0.003334574,0.043823715,-8.69818e-05,-0.029100558,0.04980358,-0.09713074,0.07059924,-0.024377413,0.12999074,0.022377925,0.15456942,0.0074675083,0.034372307,0.041878827,0.0114834905,-0.07348661,0.04709254,0.023184836,-0.027583554,0.096068025,-0.0012060134,-0.04809566,0.123716205,-0.040181685,0.090321265,-0.06337977,0.022295393,0.14826308,0.056224227,-0.018775152
293,0.008027748,0.036501974,0.0031808184,-0.015197292,0.18302904,-0.047678526,-0.041556865,-0.0014703702,0.057475884,0.023090813,0.0035818415,-0.006417334,0.026443865,-0.05675524,-0.028479084,-0.03069765,0.16057353,-0.059605394,0.008341616,-0.04267659,0.066568,-0.10141215,0.05898803,-0.04304564,0.05214044,0.024981309,-0.029685223,-0.0081899185,-0.083379686,-0.122477874,-0.030102415,-0.028067302,0.004640598,-0.11375094,-0.026788546,0.04582867,0.028291043,0.06599112
294,0.029874157,0.044098265,0.015664054,0.0045548584,0.07961715,0.098167315,0.011670976,0.046481274,-0.045046847,0.033151418,0.13877982,0.075963385,-0.021711359,-0.0018792753,-0.02612809,0.24516353,0.07208568,-0.0050769374,-0.031108577,0.015430976,0.012066395,-0.13683648,-0.049376246,-0.009122545,0.07377537,0.10050928,0.047494538,0.027985375,-0.008859798,0.02472635,-0.008832872,0.022572745,-0.03811673,-0.097166784,0.035509787,0.007986658,0.011907842,-0.022485446
295,0.014283452,0.055243157,0.052412644,-0.04179675,0.01453195,0.057135317,0.030579751,0.16808352,0.11166855,0.071976736,0.08543561,0.017681792,0.055403963,-0.034229495,0.007317609,0.033286534,0.07905689,0.017885197,0.2198068,0.12403802,-0.0013677021,0.22071451,-0.041566998,0.33177745,0.3520685,-0.038836636,-0.139587,0.059863087,0.060903814,0.01982514,0.16340429,-0.003323393,0.0486274,-0.06495301,0.033046484,0.08401017,0.061084263,-0.04836335
296,0.030988691,0.08704223,0.096328415,0.012319501,0.034185007,-0.090541594,0.017613618,-0.031233022,0.096832514,0.033374555,-0.06196213,0.06961258,0.13851815,0.041088417,0.062236577,-0.05640551,0.046589583,-0.068707936,-0.07647756,0.0402266,0.052687027,-0.14992836,0.16147994,-0.095051676,0.08873995,0.11486152,0.019766288,-0.1381798,-0.030375797,-0.19594455,0.023828607,0.08005952,-0.040992096,-0.09585946,-0.061257027,-0.042934734,0.00020369422,0.017707333
297,0.093982786,-0.022463806,0.0074723666,-0.042305104,0.0027714418,0.079060204,0.035541378,0.044073503,-0.008947063,0.114438504,-0.003275955,0.07183474,0.00627272,0.03344191,0.074196294,0.10659565,0.1234138,0.26002273,0.030322708,0.05664052,-0.0005763065,-0.046695665,-0.056284096,-0.1442588,0.056312628,0.11116972,-0.03993381,0.1396648,0.091742374,0.04534133,0.050350077,0.027703576,0.06076229,-0.020163748,0.05016436,0.002871925,-0.09555648,-0.0048258454
298,0.0040318235,0.04530161,0.0024897603,0.019904943,0.042136718,-0.07822383,-0.024115283,0.06331431,0.052548066,0.036989942,-0.024340408,0.040014543,0.1302071,-0.06367312,0.045525093,0.0069842935,0.17301987,-0.057428982,0.20326981,0.034239,0.03922616,0.0575802,0.07427717,0.04390081,0.02491222,-0.09117448,-0.10915777,-0.032728493,-0.17789051,-0.1020742,0.015389635,0.0074967146,-0.02524329,-0.12733053,-0.051872436,0.27215576,0.075603396,0.026433947
299,0.014328274,0.05941242,0.0023558275,-0.017547522,0.013769489,-0.015174385,0.1683737,0.040624477,0.00030718185,0.101499766,-0.017067898,0.058098767,0.07606391,0.15297782,0.008797405,0.07567392,-0.0035964074,-0.023410803,-0.004171446,0.0039008395,0.087184384,-0.041192926,0.09564855,0.027151525,0.08684708,0.14251053,0.06650535,-0.061799817,-0.005152098,-0.026962992,-0.026484258,0.019098666,-0.023210432,-0.11055797,-0.010567578,-0.014753971,0.019602124,-0.05200392
300,0.002713404,-0.036814198,0.0033565369,-0.008063243,0.029319163,0.12340565,-0.009536604,0.09068919,-0.0018941313,0.10143379,-0.0012103873,-0.04123433,0.18030153,-0.047205195,0.09196348,0.07576797,0.011707423,0.07190922,0.040709868,0.015264405,0.021136247,0.08705154,0.028264586,0.08156368,0.15501264,0.0754709,-0.049491197,0.012575602,0.07319479,0.03511325,0.19769675,0.012190371,0.08348712,-0.03394347,0.0821044,-0.009850439,-0.051212914,-0.0406546
301,0.0068918886,0.066170275,0.00044757477,-0.019581638,-0.025283158,-0.069311626,-0.06119863,-0.04599917,0.11403361,0.00077265594,0.034010418,0.109254874,0.18558705,-0.05582594,0.00066281087,0.104307555,0.060495093,0.02297344,0.029386733,-0.09444654,0.008021685,0.004321907,0.27084216,-0.025527786,0.0711089,0.06538994,-0.083364055,0.002904974,-0.06664608,-0.07901427,0.023658114,0.28321487,-0.011914056,-0.0522189,-0.032623675,0.0625051,0.06177325,0.041678067
