,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45
48,0.044203773,0.0933146,0.014654109,-0.0049920306,-0.009704084,0.023031943,0.07441074,0.09537994,0.16013694,0.08731119,0.12984806,-0.007271544,0.14735226,0.027859934,0.0274285,0.050893042,0.05557876,-0.08562146,-0.05101676,-0.020435985,0.033121873,0.03804086,0.034082476,0.0031430407,0.15067424,-0.02376172,0.16431308,0.020872477,0.14110753,-0.068134755,0.11701089,0.008224204,0.07105399,-0.082200915,-0.096958466,-0.07937204,0.055328116,-0.036481757,0.06232574,0.016489409,0.11610934,0.18994185,0.06112833,0.16522071,0.101896055,-0.08292198,0.015684227,0.06632305,0.014930928,0.06447152,0.008915774,0.03284214,0.0075540897,0.057529643,0.0072788293,0.011727231,0.010437287,0.0032479754,0.002379257,0.005447642,0.060949087,0.0015692817,0.02805502,0.0067195273,0.0063765785,0.0019835006,0.0032641983,0.009721283,0.0005452912,0.003262805,0.0045696837,0.003885296,0.002919604,0.008056894,0.031536747,0.05174267,0.017438011,0.05645744,0.013033339,0.0028575803,0.03662514,0.0009574253,0.025103852,0.05094773,0.039656866,0.00034566212,0.17132354,0.12969573,0.046618503,0.0169547,0.09349082,0.020573268
49,0.025649449,-0.115015425,0.06629915,0.018559214,0.042566247,0.05966176,-0.0036154678,0.028511573,0.1980189,0.050557442,-0.011574952,-0.16407418,0.023365002,-0.024375856,0.020141128,-0.016128939,0.051389035,0.087130755,0.06475513,-0.07635053,-0.06740628,0.1108439,0.15965822,-0.007760551,-0.034275692,0.07004959,0.03861696,-0.19894855,-0.04798427,-0.12830909,0.113162756,0.05493278,0.066627756,0.26448002,-0.16115469,0.038099073,-0.049317792,-0.07076828,0.009211507,0.033877846,0.015268485,0.017409882,0.03153151,-0.05289431,-0.11539455,-0.016670033,0.040719483,0.0023941838,0.061447103,0.00422912,0.0011052549,0.076978125,0.014565856,0.038823303,0.045775816,0.0442145,0.016027078,0.03676665,0.03801069,0.04483387,0.055668123,0.0015573835,0.06459422,0.0032366295,0.03718249,0.00062200194,0.0014812029,0.0028143912,0.00039362168,0.0025556926,0.00016760392,0.009074289,0.0028096952,0.00018048788,0.03824095,0.018851789,0.039064225,0.00016331546,0.00031275823,0.14380868,1.8916155e-05,0.15960927,0.02178246,0.016627613,0.0017348116,0.0010289781,0.00094764546,0.030570785,0.030502439,0.017863145,0.001265219,0.0151574155
50,-0.0087052295,0.15538162,0.0026472341,0.07323209,0.012570274,-0.013695896,0.06553299,0.062276214,0.045906067,-0.070310764,-0.11159751,0.02807121,0.035046298,-0.07785542,-0.012198763,0.05678026,-0.009939365,0.04988618,0.1126796,0.021900572,0.008906389,0.07173248,0.105659276,-0.088404186,0.0071678427,-0.008509271,0.0028368086,-0.18252446,0.019323362,-0.0056165606,-0.00560107,0.055256315,0.15952313,-0.014544744,-0.109594546,0.04516735,0.025677137,0.083070084,0.12873547,-0.026936274,-0.032521825,0.04935503,0.03570248,-0.04278286,-0.030839738,-0.044371888,0.008186913,0.11039652,0.023930358,0.007590432,0.0042352574,0.062275693,5.8494074e-06,0.054511357,0.029826567,0.0015676422,5.286364e-06,0.004772924,2.824912e-06,0.006889433,0.021115115,0.036120582,0.0069231414,2.8411421e-05,0.0591398,0.0017232528,0.0077323415,0.0026061088,0.0002614556,0.022567285,0.00014491065,0.031908095,0.02305236,0.00037995863,7.3055366e-05,0.059316114,0.0037524626,3.051824e-05,0.13562165,0.0009054988,0.0043654596,0.0077005047,0.053645376,0.071864136,0.00014599046,0.008428515,0.000519616,0.08071633,0.0008219108,0.0009931214,0.0005008761,0.0047412687
51,0.017323574,-0.08312944,1.50506385e-05,0.017268311,0.022770533,0.019423064,0.06876123,0.0346982,0.02986666,0.037001006,0.018869521,0.07390288,0.15785576,-0.045710444,-0.06884218,-0.024878975,-0.04336565,0.0065737236,0.046635333,0.023031404,-0.09695781,0.02160153,-0.017236004,-0.029484056,0.23581026,0.05323334,-0.0102190785,0.023853112,-0.06981505,0.06890756,0.0030279718,-0.004187066,-0.10027562,0.06308244,-0.016664946,0.07811169,0.0026225336,0.04495966,0.063148946,0.06861926,0.0025406466,-0.019985018,-0.0112991715,-0.041948825,0.022651115,0.021205828,8.8151304e-05,0.010805448,0.0063001877,0.0005904406,0.0005845888,0.009852603,0.011097813,0.0014917215,0.0077686147,0.021597525,0.00402998,0.0026636738,0.019518567,0.020179803,0.010919385,0.009528351,0.005646369,8.606708e-07,0.072808646,0.00010338246,0.020005038,0.025114315,0.0013360418,0.002487707,0.23802994,0.0073752,0.0364714,0.026238754,0.012766822,0.10891265,0.05320397,0.023092778,0.021008799,0.0001858244,0.0026480514,0.05591601,0.058813334,0.015044305,0.0049891504,0.00871964,0.0002779593,0.0008804404,0.0061672637,0.0006415848,0.0027801492,0.10563181
52,0.046385832,0.150938,0.028469782,-0.009336514,0.010698749,0.026489694,0.03114762,-0.02445098,-0.0023806207,0.006538883,-0.012850456,0.1098174,0.017957488,0.07464667,0.06249784,0.10204876,0.0067091216,0.07241402,-0.03887592,0.039134886,-0.04545263,0.04983304,0.022262687,0.01838455,-0.11235182,0.080388196,0.07541938,-0.26855478,-0.21663852,-0.09079519,0.12736872,0.13336256,0.041441344,-0.08440196,0.050004844,0.013183659,-0.13795538,-0.16670668,0.01867948,0.10290653,0.06941511,0.007363528,0.014978209,0.023366606,-0.07246117,0.075471595,0.023484863,0.052093677,0.039855048,0.0042727203,0.021301663,0.0032476925,0.007822428,0.00021237855,0.0018746516,0.043502085,0.0491602,0.00034634286,0.01809484,0.07767768,0.012360029,0.07163959,0.0047797863,0.0050018365,0.0066511594,0.005332342,4.617448e-06,7.4175495e-07,0.028026301,0.0487149,0.001779096,0.008529671,0.08442106,0.00039299496,0.0055373213,0.007733641,0.0005070025,0.034064278,0.08325792,0.120735146,0.0014448804,0.013935001,0.0002926195,0.003020263,3.1636017e-05,0.05148898,0.010792267,0.014435537,0.00865141,0.0002415218,0.013630658,0.006960578
53,0.05384907,-0.031660948,0.20122612,0.08394189,-0.02575406,0.049432464,-0.0032947604,-0.051592153,-0.03636736,0.029803455,-0.22070229,-0.0037219785,0.039188128,0.044414654,-0.005027445,-0.018078504,0.06991701,-0.010291779,-0.040903933,0.11685271,0.07971331,-0.03134195,0.028967194,-0.08125238,0.02019661,-0.105984755,-0.103003405,0.14143194,0.15294069,0.1156847,0.01651248,0.014792631,0.11622957,0.3340964,0.03155353,0.07530485,0.012572808,0.07322516,0.11210033,-0.041106936,0.019775175,-0.020092145,0.029667584,0.05126815,0.0884533,0.08035181,0.028932257,0.019182365,0.20657548,0.036828052,0.011981737,0.015090302,0.0019083079,0.0082635945,0.0009722355,0.032962326,0.00233122,0.022820722,0.0027361843,0.00054433185,0.015693227,3.0027755e-05,0.009998121,0.00029692004,0.003759078,0.019616498,0.0165376,9.805975e-07,0.00038358968,9.297749e-07,0.00048247655,0.0031600813,0.0031451662,0.017532663,0.02131297,0.0068652206,0.0030661328,0.0055701854,0.015541645,0.0060352595,0.027499942,0.035391983,0.0020880909,0.0016789945,0.0005790285,0.024328504,0.061733384,0.0105019985,0.00021580432,0.0070425333,0.060222507,0.039362792
54,0.072043434,0.15269811,0.03584899,-0.051027566,-0.039905198,0.075891614,0.0811448,-0.039437793,-0.0914094,0.10231313,0.118143536,-0.02557709,0.05698356,0.04427886,-0.038494937,-0.13584346,-0.10955089,0.052464165,0.15034468,-0.014351339,-0.0063819084,-0.059364304,-0.07577296,0.016545303,0.03836542,0.013955505,-0.17127728,-0.039771568,-0.07523899,-0.007837671,0.05087391,0.020266458,-0.16305164,0.083175294,0.024413146,0.049424656,0.07218879,0.124242336,-0.09417038,0.14201437,0.09594562,-0.07949357,-0.028672697,-0.06413372,0.0015654614,-0.18611184,0.026494112,0.00017214275,0.022971958,2.473587e-06,0.0002707061,0.00406468,0.0009837046,0.014609179,0.0140403565,0.004030123,0.0027013589,0.0661651,0.008672478,0.008414141,0.019619849,0.00014176429,0.0004014611,0.09129646,0.08740553,7.924671e-06,0.015933989,0.011369862,0.00042859453,0.0050600087,0.03552916,6.116615e-07,0.003331514,0.0024538739,0.015981946,0.0046304213,0.012958142,0.00091937574,0.0012596032,0.010579867,0.0034892587,0.015357408,0.019066447,0.090402044,0.0035072605,4.8125854e-05,0.032368653,0.010444787,0.009617014,0.004005864,6.8568945e-05,6.1266514e-06
55,-0.010866905,0.16383487,0.022771403,0.01731708,0.10804439,-0.019759681,0.10260871,0.009017038,0.034007773,-0.0031650146,-0.12334697,0.15353945,0.018669717,0.09120239,0.08379043,0.14509201,0.015124537,0.1880372,-0.06861945,-0.040188324,-0.18471491,0.027285099,0.028096097,0.035377372,-0.12965183,0.006209299,0.099131584,0.10348627,-0.13748537,0.11139983,-0.069842,0.046947595,-0.0077518118,-0.01816206,0.11118054,0.039401785,-0.14042726,0.046426903,0.005440768,-0.011665326,0.08445637,0.025127059,0.08617289,0.03521317,-0.082457855,0.0040073236,0.016261363,0.03356073,0.002818805,8.182276e-06,0.014988474,0.015118933,0.009511877,0.009014725,0.040195413,0.0072016097,0.0064763553,0.001895459,0.0076862657,0.12552378,0.0022646084,0.053953372,6.928352e-07,0.15236975,0.0020369978,0.0009736974,1.7228118e-05,0.015583157,0.00136653,0.004467487,0.0020898979,0.00072959077,0.0015295091,0.009439584,0.0007189028,0.013870655,0.0003114507,0.046037834,0.00020870884,0.0034009784,0.000969857,0.010075303,0.0049789655,0.00022893393,0.01884323,0.058212716,0.008783137,0.00084153056,0.018759908,0.0053243036,0.034003843,0.0022120017
56,0.060370825,0.042142063,-0.045884952,0.04641411,0.046057347,0.08429108,-0.019169588,-0.07022277,-0.0035154521,-0.1119332,-0.110633425,0.12182838,-0.1032433,0.05827531,0.05947724,-0.033078372,0.19538234,0.04248708,-0.034473114,0.108262695,0.022446757,0.09966377,0.0855124,0.037341144,0.03755752,0.14771125,0.002961304,0.15774639,0.20541807,0.05071845,-0.007487919,-0.15159129,-0.060252372,0.20439929,0.12846646,0.13886243,0.09144549,-0.08756829,0.11217546,-0.1017127,-0.03348604,-0.061237425,0.008399208,0.08411107,0.049439296,0.1334767,0.02644279,0.1105278,0.008137247,0.002846152,0.04806101,0.025980426,0.0037544372,0.0018370298,0.07296586,0.0005184194,0.0036730454,0.01093222,0.013436309,0.0016832073,0.055601332,0.0462017,0.044642717,0.013058062,0.02567557,0.1104833,0.04850382,0.002570754,0.024500964,0.09052374,0.0044207205,0.12302824,0.059870943,0.026510673,0.04517139,0.008729086,0.008591726,0.056347426,0.025825802,0.011059435,0.07306824,0.024618123,2.8862449e-05,0.0001777013,0.0031393366,0.0027976362,0.026090182,0.07641965,0.00106353,0.004637664,0.0020740703,0.0021158182
57,0.08495553,0.1847577,-0.018351106,-0.1289015,0.065837204,0.16924696,-0.039953385,0.15663578,0.027696176,0.08094537,0.10464134,0.0416729,0.065973036,0.10097837,0.037147466,-0.08400395,-0.021570288,-0.095664576,-0.04524207,0.0645606,0.1957365,-0.041925367,-0.13591847,-0.042283457,0.007542013,0.0780256,-0.10539347,0.17040725,0.057676062,-0.063065134,0.09667224,0.07668546,0.084268585,-0.114605814,0.040719453,0.059796534,0.23979583,-0.017031657,0.007408824,0.13570073,-0.0058841,0.052022994,0.015420364,0.08587065,0.19596407,-0.015212415,0.0077955043,0.0025001257,0.0046775676,0.0010254916,0.13257556,0.048925996,0.00022564663,0.010102972,0.017158141,0.015590642,7.0417984e-05,0.16457613,0.034049865,0.003375963,0.0070212795,0.013368301,0.013030388,0.010088423,0.017106136,0.010136592,0.012208971,0.001622595,0.00047885076,0.0010619635,0.0036336528,0.045183055,0.039708942,0.121199004,0.0017702505,0.004812246,0.043528393,0.0006487162,0.070262134,0.032229677,0.00016384042,0.0071888105,0.08192725,0.009368403,0.044138167,0.0082477555,0.0048843953,0.040292133,0.013971316,5.4064025e-05,0.0018784013,0.009243993
58,0.06527268,-0.07290976,-0.032792658,0.04623584,0.0079733245,0.11494706,-0.023372587,-0.0059193233,0.017551158,0.13849841,-0.102925725,0.050000384,0.0015665516,0.063092925,-0.036784884,0.022367226,-0.08622027,0.0012231453,0.026569668,0.011291905,0.09184326,0.06545816,-0.00047651678,0.021085242,0.024526127,0.011061452,-0.0017891715,0.09967886,0.08902079,0.05105244,0.08630343,0.13654786,0.083776,0.19602658,-0.05266829,-0.04289209,-0.12029423,0.16293609,-0.1561477,0.12381779,0.08020343,0.13134375,0.09320454,0.04452833,-0.12136654,-0.098337255,7.378222e-05,0.0019573302,0.00012594294,0.04017341,0.00036711738,0.09088292,0.008424003,0.011284328,0.012271564,0.008349859,0.028312033,0.11711961,0.01649788,0.0465363,0.0053494084,0.012981882,0.07564654,0.00051692716,0.0036433546,0.013476512,0.00059913204,3.9548933e-05,0.022916598,0.0007406351,0.08805146,0.0055869636,0.0024552417,0.08032521,0.00087639794,0.0008211685,0.010311994,0.037994385,0.012075948,0.0068129646,0.0016472954,0.011880903,0.00021812766,0.010857972,0.0011802795,0.027062621,0.007507061,0.15561438,0.012183173,0.036471803,0.00075958396,0.003761671
59,0.012293623,0.016827835,0.037686422,0.11847359,0.08893128,0.053457364,0.016919794,-0.03190626,0.018495714,0.059244618,-0.10694844,0.16017887,-0.014782946,-0.040783018,-0.040135052,-0.07119889,-0.0049998434,-0.0027471713,-0.02571198,-0.071502954,0.052250423,0.09318267,0.19942296,-0.02438433,-0.013156758,-0.05523486,-0.008883951,-0.030664273,0.033740707,0.0708203,0.056177244,-0.0680711,-0.14036626,0.2829136,-0.06834765,-0.0036070226,-0.08413046,0.072284505,-0.14022592,0.044250228,0.042058,0.07660565,0.008972373,-0.07653884,-0.13779834,0.012638781,0.0026610075,0.0016588618,0.041673087,0.055845615,0.039762646,0.15786536,0.020031288,0.009123123,0.0016834696,0.007677034,0.012163207,0.0738546,0.01205903,0.01013544,0.0017529476,0.0025281394,0.0036469242,0.0021155055,0.023115668,0.0017238758,0.026841586,0.012611864,0.08506488,0.0014228298,0.0008567288,0.03467663,0.008942315,0.045595907,0.0022410315,0.029950054,0.02624988,0.0019571458,0.057559375,0.064269744,0.002897138,0.014444872,0.06738236,0.057034213,0.0019631728,0.04258521,0.03208784,0.020391872,0.005883213,0.049871422,0.008948831,0.0073393113
60,0.0098980125,0.18001804,-0.043931738,0.03698631,0.0010963641,-0.10330636,0.10116959,0.121483415,0.07156408,0.0022614086,0.008651516,0.16826345,0.08823749,-0.027255354,0.07104951,-0.0054347236,0.0736258,0.028424427,0.024097733,-0.023245092,-0.017725496,-0.0017589589,0.07364204,0.04701227,-0.04782876,0.00481249,-0.024305154,-0.004515081,0.16575426,0.021597749,-0.04078938,-0.15746753,-0.0783753,-0.025658516,0.022399127,0.0059193093,0.054671597,0.24533755,-0.07165095,-0.0041057374,0.032985013,0.040740576,-0.017738068,-0.0626612,0.118076995,0.047814902,0.0011838508,0.008615784,0.000533903,0.03527038,0.0074157547,0.0009804224,0.095182374,0.06672725,0.00012059616,0.011887674,0.00052120833,0.07131711,0.00960886,0.0037587748,0.0008663857,0.009770079,0.038612194,6.4422486e-05,0.07913901,0.0009943843,0.023184778,0.00058813137,0.016933171,0.09172823,0.007899848,0.044649765,0.008273996,0.0037929998,0.12916976,0.0021421125,0.00494794,5.789092e-05,0.035794884,0.001237678,0.0326989,0.029325593,0.0088343965,0.15157416,0.021531906,0.024113974,0.0027365012,0.0022005022,0.021831295,0.03852066,0.09335761,0.0026263457
61,0.0050646905,0.028752433,0.01941626,-0.056422606,-0.02252979,-0.024591673,0.0057594273,0.02717689,0.056905083,-0.0125254225,0.39664596,-0.0150541235,-0.11051249,0.05633638,0.03967658,0.101351336,0.06518535,0.061989825,-0.08986634,-0.087537825,-0.055322308,0.098034225,0.053916372,0.028001431,-0.0963442,0.08105566,0.046768032,0.20122713,0.11509896,-0.009387194,-0.05971604,-0.078512,-0.0729477,-0.14951345,0.072386935,-0.005587251,0.3134334,-0.038814276,0.0588241,-0.024484932,0.064602725,-0.010667219,0.075577855,0.006091742,0.074787274,0.06525529,0.016139055,0.005147552,0.019964442,0.010688612,0.0013776615,3.4239292e-05,0.01567643,0.0017959141,0.0010253955,0.007959871,0.17293158,0.0005854234,0.00027926674,0.03318309,0.00048892794,0.06569498,0.01746251,0.006248537,0.02982038,0.07055494,0.004602537,0.017700052,0.0020474887,0.054538205,0.010335266,0.011564198,0.021688353,0.15606755,0.0022249045,0.0045333337,0.0044155885,0.0008222622,0.0010015193,0.028458085,0.045711465,0.0017951366,0.16833246,0.0016705237,0.16756763,0.03535349,0.00055996893,0.00581576,0.034429777,0.03042966,0.0016448864,0.00088348385
62,0.012685414,-0.10555627,0.012948803,0.09175131,0.100201815,0.10236787,0.014976867,0.16111095,0.24744733,0.009147115,0.0026104918,-0.08651924,-0.0064438097,0.07424843,0.036585905,0.2383025,0.15160099,0.007395465,0.07192905,0.055133298,-0.024082735,0.19289921,0.12635279,0.0724867,0.1255705,0.07873612,0.18265706,0.2106924,0.13338482,0.008438719,-0.09464357,-0.062052008,0.19998972,0.07448037,-0.035329737,-0.047740333,0.16858281,0.0480343,0.17454322,-0.19378215,0.049073912,-0.08568023,-0.028201446,0.19915485,0.14253747,0.035844173,0.06771922,0.014284441,0.0016839076,0.08723839,0.13282946,0.03676235,0.050201908,0.0007326293,0.0024801053,0.08057718,0.00021678425,0.09242162,0.02632685,0.021741148,0.00011205458,0.043025382,0.030662932,0.018882796,0.03346954,0.023231393,0.00017490314,0.17556357,0.0022116501,0.05978356,0.0004088378,0.0076687825,0.0035926441,0.075726755,0.0012351829,0.0009616259,0.002689324,0.0050025014,0.00021023402,0.05526951,0.0070685684,0.0036537882,0.0039832327,0.050326023,0.0547194,0.002174405,0.04092508,0.0046073804,0.00073837576,0.017205238,0.034458235,0.013043806
63,0.08817145,-0.005527773,0.024184607,-0.058413915,-0.014840116,0.09555798,0.043050252,0.060771264,0.034716785,0.021151153,0.078117445,-0.1317022,0.010114491,0.04933897,-0.03619884,-0.09825732,0.04822727,-0.030172478,0.008618161,-0.0013649538,0.095627554,0.12996447,0.16808632,0.15272951,0.14506675,0.049672373,0.0057694083,-0.25079188,0.017932579,-0.27798128,0.132337,0.14730872,0.009755658,-0.1407825,-0.21667661,0.0063666846,0.50204986,-0.2649752,0.15418455,0.04782155,-0.13942644,-0.062222246,0.008834358,0.083615825,0.06111687,-0.16694161,0.010503895,0.015559531,0.074285515,0.00017873784,0.0030819706,0.025951244,0.0006113226,0.00033333784,0.0001570379,0.005625872,0.056725636,1.4533745e-05,0.003751759,0.058042794,0.06379602,1.4865052e-05,0.0015029715,0.00061607634,0.037566416,0.008226201,0.00444164,0.00020933186,0.07191263,0.22505501,0.03716773,0.00042040698,0.0009067904,0.032939505,0.0060929125,0.005418725,3.070342e-05,0.0074527385,7.3883544e-05,0.007982339,0.019325009,0.004839344,0.39445898,0.0014216253,0.0023923782,0.006725708,0.007037272,0.0013403349,0.021946665,0.049071357,0.022484597,0.0009286581
64,0.04885032,-0.014121629,0.027856145,0.08099889,0.08510178,-0.027877921,0.02994087,0.33791757,0.13754897,0.17794082,-0.2993436,-0.11432916,0.15381569,-0.020864889,-0.0015250214,0.040875155,-0.07147878,0.024366071,0.08335982,0.112528116,-0.0115475375,-0.013641373,-0.002436791,0.03761407,-0.026102994,-0.10902497,0.03031815,-0.13514026,0.038843893,-0.059342045,-0.092785686,0.3254096,0.20015772,0.11320589,-0.13827129,0.037907787,-0.3214327,0.07340238,0.09074551,0.07787799,-0.00020980462,0.08067311,-0.0017520282,-0.06412075,-0.12549096,-0.23077543,0.056952853,0.066247106,0.020436088,0.0066620484,0.0016309777,0.0033681074,0.013539485,0.045327436,0.012513268,0.13080952,0.0015715841,0.035863847,0.08396517,0.12920882,0.0033528076,0.043624345,0.00079729775,0.018626349,0.09818256,0.020244008,0.008752294,0.009776211,0.0072076977,0.00019834029,0.03549428,0.0006265694,6.951118e-05,0.012690534,0.1166486,0.0066389483,0.003861955,0.068708494,0.051128,1.2012585e-08,8.817979e-05,0.042364344,0.0018498447,0.061205868,0.033382986,0.00025166938,0.052466813,0.05142087,0.0007831398,0.010413857,0.00096540805,0.021164933
65,0.11362005,0.017549517,0.015499696,0.110181145,0.22615507,-0.009016449,0.05796516,-0.3210267,-0.2408882,0.08232707,0.15040556,0.061824333,-0.039945487,-0.11863877,-0.06530115,-0.11637399,-0.07806258,0.02123273,0.01862388,0.0056183487,-0.12297055,0.22102137,0.08402226,-0.11667899,-0.056059808,-0.058357604,-0.024926819,-0.20908707,0.14786884,-0.012092229,0.11352814,-0.06149661,-0.18605977,0.0885305,-0.0736153,0.073484845,-0.27595305,-0.053331446,-0.039893854,0.086174145,-0.007282626,-0.072013,0.06983473,-0.102302335,-0.29854822,0.07062018,0.0148051,0.00388536,0.058050588,0.0037404082,0.11076736,0.014746441,0.0023571793,0.023794891,0.00035840136,0.03183678,0.08897212,0.0005023788,0.009676463,0.008190737,0.034777712,0.0012374322,0.008349557,0.00058894494,0.021946246,0.066343024,0.07546511,0.0274766,0.0018533656,9.3070736e-07,0.0020716414,0.0024186536,0.008776829,0.014579885,0.0116800135,0.004691765,0.041358896,0.013686811,0.00019970692,0.034928806,0.013444213,0.026883913,0.028131837,0.017006356,0.00027650932,0.031787883,0.05583151,0.03275799,0.07636513,0.0149427755,0.004717333,0.00044068365
66,0.12442848,0.22499737,-0.07782498,0.09329326,-0.024967521,-0.040611565,0.026790716,0.058359597,0.24081975,0.0056371987,0.059531994,0.28138745,0.22805727,-0.004147321,0.11283806,0.12752022,0.07665518,-0.0058635864,0.09905325,0.09004907,-0.06248248,-0.06118539,0.0107619865,0.015615727,0.02033127,0.053845085,0.07140282,0.12211342,-0.20877169,0.19233388,-0.030194279,-0.102673694,0.03565554,-0.0040513896,0.24046296,-0.0035834908,0.15164158,0.20598257,0.008120686,-0.045573927,0.05663513,-0.04990746,-0.0247185,0.011132809,0.050238427,0.11290403,0.008541768,0.119810425,0.035252552,0.12685074,0.010342567,0.01614301,0.009728927,0.0015614831,0.118133835,0.0643133,1.4056085e-05,0.113517374,0.106095485,0.015005283,0.01980817,0.0011662701,0.06793835,0.016918331,0.08093786,0.025161406,0.038817015,0.017055033,0.008803132,4.899787e-05,0.049487825,0.0004438901,0.04224187,0.021239096,0.02324276,0.0007727971,0.0066971444,0.004251415,0.0013549819,3.6559243e-06,0.06778363,0.03294357,0.10428166,0.0053453906,0.023647537,0.043495156,0.024411723,0.010364547,0.023959592,0.014487936,0.001083788,0.000821737
67,0.03803215,0.0450316,0.15315881,-0.058449984,-0.0024496429,0.1304699,0.01535752,0.09129168,0.14339209,0.023907043,-0.036946982,-0.025324207,-0.01073025,0.21307269,-0.01502388,0.04378648,0.061929323,0.0693521,-0.19757813,-0.009681687,0.020986754,0.17722903,0.0907294,0.025965478,-0.100149,0.061782233,-0.0064331144,-0.0048344955,0.19076121,-0.14391771,0.013205924,0.08116938,0.14478189,-0.19901727,0.02941623,-0.026034854,0.21849701,-0.21996088,0.3016618,-0.030085007,0.03753247,0.037245296,0.10393326,0.13499522,0.029967155,0.053524934,0.005491376,0.0075012753,0.14067505,0.0379114,0.05400237,0.0061780754,0.0047433865,0.0003572081,0.046465956,0.010123746,0.017151255,0.00016614344,0.008692337,0.064615205,0.0028038903,0.01958689,0.017137038,0.00034800073,0.000450078,0.0711395,0.038623575,0.028879598,0.0031164645,0.012801778,0.049133636,0.0025237303,0.039075673,0.083425604,0.032212637,0.009444757,0.0169766,0.06415412,0.1492289,0.010819392,0.0053184973,0.0026263865,0.06976924,0.0032526068,0.27582955,0.0001673898,0.035430614,0.030963633,0.005683377,0.01148846,0.0024750372,1.5953956e-05
68,-0.0016970839,-0.22631326,0.015451247,0.04599877,0.011290882,0.17204997,-0.012277783,0.03570192,-0.003058849,0.15081447,-0.06496581,-0.29699427,0.047130905,0.028405372,-0.068566695,-0.07358317,-0.0014255149,0.0016274308,0.100477375,0.059704535,0.11323688,0.078799665,0.097083665,-0.05985623,0.14712702,0.060434386,-0.11972493,0.026491564,0.10642353,-0.036389545,-0.008096797,0.087527394,0.035880305,0.37891296,-0.14150368,0.06308375,0.09245723,0.007897899,0.10797555,-0.001528821,0.07594968,-0.15447536,-0.0024821712,0.008338734,0.026444519,-0.17525257,0.004368581,0.0023937759,0.014226425,0.0005732366,0.03805335,0.0065109506,0.009931876,0.003313963,0.0098230075,0.14516194,0.01129604,0.0039970414,0.1195499,0.00031602313,0.0038242473,0.012387934,0.0013787122,0.0021517123,0.0020089468,0.0014120346,0.052891217,0.05206051,0.016126567,0.00020560787,0.07063444,0.0050949743,0.0015022642,0.009845293,0.0033479761,0.00027450014,4.7879144e-05,0.00235077,0.0038519215,0.0005748101,0.00097373646,0.013869781,0.022396216,0.0065476745,0.0012116884,0.008944263,0.05829034,0.06881695,0.013916939,0.00022354623,0.0010876496,0.001305243
69,0.06687915,0.20314877,-0.005593644,0.28745335,0.11016538,-0.01553072,0.070219934,0.07166535,-0.043236487,0.1423592,-0.019708753,-0.022700306,-0.0032844958,-0.0833505,-0.01664399,-0.036649607,0.023515314,0.08844067,0.16035813,0.11804746,0.0036973283,0.031090835,0.0013250659,-0.02854671,0.04438491,0.106984265,0.02676256,-0.25676543,-0.15470313,-0.064156495,0.028439078,0.18504305,-0.05060086,-0.16638833,-0.050958995,0.047275763,-0.14904141,0.016396763,-0.041123822,0.07549841,0.01515448,0.0020486533,0.0010083625,-0.04994897,-0.11017652,-0.14746535,0.031381443,0.0005390861,5.1796724e-05,0.27354193,0.022539096,0.0012333428,0.012255625,0.002471487,0.008887777,0.055888485,0.0516347,0.006561949,0.00073492096,0.031214483,0.001296162,2.663199e-06,0.10897522,0.09472749,0.03217157,0.114620104,0.028037688,0.00017123556,0.00077130145,0.015615388,0.040648665,0.052131902,0.0030018871,0.005115506,0.0004221313,0.008641995,0.010200198,0.0032716345,0.018873248,0.021937443,0.0014738688,0.0031014483,0.017172823,0.005458167,0.0018655175,1.0740985e-07,0.0034145946,0.00069003995,0.0073285857,0.013655294,0.008193609,0.013446192
70,0.13454694,0.039694354,-0.026737422,0.057265796,0.11504619,-0.044743717,0.077601604,-0.10686449,0.08770798,0.07597666,-0.076281756,0.0031364467,0.28575704,-0.04923938,0.058672413,0.015280961,0.044817008,-0.047906008,-0.04397703,0.10264356,-0.12346347,0.11896433,0.15258098,-0.09974354,0.007160533,-0.1252967,0.06374565,0.033179507,-0.04313349,0.13090207,0.10728516,0.04391855,-0.026815483,0.18002248,0.105807476,-0.014174983,-0.124248534,0.09562006,-0.018404676,0.023901831,-0.06462727,0.0834883,-0.016962085,-0.010435488,-0.093256116,0.16650909,0.020440511,0.03906854,0.028345268,0.023767998,0.041313518,0.001297689,0.00021936304,2.9533112e-05,0.0062583648,0.015104267,0.014717472,0.0200048,0.045731407,0.013106453,0.03337198,0.00016085111,0.017258924,0.012759971,0.010578529,0.016662875,0.039980263,0.118452825,0.0041797524,0.007858132,0.051120866,0.008436849,0.027932528,0.00033004678,0.0007613,0.093727075,0.044266842,0.06268495,6.345166e-05,3.6750516e-05,0.015431872,0.009052992,0.0943701,0.0029925925,0.00172895,0.080025725,0.0013978574,0.0047848783,0.026584625,0.006127007,0.049346346,0.05884462
