,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
140,0.09438973,-0.029639184,-0.05139079,-0.10147938,0.14217831,-0.08495336,-0.08327028,0.12392667,-0.04463441,-0.13991985,0.09739658,0.030083505,-0.19194824,-0.11860958,0.019647872,-0.07088597,0.0189557,0.12995443,0.16935763,-0.012785678,0.001946684,0.008322548,0.046028607,-0.065939374,0.0779337,-0.011727022,-0.04876464,0.00764856,0.19375429,0.20877278,-0.12572826,0.24822982,0.06604597,0.003450655,0.0038964523,0.02296487,0.060489852,0.0011481881,0.013369252,0.013016049,0.029760651,0.029159956,0.08460386,0.018487474,1.4316974e-07,0.0001536899,0.03137541,0.00070524705,0.011961814,0.05090873,0.08235358,0.011998015,0.018194456,0.019896485,0.011283698,0.0055954843,0.0063210614,0.010659752,0.047942758,0.0055528274,0.045050725,0.06816415,0.014418842,0.0013129989
141,0.034769073,0.08996353,-0.03854333,-0.004130684,-0.011238288,-0.07697759,-0.115303874,-0.05295157,0.0066804592,0.037082627,0.00052198954,-0.03390893,0.06627671,0.014273449,0.016781144,-0.010129016,0.27759373,-0.006370323,0.019958768,0.17787495,0.010852732,-0.023824092,0.1901048,-0.051018693,0.029728461,0.10166602,0.16135657,0.027932404,0.18441984,0.26092753,0.05180746,0.11169545,0.012451867,0.008573942,0.019366963,0.001732827,0.00087170897,3.34333e-05,0.03655177,0.02743565,0.001550593,0.0032248537,0.016596498,0.00986581,0.01590103,2.3495413e-06,0.017754486,0.031506125,0.03135103,0.023465987,0.014996822,0.06007224,0.0033548204,0.008906734,0.043319512,0.022543224,0.00014657289,0.07801691,0.1704114,0.025155568,0.005990945,0.14105402,0.006091617,0.025069918
142,0.015300818,-0.12758768,-0.076854415,0.066412814,0.051254757,-0.19907014,-0.12311782,0.06403007,0.16095889,0.20987138,0.06950288,0.007846552,-0.033914044,0.013842403,0.01273855,-0.013780393,0.027599555,0.076634064,-0.05491102,-0.15101868,-0.089133374,0.0007033041,0.08334607,-0.0755468,0.119447164,0.1345103,-0.21595259,-0.19740272,0.08892321,0.090703756,-0.016301058,0.18521163,0.018641047,0.0010931904,0.0004912769,0.015579806,0.0597168,0.013610652,0.01310228,0.0013920746,0.00796378,0.035854056,0.03560419,0.0015376314,0.0002431702,0.010926758,0.018164916,0.043871544,0.051473826,0.009517837,0.0334923,0.006644146,0.0003085146,0.010327795,0.0019993214,1.881662e-05,0.101988755,0.030135522,0.0076841502,0.011389156,0.009905035,0.01460182,0.08750156,0.05110452
143,-0.017730147,0.10951436,0.015367797,0.07393302,-0.002255015,0.001514879,-0.05442333,-0.08799367,0.07385566,0.09578293,0.18948719,-0.056093726,0.06762726,0.22867483,0.04556986,-0.039203215,0.09652558,-0.0992652,-0.1661298,-0.014609799,-0.02269175,0.10217029,0.07098885,-0.060444146,-0.05815685,-0.12792519,-0.008714706,0.13896893,-0.072958395,0.07496798,0.14769998,-0.075959705,0.0627493,0.04430463,0.00010581908,0.0066778753,0.035295833,0.0052278647,0.009773011,0.02395503,0.0063868347,0.019362248,0.04332164,6.912377e-05,0.0020174747,0.077163704,0.0010031721,0.022355694,0.00457451,0.0077960393,0.030524373,0.038748614,0.0070880777,1.13444756e-07,0.014886702,0.0016970437,0.00024602312,0.024038738,0.021869056,0.013550035,0.004746958,0.026874099,0.08984457,0.0012470987
144,-0.026409613,0.00022333744,0.007770379,-0.06283384,0.08829534,-0.023173958,0.0050571086,0.10509093,0.03431123,-0.16778456,0.055931143,0.11709642,0.022311902,-0.016922146,0.031220905,-0.016320437,-0.0074380934,0.1623998,0.10452065,-0.11214572,0.022648536,0.16276257,-0.07472632,0.009019414,0.049593896,-0.03247364,0.0925147,-0.06327258,-0.111320175,-0.029876875,-0.060576163,0.14827567,0.010518217,0.00060118805,0.00036960724,0.0011287554,0.028267179,0.0026841185,0.012128591,0.00030110046,0.012001705,0.003770594,0.0063524763,0.05863885,0.035744045,0.034059033,0.019875031,0.010891227,0.15033647,0.1010769,0.0151649425,0.035249908,0.005557333,0.122473925,0.0013041887,0.00073211076,0.037836462,0.0002868376,0.018453727,0.0002450589,0.0057211937,0.009594625,0.020057986,0.039311394
145,-0.014906077,-0.05346667,0.09323065,0.052727155,-0.04972951,0.082826264,-0.043795556,-0.027990256,0.0489774,0.020530567,0.112733394,0.08733782,0.10225176,0.034563243,-0.00306781,0.017065167,0.1532635,0.09528231,-0.0734397,0.061568707,0.105080046,0.07314718,0.06413347,-0.12679058,-0.09729593,0.15244463,0.112227686,0.025137758,0.040521987,0.121827304,0.03028063,-0.0040349364,0.0022495394,0.02874358,0.012773615,0.068963975,0.00070028775,0.0047823233,0.0051942077,0.0013567095,0.03694493,0.021897197,0.15047535,0.04699764,0.066662945,0.013975633,0.008256458,0.014536613,0.0019589707,0.062201507,0.0004414496,0.0036976663,0.08027316,0.017893892,0.00023586264,3.5166984e-05,0.015813759,0.03192891,0.026176639,0.005175485,0.009014571,0.08613673,0.018924227,0.10612132
146,-0.024029946,0.02179854,-0.068642616,0.13638645,-0.04570337,-0.08957634,-0.1252579,0.07360704,0.076237395,0.26862332,0.065018766,-0.029466543,-0.029241337,-0.04534853,-0.0039111935,-0.020573327,0.0011437216,0.06647868,-0.120709874,-0.05721659,-0.05331691,0.042393412,0.112236775,-0.08208808,0.013386279,0.16690463,0.08736688,-0.09997326,0.18305919,0.04078711,-0.07894915,0.014695467,0.00045875477,0.0803903,0.0002663462,0.060164135,0.0360767,0.015899917,0.0308606,0.0064260345,0.08427557,0.10561373,2.2154852e-06,0.03172127,0.0056608263,0.014907543,0.04862883,0.0013244499,0.0025339515,0.02904948,0.0050570774,0.03230102,0.008239931,0.0069716205,0.082562365,0.0054946477,0.04356732,0.18985021,0.21048082,0.020100465,0.021566963,0.010883336,0.005243866,0.024849633
147,-0.02221381,-0.009267179,-0.08258603,0.086907014,-0.006165961,0.07660051,-0.034349307,-0.1281764,-0.016666532,0.055226676,0.17047985,-0.016795222,-0.054334857,0.16126733,0.063620426,-0.039954785,0.07362295,-0.020607634,-0.2866355,0.017349152,0.005871225,0.12030387,0.080458365,0.0008429438,0.022286482,-0.15650915,0.036690295,0.0040536704,0.14668871,0.18397404,0.076327674,-0.11033471,0.015904889,0.02648873,0.0022504267,0.0034547034,0.020826925,0.08940071,0.0348489,0.0035897417,0.01300009,8.6610686e-05,4.3012014e-06,0.014723738,7.709888e-05,0.013504499,0.036961973,0.022674162,0.0008329565,0.005538451,0.00045038835,0.019868365,0.009619113,0.006958012,0.02719638,0.091080405,0.014377199,0.0022303914,0.015054999,1.2669373e-05,0.0873314,0.08672625,0.001668642,0.009013163
148,0.009270938,0.01930492,-0.030646406,0.23285061,0.05847863,-0.036707833,-0.015846472,0.1664327,-0.056349542,-0.163513,0.042019036,-0.013421025,-0.041979484,-0.018110575,-0.0015921389,0.06721029,-0.119212724,0.041719332,-0.03572639,-0.052010186,0.03028921,0.09050086,0.05202257,-0.059125833,0.05025234,0.021305706,0.12929276,-0.15915272,0.05704678,0.120367825,-0.25304487,0.09766407,0.00093767256,0.02162588,0.03155471,0.3111052,0.010953732,0.027976915,0.03966414,0.05483325,0.022299502,0.014342941,0.003863235,0.022313122,0.012403346,0.024332548,0.0013434737,0.08438494,0.01804965,0.04419863,0.008805563,0.011598571,0.11682522,0.017555673,0.048789676,0.02998861,0.0009876016,0.057076994,0.051999625,0.0066803214,0.0056734444,0.005983567,0.006269817,0.0006958256
149,0.056399688,0.014435224,0.009586174,0.08125862,0.009103477,-0.020482777,-0.04039806,-0.1278791,0.039196078,-0.016898574,-0.053899214,0.067226805,0.029782334,0.20490193,-0.007661543,-0.005679885,0.29716685,-0.024000283,-0.05829548,0.12313098,-0.013862607,0.115809955,0.11128392,-0.056014825,-0.06321429,-0.13812865,0.18781775,0.01881554,0.054985534,0.07592965,0.024339182,0.025026154,0.028224915,0.08321803,0.012983393,0.07060576,0.0077193915,0.0004047245,0.026715895,0.0020044914,4.066589e-05,0.0014093354,0.0030440318,0.059272952,0.009919077,0.015441163,0.0074830623,0.002243351,0.15084264,0.03211223,0.02416581,0.020895112,0.010364982,0.071649596,0.0019674415,0.003161201,0.0043825423,0.00023500224,0.054307505,0.056467865,0.004982511,0.029530702,0.0050573857,0.028516803
150,-0.0014051665,-0.07093407,-0.046242803,0.00010956824,0.0027816636,-0.039528303,-0.014613442,0.020568313,0.007571733,0.017169185,0.00039728102,0.04913165,-0.07761497,0.040730447,0.025062976,-0.019084249,-0.12275958,0.19297339,-0.048155874,-0.211146,0.022244811,0.055062488,0.026294608,0.058674242,0.024335897,0.06261225,-0.052507035,-0.16615073,-0.009635484,0.03481322,-0.14129105,0.11427444,0.018192872,0.006258832,0.012857108,0.069173895,0.0018629027,0.07363179,0.04924359,0.00034029168,0.0061668144,0.062270947,0.0027583188,0.071463995,0.006507711,0.072714366,0.018131673,0.0011147826,0.032990932,0.12469682,0.022386506,0.009066979,0.0635663,0.0060860366,0.009733304,0.11501257,0.00034312435,0.005838692,0.035493024,0.019563003,0.014270449,0.00028712978,0.016211407,0.0044456124
151,-0.0037815932,0.08572607,0.07471659,0.07301639,-0.017227044,0.10088526,0.09062607,-0.08549701,0.05575177,0.030262778,0.08678478,-0.021408586,0.17682357,0.1258273,-0.011115652,0.10385856,0.03430233,-0.10223373,-0.18210799,0.06553765,0.009094048,0.08487125,0.013865696,-0.06841273,0.055503532,-0.0280599,0.10368591,0.02290594,-0.01074901,0.07819231,0.023711111,-0.12735866,4.2734328e-06,0.032833017,0.0577309,0.04171026,0.022991845,0.002080317,0.11995819,0.03423728,0.06774104,0.0004359716,0.03835966,0.005565604,0.12751818,0.010619874,6.7535325e-06,0.11116528,0.003152034,0.0005664508,0.0011720137,0.002228542,0.0028813817,0.011510022,0.00624325,0.018164225,0.107461005,0.06569889,0.0035235067,0.00012151489,0.02013236,6.6769295e-05,0.0342757,0.006442591
152,0.07426094,-0.16574988,0.06289999,0.015820378,0.12674898,0.04672052,0.03812123,0.11210686,0.055184804,0.011050731,0.025420047,0.062259443,0.00022057444,0.045397058,0.039755277,0.04626722,-0.12135327,0.08858322,0.06658638,-0.08626321,-0.0461227,0.051201187,0.030483749,0.048667997,0.020686954,0.05993933,-0.03338613,-0.14388205,-0.068722375,-0.029134197,-0.10195824,0.05083639,0.10213683,0.0022566346,0.029773718,0.029850328,0.10902971,0.13808127,0.054364305,9.1966256e-05,0.01958914,0.07411763,0.021522822,0.0028332737,0.025414638,0.008693888,0.044302303,0.0009541833,0.0041565597,0.00075265643,0.026902854,0.0119587425,0.009505911,0.0069263554,0.082583435,0.026646355,0.030642692,0.0006226797,0.014403637,0.012462075,0.0031594285,0.00046302547,0.0077406312,0.00037942085
153,-0.027001215,0.023098467,0.048945732,0.055386387,-0.042967666,0.082918376,0.027492782,-0.024019215,-0.018061988,0.05525031,0.03007782,-0.028412424,4.255213e-05,0.078522526,0.0410432,0.055734236,0.122673586,-0.040470604,-0.13523091,0.029149227,0.024337187,0.06902201,0.017040404,-0.044313848,-0.028201923,0.11420572,0.08826742,0.14266476,-0.024839018,0.03421232,0.09630421,-0.03892044,0.00059118646,0.016859166,0.004241069,0.025416724,0.0031468857,0.019138237,0.028539864,0.00015785257,0.014224426,0.01250709,0.0046348292,0.032110184,0.02552437,0.0005771684,0.017981851,0.03667362,0.0060265674,0.0074945358,0.0017411856,3.452947e-05,0.05361943,0.004688218,9.54207e-05,0.0008440845,4.4310184e-07,0.0003461056,0.021382973,0.064881474,0.011693406,0.011521591,0.03850096,0.052143157
154,0.030172268,-0.017652424,0.096800156,0.06067738,0.016473837,0.014164738,0.05875738,0.17171325,-0.031303648,0.038582243,0.04966016,0.040701438,-0.012179779,-0.10206013,0.059555188,0.03438495,-0.05665388,0.07822601,0.045466784,-0.11319234,0.012851134,0.02688739,0.0075335912,-0.049141474,0.16177337,0.054419395,-0.052946348,-0.045393422,0.058586255,0.029665813,0.09655523,0.011603561,0.021141274,0.012401601,0.09848161,0.003574519,0.030819055,0.020808415,0.08678019,0.056841496,0.00011386039,0.0072387247,0.010813396,0.02999293,0.028557708,0.006474514,0.07172378,0.020638559,0.004879212,0.005054018,0.0130101545,0.00022002903,0.0021647888,0.014230001,0.05264269,3.6241574e-05,0.08702207,0.080997035,0.0057164365,0.034729257,0.0016947015,0.03576513,0.096775524,0.016150793
155,0.015667945,-0.029262977,0.05902866,0.14598472,-0.032521643,0.09579299,-0.053454902,0.07577424,-0.00999209,-0.011193996,0.10342415,0.052204035,0.00050518994,0.057582498,0.0013437839,0.03074623,0.20424798,0.013316965,-0.043617252,0.122042075,0.13626407,0.047240444,0.099288136,-0.0048595155,0.13214651,0.043296736,-0.030068489,0.085750476,0.08362261,0.06102678,0.06889177,-0.034455482,1.6120966e-05,0.019060647,0.0074351034,0.11877503,0.0014339237,0.016426211,0.004236003,0.000610308,0.000832385,0.009347716,0.037402365,0.035233468,0.0009393874,0.12357905,0.007769351,0.0013675411,0.012393718,0.0048892885,0.0007341724,0.0017333431,0.16575915,0.012802833,0.07725131,0.0050003203,0.124795415,0.047148567,0.004493794,0.0029429358,0.030446038,0.0028518757,0.002761541,0.03846683
156,0.0049992246,-0.019415982,0.027661286,0.046309717,-0.036165643,-0.083318055,-0.05392241,0.19026147,-0.056139097,0.10361371,0.010087305,0.013689394,-0.10655298,-0.07380755,-0.050067157,-0.0060454477,7.7065546e-05,0.1129912,0.055816773,-0.061099708,-0.027588166,0.012389137,0.13533345,-0.04781239,0.08833228,-0.03272435,-0.061702132,0.045306854,0.16706602,0.058045477,-0.060860872,0.26516855,3.179611e-06,0.031875625,0.0033993383,0.02466135,0.0007605572,0.005046454,0.0012689872,0.04968497,0.0010297328,0.023647008,0.010804237,0.016189909,8.817765e-05,0.04192737,0.018064879,0.020682003,0.002361951,0.06548517,0.019648246,0.07326163,0.016474992,0.013005034,0.055427376,0.0046803444,0.041340657,0.018528512,0.13777366,0.009535157,0.057239532,0.0019737536,1.1912269e-05,0.1524934
157,0.03454686,0.11914165,-0.029208446,-0.015591933,0.029951077,0.04940229,-0.06400331,-0.040049993,-0.03298977,0.097010426,0.07967509,0.0035202056,-0.031652197,0.038873766,0.037049115,0.028917937,0.1433524,0.022785831,-0.051656142,0.08968431,0.06304221,0.031976633,0.101119265,0.09099762,0.14897847,-0.11137767,-0.020863596,0.11298325,0.03700087,0.21502465,0.17835069,0.07805063,0.0064773094,0.07918023,0.010158425,0.0007702417,0.028614687,0.058873978,0.0031181355,0.06500325,0.0060367496,0.12597026,0.00018413155,0.032911632,0.0032343487,0.070865,0.02325503,0.055879142,0.0017166047,0.009793724,0.021476416,0.0029190946,0.0035804901,0.011205349,0.0012212411,0.066542104,0.066874616,0.02568702,0.00072035636,0.0025435844,0.002315349,0.12461645,0.0018104294,0.017848562
158,0.035452664,-0.04654616,0.09020744,-0.051052958,0.028343968,0.008101031,-0.045108937,0.24564426,0.07247387,0.0073903976,0.042475782,0.12659276,-0.0029493482,-0.13376018,-0.021828014,-0.024781743,-0.020530265,0.1469686,0.031734925,-0.050359078,-0.06267391,0.066597365,0.06358623,-0.046520524,0.08402384,0.15273823,-0.11368561,-0.09819598,0.028228842,0.073428184,-0.17468365,0.17977709,0.01895778,0.0016851788,0.034218643,0.0046358793,0.002259654,0.13368352,0.006224685,0.018333834,3.57663e-05,0.000976595,0.0017612377,0.039027527,0.0013762577,0.0003763522,0.009693091,0.007219913,0.011746745,0.08124181,0.010925047,0.012452818,0.0139499465,0.054602254,0.00033193757,0.0037497377,8.01833e-08,1.1628004e-05,0.0029106166,0.0029087188,0.0025336,0.009225454,0.005889287,0.03094542
159,0.066691905,0.08250578,0.037708014,0.107319504,-0.08771093,-0.033247862,-0.096499145,-0.06514476,-0.018986767,0.23830536,0.050764453,0.080491066,0.012975744,0.099142805,0.03135252,-0.021211863,0.25876006,0.057744708,-0.069032244,0.08702152,-0.0066565527,0.078179464,0.17397918,-0.07105715,0.0070685484,-0.02017055,-0.029433537,0.1783889,-0.005111225,0.0694841,0.1971891,-0.02978441,0.10292884,0.06620022,0.009810517,0.03095039,0.013769996,0.007319163,0.00055569137,0.0038875185,0.0039155385,0.062440608,0.004153975,0.0898154,0.015739802,0.0013989783,1.5565163e-05,0.0013426056,0.011970587,0.06767881,0.023316218,0.023264041,0.006563061,0.018484192,0.021740112,0.00020893604,0.04754295,0.000885007,0.020501163,0.024160827,0.01240271,0.01906532,0.006705549,0.0001001004
160,0.06362915,0.00502852,0.035598967,-0.010074101,0.011396553,-0.043063186,-0.09754524,0.13223727,0.012490952,0.19288751,0.18193756,0.050797738,-0.074737646,-0.16193098,0.123127155,-0.016818792,-0.084595434,0.10892259,-0.04592291,-0.10366487,0.047237124,0.09786049,0.032273468,-0.017171465,0.15867811,-0.071415454,-0.14287506,-0.009758079,-0.040543467,0.09697516,-0.038018253,0.12097812,0.05413577,0.0003338977,0.02950908,1.11738045e-05,0.046599448,0.014766673,0.013820227,0.0002571834,6.4016385e-06,0.12800944,0.022746276,0.006499907,0.017058501,0.05497049,0.11979888,0.03143078,0.0013652173,0.00028855566,0.0016892556,0.025458654,0.03815439,0.043791644,0.01216605,0.070012204,0.043991838,0.0046393164,0.009400497,0.018714799,0.0039367746,0.07547589,0.0051417416,0.019714529
161,-6.8203546e-05,0.02953649,0.16086283,-0.019476427,-0.0059865443,0.19961452,-0.08383908,0.047547743,0.029883508,-0.062035356,0.22008371,0.061970167,0.024175027,0.0060045565,-0.023615928,-0.012736071,0.21537875,-0.01609818,-0.08134628,0.29511407,0.01792607,0.12422777,0.05696494,-0.08873517,0.05738438,-0.028442666,0.08316295,0.12028012,0.14294107,0.073139705,-0.0043547954,0.003127735,0.0061772726,6.919385e-05,0.06125204,0.0162313,0.001558461,0.13782883,0.008317309,0.009173708,0.003256494,0.005123479,0.061334662,0.009650512,0.00025320926,1.2653317e-05,2.632944e-06,0.036036547,0.00029105326,0.0026243527,0.02612947,0.09481443,0.0008623232,0.024636127,0.01570113,0.00011917261,0.040853664,0.020740464,0.00869298,0.0068252245,0.0014963332,0.015226751,0.00028241632,0.04376464
162,-0.009877465,-0.078908406,-0.042445198,-0.00034598168,-0.02008008,-0.20045093,-0.1023422,0.1624005,-0.123785496,0.04346946,0.012232669,-0.0065383287,-0.17609443,-0.045316823,0.054803632,0.039712917,0.033018105,0.11322331,0.06332221,-0.098796554,-0.08073138,0.10108696,0.09319566,-0.03148116,0.051452518,0.0898527,-0.20193991,-0.026219571,0.21075179,0.073287144,-0.02785886,0.16306084,0.005064289,0.0034527718,0.00033314739,0.013875351,0.0037943372,0.0029547962,0.020135757,3.372967e-07,0.03185576,0.004974619,0.03099508,8.260008e-05,0.00038858436,0.021305047,0.063766666,0.08163246,0.0029845173,0.00089163106,0.0192725,4.3458876e-08,6.9455805e-06,0.084551945,0.020900698,0.016529193,0.0028786277,0.0008358241,0.009419546,0.0071981153,0.014843662,0.002871988,0.030116543,0.0006876146
163,0.08153029,0.1651056,0.0029717684,0.050386406,-0.012919616,0.0932588,-0.050176032,-0.13088971,-0.092689455,0.028038576,0.1424474,-0.06838345,-0.022682711,-0.026074015,0.0546801,-0.04549805,0.14490186,-0.07546815,0.030322589,0.06469949,0.054266006,0.06796713,0.23958555,-0.12308667,0.06450917,-0.06770817,0.07215192,0.18393132,-0.008060953,0.17364597,0.14616716,0.04377354,0.019637542,0.0018146803,0.0826214,0.005460057,0.006274395,0.022155901,0.029499762,0.015766444,0.008006338,0.016107034,0.07083564,0.010895574,0.004120271,0.025237456,0.014314411,0.005673052,0.0012062095,0.0007388322,0.06612146,0.00018990709,0.0039209905,1.3938318e-06,0.16051012,0.0005165112,0.024720808,0.070127375,0.014389982,0.01281914,0.0069916416,0.008861898,0.0013769935,0.034960255
164,0.06768638,-0.056984007,0.08444216,-0.030684128,0.06233126,-0.04968421,-0.09623082,0.2778425,0.04457871,-0.07287297,0.039864972,0.10248823,-0.09077915,-0.13203108,0.04112784,-0.016325444,-0.015075728,0.0905085,0.17941791,0.0062652887,0.052715518,0.0316012,-0.018258374,0.06624572,0.15724798,0.06962739,-0.06429423,-0.11218192,0.17576851,4.1959807e-05,-0.15287447,0.31587696,0.021341654,5.181902e-06,0.0481571,0.0031699578,0.0112124905,0.018976107,0.0008348301,0.06673058,0.0058436184,0.03793862,0.00027102808,0.001792898,0.01032679,0.0038947668,0.06826084,0.008762571,0.018217273,0.00071060605,0.07108103,5.1505162e-06,0.080192715,0.036590822,0.036947753,0.08936838,0.041930903,0.014518869,0.0073468005,0.063617885,0.006205069,0.023049334,0.014026512,0.09343857
165,0.04190031,0.016824609,-0.0063300347,0.048161782,0.0017511696,0.013783807,0.043830626,-0.08907493,-0.07033588,0.1028483,-0.020048164,-0.023749271,0.017758466,0.0943237,-0.026164902,-0.04570899,0.26360437,-0.020980699,-0.057690036,0.06380755,0.01003148,0.028785517,0.21261397,-0.058907375,0.0113170035,0.06930166,0.016799588,0.30497625,0.13228773,0.15504064,0.1357803,-0.051498704,0.064189665,0.01791191,0.0029302326,0.013348089,0.07040213,0.0075181895,0.06782079,0.0049757673,0.007942247,0.006755275,4.066575e-05,0.009372866,0.059877954,0.0049962774,0.00019285716,0.0024064172,0.0111543,0.022123432,0.013375287,0.00245801,0.017059583,0.0031576788,0.07337486,0.0024584234,0.063304834,0.008850334,0.07616391,0.10987118,0.022980765,0.009785558,0.009909791,0.00012328422
166,0.0351681,0.032789446,-0.0576953,0.06915349,0.051494293,-0.058619943,-0.056047127,0.09271779,0.0016238547,0.16076106,0.060039204,0.00075197406,-0.06653081,-0.22012457,-9.454135e-05,0.022492094,-0.08774521,0.16109592,0.13049117,-0.17240676,0.11892909,0.13762468,0.05008466,-0.026538882,0.1842726,0.010166808,-0.14387064,-0.10098988,0.008030771,0.07294719,0.055443212,0.20552036,1.6141406e-07,0.055726975,0.0027900652,0.034502655,0.05694507,0.046302635,0.011087028,7.582974e-06,6.3297135e-05,0.10714056,0.005674611,0.02258235,0.015380788,0.019340867,0.004921199,0.0005767809,0.00013807153,0.005584207,0.012172833,0.003358275,0.058544036,0.17376392,0.042078473,3.12508e-05,0.00017501619,0.010864629,0.03287436,0.040425356,0.00014899537,0.026120193,0.029523617,0.0037082457
167,0.07820083,0.013297214,0.10242326,0.0051329564,0.011806158,0.09773347,-0.037928652,0.07999476,0.028345075,0.06101026,0.12734139,0.06126272,0.033714473,0.054027706,-0.059394695,-0.009477602,0.22923368,-0.07007038,-0.07685643,0.19832924,-0.021251079,0.17425233,0.054249026,-0.08469439,0.016274028,0.055261455,0.10419447,0.09629693,0.14024669,0.132101,-0.073825136,-0.071757905,0.07901276,0.00023279253,0.014302345,4.9552567e-05,0.014723848,0.04845691,0.031000216,0.062411197,0.041921444,0.10907173,7.579938e-05,0.0008075392,0.0009167649,0.022621073,6.985086e-05,0.018545961,0.00018029644,0.016501047,0.06844609,0.00045694681,0.003584783,0.04000226,0.0035077464,0.012820311,0.026669916,0.0104100425,0.031356357,0.00046451963,0.00046131722,0.060063828,0.010381032,0.000326769
168,0.0056709684,-0.0743448,-0.0038722716,0.09235266,-0.042177696,-0.18688424,-0.07395962,0.05002761,0.05226408,0.08408237,0.049873237,-0.02247234,-0.09821009,-0.019598097,0.106244795,0.0028767604,0.016109584,0.11909062,-0.0046955487,-0.14952399,-0.03116482,0.08313343,0.2001396,-0.038390666,0.07843031,0.22404942,-0.09097348,-0.063684955,0.2134089,0.122765034,0.04285735,0.1629204,0.019843506,0.0027466854,0.05811406,0.06472193,0.0022690264,0.015114485,0.0011112712,0.0013077115,0.15378408,0.006715684,0.030560777,0.0018722182,0.0006556819,0.0047723176,0.095619254,0.021841086,0.008415647,0.011767956,0.00088102015,0.024201006,0.009271363,0.0048289294,0.08326626,0.029022286,0.011780508,0.0920864,0.036595907,0.0049832375,0.12469327,0.06261848,0.021963835,0.051864374
169,0.032008592,0.090898715,-0.03252263,0.11925117,-0.037737373,0.063069284,-0.09735524,-0.07434073,-0.009078545,0.079746924,0.11228092,-0.0473871,0.11113579,0.04953883,0.022514608,0.0028294995,0.08447715,0.019145325,-0.09571224,0.014571729,0.015399685,0.1152181,-0.0023940783,-0.07896811,0.047532726,-0.1468832,0.009594375,0.034353092,0.09168584,0.23168182,0.06404688,-0.019016612,0.05814063,0.035522085,0.034966666,0.0072264574,0.0070388126,0.009633437,0.0012568685,0.011545905,0.0120562995,0.00081749767,0.004308207,0.023529947,0.16641779,0.020343015,0.006932198,0.03980931,0.004821622,0.076503,0.029306091,0.015974322,0.0045457017,0.036709554,0.015143087,0.06044307,0.017654235,0.0016714516,0.022697384,0.0067451578,0.030671852,0.057457834,0.0048969556,0.014148
170,0.005857693,-0.08306112,0.09061219,-0.06836208,0.07366241,-0.108252905,-0.114088036,0.14978987,0.045475807,-0.14961497,0.09297728,0.05757641,0.111445114,0.0674685,-0.0059728986,0.013590112,-0.05033001,0.058666673,-0.01533358,0.0048275385,-0.05851027,0.074977346,0.021173775,-0.030761205,-0.04086686,0.028990962,0.06559254,-0.08478164,-0.025046647,0.071886584,-0.20019998,0.072955586,0.0013184206,0.0010703302,0.11268874,0.0050795223,0.013248057,0.0013469335,0.002160722,0.030078026,0.022555783,0.0071123145,0.022946807,0.02316533,0.07117205,0.07478953,0.0017269438,0.062267732,0.00032144607,0.015121098,0.023347316,0.0026880745,0.017655615,0.0060198405,0.009841642,0.01422815,0.031809233,0.031468067,0.042392112,0.048688017,0.0010666474,0.006566179,0.000120744255,3.0469648e-05
171,0.012155602,-0.021615252,0.010395538,0.0251979,-0.03578663,-0.045321587,-0.042824883,-0.05121684,0.099151105,0.095593065,-0.051678497,-0.040111452,0.040320445,0.11702246,0.04258251,-0.038735718,0.10393513,0.030293569,-0.06909933,0.013510685,0.019318791,0.025051039,0.13859718,-0.02223814,-0.16304415,0.04867032,0.05165809,0.09806885,-0.046073608,0.09263529,0.1399853,0.03225629,0.034893505,0.04647015,0.018305644,0.010702421,0.00024931872,0.007390876,0.019574359,0.08927935,4.008029e-06,0.001626078,0.0022652494,0.005374162,9.714691e-05,0.0013472291,0.013327372,0.018308299,0.005079497,0.009620014,0.009900905,0.01983288,0.0037749207,0.0037706988,0.05954837,0.004473382,0.0018212491,0.036289096,0.0010441265,0.06339147,0.010461019,0.080931135,0.007641677,0.023101859
172,-0.047461845,0.16186357,-0.044425968,0.06067677,0.16294742,0.020943172,-0.0613123,0.09335457,0.06373847,0.06665619,0.08607114,-0.02743076,-0.019801121,-0.013714224,0.04706641,-0.020489907,-0.07431262,0.016740022,0.018342108,-0.1212363,0.02809355,0.011910651,-0.033242825,-0.013337677,0.048435017,0.06254786,0.10732123,-0.086877055,0.0142654665,0.018976811,0.0864715,0.06476649,0.002113709,0.12633076,0.014059305,0.036341608,0.15505928,0.07751268,0.0021356763,0.03808322,0.0020151562,0.012340742,0.014496051,0.012619501,0.00061708235,0.04108538,0.056725804,0.0009225342,0.0039217863,0.00032956316,0.07419008,0.0024193015,0.029261548,4.077129e-06,0.0017282253,0.028372107,0.0035652348,0.07188485,0.09571619,0.00017183299,0.05032098,0.023091372,0.12504923,0.011613588
