,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9
110,0.37768114,0.077525966,0.116086,0.1691597,0.5657808,0.8200507,0.29391718,0.38885602,0.582663,0.33006057,0.13335629,0.077525966,0.0035983187,7.7656516e-08,0.002428755,0.0018988217,0.012241149,6.242503e-05,0.20993952,1.7497445e-05
111,0.3542072,0.0036638135,0.12640399,0.20956287,0.6770781,0.9421343,0.33733326,0.513099,0.34253615,0.32945475,0.1311339,0.0036638135,0.0030611535,0.00576959,0.005597031,0.035775818,0.0015927126,0.035290997,0.0016027325,0.0011103074
112,0.24288516,0.0002975069,0.10973337,0.17387216,0.6173283,0.8744165,0.37509176,0.35975325,0.4112305,0.33858204,0.014955788,0.0002975069,0.003120038,0.0073128836,0.019012222,0.00021261229,0.07593373,0.0004241304,0.00948945,0.00010007555
113,0.24313301,0.00049602374,0.13167702,0.22049846,0.5731892,0.97864056,0.36985174,0.4733111,0.3644169,0.32969853,0.018975295,0.00049602374,0.04459219,0.051058684,2.6630548e-06,0.09340453,0.08325849,0.096039854,0.0008860861,0.00020113801
114,0.30773556,0.0147707295,0.12047232,0.16535097,0.61125493,0.9227284,0.3333172,0.3750365,0.37014958,0.36175856,0.07704781,0.0147707295,0.0099750785,0.00025369937,0.007217057,0.00043535067,0.031298246,3.0188281e-05,0.017716473,0.0004969526
115,0.24137965,0.0038131534,0.09177275,0.21895903,0.6015322,0.8842748,0.27776343,0.39276358,0.37754235,0.3661692,0.00026421787,0.0038131534,0.0017118977,0.030694399,0.054895196,0.010941053,0.0044449344,0.03088101,0.011678718,0.049213633
116,0.2407159,0.023110803,0.120927796,0.22487797,0.53648084,0.8208888,0.26635778,0.39688605,0.3825646,0.30266434,0.011744926,0.023110803,0.009541703,0.039886788,0.010539576,0.0052121417,0.003387162,0.0061397934,0.035912137,0.006510144
117,0.23128085,0.106094524,0.14059931,0.16308962,0.5778536,0.80399877,0.34128326,0.3958817,0.34798703,0.31883183,0.019484771,0.106094524,0.016604926,0.00020204099,0.043394033,0.0086292615,0.07405347,0.010716637,0.019282687,0.0011946497
118,0.24392612,0.04723036,0.1596184,0.24106903,0.5958416,0.81697696,0.303102,0.5004042,0.38021916,0.37951303,0.014210552,0.04723036,0.025026316,0.028605869,0.00021835124,4.27513e-05,0.0052903625,0.13863426,0.020992687,0.0039796866
119,0.33140427,0.0011099556,0.15710261,0.21740568,0.65425944,0.8378878,0.30783045,0.42173222,0.40637684,0.3829447,0.06183858,0.0011099556,0.012952918,0.0040339804,0.03878167,0.007929546,9.155759e-05,0.004402273,0.028646853,0.0074348133
120,0.27133518,0.0163285,0.114808135,0.19307554,0.5790279,0.85565907,0.28440896,0.41572794,0.41195822,0.40198693,0.0013115299,0.0163285,0.0055503156,0.001048209,0.010503197,0.0010601606,0.00014661136,0.007823031,0.0062772003,0.06026258
121,0.26073638,0.006088524,0.16032949,0.21754575,0.5674342,0.8408572,0.2861538,0.5048573,0.3901487,0.3095234,0.0023388423,0.006088524,0.05562747,0.008388025,0.0032223207,0.007440024,0.0040478758,0.0977616,0.043230698,0.005212836
122,0.3309902,0.022677556,0.1202925,0.16652016,0.59968585,0.8416439,0.30259326,0.38540253,0.40809596,0.35420933,0.096063755,0.022677556,0.008475367,0.0087142,0.006061668,0.002899293,0.005781174,0.0026523238,0.04421414,0.019150544
123,0.25186327,0.022210881,0.09796605,0.3717926,0.57684195,0.8679581,0.37676245,0.38373002,0.3877715,0.30670634,0.014612358,0.022210881,0.003367194,0.18334916,0.017457336,0.03164528,0.09707012,0.002200223,0.02778233,0.00066459086
124,0.21767855,0.0015763011,0.19981042,0.20378251,0.604079,0.9063301,0.31081203,0.48399466,0.33810946,0.43458113,0.015342356,0.0015763011,0.0028086652,0.039323915,0.018841587,0.041101072,0.018193306,0.021983339,0.00070543797,0.00021515314
125,0.3825587,0.07722467,0.10999145,0.29705682,0.5858428,0.9087649,0.31628963,0.3921675,0.40475902,0.35834202,0.06536292,0.07722467,0.007312047,0.0789781,0.018596618,0.031233894,0.032666534,0.012182161,0.0028143302,0.0003513988
126,0.25412542,0.13215713,0.22567597,0.2211671,0.6522032,0.9212099,0.29763332,0.46097353,0.44755936,0.44655317,0.019958664,0.13215713,0.03853523,0.0033837613,0.056982744,0.051307358,2.3087154e-05,0.0011739366,0.09964225,0.046271857
127,0.3880465,0.023603328,0.19088662,0.2946449,0.728832,0.9725604,0.41031632,0.5195025,0.44669408,0.43842363,0.051931906,0.023603328,0.014224497,0.005289737,0.05967032,0.026521133,0.07573547,0.04046175,0.007754517,0.000106884356
128,0.3911995,0.003366506,0.26064587,0.25795728,0.8069192,1.036349,0.35007238,0.521212,0.4611948,0.4599894,0.07654437,0.003366506,0.10152175,0.02694381,0.10686113,0.026120245,4.332486e-05,0.03503579,0.0013355147,0.00026385437
129,0.3663449,0.00688039,0.18151924,0.2318036,0.68373847,1.0545208,0.36004826,0.51441985,0.5819371,0.44788116,0.006027242,0.00688039,0.050857343,0.00012564466,0.015815608,0.00038982718,0.02608683,0.039004818,0.048154514,0.011860135
130,0.33610657,0.004641643,0.11949365,0.28262797,0.7394868,1.1063397,0.38108966,0.55352384,0.48051798,0.40212163,0.021406377,0.004641643,0.00015165866,0.05524718,0.007843958,0.017327001,0.01526824,0.032963116,0.04788913,0.011995896
131,0.26199672,0.009096378,0.15991335,0.21834965,0.7122316,1.0442705,0.35502827,0.6345788,0.44063678,0.40287226,0.0011890704,0.009096378,0.016278539,0.014968003,0.0023450218,0.00054999243,8.498984e-05,0.151315,0.011146532,0.0089458125
132,0.29635233,0.00013939518,0.11381613,0.20853469,0.7310544,1.0006254,0.36899754,0.47690767,0.44487298,0.377982,0.014959521,0.00013939518,9.310849e-05,0.0025503668,0.011384288,0.0007008361,0.009162498,0.04442227,0.0088005,0.0067881676
133,0.24607334,0.020708209,0.11808062,0.19049937,0.6476921,1.0348241,0.6245263,0.46507865,0.4469465,0.35652047,0.00017427826,0.020708209,0.013743577,0.0014386831,0.002233295,0.07066814,0.3017969,0.043844476,0.024511233,0.010776574
134,0.24112684,4.736765e-05,0.10723416,0.18964045,0.7974546,1.1317048,0.39176336,0.41303083,0.38517383,0.49591804,0.0038262876,4.736765e-05,0.0016303718,0.001026106,0.018824814,0.019516043,0.00244847,7.5568215e-07,0.0022874745,0.019010797
135,0.33366546,0.0031929673,0.16676927,0.2555135,0.5960511,1.0087644,0.30922008,0.45660806,0.45656663,0.35375786,0.03208936,0.0031929673,0.071925364,0.007530795,0.0010433597,0.000826183,0.011716223,0.045209594,0.0042222426,0.00941518
136,0.27421877,0.01166442,0.13325875,0.17897037,0.6127986,0.97142786,0.49581704,0.44608244,0.4432549,0.36887875,0.013955216,0.01166442,0.0039055243,0.0004949528,4.736778e-06,0.0007676328,0.1894201,0.0008047073,0.061844718,0.0015308635
137,0.25112075,0.0045877704,0.14831266,0.19235195,0.705792,1.0468311,0.36021817,0.43184564,0.37976488,0.4103478,5.199944e-05,0.0045877704,0.052995265,0.002080365,0.007382604,0.024951782,0.011013469,0.025597187,0.00673622,0.00049248233
138,0.28538007,0.004461424,0.10773604,0.20762968,0.60423833,0.9825375,0.295147,0.49331415,0.42719045,0.363952,0.0060498444,0.004461424,0.009266186,0.00016190084,0.016030053,0.014974038,0.0010428614,0.10352182,0.00013813772,0.011216739
139,0.26130885,0.008758187,0.117601365,0.19261059,0.668731,0.909578,0.30655894,0.40960675,0.3892181,0.30839193,0.025464833,0.008758187,0.011555815,0.008403867,0.058674462,0.003272563,0.001530675,9.333507e-05,0.033230912,0.00090486044
140,0.25039065,0.0013223948,0.14262968,0.1837438,0.5655106,0.86473644,0.28463623,0.3747039,0.40390122,0.34967637,0.037394017,0.0013223948,0.041945297,0.025168741,0.008439624,0.0032582358,0.006100735,0.0045020203,0.010735041,0.036911853
141,0.34956577,0.013214254,0.23017848,0.1771989,0.5323232,0.8829719,0.26629284,0.4073942,0.35733268,0.31268215,0.103412755,0.013214254,0.13764538,0.0016995263,4.1300766e-05,0.035020106,0.00015191548,0.025821976,0.0032625643,0.0065161088
142,0.2787747,0.032902237,0.1054239,0.16777278,0.52315336,0.886237,0.26135045,0.34910387,0.38199502,0.34671417,0.0073443973,0.032902237,0.01021732,0.0048245783,0.0010363894,0.017849064,0.0002919701,0.00036396727,0.00074420584,0.003271928
143,0.25271273,0.0027089496,0.21502197,0.19052698,0.57149684,0.8270044,0.26167697,0.36980438,0.31452665,0.3129992,0.026643706,0.0027089496,0.11468446,0.00071877835,0.058821082,0.009501152,0.005339091,1.6380613e-05,0.00023802383,0.02927448
144,0.264616,0.0038813578,0.14926456,0.15951088,0.48095033,0.8205731,0.26131958,0.34262016,0.3987308,0.34491074,0.0006054252,0.0038813578,0.052646592,0.0016568195,0.006591843,0.01145813,0.024140349,0.011166314,0.0054714065,0.009943309
145,0.25662348,0.12282886,0.08223355,0.22665545,0.50660515,0.8213438,0.2523963,0.4402358,0.32835013,0.37474245,0.0095358165,0.12282886,0.000537426,0.0522594,0.0033292063,0.0063997256,0.0007583076,0.07391693,0.013242698,0.08775425
146,0.22888094,0.04370842,0.17503126,0.2500568,0.6288769,0.810995,0.31343356,0.4411984,0.3803804,0.35642153,0.000392942,0.04370842,0.00028909076,0.0012711497,0.05697141,0.068833105,0.027480813,0.039302796,0.085961044,0.014364463
147,0.27446365,0.025994744,0.21287358,0.20030116,0.59619385,0.85116845,0.30451265,0.4158552,0.40244767,0.40820515,0.008737271,0.025994744,0.06599097,0.00023617732,0.0068334662,0.011248371,0.009832483,0.00060412555,0.0004935805,0.017090127
148,0.31068864,0.004000723,0.123520225,0.2213756,0.5749039,0.88717866,0.28960127,0.41031387,0.4258749,0.38056508,0.00014929223,0.004000723,0.010372273,0.0042756447,0.00049878424,0.0016775378,0.0023986972,0.00038949525,0.021341177,0.008724005
149,0.32204756,0.0007162299,0.20812894,0.19816607,0.5649105,0.88001317,0.37556088,0.42088023,0.3497435,0.38749644,0.07000492,0.0007162299,0.09544078,0.005883165,1.5058206e-05,0.016925607,0.09311317,0.0011135265,0.00053143536,0.06824752
150,0.2978139,0.002678892,0.11872105,0.19452925,0.6345342,0.9073282,0.2869275,0.42849818,0.41939667,0.447743,1.1817444e-06,0.002678892,0.019279901,0.00042290785,0.06108379,0.0006049511,0.00020231036,0.057490226,0.03287696,0.05645695
151,0.3211611,0.0064724553,0.1173141,0.22571577,0.59476584,0.8836497,0.30267504,0.67001075,0.43772095,0.30332974,0.03792907,0.0064724553,0.018710036,0.00050481595,0.026015215,0.017462987,0.018299727,0.2504423,0.06109333,0.0019014
152,0.21323532,0.049472272,0.1440445,0.19287542,0.7085153,0.8730105,0.37363112,0.51404,0.35685286,0.36001045,0.0029134033,0.049472272,0.027950386,0.037974317,7.570732e-05,0.002330608,0.019411316,0.1048711,0.0008128793,0.033921793
153,0.25620848,0.0046440815,0.123883545,0.23289877,0.6490634,0.91354305,0.3302866,0.3808411,0.46058667,0.40911436,0.0041810097,0.0046440815,0.0027096996,0.028157411,0.002065325,0.03977353,0.0067875483,0.003606284,0.034306776,0.029102704
154,0.28347227,0.057092045,0.12095637,0.31374952,0.59464425,0.9179752,0.3780526,0.45145586,0.38653588,0.36551628,0.01697333,0.057092045,0.0021849435,0.1068703,0.0064649894,0.0038253106,0.08396299,0.0012735549,6.240413e-05,0.019659782
155,0.25775963,4.4713546e-05,0.18659009,0.21270603,0.66716266,1.1051543,0.32596552,0.46011704,0.35883287,0.4350891,0.014523298,4.4713546e-05,0.0011693137,0.0014018696,0.030594448,0.20339431,0.007681436,0.00432222,0.0010325701,0.00016384208
156,0.32020286,0.004869777,0.120708615,0.21756697,0.57512033,1.0054419,0.3404367,0.41465327,0.4506647,0.37531993,0.009363256,0.004869777,0.01433324,6.108983e-08,0.002640265,0.017170506,0.05419665,0.020100366,0.02378833,0.012666728
157,0.26349708,0.00036954242,0.1123299,0.1955889,0.6056097,0.96319723,0.32549173,0.6530699,0.3491631,0.34828806,0.015482808,0.00036954242,0.001111529,0.0054940465,0.00029745934,0.004571242,0.022835603,0.22390664,0.0012486199,0.0064970297
158,0.24643178,9.113933e-07,0.10207606,0.18175118,0.68531007,0.8752627,0.3633809,0.3595404,0.3589808,0.3432494,0.016122803,9.113933e-07,0.0040968345,0.0074223797,0.02126297,0.0001717409,0.03135735,1.48505706e-08,1.0984952e-05,0.026359387
159,0.23246017,0.028032936,0.106267974,0.17898193,0.543213,0.85889995,0.28428867,0.3785054,0.44526705,0.32630086,0.009797441,0.028032936,0.015391931,0.0073567685,0.0022615066,0.009049795,0.0138129275,0.02232684,0.051573984,0.002696346
160,0.21661577,0.006034099,0.117133774,0.18516172,0.60168475,0.94148767,0.29286417,0.46689308,0.3654284,0.31713957,0.00033134918,0.006034099,0.013626346,0.007994835,0.03363771,0.0941259,0.00884064,0.06618514,0.040687878,0.01835382
161,0.22409435,0.006289379,0.09570327,0.1639625,0.567094,0.9118659,0.28956768,0.37310252,0.38822615,0.33575177,0.0069576846,0.006289379,0.000105352454,0.0023756598,0.0014841587,0.0534089,0.0067627365,0.017014053,0.028816875,0.035154894
162,0.21582957,0.0723141,0.08629191,0.2131518,0.53849566,0.8578753,0.2721607,0.5295749,0.3324846,0.28572133,0.00010204206,0.0723141,0.0011659738,0.04213121,0.009902793,0.015193761,0.007864272,0.16797026,0.0010859685,0.007959924
163,0.2975333,0.012357909,0.14312205,0.26002115,0.6065802,0.7856437,0.42762437,0.366545,0.33816907,0.32565644,0.111526676,0.012357909,0.00038910538,0.08100343,0.0033130574,0.011237424,0.12599081,0.0042179166,0.025775297,0.0036971862
164,0.23477972,0.0027439038,0.13619013,0.18970746,0.59010243,0.8686225,0.3121839,0.51032877,0.4552125,0.42282826,0.00039046712,0.0027439038,5.915281e-07,0.020700268,0.01775425,0.02134286,0.0260098,0.1267301,0.08036139,0.0012655159
165,0.32630253,0.018531237,0.11177478,0.25644743,0.71059287,0.88612497,0.3908397,0.4399559,0.5621087,0.350328,0.046793357,0.018531237,0.015549101,0.04366137,0.07035831,2.0487143e-05,0.07072243,0.011102858,0.1989624,0.02991529
166,0.23151895,0.007417655,0.13995948,0.18859515,0.712739,0.99951345,0.36814374,0.50174755,0.41119397,0.5756455,0.00046756762,0.007417655,0.0024701518,0.004165536,0.0070212106,0.024089318,0.015284836,0.00025468462,1.0146465e-05,0.18684892
167,0.36281428,0.0043849554,0.098133765,0.5632812,0.699258,0.95960224,0.35399425,0.44927928,0.46345195,0.40204427,0.0050117527,0.0043849554,0.00012737009,0.27174962,0.055006545,0.00019690629,0.03186853,0.0036189253,0.037102718,0.049986284
168,0.25412005,0.0023780763,0.30574104,0.22174226,0.6423956,0.94047415,0.3183481,0.6324707,0.41585967,0.5377482,0.0040310333,0.0023780763,0.02190799,0.018527647,0.0068404214,0.0028830701,0.00057050545,0.017496796,0.017163776,0.02785112
169,0.47125423,0.011664998,0.11278551,0.3269337,0.7209464,0.99643946,0.39205265,0.4571273,0.48517567,0.48083067,0.04950959,0.011664998,0.0007253413,0.05687054,0.03641809,0.0062279482,0.049788516,0.0032947531,0.011107319,0.05672592
170,0.33386785,0.00029731,0.19024843,0.26032588,0.6804348,1.0155325,0.33844742,0.52958477,0.46829075,0.46226928,0.03705975,0.00029731,0.020949075,0.014078044,0.0074245436,0.022305803,0.0019422703,0.00040616692,0.051424798,0.04055085
171,0.34232605,0.00019982911,0.13043413,0.26125577,0.6696783,1.0588496,0.42726076,0.48299286,0.54251486,0.41240796,0.016067196,0.00019982911,0.0001225267,0.029972473,0.0013681761,0.052590016,0.0931057,0.0030428956,0.107173234,0.017748445
172,0.30513802,0.013908678,0.18906043,0.20679654,0.7292876,1.089706,0.3679056,0.508089,0.4049633,0.42314482,0.033716965,0.013908678,0.058332633,0.0004926415,0.0028034225,0.010176311,0.004663506,0.0030516894,0.004907132,0.013569583
173,0.34039992,0.014415723,0.13629918,0.24374825,0.6858019,1.0468845,0.32375273,0.46466967,0.46290767,0.38937807,0.034297284,0.014415723,0.025946561,0.025221493,0.03836863,0.021066869,3.609388e-05,0.04952637,0.0037336403,0.00054245896
174,0.27726495,0.059864983,0.17123143,0.2019982,0.67835504,1.0305456,0.37364662,0.4815655,0.41163173,0.4130263,0.014426306,0.059864983,0.04214945,0.0001013077,0.045482166,0.04562353,0.057210185,0.0272891,0.00058117404,0.053918388
175,0.29254603,0.020634249,0.1371898,0.27216345,0.7310481,1.021541,0.35257342,0.42573804,0.45283803,0.4326894,0.00041716627,0.020634249,0.006258213,0.0357178,0.067693695,0.028013252,0.020896232,0.00070024154,0.0280448,0.029318785
176,0.28717926,2.3968989e-05,0.14681564,0.23792033,0.6290497,1.0665042,0.3218101,0.57562184,0.45991844,0.4431074,0.0022396725,2.3968989e-05,0.00041679785,0.011258493,0.0031578026,0.084433086,0.008864145,0.09979021,0.025799485,0.051826924
177,0.31164116,0.062972486,0.119724475,0.35002857,0.693451,0.99825907,0.34603822,0.46576786,0.4162074,0.35453352,0.016679648,0.062972486,0.0007523218,0.12846288,0.014763856,0.0007348519,0.0066946386,0.006065651,0.028274702,0.0012485
178,0.26403964,0.0017028576,0.2396862,0.2094568,0.74738157,0.9710217,0.3422074,0.5354022,0.40679875,0.46468347,0.026910625,0.0017028576,0.033185672,0.0007037912,0.101888575,0.030907072,0.019460907,0.04790769,0.00021104417,0.025301563
179,0.36570302,0.0073370985,0.16493167,0.27575833,0.6462549,1.0152014,0.43494204,0.4333508,0.49490002,0.48362476,0.013518198,0.0073370985,0.059351835,0.042565163,0.0031993608,0.035344318,0.11341426,0.008626466,0.0013661273,0.087098114
180,0.32572097,0.0034032045,0.16211778,0.24655099,0.69443417,1.1486664,0.38462463,0.5096937,0.44648403,0.6243806,0.0014427708,0.0034032045,0.020570066,0.001070069,0.009169219,0.093678705,0.04199217,0.0016240192,0.040890746,0.18289603
181,0.4048982,0.052775435,0.12498214,0.40290013,0.7058805,1.0770602,0.4036419,0.50456417,0.4545207,0.39949402,0.011649005,0.052775435,5.0439226e-06,0.08900824,0.033777725,0.006113773,0.0675905,0.001100748,0.026244715,0.0011457293
182,0.27913642,0.028889531,0.23501086,0.36119998,0.7236234,1.0439994,0.37265146,0.55422235,0.424663,0.4924381,0.016898341,0.028889531,0.0071730744,0.13506524,0.01587231,0.013896988,0.018775899,0.012444544,0.00923168,0.00028827417
183,0.36602792,0.044764083,0.20686409,0.27059472,0.6963051,1.0476575,0.3876411,0.5241142,0.5036595,0.50025904,0.0023034448,0.044764083,0.011819329,0.00993092,0.0060918857,0.0094950795,0.042534504,0.00085077056,0.024342341,0.001383115
184,0.35381806,0.004097751,0.20574568,0.27748516,0.75128436,1.0731089,0.36506495,0.54308444,0.45283067,0.4714939,0.0002564652,0.004097751,0.048066285,0.0049735894,0.021194926,0.00019787373,2.0221487e-05,0.019701522,0.0012460842,0.016561937
185,0.34115833,0.01705757,0.14082065,0.30531827,0.6853227,1.0887356,0.34633327,0.5014498,0.47866747,0.42841104,0.0025385343,0.01705757,2.9188093e-05,0.06752244,0.0027838494,0.040360447,0.00506383,0.017394014,0.00015242417,0.0022142732
186,0.2846408,0.0048597353,0.16178848,0.2437652,0.6967678,1.04873,0.34661993,0.51960826,0.4162653,0.4624431,2.4931198e-05,0.0048597353,0.0006005648,0.021030905,0.025013758,0.021451632,0.010742916,0.01624823,0.003193621,0.057678208
187,0.34995195,0.0034538135,0.12930152,0.23514283,0.6674128,1.0102528,0.47747892,0.45446748,0.43012017,0.43339503,0.037836157,0.0034538135,0.004989047,0.0014913934,0.023736201,0.023550972,0.15564062,0.0076265484,0.0008420275,0.054878358
188,0.28255862,0.00046970174,0.12280565,0.23182535,0.6829646,1.0724168,0.3753931,0.46392143,0.4095804,0.42832872,0.0012103204,0.00046970174,0.0035073257,0.013400925,0.00020440551,0.048840106,0.034012962,0.022077695,0.011223248,0.0056401873
189,0.28234905,0.01058497,0.13501373,0.23302431,0.6303838,0.99474525,0.31251666,0.47015762,0.44213885,0.40152505,0.006781889,0.01058497,0.0188662,0.018625101,0.0057015023,0.004647258,0.00017550023,0.042255122,0.039253704,0.036278147
190,0.29753774,0.051395122,0.15995118,0.21524069,0.6184026,0.9422603,0.3762098,0.48616108,0.42788976,0.35474217,0.029268358,0.051395122,0.038146533,0.009185671,0.00070359634,5.3110958e-05,0.06736027,0.045551974,0.045191005,0.009172317
191,0.25968745,0.029154949,0.21181941,0.22275567,0.699338,0.97786885,0.33545214,0.43154526,0.41396022,0.40213737,0.0023407633,0.029154949,0.07850151,0.019687027,0.028510153,0.02471333,3.8194263e-05,0.008445753,0.0247833,0.0007389413
192,0.30911586,0.012076605,0.12691979,0.23587562,0.60797924,0.9717972,0.3031003,0.42739606,0.4741987,0.40778187,0.0021374524,0.012076605,0.00096447766,0.020229457,0.0029229664,0.0022469067,0.00057215866,0.0012150422,0.01862,0.008190769
193,0.26897714,0.08728473,0.1301998,0.26127324,0.6678295,0.9525328,0.3161857,0.5036273,0.3707075,0.38857457,0.0016263257,0.08728473,0.006223687,0.05134398,0.0594437,0.014524812,0.011992808,0.04362552,0.003257975,0.049588405
194,0.2655936,0.025421556,0.20095,0.2454372,0.648002,0.88765055,0.34378535,0.45284075,0.42061937,0.40213624,0.006206385,0.025421556,0.026671018,0.0075075673,0.009099377,0.002837602,0.024334019,0.017885534,0.021604707,0.004664525
195,0.3141541,0.0048255445,0.15911853,0.23145242,0.64597,0.9327803,0.33928883,0.4588096,0.4252832,0.491248,0.012610984,0.0048255445,0.023689143,0.01767352,0.024636513,0.0062777237,0.028622093,0.01889187,0.00080715236,0.08345095
196,0.5048346,0.153369,0.11814909,0.31090075,0.6303092,0.92855173,0.3392808,0.49600267,0.4788217,0.44654727,0.17965132,0.153369,1.0105173e-05,0.06286396,0.01620568,0.00031631964,0.03222903,0.043616477,0.07627744,0.07920462
197,0.35211542,0.0003793297,0.23433785,0.30190542,0.7529325,0.94454664,0.36688492,0.5448423,0.3755091,0.46309587,0.069767244,0.0003793297,0.0022029732,0.0019472827,0.019195383,0.012145001,1.634972e-05,2.0345558e-06,0.0012799496,0.0022460427
198,0.3563347,0.016877774,0.16232385,0.23779938,0.6442645,0.961278,0.33382142,0.46900892,0.5218975,0.4553994,0.007617825,0.016877774,0.01118147,0.0060617747,0.00045669722,0.0006388094,0.011917509,0.014432836,0.028262345,0.0036456522
199,0.34445414,0.007753237,0.18653874,0.24448103,0.6836892,0.9896646,0.33615455,0.53380644,0.4144946,0.4224432,0.035592534,0.007753237,0.059200168,0.008342445,0.012886355,4.2411666e-06,0.0007531346,0.035888724,0.011200418,0.047032
200,0.34648386,0.016242702,0.12886028,0.21584892,0.657003,1.0533755,0.36594814,0.44134542,0.46755812,0.38811216,0.04199287,0.016242702,0.0027431508,0.0007507052,0.010898589,0.089949206,0.042895935,0.0043085143,0.03244414,0.0006483888
201,0.25900912,0.025469705,0.15957114,0.20387931,0.6761367,1.0099467,0.32647964,0.4554701,0.40046078,0.40971097,0.00052290165,0.025469705,0.04352533,0.0017018726,0.030589484,0.0020756612,0.0037060394,0.012677857,0.0075291293,0.046260957
202,0.30355185,0.008763603,0.117605165,0.2185883,0.6062472,0.9591579,0.30234498,0.41388384,0.45224634,0.5921134,0.018910807,0.008763603,0.0029306563,0.0009979631,0.0023070825,0.010928723,0.0003749144,0.0029186306,0.03439245,0.23441346
203,0.3552312,0.0046362393,0.13136747,0.3454978,0.59188026,0.9202863,0.2969349,0.50060654,0.36707202,0.33249083,0.00037194756,0.0046362393,0.017691536,0.04505931,0.0032609208,0.0046091015,0.0026252186,0.014969926,0.0051458403,0.008839822
204,0.23463078,0.0007468762,0.17643528,0.17633855,0.59961355,0.8579263,0.29336706,0.45504892,0.4552073,0.41537395,0.0027016257,0.0007468762,0.0013682758,0.0077750264,0.014988692,9.596895e-05,0.0010546439,0.014482232,0.09358339,0.026155753
205,0.3322664,0.02615423,0.0917322,0.2113718,0.7029749,0.9719437,0.31431025,0.43031928,0.40230197,0.3378923,0.03636178,0.02615423,0.003189485,0.0033113817,0.10078986,0.080475725,0.013217729,0.010516144,0.01427756,0.01444841
206,0.22973034,0.0015786334,0.22030707,0.18210883,0.5918036,0.898107,0.3011781,0.43577975,0.43680897,0.34226102,0.014918085,0.0015786334,0.10154405,8.557306e-05,0.005260773,0.007962944,0.007906679,0.03793125,0.039455406,0.020476751
207,0.28727207,0.1142962,0.09791159,0.17929772,0.58775556,1.0319864,0.31236985,0.4182328,0.40638718,0.4067311,0.005988044,0.1142962,0.006067858,0.0073778913,8.285061e-05,0.103785805,0.018533496,0.022813983,0.0003318515,0.054144796
208,0.28563762,0.0033857925,0.14980605,0.2613147,0.69154406,0.9243468,0.31983602,0.42498714,0.35967362,0.3645505,0.033316296,0.0033857925,0.003009102,0.0008010228,0.06590104,1.930051e-05,0.007014525,0.0018878728,0.016840037,0.012612817
209,0.25732595,0.02543516,0.14005099,0.23357612,0.5603746,0.8964649,0.28994685,0.40838075,0.42067522,0.38761342,0.00014766952,0.02543516,0.007700749,0.04960798,0.006433354,0.019633649,0.012976229,0.005902515,1.8140767e-07,0.02044213
210,0.35432875,0.0068771173,0.13043422,0.23607942,0.5922424,0.8736499,0.3034555,0.44238526,0.35400927,0.3683855,0.09049654,0.0068771173,0.0009285876,0.029555136,0.02002342,8.086328e-05,0.017346004,0.011997457,0.003796449,0.023880934
211,0.30751175,0.005916762,0.1560203,0.19629957,0.5577457,0.8307753,0.3201517,0.4356043,0.36177403,0.35820562,0.058101878,0.005916762,0.034542024,0.008668252,0.0043821186,8.6886996e-07,0.043469917,0.04674429,0.00043569924,0.019782469
212,0.25723326,0.063194714,0.10111502,0.21103536,0.6088653,0.83442605,0.2923219,0.5456399,0.36737475,0.5045246,0.00012030114,0.063194714,6.8527966e-06,0.028974157,0.047141895,6.536312e-05,0.011460197,0.17557251,0.010491762,0.16533045
213,0.30296585,4.6376033e-05,0.18238631,0.28742447,0.67676693,0.820738,0.32169288,0.45828414,0.35944209,0.33680618,0.000146075,4.6376033e-05,0.045271274,0.0035648416,0.042501334,0.023119165,0.004560071,0.02714926,0.0044519077,0.0029726734
214,0.27171767,0.0011856158,0.14839941,0.25864547,0.5950831,0.90133405,0.30022457,0.4590752,0.5684652,0.42083678,0.012121433,0.0011856158,0.0046639885,0.09021921,0.025350416,0.05920431,0.015358215,0.051428806,0.13888852,0.025061766
215,0.2926518,0.00037435873,0.15130746,0.2863951,0.7261387,0.9599095,0.39314628,0.5308335,0.4001907,0.35952508,0.0080337245,0.00037435873,0.021391911,0.0753839,0.061663415,0.0006978852,0.060908627,0.011772564,0.028449448,0.0052975435
216,0.33124053,0.006707657,0.16109255,0.19611333,0.76974595,0.9834808,0.33117896,0.44283816,0.43900672,0.44093347,0.075824276,0.006707657,0.017707823,0.016163621,0.10747353,0.031203857,4.2756452e-05,0.009570408,0.00028364302,0.025321873
217,0.32560056,0.0010279402,0.10370034,0.23465745,0.6108908,0.95915437,0.30503902,0.4295791,0.47514766,0.350217,0.024587562,0.0010279402,0.0022898475,0.010836887,0.0010250116,0.0017748611,0.00010613006,0.00010880546,0.009728425,0.0026707537
218,0.22832045,0.05409199,0.16204128,0.175727,0.6237972,0.9392836,0.31466502,0.48758325,0.3621315,0.34932315,0.0013617793,0.05409199,0.044198588,0.00010451303,0.018400287,0.01776287,0.011966582,0.04486946,0.004835929,0.027110796
219,0.25639963,0.00020058165,0.13629705,0.20276271,0.63568944,0.88927335,0.38528448,0.3820448,0.42223355,0.3551711,0.0007173973,0.00020058165,0.02138756,0.001055129,0.02645357,0.00021258158,0.08066655,0.012261741,0.02931432,0.001908461
