,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42
132,-0.051328123,0.02052865,0.036178667,-0.07848498,-0.18309069,0.042588346,-0.03790789,0.009122143,0.008399919,-0.01089339,-0.0455638,-0.08436167,-0.046060584,0.13145782,-0.020465843,-0.00011808891,-0.028666535,0.017172923,-0.017601639,-0.11496622,-0.07556391,-0.018582422,0.1808944,-0.121473126,-0.007487919,0.10274738,-0.17190592,-0.13066638,0.027611287,-0.04678832,-0.054196827,-0.008836824,0.020101104,0.21094637,0.20982091,0.041681647,0.36898732,0.30914366,0.07858604,0.05795419,0.11230277,0.10130243,0.041859988,3.1044979e-06,2.6421145e-05,0.009847033,0.04483321,7.022705e-05,0.008596668,0.010856604,0.009122143,0.0037274773,0.022739522,0.003871538,0.0023237471,0.01395085,0.006648818,0.0041939677,0.0130682085,0.0012221052,0.019815264,0.002004489,0.0006712805,4.0003364e-05,0.0023618483,0.115619496,0.021652902,0.031815317,0.05074667,1.1813923e-05,0.00271511,0.00070558727,0.01033351,0.025741005,0.050115954,0.0012774841,0.027072538,0.00023880713,0.04638572,0.27999827,0.025464565,0.052919712,1.3467692e-07,0.0116256615,0.00027586892,0.0004298897
133,0.0679438,-0.01836013,0.04020744,0.031890165,-0.09037009,0.08262951,-0.19384038,0.047187664,0.056375638,0.24738559,0.08980044,0.16394816,0.21444994,0.05640966,0.15106948,0.011786559,-0.10600159,0.05912309,-0.0444918,0.08530661,0.0994466,0.1524464,-0.118544586,0.08622006,-0.025722943,0.08302052,-0.1816147,0.20326506,-0.036348373,-0.14131935,0.15044002,0.29693902,-0.12010924,-0.01973373,0.11788896,0.09488172,0.06703188,-0.2045321,-0.011640772,0.09055643,-0.043602765,0.12149389,0.09187373,0.003226493,0.01855959,0.0211357,1.20724635e-05,0.014001785,0.067132264,0.017223684,0.047187664,0.08141642,0.14038895,8.1301514e-05,0.004892357,0.016972091,0.075363606,0.0123371575,0.0015495208,0.00028584863,0.041937083,0.00021937359,0.014302954,0.011511709,4.9938997e-05,0.0077464054,0.0029837247,0.025481768,0.05866101,0.002895271,0.071314275,0.032265276,0.0039759316,0.04522818,0.12409564,0.00056085817,0.008137147,0.008125446,0.024862299,0.05060859,0.00023154897,0.027978033,0.09796906,0.005988085,0.002608494,0.01032118
134,0.20496118,-0.102844134,-0.17612006,0.13039419,0.06826861,-0.16990808,0.03369993,0.016946862,-0.06657683,-0.12880333,0.027059216,-0.00064622425,-0.15211019,-0.03716421,-0.17966749,-0.002733644,-0.07020072,-0.008984794,-0.057894576,-0.025451772,-0.20015134,0.25694442,0.07268652,0.043704417,0.057212424,-0.12552503,0.28304535,0.1783896,-0.1551071,0.007411037,-0.094965234,-0.21899542,0.005453311,-0.045599073,-0.2121477,-0.0776029,-0.09764698,0.07878164,0.062215462,0.20947847,0.18643318,0.03182226,0.11921967,0.032736626,0.0068619736,0.025016833,0.14496888,0.00025336727,0.013839334,0.04717671,0.016946862,0.00905185,9.6773445e-05,0.00447746,0.027846873,0.01197279,0.05975598,0.0031381352,0.044783425,0.015307969,0.002550612,0.0049992152,0.0039386447,0.013706857,0.0013597753,0.0047867587,0.00022866907,0.01388521,0.0008399949,0.0407647,0.02930437,0.0004368466,0.0003396092,0.013162617,0.020155437,0.090530135,0.00024223233,0.0007120744,0.022269646,0.0021301992,0.062287576,0.024809795,0.015336847,0.022661269,0.04325747,0.03953527
135,-0.042040713,0.026954412,0.059835333,0.12039599,0.0050032064,0.11625993,0.008163851,0.004794496,0.07251966,0.09978517,0.026411146,-0.1278135,0.052286778,0.030732065,-0.01952342,0.085084304,0.039785013,-0.0930325,0.18689439,0.11045363,0.09406601,0.009257451,0.017064113,0.035345938,-0.1008444,-0.0690899,0.19149394,0.10627955,0.07804321,0.13744771,0.11016668,-0.0004087342,0.08971544,0.033115998,0.19899604,0.031983577,-0.046509407,0.104550526,-0.004863592,-0.06224517,-0.1313794,0.14859794,-0.1559958,0.027153976,0.00083049695,0.016120207,0.0038226824,8.521596e-05,0.04913162,0.0018730889,0.004794496,0.0004297961,0.0009304669,0.055374525,0.023868969,0.015336215,0.0138821015,0.06322197,0.05142856,0.07178164,0.0037027523,0.014811077,0.009767004,0.00139716,0.07319479,0.059993137,0.052591685,0.0006959555,0.006216116,0.030318594,0.0026227366,0.008530931,0.0065118945,0.001057351,0.0024781423,0.02482606,0.051145565,0.0038353133,0.026744312,0.0041607367,0.10740928,0.0065740924,0.0448959,0.00049123855,0.02165133,5.216363e-07
136,-0.101815656,0.07816744,-0.03690187,-0.11397249,0.032227904,-0.0039029815,0.11258884,0.018197563,-0.035123482,-0.08564584,-0.061318222,-0.06329097,0.054294858,0.007885744,-0.13976513,-0.027646724,0.037849978,0.2244915,-0.023402035,0.07012303,-0.0064226314,-0.093708076,0.06513768,0.018670041,-0.052994434,0.07329224,-0.03485323,0.045820437,0.10245818,0.1622572,-0.035591103,0.064970836,0.092157185,0.16155776,-0.21710902,0.08991891,0.12542646,0.22351918,0.037323214,-0.0706309,0.10530654,-0.07409027,-0.011244711,0.046310868,0.00650142,0.003853442,0.0048168357,8.633994e-05,0.0011318825,0.029813347,0.018197563,0.017128138,0.0017867301,0.0097541325,0.004333313,0.056635194,0.0038038187,0.01070993,0.00023467802,0.043317515,0.116510876,0.04634054,0.087490425,0.039742794,0.035753407,0.060898215,0.02459358,0.015735615,0.035779834,0.0014583236,0.07595171,0.020629857,0.07889112,0.007894813,0.00024749126,0.04154601,0.010806317,0.0039355005,0.06300298,0.00037423964,0.038816594,0.008365686,0.006170536,0.00049206824,0.010732476,0.037778664
137,-0.07856466,0.0844356,0.088815525,-0.06787437,-0.11152324,0.1095195,-0.056055214,0.009342872,-0.012608805,0.18729027,0.17679635,0.22659388,0.22655518,0.077213615,0.20094523,0.0040626368,-0.14576863,-0.04249817,-0.034570806,-0.101860665,0.047366988,-0.03208878,-0.04639524,-0.05919919,0.037656665,0.047985718,-0.215433,-0.08825917,-0.028383967,-0.04331623,0.11325921,0.21632528,0.01819347,0.04438091,0.20540994,0.1716631,-0.054809872,-0.07262511,-0.026300251,-0.083365686,-0.023344312,0.074720785,0.011891645,0.011996413,0.04825384,0.032513604,0.0042716144,0.0126403095,0.020617982,0.00062568305,0.009342872,0.01478891,0.098569654,0.036146514,0.08644365,2.4238588e-07,0.0209192,0.10103225,0.017036635,0.0015105176,0.0008915397,0.009443881,0.00011561169,0.04245117,0.0190449,0.0038556703,0.04762564,0.013239255,0.013379416,0.0006310067,1.7010354e-05,0.010445879,0.023333197,0.02016363,0.08146239,0.029153556,0.073808275,0.08081004,0.031142956,2.2204866e-07,0.023041807,0.005194158,0.089638464,0.012987872,0.08120293,0.00031553837
138,0.03992363,0.024537742,-0.09113985,0.057791267,0.12270683,-0.066106535,0.042544946,0.16234194,0.040829867,-0.010888621,0.069116846,0.09124398,-0.07626604,-0.017210333,0.0476232,-0.13228251,0.00048607006,0.06740917,-0.12857157,0.017264819,-0.089190096,0.25011593,0.023205029,0.025858741,0.08966598,-0.015835285,-0.00016317517,0.003360272,-0.12749588,-0.059813984,-0.06703923,-0.080308706,-0.09115283,0.0116941575,-0.22395082,-0.08613512,0.0013099685,-0.07313008,0.1077303,0.18615215,0.16416414,-0.047871105,0.100762896,0.0033693926,0.047486298,0.010448999,0.048174582,0.033338916,0.018441863,0.0010133084,0.16234194,0.120357014,0.037297793,0.017435387,0.008229914,0.0018982878,0.010817274,0.011437354,0.0006691759,0.0020503865,0.037811797,0.0005846263,0.047481023,4.232186e-05,0.054796834,0.007892726,0.0021970076,0.032531172,0.008162491,0.018295396,0.0041102585,0.0042214273,0.028649742,0.006605743,0.017634531,0.008855167,0.006938495,0.021907527,0.0011489505,0.0882717,0.0056668324,0.09086426,0.03966145,0.06959106,0.00044210858,0.0016890989
139,0.08183502,-0.080975994,0.116094284,0.0779531,0.008210719,-0.012496939,-0.0044691013,0.06494997,0.025620358,0.0650893,-0.11547879,0.013701346,0.009929774,0.021691795,-0.15853424,-0.022980206,-0.059448026,-0.039408043,0.088090315,0.12522104,0.028236918,0.10574443,0.15414356,0.04678268,-0.014702184,-0.123262174,0.23521137,0.10731186,-0.032036573,0.15002663,-0.02677713,-0.079503015,0.06091677,-0.03098432,0.28342247,0.07031485,-0.100931756,0.0322188,-0.01601009,0.040120445,0.055932075,0.25052136,-0.03178402,0.01426925,0.033977855,0.08307506,0.00048243822,0.11991431,0.027635166,0.011593572,0.06494997,0.0029677316,0.0092670545,0.0052337144,0.0013645035,0.020458823,0.00041932214,0.0019927712,0.06443257,0.010789348,0.020842677,0.0018254665,0.025163183,0.015832081,0.00018433883,0.1749118,0.041746467,0.025795965,0.0041253804,0.018456442,0.00025200206,0.031233996,0.06854093,0.031972267,0.028652279,0.0062623955,0.070076466,0.0024826599,0.04068752,8.94882e-05,0.0051735053,0.00618321,0.033224035,0.051206425,0.08969323,0.00027728517
140,-0.06755123,0.051094085,0.018563427,-0.009927584,0.03138935,0.0006250043,0.042610645,0.0128029995,-0.04763652,0.037597604,0.06156951,-0.00758598,0.011007166,0.087374315,-0.088038504,0.08224173,0.07969571,-0.05736347,0.013250401,0.062535085,0.10564257,-0.050567582,-0.01618954,0.055746526,-0.11385298,-0.017122565,0.06286195,0.061250947,-0.09480793,0.14864789,0.005453542,0.04693435,0.043297097,0.26752716,-0.110499226,0.05351045,0.022965064,0.17830566,-0.03735279,-0.0946844,0.07649228,0.06705584,-0.093600795,0.099551566,1.7669588e-05,0.011791582,0.00027532707,0.0003180032,0.0027112693,0.0011925525,0.0128029995,0.00033108104,0.005614118,0.040274557,0.042057678,0.004773119,0.08960886,0.003408186,0.00025182008,0.0059588957,0.0014800987,0.009047298,9.495818e-05,0.054233458,0.07528488,0.023983894,0.019235747,0.002195347,0.008407565,0.022552224,0.020644099,0.002069973,0.01259408,0.048557036,0.005266225,0.0044769505,0.09198334,0.011084312,0.028624116,0.04293394,0.07255767,1.957493e-05,0.003426442,0.06800155,0.036818128,0.0019823143
141,-0.09116083,0.15793547,0.055371694,-0.10468862,0.00782576,0.012208851,0.051745314,0.0088258125,0.051561244,0.034654737,0.118313625,-0.0018298847,0.23853783,0.044977725,0.05618144,-0.05862123,-0.01275865,0.10210461,0.028962754,-0.049717408,0.047342226,-0.12190945,-0.056131676,-0.13611187,0.022398658,0.017080039,-0.14119439,-0.0861821,0.07232423,-0.014408697,0.019647012,0.19707029,0.05902905,-0.020487545,0.034446362,0.11086659,-0.013645481,0.15178943,0.0032318197,-0.18894006,-0.003132685,-0.053330854,-0.0064154994,0.01337295,0.11207009,0.05352855,0.0014754022,0.0033279601,0.009359105,0.0698631,0.0088258125,0.054498207,0.047949836,0.09108689,0.0014797088,0.020510001,0.023672402,0.05127859,0.000911319,0.035440795,0.00012310066,0.098368704,0.035725404,0.03879376,0.025182685,0.026630158,7.871269e-06,0.009340097,0.001684057,0.01322445,0.00016382501,0.0003933868,0.00039503214,0.02738324,0.00923382,0.029522527,0.009743465,0.0006622652,0.019234495,0.012887839,0.017271422,0.0019735312,0.0001322872,0.010939638,0.0021581713,0.021702874
142,0.03081348,0.03100336,0.034158066,0.020121057,-4.431879e-05,0.029703034,0.05744041,0.00024367216,-0.0805804,-0.035796326,0.05049235,0.17936207,0.0762437,0.05312281,0.21838029,-0.13643008,-0.16827324,-0.0054413043,-0.14935783,-0.017806467,-0.003867927,0.021336209,0.024942558,-0.050504763,0.109426156,0.06774222,-0.16265225,-0.113675065,0.43723202,-0.13390234,0.11583858,0.008802682,0.034506943,-0.06553645,-0.10412089,0.0029991316,0.041169792,-0.039934944,-6.1407685e-05,-0.0019430202,0.00011149258,-0.12539972,0.07912366,0.044583637,0.028531188,0.009647041,0.01153215,0.0009296416,0.017515877,0.013426361,0.00024367216,0.0006335266,0.00065730914,0.0039546876,0.064831816,0.0333033,0.027250156,0.11912154,0.0039009284,0.00017623343,0.010024789,0.0076462035,0.042170078,0.006353614,1.4866066e-06,0.018510737,7.6661636e-05,0.029016007,0.0013148722,0.047393586,0.0018083804,0.5087316,0.0017704432,0.07005338,0.0024532077,0.033428706,0.000600501,0.09753495,8.555585e-05,9.575496e-05,0.053808812,0.030722048,8.636152e-05,0.0010888914,0.014920796,0.001285774
143,0.20346531,-0.041571733,-0.060047813,0.11328784,-0.020607606,0.0665216,0.0047443537,0.007417884,0.049163446,0.11112679,-0.03465699,0.16547349,-0.07809617,0.04753344,-0.06687832,-0.03789563,-0.060593843,-0.1314086,-0.0200484,0.0691244,-0.0649155,0.2513336,0.03412003,0.010008411,0.010450151,-0.10678277,-0.013669585,0.041964203,-0.18122387,-0.0643988,0.019617619,-0.1272331,0.0020505637,0.04160634,0.119177535,-0.13532084,0.009828154,-0.01742705,0.0838262,0.26603305,0.20337673,0.24843726,0.044099055,0.119896494,0.00033450726,0.010041551,0.020762812,0.0022579276,0.03136997,0.0019154802,0.007417884,0.010372812,0.00640078,0.0006556903,0.15255783,0.00022388034,0.018813236,0.010462178,0.0029131423,1.21385365e-05,0.016435139,0.00049411634,0.007094379,0.0032117327,0.0009909803,2.771753e-06,0.00034050352,0.03298196,0.00025960992,0.0002414462,0.010384702,0.011611187,0.0037805268,0.0267065,0.053506885,0.0647904,0.0076874653,0.029026814,0.039750956,0.031007076,3.413844e-05,0.006511594,0.07204348,0.03893489,0.064707674,0.00011238521
144,-0.022205519,0.008071222,-0.0025186054,0.08690454,0.018053781,0.010565672,0.037714686,0.008715666,0.04313999,0.04174131,-0.0081784185,0.073613115,-0.03372003,0.009775782,-0.17608885,0.07004082,0.10864305,-0.014943302,0.22846666,0.08051799,0.09847512,0.18616058,0.019391082,0.07253572,-0.053066984,-0.004407406,0.2629217,0.20150197,-0.03683214,0.06278467,-0.014021047,-0.008520056,0.08558992,0.018468786,0.10124245,-0.058828544,-0.09113485,0.08743452,0.034437448,0.11797185,0.036246046,0.19584318,0.050407097,1.1747857e-05,0.0006715312,0.03133677,0.0007862674,0.005282257,0.065103784,0.0006016466,0.008715666,6.1292434e-05,0.041926153,0.01824184,0.05865429,0.0003521742,0.0074036047,0.00715908,0.03378093,0.08365833,0.07027653,0.0906035,0.008374795,0.023489645,0.028478967,0.00015768358,0.0041490584,0.020636944,0.08953705,0.009066946,0.052661747,0.006848676,0.00070066325,0.00011861634,0.053767975,0.029433645,0.031467658,0.022877824,0.00074061396,0.0017044833,0.0003269916,0.0030892882,0.02495672,0.01678419,0.014125331,0.048584405
145,-0.063336425,0.078110576,0.1289025,-0.068073794,0.064566016,0.02348983,0.05690808,0.059262436,0.007950915,-0.092421874,0.027263641,-0.07827017,0.014675039,0.06497482,-0.043948807,0.0406282,-0.038605787,-0.009241813,-0.042026516,-0.03637091,0.014622372,-0.11281476,-0.033272758,0.10412558,-0.053085607,0.051227234,0.17466195,0.089192465,0.17378864,0.23305434,0.05973625,0.07437584,0.100904465,0.09819508,-0.01691051,0.13424312,-0.0020942688,0.094653204,0.020472795,-0.14884658,-0.049799647,-0.027250852,-0.007951327,0.013054571,0.044272915,0.05130897,0.018308375,0.03732587,0.0015655243,0.011888986,0.059262436,0.00010663785,0.0011537625,0.006193804,0.00019780741,0.00018437333,0.04611748,0.07184504,0.042753518,0.0024172736,0.001317724,0.0019485422,0.017088223,7.2363364e-05,0.0018378346,0.020633431,0.09244002,6.2204046e-05,0.023488713,0.014044105,0.03326678,0.04513365,0.06582772,6.116633e-05,0.022501107,0.00075148424,0.00040365095,0.00017510976,0.0074611325,0.0045452714,0.024440244,0.02356118,0.0150382025,0.0001485388,0.013858504,0.066392854
146,-0.13006893,0.079635635,-0.016761314,-0.024564222,-0.022095654,0.09699716,0.048144676,0.07230866,-0.06914581,0.061609026,-0.010993421,-0.0041475305,0.12380003,0.060714092,0.0775895,-0.0632241,0.078388125,0.077500455,0.017490935,0.01315821,0.09083122,-0.13414589,0.0755518,-0.05163063,0.11378551,0.09422369,-0.17740834,-0.08576977,-0.054226033,0.13386866,-0.017608577,0.18981388,0.052446947,-0.046430346,-0.15349872,0.027873907,0.07781856,0.06308894,-0.002722246,-0.17156762,0.013114393,-0.197625,-0.06673299,0.011296852,0.03858396,0.008500274,0.0092326375,0.002455058,0.00033398575,0.016852858,0.07230866,0.0019512036,0.008900565,0.00682269,0.0122654075,0.00011126474,0.032260053,0.041772842,0.0042786133,1.300717e-05,0.012066116,0.062147483,0.05201198,0.05195126,0.00089596165,0.011302537,0.017622484,0.06311224,0.029827772,0.0029373737,0.02200249,0.019422302,0.024509778,0.0011591131,0.04077851,0.014093576,0.0002727826,0.04354693,0.002618652,0.033428635,0.00037627717,0.0029581361,0.0445813,0.031724315,0.042462405,0.031104613
147,0.0038159825,0.00071064755,0.14398077,-0.02167948,-0.06348863,-0.0045665633,-0.1326854,0.044041313,0.032650575,0.027400447,-0.04443505,0.0763952,0.07777417,0.025106972,0.0787163,-0.05082483,0.008699976,0.008488581,-0.017658357,0.03780613,-0.012478446,0.009420011,0.03168306,-0.06329894,-0.025317946,0.11326401,-0.16578574,-0.073940486,0.049144,-0.1387091,-0.068267845,-0.07316439,-0.037648156,0.11359116,0.27802384,0.24247645,0.06183143,0.008059541,0.0019078925,0.08538198,0.055788144,0.19521868,0.095660225,0.04986194,0.013841998,0.012866193,0.01832204,0.005290272,1.447639e-05,0.00035891106,0.044041313,0.012014621,0.0006605332,0.004926528,0.020591812,0.108028404,0.0010346336,0.034098964,0.0015734449,0.013142735,0.003522135,0.0068273772,0.007386373,0.00016654198,0.0037977698,0.0018760873,0.000421734,0.00017584334,0.06252955,0.033130694,0.00028787134,0.0015547369,0.0065288525,6.555841e-05,0.0027814033,0.011561915,0.00035588298,0.00783852,0.15077113,0.024169581,0.00025342748,0.00039420457,8.212471e-07,0.0003306268,0.038925473,0.0025833212
148,0.14481305,-0.093066856,0.0070259254,0.029770674,0.040975884,-0.03158217,-0.095216036,0.00032885012,-0.13120621,0.018880859,0.07577957,0.08437425,0.03981453,-0.019232787,0.08886582,0.019101351,-0.06145233,-0.0595188,-0.11196362,0.11056078,0.0001694141,0.13711654,-0.047400326,0.09455412,0.095245354,0.012525246,0.047851875,0.09868881,-0.1686622,-0.04272883,0.030918814,0.15558542,-0.052425936,-0.02540273,-0.14577428,0.078434095,0.02397733,-0.09328,-0.09914814,0.09305165,0.038514547,-0.011511881,0.10077395,2.4314538e-06,0.0013591035,2.5065534e-05,0.021353334,0.015016071,0.00094213156,0.00022784813,0.00032885012,0.006357298,0.0104723,0.0014321423,0.0016537446,0.0002490881,0.04710991,0.041171253,0.0082494775,0.012861819,0.00975658,0.008255758,0.09451295,0.0121450685,3.7666382e-06,0.005524611,0.010460545,0.100247145,0.032665104,0.016816007,0.011465463,0.005896553,8.342701e-06,0.013633073,0.08713606,0.00027177655,2.425943e-05,0.03461728,0.115627624,0.000100081554,0.013895262,0.0037675325,0.01781786,0.0064664907,0.001375731,0.022295669
149,0.061134078,0.052253515,-0.016358849,0.012676077,0.0689581,-0.033060696,-0.11288637,0.01311896,0.04286051,0.03491677,0.024608903,-0.2222617,-0.0071760598,-0.047525104,-0.1294466,0.014366653,-0.025435157,-0.09109985,0.049831107,-0.0019213592,-0.05004765,0.0814967,-0.040442355,0.07204078,0.14815882,-0.13657647,0.2583636,0.12795345,-0.06144829,0.055290572,0.053373866,-0.072245024,0.11704444,0.0014440129,0.11012381,-0.13163185,0.0494385,0.11997129,0.02865659,0.04439502,0.10370894,0.01222668,-0.047970295,0.007294072,0.07933794,0.008417014,0.0051006204,0.043119572,0.0025927015,7.703965e-06,0.01311896,0.016474452,0.02046182,0.009570898,4.6382873e-05,2.9273771e-05,8.2914376e-05,0.00233247,0.0058052237,0.012700032,0.023190657,0.0129244095,0.0017060696,0.09339963,0.012835986,0.0009371563,0.09264615,0.13934399,0.011545459,0.112780325,0.007097977,0.00065012294,0.007440457,0.040174924,0.04417237,0.14959645,0.006375548,0.043606263,0.01240669,0.07392633,0.0019854219,4.1542617e-06,0.0107881995,0.0003863113,2.9617853e-05,0.0039465493
150,-0.11046543,0.07951458,0.094254315,0.060972765,0.05069709,0.04723404,-0.06273514,0.00025704235,0.04827631,-0.01962042,-0.020149246,-0.23626658,0.06334179,-0.054965295,-0.07343609,-0.011643363,0.012537186,-0.02055946,0.03929414,0.06510875,0.1372033,-0.14874254,0.035005003,0.08003053,0.023853922,0.029277269,0.052412145,0.106756836,0.072410055,0.23283938,0.06440894,0.05827662,0.13195364,-0.005069088,-0.10935374,0.025616389,0.16846965,0.093005024,0.07358323,-0.14992666,-0.045665927,-0.22207028,-0.09913171,0.04399032,0.00884618,0.0010571897,0.036628373,0.049295183,0.0061702034,0.04687534,0.00025704235,0.0038906385,0.004984392,0.053615116,0.009091631,0.00061988365,0.0014778881,0.029920688,0.030067587,0.010671391,6.804577e-05,0.00031573264,0.008053953,0.053022407,0.00019965116,7.18252e-05,0.008884461,0.009970783,0.00445195,0.026883563,0.00056936964,0.022196999,0.08840362,0.011205374,0.045649357,0.016197132,0.021432884,0.0029147349,0.004409253,0.12851346,0.007991367,0.024703462,0.037915535,0.0034417044,0.0012986094,0.017592318
151,-0.16181794,0.09895135,0.054085217,-0.000755094,-0.08041321,0.08618465,-0.09478218,0.00016003857,-0.010455888,0.0629389,-0.16776696,0.008528594,0.01139988,0.0031831414,-0.07817421,0.08892602,0.059597272,0.04816263,-0.021888066,0.10527541,0.09456896,-0.058348536,0.20520884,0.017491553,-0.02263397,0.0946189,-0.1824896,-0.037856292,-0.06599855,0.080719374,0.055548817,-0.047401376,0.071440525,0.18244433,0.0541152,0.059319682,0.16798268,0.08807983,0.029424474,-0.047007587,0.045793086,-0.0034140209,-0.011638792,0.005939938,0.0152009325,0.0021173134,0.08121031,6.5212385e-05,0.010397622,0.022730276,0.00016003857,0.026490461,0.027189948,0.008300963,0.068586014,0.012327038,0.03455071,0.0002473239,0.118672945,0.0018801191,0.056559667,0.011374023,0.025037866,0.00015167291,0.070865795,0.06904253,0.036096618,0.025354914,0.0023142556,0.012275222,8.5388616e-05,4.999791e-07,0.033400554,0.031258035,0.008308036,0.00021416208,0.0703159,0.008320173,0.00034395664,0.035788342,0.0024232278,0.015693177,0.00078010524,0.009001035,6.8425215e-05,0.004743745
152,-0.021310579,0.01834232,0.02993137,-0.17792694,0.035086986,0.01867449,-0.14916684,0.02966341,-0.02254772,0.13805981,0.0350349,0.15591303,0.059511248,-0.04307047,-0.035940167,0.03468061,0.103395104,0.059172146,-0.030097157,0.024067195,-0.038880575,0.08533938,0.22802395,0.04716026,-0.101866856,-0.02545701,-0.12109888,0.042313825,-0.06015763,-0.067234546,0.08906315,0.023782283,-0.096527025,0.33999655,0.2949713,0.19987316,-0.058748055,-0.08586919,0.09320546,0.07326687,0.123894095,0.3430307,0.14441124,0.00745992,0.0040370887,0.0035038625,8.274664e-05,0.070175685,0.014423676,0.0006973026,0.02966341,0.0018841765,0.022385955,0.0071351225,0.0039622146,0.013553892,0.0043206215,0.0013477859,0.00031281327,0.09991087,0.044862542,0.058567956,0.0007219625,0.0014833319,0.022235002,0.22980364,0.041899446,0.00036001066,0.0005064523,0.03239333,0.00055250135,0.016981613,0.0077939657,0.05251422,0.005631252,0.007826296,0.099244505,0.10483819,0.058315754,0.0027651032,0.0009211318,0.077647,0.013925357,0.031266883,0.0981078,0.058638453
153,0.088585846,-0.042842887,-0.07493085,-0.027902018,0.10368505,-0.05408925,-0.005729597,0.21433249,-0.06770637,0.07092937,0.42684227,0.33979058,0.24708253,-0.0683216,0.059325937,-0.02806638,-0.047868915,0.05262437,-0.07565801,0.03365732,0.015714396,0.05944735,-0.054472428,0.018893454,0.032517776,-0.05129165,0.08926298,0.086761944,-0.20509697,0.028355356,0.047203965,0.2443707,0.011873677,-0.058684494,-0.059668176,0.05851555,-0.3352401,-0.18579173,0.010930081,-0.06080362,0.0958087,0.06764544,0.055130333,0.019433567,0.00656496,0.017100122,0.012127172,0.03609455,0.06320417,0.012154024,0.21433249,0.02095635,0.0005155275,0.14033522,0.0069711944,0.022683052,0.0062618186,0.01530728,0.0060380828,0.0019508831,0.006978541,0.008668117,0.04562176,0.047685396,0.022659093,0.031698275,0.0062897243,0.057566278,0.00035984497,0.03155553,0.009548758,0.0011375537,0.0019609255,0.0112294145,0.051205184,0.050037242,0.0018306638,0.005139939,0.0054642865,0.006658009,0.09419606,0.010729865,5.097112e-05,0.0002076201,0.0018356988,0.002105181
154,-0.033657968,-0.08197985,-0.02328588,0.06004221,0.084803134,-0.028107936,0.09658022,0.026926529,0.0056369416,0.043031245,0.008352172,0.00014130189,-0.033262223,0.021887593,-0.047951445,-0.23198573,-0.14717521,0.048882753,-0.0019739042,-0.0011186795,-0.07155409,-0.028778434,0.052451942,-0.077036746,0.08395702,-0.04185013,0.102707826,-0.08152573,-0.03578674,0.0732333,-0.13780805,-0.018190578,0.03244328,-0.026425805,0.0925359,0.014614323,-0.2516461,0.04746233,0.027218599,-0.05708403,0.06583862,0.056080073,-0.062875375,0.012102374,0.0023062315,0.0020548322,0.018544756,0.05564535,0.001419912,0.0065909205,0.026926529,0.0010415314,0.04720238,0.0075793196,0.0034008117,0.0017609164,0.024752392,0.021816455,0.013597089,0.0023132325,0.0114076305,0.0055908565,0.0043228334,2.8096797e-11,0.02688364,0.026880804,0.017021872,0.042769793,0.027026255,0.015786493,0.0012309401,0.01078268,0.019342335,0.0005280808,0.003422414,0.0041356133,0.024169382,0.02516506,0.0005597495,0.003495509,0.008562223,0.0013189111,0.0072346767,0.009363112,0.080163985,0.0006706134
155,-0.06807128,0.19808,0.055052318,0.11833279,0.20218031,-0.00092410017,0.1435978,0.009072509,0.0160174,0.12084125,0.014382608,0.014814214,0.064015694,0.07953839,0.09164151,0.17567998,0.012846079,-0.15824169,-0.02461246,0.048954844,0.18560873,-0.04517178,-0.100277014,0.026064668,-0.038159914,0.008214062,0.072516635,-0.068790674,-0.019209899,-0.00846898,-0.026465764,0.005393833,0.093437985,-0.0007879492,-0.06815787,0.014298492,0.009876592,0.02084605,-0.062202364,-0.058965206,-0.07639819,0.040160798,-0.04940759,0.0056920704,0.17466159,0.0015357421,0.01860957,0.12716684,0.004369882,0.00015608886,0.009072509,0.026143033,0.096275315,0.008204034,0.009866656,0.00012704768,0.03124828,0.004699642,0.14559777,0.028018717,0.012636774,0.02566664,0.00010160326,0.0145459315,0.000566381,6.0739903e-06,0.03637877,0.018087164,0.0014441065,0.1527855,0.039221402,0.09802388,0.0050846734,0.005647818,0.03179058,7.46283e-05,0.024056133,0.06575768,0.012203635,0.012172973,0.02023105,0.011764483,0.023343476,0.0039279186,0.00028837344,0.002439798
