,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24
119,0.05840943,0.09315187,-0.036581833,-0.020155398,0.086828664,-0.015014067,0.41246396,0.024345951,0.24757108,-0.13354672,0.029037543,0.16640584,0.109403744,0.1165334,0.1450016,0.3696542,0.032005463,0.046630092,0.32096538,0.50069815,0.03769466,-0.22008395,0.24363096,-0.24814539,-0.055489905,0.048455633,0.0028000306,5.1170202e-05,1.6875887e-05,0.007338978,0.013442092,0.13872586,0.0025541487,0.049938492,5.905931e-05,0.066687346,0.0007517668,0.06268747,0.009193867,0.01167609,0.010831054,0.00069354434,0.00027882474,0.00010155038,0.0103013525,0.002245235,0.008033685,0.014366581,0.00057399145,0.0056831073
120,0.05525391,0.3841706,0.04963431,0.25662875,0.1988947,0.19800954,-0.091895126,0.3211413,0.13183105,-0.009057033,0.07862322,-0.08627834,-0.11937493,0.09997797,-0.2186639,0.38825518,0.23015814,0.0951584,-0.0783997,0.23907456,-0.52487165,0.2047308,-0.090043575,-0.15160507,-0.28534046,0.04952647,0.006098612,0.00023216614,0.01646199,0.0053550606,0.013233722,0.0013623739,0.00572628,0.021026952,6.63446e-05,0.023455609,1.1275463e-06,0.004067933,0.0005204499,0.0028614935,0.10305494,0.07117458,0.0037590526,0.0076508406,0.010053684,0.02786955,0.00019510122,0.01236567,0.0075882664,0.012328167
121,-0.10660558,0.055691972,-0.15375236,0.37114114,0.14616029,0.22729667,-0.01309582,-0.08811155,0.034916982,-0.09912055,-0.39254197,0.07454185,0.32835963,0.09081385,-0.31466776,0.37189308,0.2220446,0.22814521,-0.06293157,0.1584629,-0.398103,0.114545085,0.17383493,-0.021395665,-0.011675527,0.007254887,0.0070689553,0.0061774617,0.13232733,0.014256916,7.811335e-08,0.005618924,0.0035560715,0.025976744,0.015443393,0.00028630754,0.025170075,0.0029894358,0.02896581,0.011591083,0.00025963876,0.04547152,0.015042478,0.00074640027,0.0011152563,0.00989699,0.0002627755,0.011720083,0.005473428,0.0026354655
122,-0.18435353,0.1701099,-0.02927758,-0.10115864,0.051724337,0.11375017,0.14603144,0.028238483,0.21088566,-0.06579716,-0.1456648,-0.0006331451,0.4801855,-0.074375644,-0.12099819,0.35594398,0.014958502,0.3326984,-0.1976664,0.30207753,0.004958531,-0.008450776,0.1066693,-0.0945504,-0.14697808,0.022540634,0.004164982,0.0023109193,8.665074e-05,0.006260422,0.03968352,0.012000297,0.035682097,0.0004099483,0.0023356164,0.010094609,0.00016733036,0.004950235,0.004471827,0.01790024,0.024970442,0.0031443806,0.001039803,0.0010745042,0.0006897226,0.024699232,0.01755093,0.002414404,0.009621533,0.0029292377
123,-0.06234078,0.19856516,-0.14428784,0.17357959,0.18656033,0.11941533,0.26700276,-0.11868786,0.12620187,0.1304316,-0.25983372,-0.22398156,0.19277301,-0.00800092,-0.15063144,0.28470585,-0.0055018077,0.13667591,-0.19477148,0.1666552,-0.09621807,0.319437,-0.066291384,0.09989131,0.004667563,0.031056898,0.01668436,4.5299406e-05,0.023206653,0.11563011,6.390907e-05,0.15139623,0.0061427685,0.00088225625,0.011144031,0.022098685,0.022869937,0.063926615,0.026300902,6.802765e-05,0.005951046,0.0019365811,0.14300229,0.012855908,0.009793064,0.006801107,0.0031783485,0.00077389803,0.0037464167,0.0043743006
124,-0.010076582,-0.11941464,-0.018937767,0.17117497,0.001986858,-0.012979718,0.32653522,-0.22276372,0.114608034,0.013803989,-0.31503087,0.05053048,0.40824008,-0.004510913,0.06263977,0.24889569,0.038749903,-0.031410698,0.19638342,0.30002356,0.29467753,0.14088808,0.2975834,0.20104769,0.18296626,2.3335217e-05,0.009941713,0.17673099,0.11992985,1.047345e-06,0.01406954,0.12318298,0.03535351,0.058151536,0.018931162,0.00016869865,0.020585611,0.017073818,0.025959093,0.0010453833,0.02306633,0.082628496,0.05124059,5.3390097e-05,0.041536495,0.14588842,0.011716702,0.0012960123,0.000102494916,0.08920429
125,0.062381092,0.121882185,0.047771003,-0.020831537,0.017437775,0.0070204753,0.29990146,0.23143487,0.1983543,-0.018081252,0.05640555,-0.10610226,0.15044233,0.04447395,0.25365853,0.22964597,-0.0006638542,-0.18710898,0.19696794,0.42833176,0.033580985,0.020474814,0.12534401,-0.00617392,0.010693159,0.024159212,0.04261314,3.969063e-06,0.010555641,0.006725061,0.006934641,0.007112888,0.056194816,0.0025277135,0.052362513,0.017778857,0.012275325,0.047624808,0.023643535,0.043549187,1.8151716e-06,0.03881652,0.015552602,0.1306661,0.013426755,3.1162315e-05,0.056964047,0.0063515017,0.0147965215,0.012444135
126,0.13316903,0.05989895,-0.019107517,0.2569206,0.1578854,0.11513443,0.16738755,0.09752412,0.05954219,-0.071693435,0.0004483182,0.012928546,-0.23449641,0.30896413,0.022944132,0.18225452,0.04015677,-0.24424681,0.2779557,0.34093595,-0.25176114,0.12781227,0.11643248,-0.026266593,0.08681273,0.015380387,0.008364503,0.0016024043,0.004197013,0.09057267,0.052157335,0.003969764,1.38127225e-05,0.006985839,0.012739018,0.016300427,0.00037970504,0.0004951367,0.09505883,0.0003733345,0.009207911,0.0010762627,0.0940381,0.00025413552,0.004590015,0.0011750476,0.038844425,0.018757306,6.514667e-06,0.11147026
127,-0.0042566285,0.036886442,0.07318664,0.13445142,0.10193062,0.09299779,0.07601032,0.19524658,0.06866099,-0.008750498,0.20526949,0.16969572,-0.01993975,0.14743851,-0.066227004,0.11160415,0.15407194,0.04303435,0.31114924,0.30587438,-0.38443643,-0.14386249,0.18067108,-0.14697036,-0.06795067,0.020118024,0.0032010414,0.00070488837,1.6027285e-07,0.05474428,0.008669421,0.04052124,0.002340413,0.0008827376,0.13641284,0.019514715,0.0084659485,0.040733494,0.035565373,0.005478721,0.00011273849,0.051073685,1.7928041e-05,0.04923965,0.006897177,0.00470653,0.02641146,0.0024926506,0.006437663,0.110772334
128,-0.012201548,0.21286985,-0.012356823,0.26367047,0.13712275,0.14538,-0.101438195,0.28406835,-0.010062813,0.02286704,0.03641817,0.14627351,0.0423922,-0.010717657,-0.25648394,0.046444833,0.10657138,0.019358305,-0.02768385,0.072827734,-0.4912084,0.0293952,0.00458015,0.03392702,-0.054240294,0.025287203,0.00028867694,0.0038394635,3.9647185e-07,0.024862329,0.0009421537,0.00091593934,0.022636892,0.00033138038,0.025409149,0.02690279,0.0905045,0.00052902236,0.003329235,0.00046070098,0.0015795914,0.0054086037,0.0010426766,0.026085872,0.011763899,0.0041628447,3.4399898e-05,0.0032134303,0.019456323,0.046327315
129,-0.08063056,0.19639239,-0.123934776,0.19907755,0.13456932,0.07756136,0.05282037,-0.06981613,-0.0048928885,0.07312433,-0.24218823,0.17035395,0.344049,0.040909324,-0.07689344,-0.017979842,0.20272304,0.08173014,-0.051512714,0.14191031,-0.20447534,-0.16056837,0.13374373,-0.03645502,0.08178854,0.03617789,0.11473082,3.44404e-05,0.08246998,0.037854698,0.0451749,0.023555437,0.016902491,0.009161987,0.031228276,0.00033527118,0.02156186,0.061974056,0.038585383,0.0021380808,0.04511003,0.029252129,0.031202022,0.013598028,0.08145218,0.018781014,0.015603183,0.0046094456,0.0011782268,0.03567741
130,-0.0018105285,0.20411165,-0.0956408,0.06960211,0.12636751,-0.041054763,0.20318037,-0.073689885,0.011023544,0.11441049,-0.21776766,0.016835257,0.31857106,0.07752948,-0.15437981,0.07938996,0.18710381,-0.017789725,-0.098051295,0.16183108,0.08152589,-0.035409316,0.15913081,-0.072702475,-0.0054076575,7.402881e-05,0.047640413,0.07943284,0.032204248,0.00091035577,0.004733681,0.13214748,0.054196723,0.045461576,0.00084895705,0.027552651,7.622303e-06,0.010955001,0.020208932,0.00155038,0.006994296,0.044045925,0.0015924245,0.0016465018,0.0011525265,0.10353295,0.008539172,0.043237716,0.004834513,0.015889961
131,-0.01997992,0.06703658,-0.08703636,0.057424016,0.112310216,0.007614227,0.1509616,-0.13050914,-0.003783985,0.09802477,-0.16898078,-0.0007253513,0.23410888,-0.013027394,-0.1691389,0.22347718,0.10957684,0.039545402,0.116016835,0.20564292,0.32258227,-0.036351755,0.23605865,-0.011869876,-0.027657716,4.7427084e-06,0.001219308,0.07312998,0.0053091366,0.00022368121,0.0038794111,3.3211e-05,0.0027032548,0.012416289,0.058545284,0.113687016,0.010468088,0.0055377577,5.9381256e-07,0.021972563,0.01665998,8.657233e-06,0.0068925265,0.07229444,0.0037301385,0.34137574,0.001482382,0.037015382,0.0010156499,0.01875008
132,-0.033015963,0.14453633,-0.09125174,0.065556936,0.10162342,0.0095276525,0.09005535,0.056408852,0.1098728,0.015403269,-0.14645247,-0.20813963,0.22610345,-0.066433825,-0.048878618,0.19848894,0.024590967,0.11846316,0.045601293,0.20448582,-0.015006635,0.02604149,0.23896202,0.06573959,-0.05998298,0.0025410992,0.01498454,0.0012688902,0.0009655427,0.0005771733,0.0005108775,0.005954506,1.7367038e-05,0.050339643,0.010609971,0.00876884,0.00026488,0.014621972,0.027736448,0.021556547,0.0014194119,0.0014253149,0.037343908,0.011562218,0.0053655584,0.026113551,0.0054651243,0.11757034,0.016495816,0.0008008668
133,-0.015121637,-0.017758487,-0.07684716,0.077256754,0.23329827,-0.06885228,0.08689897,0.022672385,0.027065404,0.2114315,-0.17690696,-0.107791655,0.1902375,0.016830925,-0.045914352,0.11630752,-0.046001453,-0.08357144,0.13051577,0.32681566,0.123962834,0.14678282,0.11240077,0.18028703,0.12497191,0.0016160368,8.7604596e-05,0.019630628,1.1897525e-06,0.2104904,0.005545673,0.011804081,0.1220544,0.00025530066,0.0719907,0.004330974,0.0011518555,3.238492e-05,0.003231306,6.3140656e-06,0.0042634616,0.0023081792,0.0063633146,0.034653597,0.02539412,0.0030478651,0.007098,0.0013465862,0.00082585437,0.16253065
134,0.112533815,-0.06464222,-0.10413334,0.2345989,0.013254167,-0.06761879,0.22759798,0.013359434,0.049331304,0.028842553,0.09979199,-0.13924603,0.21648106,-0.056839656,0.19865415,-0.07271387,-0.06758835,-0.2444903,0.1924577,0.2624963,0.076215,0.03287157,0.2575708,0.2587794,0.08575727,0.02977524,0.004491257,0.000263991,0.1074459,0.0031830594,0.02212364,0.013521687,0.0051572984,0.08672001,0.05846017,0.15759465,0.00090802216,0.03599427,0.042191748,0.016630607,0.034667086,0.0027475385,0.01608985,0.0016537599,0.005017522,0.0027441492,0.03489783,0.003008703,0.013539507,0.011625142
135,0.114380784,-0.119629756,0.10343569,0.1461578,0.03422344,-0.22307695,0.22427881,0.046261378,0.01950467,0.084937856,0.0976943,0.11654592,-0.08623058,0.14873853,0.221836,0.006890538,0.04797164,-0.5249283,0.49842918,0.380567,0.046429597,-0.20306598,0.284249,0.21420404,-0.0445113,0.0006324381,0.0027859837,0.02926895,0.0020970223,0.07624777,0.0031514866,0.005490789,0.033296116,0.076484226,0.040567596,0.001307809,0.04985743,0.0001232543,0.00061791035,0.009538798,0.0010606304,0.09364886,0.019500284,0.016946837,0.0019928801,0.029659284,0.003195345,0.0009547339,0.017914863,0.0038780891
136,0.24387608,0.18453667,0.3742903,0.20986149,0.10422744,-0.07098674,0.10256302,0.34096408,-0.11143677,-0.18357466,0.2600687,0.22425154,-0.2854009,0.16093497,0.10383219,0.15220441,0.05603442,-0.20084143,0.35514456,0.22078022,-0.33043748,-0.34381586,0.1732063,-0.19563672,0.08055188,0.090489164,0.02128544,0.29975393,0.007998996,0.0026796057,0.0043048183,0.013342366,0.00017242,0.0011787956,0.02401092,0.022025337,0.0631463,0.011148365,0.0004458615,0.013548111,0.038992614,0.00038594232,0.0013263654,0.043706477,0.008877051,0.0018867359,0.00081741373,0.035124525,0.0017425715,0.045979027
137,-0.03866992,0.3949505,0.18408963,0.2371768,0.24142638,0.32923645,-0.25914696,0.38615674,0.14247853,-0.0037646908,0.2231184,0.2262534,-0.16415967,0.20865051,-0.10006738,-0.08434014,0.41460022,0.15222275,-0.05451144,0.19174604,-0.49403638,-0.030179104,-0.06336183,-0.27350396,-0.1142174,0.0012013131,0.03481458,0.06263258,0.05748085,0.00014889894,0.03611295,0.016009705,0.0032880364,0.05827849,0.021903953,0.0006865564,0.019722557,0.010289506,0.002922576,0.053125408,0.0019520349,0.088268064,0.013346087,0.0020705943,0.013602427,0.18807179,0.016368086,0.002576244,0.060878288,0.03340547
138,-0.035307802,0.08779382,-0.21305935,0.4551425,0.1341886,0.45441905,-0.15250513,-0.081096165,-0.16847205,0.08123729,-0.35713112,-0.05450273,0.3127802,0.13453564,-0.53128487,0.08571885,0.2951667,0.05023495,-0.25483933,-0.02872394,-0.5225861,0.10125624,0.06085011,0.071239226,0.0275416,0.01660823,0.0017476385,0.0018685122,0.14024638,0.0030365451,0.1976887,0.01110814,0.003425575,0.025561886,0.004461599,0.05132057,3.6964833e-05,0.0005093034,0.015603516,0.0125890635,0.08545414,0.0038996788,0.0039769034,0.016753877,0.0014873438,0.013604577,0.00025163224,0.0031129974,0.123592295,0.00057466235
139,-0.12686732,-0.024121849,-0.048114307,-0.11692429,0.016050251,-0.09587769,0.22648495,-0.24285343,0.12069948,-0.07641091,-0.22052939,0.23160823,0.59329903,-0.15228288,-0.11461427,0.20284757,0.011380048,0.3548144,0.21145548,0.19320987,0.24185024,-0.31546384,0.41358903,-0.014875481,0.028002717,0.09815646,0.010898212,0.054055147,0.024918517,0.00012945641,0.013153505,0.035757255,0.00056069804,0.018651666,0.014592416,0.05659668,0.057323247,0.014399587,0.01326528,0.0053448165,0.023711553,0.0123884035,0.08851792,0.007321759,0.013742947,0.04919261,0.0084507475,0.027369296,0.0020564995,0.06745146
140,-0.062273435,0.37502497,0.002963189,0.05861277,0.13069926,0.02243603,0.015377451,0.19713649,0.20912763,0.27042806,-0.066192545,-0.26341987,0.16375719,-0.13592835,0.0179644,0.08515052,0.19104046,0.052090254,-0.35984468,0.16975492,-0.022481084,0.2300172,-0.19430286,0.059154328,-0.069075674,0.033239156,6.516138e-05,0.01613047,0.06568889,6.936742e-05,0.0093074525,0.02215023,0.010760411,0.053971317,0.0054010637,0.0015119858,0.018274942,0.00013524538,0.00456739,0.073462866,0.00599392,0.15073092,5.4189745e-06,0.035546884,0.023194505,0.021665562,0.022572484,0.010105136,0.012666653,0.050631303
141,0.14855666,-0.19625561,-0.32427177,0.25283712,0.09128549,-0.01047702,0.19580416,-0.43280458,-0.07122709,0.039735068,-0.6577703,-0.09115005,0.4131658,0.11345361,-0.008155587,0.18291886,0.03252484,-0.35118213,0.11349541,0.13830297,0.1576744,0.2078086,0.24412143,0.22110018,0.33697557,0.0043604304,0.007887679,0.029591471,0.024124306,0.04756223,0.004681588,0.009393736,0.008813748,0.05818324,0.061424363,0.018474566,0.0008432728,0.0691766,4.1768235e-05,0.01351649,0.055143703,0.0078590065,0.0065155756,0.008981955,0.0021913517,0.0057027913,0.0010352611,0.007651217,0.008813834,0.029908918
142,0.021393217,-0.034719188,0.15256695,-0.32624838,-0.030354204,-0.18516411,0.4810758,0.07993826,0.21535175,-0.1620383,0.20322217,0.16228525,0.15816696,0.018774735,0.36594695,0.2567674,-0.06612562,0.03298609,0.33760744,0.62911856,0.43717968,-0.3250732,0.3644428,-0.17456037,-0.23005117,0.0056034764,0.023300707,2.8354681e-05,0.00975456,0.0006467079,0.012627511,0.032136712,0.0013243677,0.008942138,0.097341694,0.022549018,0.03678079,0.010823266,0.039869826,0.030208275,0.010914939,0.003298881,0.008517771,0.0046302555,0.08626356,0.046326693,0.040671077,0.008526249,0.0073536,0.008861055
143,0.17727512,0.4019179,0.12111109,0.36195967,0.14576007,0.25089717,-0.103445806,0.44633853,-0.0077461107,0.09012303,0.2333383,-0.30799228,-0.49534515,0.13248706,-0.18621413,0.36835745,0.16185641,-0.11428208,-0.030249685,0.14292058,-0.54036075,0.34660572,-0.20549576,-0.048054308,-0.19440739,0.075320795,0.029854994,0.012035733,0.00032699553,0.0035696917,0.063838616,0.0018486595,0.0682819,0.014695843,0.0040890714,0.02429664,0.0011119869,0.00909303,0.01393198,0.03543316,0.10915326,0.08737678,0.014596219,0.005565837,0.01039867,0.025489012,2.6349053e-05,0.003488185,0.00077694317,0.0005070055
144,0.009422779,-0.09223431,-0.11411741,0.2690801,0.11279031,0.20209496,-0.06115007,-0.09310654,0.06430083,-0.21755762,-0.30591825,0.22636798,0.24831955,0.16104746,-0.13332902,0.35661376,0.13636102,0.10764102,0.3801181,0.18140098,-0.3728788,0.008501272,0.29426736,0.009876477,0.15502894,0.057468332,0.050885964,0.0432655,0.0022592014,0.01702143,0.01576953,0.0003973862,0.021275837,0.02618306,0.0064792847,0.0050298083,0.022229753,0.0043258043,0.037424695,0.023055112,0.10127782,0.00076065696,0.0066160043,0.054700095,0.013952494,0.0020814014,0.007460247,0.00035225064,2.4228907e-06,0.04666319
145,-0.17498808,0.33692533,0.20800088,-0.1419354,0.07106019,0.10972771,0.0938058,0.36378336,0.3277262,-0.07397288,0.19678755,0.02615276,0.2779076,-0.010704268,0.029852409,0.17236446,0.073720925,0.2689576,-0.2693774,0.3795177,-0.21647835,-0.07186304,-0.038466744,-0.18332961,-0.2515257,0.00045524325,0.049685124,0.04839353,0.0001269182,0.0025323734,0.02385391,0.02157159,0.010504519,0.04057833,0.017677477,1.5057215e-06,0.0148094,0.06520983,0.037881497,0.05027876,0.00011404424,0.0019427007,0.0013934162,0.005181301,0.030304214,0.007336914,0.0059695956,0.017948484,0.04378972,0.038907968
146,-0.021574963,0.16145907,-0.21795872,0.43711308,0.102960534,0.22772096,0.017603863,-0.104573235,-0.056328192,0.17994754,-0.3960088,-0.15224981,-0.030032683,0.13434573,-0.3216038,0.29270327,0.108618736,-0.17464301,-0.21302184,0.16711295,-0.3770666,0.39112478,-0.07074977,0.14828324,0.23870853,0.00048527398,0.026268942,0.0010115535,0.039475285,0.013374374,0.00039214938,0.0053133736,0.09486322,0.0077524055,0.019282145,0.0014243578,0.01684577,0.00016114821,0.009204925,0.0076648844,0.13322963,0.014573733,0.04616951,1.5307458e-05,0.13593422,0.0063324696,0.005339156,0.024968544,0.033801608,0.099782325
147,-0.021006498,-0.12336078,-0.17912847,-0.01661441,0.06078083,9.3877316e-05,0.3276139,-0.2447226,0.2511248,-0.2376203,-0.2569931,0.23672162,0.38849154,0.0481664,0.2071723,0.2074124,0.032664075,0.09155225,0.3139105,0.3211561,0.14461316,-0.2287454,0.36793143,-0.1321273,0.09962822,0.049821634,0.0019748819,0.0023623062,0.0070881224,0.043490756,0.050320297,0.054352622,0.0043587037,0.0014850933,0.0050075715,0.0063390243,0.03562134,0.0040851063,0.04063303,0.013844727,0.012439643,0.038846925,0.0074147535,0.00041443037,0.0016864747,0.023692962,0.08191221,0.05302322,0.003729358,0.0013926252
148,0.027207907,0.36104292,0.1934538,-0.034419544,0.09461501,0.033304803,0.045191776,0.31883538,0.13551922,0.1149368,0.21302009,-0.114758044,0.009278968,0.065682076,-0.023400992,0.21958415,0.050158046,0.090071134,-0.20203708,0.31030217,-0.1567729,0.14356625,-0.11307646,-0.14095606,-0.38044906,0.042431902,0.024603179,0.023466507,0.018492587,0.021892041,0.0029582293,0.0058432124,0.0061681233,0.004777326,0.06691359,0.020070069,9.57755e-05,0.07440962,0.0013564926,0.0572754,0.01154103,0.003980873,0.005984208,0.007050822,0.00030870523,1.0119128e-05,0.030449767,0.025089752,0.04580444,0.021504
149,0.072388396,0.030900575,-0.22306043,0.41103712,0.11915881,0.24249306,0.024628807,-0.16469422,-0.13565218,0.04594503,-0.3497622,-0.061172195,0.048525654,0.07910148,-0.32201576,0.36626548,0.13677123,-0.0911684,0.024028592,0.07042006,-0.34022838,0.35030165,0.1547133,0.19654244,0.17742403,0.02662049,0.050270647,0.0013254733,0.037183058,0.0030469366,0.013190034,4.3742682e-05,0.00023480832,0.014971739,0.011797328,0.0045847865,0.038032122,0.004103483,0.00059311837,0.013680701,0.022163667,2.484686e-05,0.0002866115,0.019174896,0.05206634,0.050739527,0.066267945,0.010130901,0.030595982,0.012434617
150,-0.1269591,-0.0013428647,0.007132287,-0.13444401,0.12291712,-0.0104774535,0.27333027,-0.013788252,0.31056505,-0.2011005,-0.018222056,0.19377843,0.45300716,-0.02415523,0.21344908,0.26574457,0.03858462,0.18561298,0.23693447,0.4001483,0.04344766,-0.25870743,0.30112126,-0.0122747645,-0.0390188,0.011076266,0.021261318,0.009360892,0.004112752,0.096910715,0.035475247,0.04642952,0.00017803584,0.029282037,0.0031951228,0.055706315,0.00097565085,0.06157992,0.055224046,0.032254383,0.035600163,0.01752623,0.0035509137,0.0005852963,0.00079336757,0.0013575945,0.030201403,0.0066361073,0.0901517,0.04820476
151,0.008575843,0.44073573,0.109224506,0.19598313,0.24537605,0.10572569,0.048977602,0.20778908,0.049997956,0.2557056,0.029453827,-0.1778843,-0.009853683,0.07743154,-0.06629319,0.13630837,0.0632203,-0.19549729,-0.23456302,0.40286207,-0.28891343,0.28811368,-0.15366167,0.06278083,-0.101454444,0.002401554,0.081620514,0.071482375,0.023891076,0.14816907,0.045818266,0.012894451,0.0006576654,0.0011807797,0.16517448,0.0022887117,5.506678e-05,0.090910904,0.00010705417,0.011833837,0.00047313698,0.03048207,2.5914194e-05,0.003239757,0.14147298,0.031510103,0.005270964,0.015388107,0.0669576,0.044532813
152,0.13399419,-0.12204115,-0.33863923,0.4058929,0.11212232,0.0850241,0.23503377,-0.32948402,-0.1524124,0.001201313,-0.43667492,0.08149227,0.22370525,0.19058186,0.062491342,0.20420508,0.13678324,-0.3128366,0.42573893,0.2550705,-0.19297192,0.2607069,0.42416343,0.13013425,0.29905316,0.03928798,0.042803656,0.005293516,0.017768579,0.01829043,0.00016781628,0.0002990765,0.0048044594,0.00020176695,0.05517726,0.004653148,0.016229136,0.053336527,0.032904845,0.1251661,0.006029147,0.0010696036,0.006947845,0.079833455,0.020253414,0.015618594,0.27404276,0.006036011,0.0025895548,0.002230292
153,0.036502104,0.017067373,0.13095455,-0.1389818,0.022391476,-0.0695946,0.4167865,0.28505424,0.20610446,-0.17273162,0.29507843,0.30137643,0.12724331,0.091582194,0.1458839,0.32740864,0.050812453,-0.0087232245,0.3785214,0.63302225,0.005170821,-0.32991254,0.43452644,-0.17545475,-0.2914908,0.0046557747,0.004572152,0.003537543,0.015528901,0.0128552755,0.028191084,0.05166067,0.023434663,0.026459668,0.0031197106,0.009495401,0.058490537,0.012329272,0.0035041808,0.007047074,0.0057094563,0.0040898,0.015274097,0.02624615,0.0018707997,0.0029331828,0.03312671,0.07195108,0.010978234,0.043739855
154,-0.0068917153,0.4883882,0.13523084,0.41934758,0.21074079,0.22800024,0.0026544258,0.42405766,0.04227406,0.04983531,0.16004303,-0.08695215,-0.35852557,0.085517004,-0.26757422,0.27412474,0.20632896,0.0073187025,-0.0396226,0.17351954,-0.756768,0.21005759,-0.15363953,-0.040198587,-0.21771035,0.0065321447,0.0090394,0.039147656,0.003338809,0.00085693377,7.7452896e-05,0.10875295,0.00040650135,0.028798942,0.017510565,0.03377694,0.019389538,0.008533968,0.0081465,0.05325825,0.008556947,0.028856007,0.0022579255,0.037933696,0.016334323,0.07171654,0.06338725,0.0015057818,0.08333993,0.019119253
155,-0.107495226,-0.008544578,-0.25780192,0.37846,0.17426476,0.196371,-0.06591536,-0.16814229,-0.02265777,-0.019553512,-0.39179632,0.2903243,0.3819513,0.16117834,-0.20324154,0.20065553,0.20655516,0.15080805,0.13801262,0.14024457,-0.3844624,-0.014304033,0.23887156,-0.046189755,0.18509686,0.0013742322,0.0028979194,0.014755692,0.0753999,0.047153056,0.009348729,0.010255056,0.006935533,7.069099e-05,0.049639642,0.035657655,0.0010322054,0.015778624,0.011185181,0.037039306,0.013604739,0.009282995,0.014215932,0.011265457,0.019902574,0.013930649,0.019560346,0.002145457,0.014102624,0.0013954876
156,-0.10061526,0.25413164,-0.026049368,0.0010974035,0.09627508,0.025666889,0.16989222,0.12247001,0.21309881,0.08220148,0.05821281,0.023198403,0.43573412,-0.060529,-0.1066595,0.16236135,0.11507525,0.20693785,-0.25808442,0.28879464,-0.097448036,-0.109471,0.07952948,-0.13117659,-0.21263662,0.010782265,0.0014896864,0.013649198,0.10702399,0.0038524347,0.012304033,0.034598794,0.0062232967,0.05165623,0.09523931,0.071830526,0.009451218,0.001240189,0.00025507907,0.0012347755,0.0045583723,0.027933007,0.0004885073,0.01865492,0.0011689737,0.013416088,0.010301133,0.006075297,0.0051608984,0.0008085889
157,0.0138326995,0.14752822,-0.21623154,0.2827409,0.13290553,0.092511535,0.11613752,-0.20813794,-0.065251976,0.16737413,-0.39498305,-0.0318442,0.21663018,0.0028907107,-0.2566123,0.2447101,0.107261494,-0.024790935,-0.108812556,0.094990514,-0.2210548,0.20801972,0.15207642,0.1878427,0.032951042,0.02606171,1.2839379e-05,0.002242659,4.571018e-08,0.00021838267,0.020925738,0.031321064,0.00045216864,0.0019086993,0.035792947,0.05872099,0.08235192,0.011439305,8.007612e-05,0.008358019,2.0090303e-05,0.018904107,0.11917745,0.0009452913,0.003102081,0.0014975314,0.00072874886,0.07605236,0.009072196,0.0005738816
158,-0.0416828,0.019308819,-0.11597619,-0.06752984,0.119035535,-0.085520804,0.31604743,-0.17007193,0.09530426,-0.020067481,-0.26368898,0.13356987,0.46603277,-0.04980451,0.10496658,0.28875995,0.0661263,0.13913181,0.1805645,0.32056996,0.16142438,-0.15123935,0.31493738,-0.010470067,0.09632176,0.002936286,0.016885726,0.03455863,0.0071990085,0.035640225,0.011294907,0.094785176,0.0024423546,0.0006169079,0.018511465,0.0046778307,7.349187e-05,0.034528892,0.0063826605,0.030356338,0.017150149,0.0013679416,0.03110382,0.042492446,0.019998167,0.029192207,0.023155281,0.01311644,0.014048356,0.0681089
159,0.055510387,0.31815436,-0.020239856,0.06989334,0.16601181,0.015285869,0.14429729,0.1503107,0.119965665,0.065406285,0.040602446,-0.14471768,0.095766045,-0.0037137114,0.0069812825,0.16247721,0.06116345,-0.0760226,-0.120507,0.31331185,-0.09439955,0.2203549,-0.010987661,0.0019541103,-0.14411461,0.013060839,0.031369764,0.00022220974,0.031221814,0.033229895,0.00026631853,0.04604579,0.000897641,0.008167357,0.0061603994,0.074457884,0.007821699,0.008554854,0.00013531822,0.001839272,2.0608197e-05,0.0055655106,0.001617424,0.0132183265,8.764257e-05,0.0020378304,0.009477269,0.0137565,0.017649667,0.011966885
160,0.071598455,-0.09207427,-0.15877509,0.25948042,0.10418221,0.05800408,0.19383208,-0.19230773,-0.08552204,0.0039492,-0.30451494,0.017385595,0.118727945,0.15827756,-0.10154538,0.24640717,0.15093172,-0.22060855,0.2872347,0.29252943,-0.15196654,0.062158287,0.2825851,0.11656184,0.036591187,0.035404667,0.009223419,0.0052500507,0.00051070255,0.045063287,0.009572459,0.011637912,0.014253972,0.0063994615,0.00019747493,0.008068214,0.016681798,0.036219127,0.030962866,0.00013560923,0.0045768223,0.036458194,0.0011260742,0.06746863,0.035308655,0.021072928,0.0040531773,0.012347665,0.0053694565,3.5494302e-06
