,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t)
298,0.0381777,0.0636147,0.13771386,0.07366631,0.15018746,0.7257158,0.43214035,0.18086553,0.523006,0.84474087,0.33024445,0.22459888,0.12724742,0.020569084,0.23399241
299,0.014422872,0.09282962,0.12925202,0.022230875,0.0926711,0.6883073,0.3691386,0.18472435,0.5316396,0.79569584,0.358249,0.21421735,0.18128997,0.008960457,0.23549505
300,0.008847718,0.07390296,0.15140717,0.0058827195,0.098917134,0.6503319,0.425378,0.27465367,0.49212205,0.7514409,0.31290805,0.26340815,0.10535522,0.007981819,0.24657297
301,0.036660478,0.07956979,0.12820575,0.009839725,0.16564769,0.7194014,0.37846085,0.21835707,0.50273037,0.7947639,0.32073563,0.2541554,0.12882559,0.000994298,0.3113374
302,0.0006052411,0.10556707,0.15721369,0.00060252193,0.12838045,0.69955814,0.39706662,0.19864324,0.5135343,0.77833945,0.4307522,0.25868517,0.16319422,0.00022766914,0.22001041
303,0.014166378,0.114978984,0.12157444,0.003571468,0.099323876,0.67148656,0.47717816,0.25507605,0.48168355,0.7797052,0.3915248,0.23181556,0.11921426,0.020324955,0.22773492
304,0.010407908,0.10165631,0.12707032,0.03565287,0.13575903,0.7665025,0.43601763,0.21588059,0.4722637,0.833453,0.29093608,0.3469235,0.11110779,0.051678605,0.22927591
305,0.05715095,0.16638127,0.1233134,0.018770773,0.10794076,0.79089046,0.37730405,0.15094607,0.6524956,0.8508787,0.318716,0.26429632,0.12636364,0.06366502,0.27818003
306,0.038903784,0.06461372,0.14009589,0.004065761,0.08474135,0.7520795,0.4520552,0.22306329,0.6702624,0.83902293,0.5617496,0.22406156,0.14482912,0.021629117,0.21913457
307,0.03282073,0.090360925,0.12053562,0.00029039264,0.11336585,0.7320329,0.51564854,0.31008855,0.53604025,0.8973566,0.28227428,0.21393447,0.10294462,0.020969706,0.2146159
308,0.16683613,0.07578645,0.1250537,0.029222656,0.20793548,0.81116277,0.40523612,0.21850988,0.49038807,0.8948503,0.36118025,0.2688742,0.110515155,0.042734176,0.21639082
309,0.024228297,0.06473254,0.1112531,0.0091897845,0.1146563,0.7779277,0.38705742,0.28300148,0.64237577,0.86343724,0.3408018,0.22008835,0.19219054,0.04020201,0.2706035
310,0.024260156,0.059628762,0.21392813,0.0017814524,0.15547414,0.7887952,0.48030037,0.1861227,0.5511457,0.8355883,0.3269688,0.23559426,0.12535699,0.021910321,0.21417566
311,0.05402609,0.10966219,0.10892686,0.02850049,0.10511347,0.69172466,0.3646142,0.1763826,0.5281635,0.8754665,0.35719848,0.23307236,0.14272645,0.049941193,0.24339575
312,0.07946268,0.06265684,0.17639703,0.062597156,0.08920805,0.7241898,0.44076785,0.22051409,0.50699925,0.7515206,0.3111092,0.20157662,0.11372236,0.00224707,0.20771444
313,0.014112225,0.09325132,0.10399917,0.014625416,0.13242754,0.6436689,0.35294092,0.22522838,0.53423196,0.8976089,0.29009742,0.24025467,0.11944785,0.0026829129,0.28275228
314,0.01716795,0.105580784,0.16123347,0.004537473,0.13344397,0.73986757,0.46055743,0.15448752,0.46612254,0.71142006,0.33094937,0.21328583,0.14763446,0.032153077,0.21839407
315,0.035328228,0.0806402,0.11584491,0.0029783142,0.07987323,0.60852474,0.4145952,0.18192144,0.48744953,0.8357774,0.3198007,0.22224072,0.27729672,0.012880824,0.18811783
316,0.009696307,0.088251024,0.14058387,0.002175139,0.095001884,0.68832344,0.44331092,0.18173279,0.45694602,0.723325,0.24259692,0.27173996,0.127198,0.018434813,0.21374086
317,0.010023384,0.09405698,0.12665924,0.0016388542,0.09615107,0.6684672,0.33178523,0.12810978,0.56354016,0.83068496,0.28812683,0.20542817,0.12839754,0.117074914,0.21955073
318,0.088688694,0.12030554,0.111578345,0.03163438,0.07303067,0.7130169,0.40521306,0.16822962,0.6769052,0.7436401,0.3795926,0.17612316,0.11230819,0.0060764677,0.18612486
319,0.089119315,0.21097171,0.15881705,0.00015880057,0.095310956,0.5925164,0.40447384,0.34371573,0.5503729,0.7870821,0.24922523,0.23784806,0.104125515,0.000702528,0.22892122
320,0.08824446,0.08357812,0.12693687,0.025675239,0.2238794,0.8559073,0.4287335,0.16929725,0.48272073,0.8572341,0.37872177,0.37270203,0.1059679,0.009741679,0.3060275
321,0.024131566,0.067564115,0.15458027,0.014101177,0.17332193,0.83039445,0.40681627,0.27760375,0.7176749,0.8372553,0.46479264,0.22251076,0.19357422,0.018068196,0.27398401
322,0.009037093,0.087695576,0.1701918,1.3685636e-07,0.36915505,0.76974267,0.50753504,0.26697117,0.55702835,0.9139566,0.44298077,0.27143812,0.1601891,0.036714595,0.28144938
323,0.034038253,0.09908761,0.1482195,0.07473033,0.14436671,0.8351097,0.4853463,0.23459128,0.6430835,0.95153147,0.5717201,0.2678883,0.25514612,9.325703e-06,0.25246158
324,0.0074693062,0.081284255,0.12703341,0.0282515,0.43758172,0.80225766,0.58930796,0.30330884,0.60601455,0.9589645,0.37861663,0.24560423,0.15595046,0.016718227,0.2670179
325,0.0856203,0.09020659,0.14269474,2.3270311e-05,0.18529937,0.854163,0.46321148,0.24091457,0.5789025,0.96038175,0.48678717,0.28355354,0.29649904,0.00041309136,0.24591447
326,0.049166232,0.07365515,0.12443843,0.030695062,0.12048879,0.84545344,0.55866367,0.30240908,0.61854583,0.9082672,0.34989065,0.24983644,0.15646969,0.0018377687,0.24888228
327,0.0012936154,0.062761314,0.15023948,0.050213315,0.20448348,0.84910774,0.5426318,0.20604181,0.6227707,0.975818,0.31304407,0.25025153,0.20415866,0.02059683,0.31664282
328,0.014337005,0.11091714,0.16558388,0.0044307504,0.16006938,0.79831356,0.55599034,0.17456308,0.58531326,0.9225374,0.4625411,0.2644089,0.18230611,0.0031671664,0.24107306
329,0.06343369,0.08335881,0.12535907,0.11426034,0.095997944,0.7352981,0.48206624,0.2426472,0.5722171,0.91083807,0.34751016,0.22567068,0.14374492,0.0070136474,0.22468126
330,0.060027007,0.071239516,0.18569896,0.014833793,0.12419231,0.87073916,0.40512216,0.2055793,0.56934273,0.8958274,0.28518143,0.22693467,0.108364314,0.0026377589,0.26582724
331,0.02005156,0.10667917,0.21121398,0.00089419517,0.17758256,0.7421883,0.35434222,0.2475391,0.5864718,0.8706622,0.41800955,0.23237012,0.21102759,0.0005288961,0.228435
332,0.0046520187,0.115475416,0.15716629,0.042100564,0.24929702,0.78136086,0.5133437,0.23804615,0.704667,0.8599697,0.47237855,0.31640503,0.14860016,0.05689219,0.24493709
333,0.0287243,0.1440548,0.15484154,0.03095505,0.17988771,0.845814,0.49154314,0.23933926,0.5800768,0.9311903,0.4014693,0.2553444,0.29112062,0.002150467,0.28065577
334,0.032829218,0.081470765,0.14276344,0.014430018,0.2168161,0.7761445,0.6029775,0.21881263,0.5850961,0.9404283,0.41026253,0.42468464,0.20134023,0.0007135784,0.28760162
335,0.025083913,0.088489905,0.24151102,0.034333747,0.18741065,0.8513443,0.48132953,0.24954274,0.62783885,0.9381207,0.483136,0.2393665,0.2412771,0.0013137192,0.3106689
336,0.007540151,0.1334541,0.2499477,0.03797157,0.15689841,0.77809393,0.5486492,0.2737404,0.5954832,1.0042977,0.50655663,0.36706722,0.22188768,0.027555404,0.2885358
337,0.02210344,0.13300382,0.16102043,0.051338688,0.14506692,0.9118634,0.5885796,0.27073228,0.5953887,1.005874,0.4758947,0.33490428,0.16838595,2.0592712e-05,0.35022193
338,0.020772777,0.18930362,0.20698923,0.043369096,0.14905821,0.8786283,0.62189066,0.3286354,0.698365,1.1204485,0.43272635,0.3070446,0.16046377,0.043315962,0.3025832
339,0.09918356,0.14547835,0.1527273,0.0035793434,0.1803278,1.0031862,0.55793774,0.23548165,0.64500636,1.1365664,0.42152286,0.4018983,0.15025376,0.050214883,0.39664358
340,0.038746953,0.092256784,0.20140877,0.0015301732,0.12604626,0.98708296,0.51777,0.26207146,0.75502247,1.101048,0.53908706,0.27363718,0.2150075,0.0021740391,0.30695286
341,0.001467518,0.101577096,0.15699965,0.010183382,0.13528302,0.9091326,0.67471147,0.32983014,0.6817459,1.0354726,0.49491653,0.3103569,0.1397794,0.09869525,0.25447577
342,0.06326423,0.08491713,0.13337755,0.021762483,0.1816025,1.1189085,0.51475084,0.32244992,0.6362568,1.1923207,0.37292928,0.31409281,0.1317948,0.1725715,0.2852058
343,0.08634431,0.113008775,0.16352364,0.021680811,0.23103619,1.208645,0.46969238,0.25838968,0.7662443,1.1771096,0.41683874,0.2992761,0.17730708,0.004952459,0.2967679
344,0.031190988,0.083669804,0.17373721,0.020561181,0.12919582,0.9362411,0.49924588,0.27584067,0.8098249,1.1132697,0.42269683,0.29012233,0.19257037,0.025816802,0.28088373
345,0.019726451,0.10248028,0.1631904,0.10772874,0.1607717,0.96081054,0.5411551,0.22713505,0.6476183,1.0874981,0.38218772,0.32692105,0.13631132,0.0036461833,0.2730298
346,0.032187924,0.08804694,0.13697498,0.0032400747,0.11462939,0.9171295,0.44565144,0.2014691,0.7675188,1.0105634,0.3677198,0.24658689,0.14874773,0.024200981,0.32999355
347,0.04620939,0.06874673,0.1936624,2.335134e-05,0.11103956,0.812969,0.4642111,0.20609055,0.6113003,0.96957,0.3793834,0.22240831,0.1489358,0.07088922,0.24646688
348,0.05632872,0.18140034,0.12529565,0.0004356916,0.103050366,0.80656856,0.41338757,0.27198932,0.54763514,0.9541481,0.3597873,0.257241,0.117149144,0.030351033,0.22661984
349,0.031653304,0.062657416,0.12548076,0.03511255,0.21384299,0.8326,0.4618707,0.22642417,0.56226283,0.91600406,0.31335405,0.29251808,0.12077281,0.017393624,0.22876804
350,0.124333605,0.100277916,0.17542443,0.00023066395,0.18834567,0.7880179,0.39321107,0.18686832,0.6418099,0.8666886,0.43246633,0.2827584,0.3698564,0.00023548276,0.27143112
351,0.000512822,0.08968935,0.1357304,0.1090051,0.12626785,0.7270255,0.56746763,0.35588086,0.62584203,0.8782538,0.4164486,0.23312938,0.2257151,0.004086184,0.23363456
352,0.050488714,0.08732993,0.11849038,0.0046614096,0.22014178,0.91385746,0.5673082,0.2179956,0.53658867,1.1641641,0.34325153,0.29168227,0.1430567,0.006269504,0.29678443
353,0.018069483,0.089303225,0.20720255,0.002819384,0.113946505,0.91844547,0.42131582,0.20790748,0.7047151,0.9862844,0.4518969,0.21194474,0.22352754,0.09258524,0.2324747
354,0.04959681,0.12090497,0.11627399,0.00013039741,0.11461572,0.8332346,0.49958345,0.2762816,0.59995097,1.0590254,0.36622068,0.31268594,0.123531215,0.009634932,0.21127811
355,0.005755303,0.07042405,0.14192593,0.0029102121,0.15282387,0.95206904,0.42744577,0.21496788,0.61196005,0.92867005,0.2794815,0.26875037,0.17203404,0.0841536,0.25473472
356,0.04915742,0.07138711,0.15055282,0.0010183349,0.17542085,0.8283715,0.4014392,0.14268124,0.6277198,0.96451616,0.36036992,0.21651217,0.16006687,0.024850788,0.23809962
357,0.014778584,0.083971575,0.12394746,0.00039323478,0.09491665,0.7278076,0.42885032,0.20479181,0.5625479,0.8273657,0.35483015,0.18825169,0.14986993,0.085214406,0.36220074
358,0.05961023,0.063017994,0.18118688,0.00046772292,0.103249826,0.72540236,0.45745337,0.18575168,0.4682936,0.9035524,0.4260614,0.21416965,0.32583994,0.0020004115,0.17658557
359,0.027533099,0.1434953,0.17800933,0.042506978,0.09644038,0.7075569,0.5080962,0.25139174,0.50563556,0.9082678,0.2864293,0.22050606,0.0968041,0.0062342496,0.21057448
360,0.019093737,0.093948364,0.16475277,0.0014888118,0.12906381,0.76431876,0.4551675,0.15727764,0.6928293,0.9163748,0.31435466,0.28668252,0.117640525,0.015862066,0.2425352
361,0.012207213,0.08591522,0.19114015,0.00017095923,0.08015875,0.7437598,0.42160234,0.36482936,0.5389728,0.8270539,0.33915907,0.2196555,0.15413707,0.009604352,0.23611695
362,0.03651564,0.15222333,0.12041579,0.031980168,0.19345547,0.816957,0.46261865,0.19570623,0.5443753,0.9346493,0.32571992,0.4280883,0.1287072,0.012506469,0.25730777
363,0.020259658,0.07309947,0.289234,0.008538687,0.11024808,0.83797365,0.41688854,0.40468323,0.7012033,0.88577557,0.375502,0.23705134,0.17567319,3.8144462e-05,0.32436356
364,0.010952342,0.16482121,0.2062017,0.0018189624,0.20598106,0.9007668,0.5384853,0.25301114,0.5788184,1.0594164,0.44572866,0.38505152,0.16227013,0.034276538,0.30799162
365,0.017142966,0.10343118,0.21178389,3.100604e-05,0.13949779,0.93870527,0.52682793,0.22999796,0.6569687,1.0532186,0.47926012,0.31576788,0.18397053,0.008872064,0.37473455
366,0.004847795,0.109335735,0.18968126,0.0043289494,0.15733194,0.8744344,0.54653406,0.29114267,0.67529017,1.0153631,0.45938227,0.28237507,0.16365221,0.012287837,0.27235013
367,0.05202556,0.10515708,0.1366962,0.0035278122,0.17818093,0.9230085,0.5229218,0.23484862,0.5834407,1.0464764,0.38571617,0.31555736,0.18650523,0.12711318,0.33117816
368,0.06397842,0.09912994,0.18613444,0.049941204,0.11746606,0.9750847,0.48884425,0.21940914,0.6475821,1.0248784,0.46742463,0.2502609,0.41527718,0.0006113541,0.27083945
369,0.07359779,0.11748049,0.21800846,0.010807229,0.13887778,0.8026382,0.6167086,0.28438103,0.6698509,0.9937934,0.43687654,0.27581424,0.13787809,0.002416396,0.25995532
370,0.0023353787,0.111627825,0.1437679,0.036125697,0.14234097,0.8772859,0.49966937,0.28005993,0.58833116,1.0238034,0.3741451,0.31125262,0.1928286,0.07922619,0.2923555
371,0.17379509,0.1556916,0.20558363,0.0044862987,0.18522263,0.93711513,0.5054618,0.29101193,0.61458707,1.0392076,0.41121837,0.29113004,0.15376002,0.0062454175,0.29695338
372,0.050389145,0.114806436,0.15046078,0.026480334,0.22421739,0.8916198,0.5153246,0.30101708,0.7108702,1.067634,0.4196914,0.3917514,0.19513696,0.002806154,0.31841278
373,0.054144982,0.14042266,0.17634854,0.00013413678,0.16727795,0.9622468,0.57568127,0.32258686,0.6808395,1.0246166,0.45255992,0.36257637,0.19222388,0.050605703,0.3452224
374,0.110402696,0.08823718,0.2649141,0.0032495966,0.16509782,0.9801497,0.56240684,0.31862184,0.69228786,1.1190838,0.4743787,0.32723823,0.17078076,0.037823126,0.3128309
375,0.023146287,0.13692647,0.32016295,0.0033456828,0.177485,1.0198079,0.52831644,0.33514285,0.7373406,1.1315274,0.45937073,0.33793554,0.16551943,0.12152119,0.31601572
376,0.0609102,0.16164677,0.2153222,0.011562036,0.17812216,1.1168565,0.543736,0.26288435,0.69765574,1.2641003,0.65967596,0.40235183,0.19439885,0.05391902,0.3626163
377,0.031160913,0.11859256,0.18174261,0.016475113,0.13299772,1.093467,0.6910774,0.38129297,0.7985943,1.1790988,0.48599496,0.33459392,0.23298264,0.1035868,0.33408841
378,0.051986985,0.091004655,0.16741022,0.0051632766,0.19336092,1.1572016,0.640357,0.2808629,0.7382116,1.2857475,0.4346731,0.345671,0.16884734,0.03620764,0.38279295
379,0.023409177,0.08694339,0.1914652,0.0147580365,0.17386042,1.0550854,0.58469385,0.26212955,0.78146267,1.1989629,0.48140815,0.2940367,0.23567098,0.022254748,0.3051946
380,0.02874475,0.17867419,0.15496495,0.027313631,0.15764675,1.0456396,0.545342,0.30611846,0.69386524,1.2381322,0.41713646,0.3130846,0.20110163,0.020120958,0.33023936
381,0.021930702,0.07748267,0.18036078,0.0019859604,0.17527622,1.0204953,0.56145096,0.2652306,0.730388,1.1337773,0.40902257,0.35990968,0.18301609,0.024286011,0.2855904
382,0.02865646,0.10257631,0.14282769,0.024455553,0.16433924,0.978675,0.47341925,0.2369587,0.70234257,1.0668262,0.3987006,0.3118239,0.1682318,0.011412201,0.3361278
383,0.007967844,0.13199377,0.2268457,0.0073786443,0.12621665,0.87639415,0.48941752,0.21499309,0.8006495,0.9730419,0.48510596,0.24126169,0.17171174,0.04332266,0.26309094
384,0.04610446,0.21442798,0.17275278,0.0069122403,0.10757946,0.8026372,0.5172851,0.27845246,0.60646546,1.0719622,0.5072644,0.3215292,0.14510687,0.0062597957,0.24526726
385,0.007870498,0.20318013,0.122695155,0.017163103,0.18436968,1.0136414,0.56481785,0.28010517,0.607033,1.01477,0.3442104,0.37508318,0.18135227,0.012591952,0.27735102
386,0.009653244,0.065970086,0.24471441,0.0005814984,0.2098529,0.9167004,0.50378364,0.17604114,0.75365317,1.1409684,0.39179805,0.32204217,0.18722397,7.191068e-08,0.2969282
387,2.9549326e-05,0.2052256,0.15367104,0.004143552,0.09358638,0.9175757,0.45571056,0.20087577,0.64635056,0.99813855,0.4951263,0.27816582,0.1982752,3.6386908e-05,0.26650903
388,0.0031355056,0.13424662,0.13381936,0.002180557,0.12386939,0.78898853,0.56667626,0.37379462,0.5999587,0.970577,0.32402292,0.28690657,0.13371228,0.034334682,0.23155127
389,0.017308678,0.06951019,0.13580209,0.035167705,0.2213569,0.9395798,0.48074487,0.17664196,0.54766935,1.0330878,0.31660053,0.44901705,0.121988125,0.005541733,0.28239965
390,0.023594214,0.07968062,0.155628,0.00078106765,0.09160905,0.88416517,0.37110978,0.16855134,0.80944705,0.93118143,0.3926357,0.19128452,0.2051461,0.031693593,0.32664198
391,0.034493387,0.10162452,0.20481148,0.03723989,0.093934685,0.7115914,0.5001453,0.2398498,0.55185676,0.8506,0.38626722,0.25185415,0.13096124,0.05506192,0.19267981
392,0.03497812,0.17551345,0.12453296,0.0016978125,0.1218565,0.77961814,0.4192254,0.21778019,0.53070915,0.9114286,0.33743492,0.3272202,0.119651325,0.00086007814,0.27546468
393,0.0109972535,0.07228181,0.19786943,3.58072e-05,0.10905279,0.81193084,0.44376644,0.20341188,0.5718799,0.87868434,0.37854767,0.26109606,0.24080294,0.0025193251,0.27777463
394,0.030718816,0.09901578,0.20454285,0.00027923935,0.10569101,0.7690823,0.47372305,0.19485596,0.54724634,0.887533,0.3624288,0.24629597,0.1670452,0.13215275,0.24104224
395,0.08694887,0.12329471,0.13893256,0.034665342,0.09747459,0.82868105,0.4232303,0.20466766,0.5263274,0.95175725,0.40492707,0.39095455,0.1480599,3.2873428e-05,0.30682188
396,0.09573834,0.07066616,0.15492316,0.09603624,0.12688701,0.839194,0.48379374,0.25473258,0.79877937,0.8646181,0.39357346,0.2344375,0.12691638,0.0019247815,0.30920774
397,0.012643916,0.07893023,0.15689352,0.0019086287,0.15229346,0.75819176,0.4869364,0.2653492,0.63625646,0.90713024,0.43504488,0.24451949,0.23213178,0.010493666,0.26765463
398,0.009809389,0.08132832,0.14198788,0.13826267,0.13847321,0.8102176,0.5385415,0.252119,0.547381,0.8839446,0.35800067,0.28151783,0.14355896,0.003924447,0.23250318
399,0.0019630082,0.07300807,0.12183511,4.3857937e-05,0.1533854,0.7938275,0.4307662,0.22659054,0.62310636,0.9140904,0.31767863,0.2698731,0.15272735,0.17189448,0.30977967
400,0.115473494,0.061013684,0.18470654,0.069087595,0.14262012,0.8908754,0.468099,0.23324773,0.5362547,0.91929275,0.45484483,0.21281956,0.15444274,0.00013276236,0.22596006
401,0.019283174,0.09461514,0.11304779,0.02849883,0.15763055,0.85823154,0.48720968,0.2851592,0.6501355,0.9763797,0.33873886,0.23971227,0.13168247,0.041915033,0.30538276
402,0.028762687,0.06692324,0.1610141,0.032813348,0.15561889,0.86297685,0.439879,0.20583703,0.5897647,0.94667935,0.37553546,0.24739684,0.1573521,0.009268239,0.26454586
403,0.00476629,0.08133143,0.15863362,0.015047406,0.2100659,0.7592089,0.45502856,0.26530373,0.58652496,1.0450894,0.3613727,0.22311677,0.22937655,0.14648125,0.28580752
404,0.073505335,0.14307429,0.16051328,0.007695004,0.29227835,0.9503991,0.47465256,0.18388648,0.50733906,0.94678956,0.47188625,0.26218775,0.17859693,0.08149923,0.23283054
405,0.13454962,0.081447884,0.12474052,0.03752902,0.091961876,0.83545566,0.50707424,0.27534533,0.689351,1.0393974,0.42305028,0.25957462,0.22826792,0.022729516,0.22152136
406,0.054865308,0.08679897,0.13580024,0.04575835,0.17863269,0.8730493,0.49820307,0.29842606,0.66095173,1.0167716,0.3028681,0.2572477,0.10444723,0.019156272,0.26994506
407,0.0119312685,0.18702437,0.17426845,0.012820628,0.21179819,0.8816766,0.5678021,0.22269395,0.631406,0.9934771,0.36888844,0.29645386,0.21690208,0.031013358,0.32112616
408,0.10926578,0.095232986,0.17283516,0.0013559128,0.11209205,0.8359125,0.5548744,0.1942329,0.6091398,1.0746378,0.47332233,0.29799268,0.1974412,0.0052540936,0.2554868
409,0.028598566,0.09646627,0.1500864,0.020457413,0.11964397,0.8932526,0.51892096,0.30074036,0.7509265,0.92930406,0.368404,0.23698376,0.12314308,0.022174105,0.24148016
410,0.030658193,0.16313198,0.1477254,0.022909326,0.18886623,0.8309743,0.4558026,0.26434016,0.6026888,1.0260787,0.32367632,0.2808123,0.120277025,0.05926628,0.25562632
411,0.06854384,0.079169184,0.22068867,0.024622671,0.14046958,0.90663826,0.43353733,0.18315108,0.63176394,0.96357614,0.4038669,0.28939164,0.2785719,0.014714444,0.2575565
412,0.032090895,0.15177406,0.15494382,0.022388786,0.21404096,0.78871197,0.4912043,0.24702881,0.66460836,0.92011106,0.5047493,0.24182896,0.14739875,1.3005918e-05,0.25866312
413,0.00793347,0.12049262,0.13906193,0.02101542,0.12353062,0.7665193,0.57123476,0.32525828,0.5452601,0.9259006,0.3805178,0.27691117,0.18752635,0.05707098,0.24579737
414,0.14568293,0.18074124,0.12793015,0.0032321361,0.20557593,0.90475696,0.4914156,0.21845344,0.57000077,1.052217,0.33661413,0.29376823,0.1238016,0.065590814,0.2680018
415,0.047778513,0.073041126,0.13833441,0.0028512257,0.13544501,0.88683796,0.44219285,0.24312869,0.67444444,1.0045091,0.38632748,0.3153626,0.17059243,0.012764376,0.24147363
416,0.0077678734,0.10765564,0.12221998,0.0028553281,0.12185069,0.85395336,0.43613857,0.3817797,0.67886615,0.9170679,0.3214459,0.22831412,0.15517938,0.005261287,0.256411
417,0.045769617,0.07313373,0.13264392,0.001653916,0.19158356,0.8975259,0.4535065,0.19722125,0.5583446,0.95617723,0.33145416,0.3094272,0.18409328,0.0006021131,0.24220173
418,0.027122978,0.083654776,0.12369835,2.6482012e-06,0.12547787,0.78124875,0.40443316,0.2772181,0.6308071,0.906837,0.36880693,0.20513059,0.21452062,3.3843866e-05,0.293343
419,5.62742e-05,0.07486368,0.21639854,0.035423245,0.26652968,0.8415251,0.48966968,0.23627074,0.5514643,0.8538678,0.34661922,0.31257337,0.15838079,0.00033022443,0.20279852
420,0.048854508,0.112108074,0.3202673,0.06862409,0.13502015,0.7607013,0.39984792,0.17360581,0.7306035,0.9300367,0.39466512,0.2778978,0.19160715,0.015022062,0.28865322
421,0.02346074,0.1663308,0.15635812,0.0027179578,0.08680565,0.77954495,0.5026279,0.2219914,0.5784982,0.8918802,0.46765777,0.3032925,0.1404467,0.006367019,0.32630897
422,0.0033844796,0.08149348,0.16462924,0.0027188703,0.11205804,0.78286356,0.5259645,0.2484064,0.55694294,0.9166105,0.3690673,0.29241136,0.12983958,0.002310536,0.269851
423,0.12442242,0.1243138,0.16367087,0.055592738,0.12754491,0.7927729,0.42087877,0.32797128,0.593309,0.9144561,0.34685156,0.27684087,0.13160495,0.005434828,0.25531965
424,0.019614127,0.09199462,0.2253179,0.0044704275,0.18253069,0.84871024,0.45553982,0.25490582,0.6398159,0.9261497,0.33847278,0.32387057,0.12791,0.019170355,0.2897229
425,0.07059823,0.1128644,0.14951473,0.028523343,0.16128436,0.83277875,0.415455,0.17909357,0.66239643,0.9606631,0.42962113,0.3585381,0.17120925,0.0022145822,0.28764173
426,0.01734007,0.0758891,0.16834143,0.0055543412,0.10178235,0.7972583,0.50334865,0.25571546,0.64530593,0.8619304,0.4585205,0.23726736,0.15256172,0.046104427,0.28332818
427,0.027708776,0.085827604,0.17478594,0.0050587617,0.14832886,0.78139645,0.48871413,0.23796323,0.5638091,0.92334706,0.38504842,0.33133805,0.20705321,0.0027967286,0.2423163
428,0.003821479,0.10548822,0.14008221,0.0057587177,0.12231436,0.84776884,0.47287363,0.20638601,0.6834398,0.8972067,0.3440253,0.31050375,0.13691562,0.13190669,0.335996
429,0.0763513,0.076854624,0.17079061,0.041382045,0.17780122,0.857577,0.4362066,0.21110718,0.6107684,1.046026,0.41799808,0.23121524,0.15239473,0.16307977,0.3076969
430,0.0822079,0.0925738,0.15494958,4.4529997e-06,0.12489308,0.92897344,0.45674783,0.26266134,0.62739915,1.009462,0.4460466,0.23911953,0.40426463,0.01026478,0.23336491
431,0.013448165,0.16447446,0.11668868,0.007491618,0.13852681,0.8752994,0.6114899,0.27933693,0.65019876,0.9531316,0.38301718,0.27519733,0.12079636,0.009573245,0.24029255
432,0.0049643912,0.059570935,0.12389847,0.0035863698,0.23783557,0.8343075,0.50654995,0.20989756,0.59259766,1.0345372,0.4011283,0.37347257,0.13622104,0.0017048663,0.33370283
433,0.0032574013,0.062865905,0.16930047,3.7473797e-05,0.1061898,0.87343234,0.4348027,0.28215814,0.61743,0.8698247,0.43158355,0.1966912,0.20235339,0.0046650977,0.2729068
434,0.0024851805,0.08877787,0.16568317,0.023779541,0.14338432,0.76980877,0.5239589,0.21879336,0.5768669,0.92198956,0.3532036,0.27268147,0.17457883,0.0018590216,0.21135975
435,0.00097734,0.10061547,0.12325984,0.0020123394,0.11645715,0.77169186,0.4167158,0.2756132,0.5345009,0.9049784,0.3200217,0.23711857,0.1249568,0.02603913,0.24875976
436,0.013686126,0.061707485,0.12514418,0.037269544,0.18093535,0.80456537,0.41577598,0.16428663,0.5098629,1.0223863,0.31988156,0.29755974,0.12155425,0.022766547,0.21929927
437,0.021937039,0.075733505,0.11767708,0.008986887,0.09601753,0.8328835,0.35078776,0.21820658,0.65258455,0.7994033,0.32378152,0.18637551,0.14631897,4.1030365e-08,0.2411544
438,0.0047136354,0.06057272,0.12215496,0.013499569,0.10967128,0.65930665,0.39319843,0.17295909,0.54833776,0.7976667,0.29567796,0.24477142,0.10840627,0.023707159,0.18196933
439,0.014857908,0.2140204,0.102185056,0.016294273,0.14256404,0.68719506,0.3219715,0.15256843,0.4645058,0.7361308,0.25957224,0.19470541,0.108508185,0.0027296736,0.20352548
440,0.013452612,0.05439998,0.16475433,0.0016453498,0.18100588,0.58191335,0.39218232,0.16936511,0.63948816,0.7454735,0.3681073,0.23463893,0.13025181,0.004063003,0.24683322
441,0.0070997765,0.13024466,0.15224881,0.077474676,0.08752198,0.62597674,0.39117715,0.19351591,0.4158273,0.68862414,0.42770097,0.26215437,0.19165201,0.009569565,0.2227666
442,0.045872793,0.096991844,0.12922096,0.02015818,0.11372044,0.63130075,0.48320916,0.25242594,0.4866958,0.7538912,0.439667,0.25134394,0.1024583,0.002789708,0.2607918
443,0.011812585,0.06807435,0.14203063,0.006136962,0.1263913,0.7229448,0.5476884,0.25463054,0.50059664,0.7983852,0.363807,0.28796858,0.15465298,0.07118738,0.24793318
444,0.06408346,0.078927994,0.16490376,0.0079619335,0.1284123,0.7911789,0.42080522,0.20380642,0.5668254,0.9075635,0.38350615,0.25788677,0.13058183,0.081085786,0.26103878
445,0.040558483,0.13998571,0.19909306,0.057428963,0.10306672,0.79726917,0.42085293,0.22507106,0.56595206,0.8703949,0.37138778,0.29645568,0.2005553,0.030204447,0.2347025
446,0.056820247,0.11678536,0.12057371,0.003943484,0.120395005,0.8542012,0.49193212,0.21169579,0.59667903,0.90824056,0.3550305,0.28654122,0.17237473,0.0012360616,0.2941077
447,0.033148132,0.13429695,0.2150275,0.041213527,0.14119698,0.7717437,0.46343884,0.20716804,0.6094118,0.9013972,0.34153876,0.23966216,0.15005495,9.429828e-06,0.26973352
