,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t)
240,0.117072314,-0.024757467,-0.028346986,-0.08227617,0.018844478,0.06662556,0.17568663,0.018691754,-0.016753938,0.018530719,0.03547553,-0.06795591,0.014363467,0.054034628,0.076197006,0.14215034,0.056615423,0.0005872091,0.032890745,0.040382966,-0.10467094,0.010378301,0.00042410195,0.0006582178,-0.0015285315,-0.03765048,0.1180567,0.14773327,-0.06023834,-0.03414478,0.12030575,-0.078689046,-0.10656994,-0.07214124,0.23365416
241,0.10583082,-0.005098992,-0.029283589,-0.08240137,0.04090556,0.034099683,0.083928436,0.09008233,-0.0027769804,-0.008158997,0.01436367,0.040922195,0.21853247,0.0914509,0.19703552,0.06839206,0.07711515,0.1511966,-0.014171019,0.017454442,-0.056903046,-0.08472764,0.054559257,0.06931305,0.013803586,-0.013396144,0.09519135,0.13531613,-0.03252747,-0.050771862,0.044303954,-0.06041764,0.03186754,-0.1767634,0.09411474
242,0.09653406,-0.09546321,-0.16712198,-0.13936411,0.05437605,0.018396484,0.20520619,-0.008982402,0.049490884,-0.07075637,0.008048957,-0.02030473,0.03729288,0.03244051,0.046506654,0.027358135,0.13675821,0.098235846,-0.0036765551,0.09082161,-0.06843594,0.035254356,0.123906925,0.05466344,-0.004026064,-0.11705811,0.054935087,0.13038109,-0.020669408,-0.016706588,0.11348414,-0.22679298,-0.13962904,-0.056581613,0.12905663
243,0.066053435,-0.024584448,-0.066485204,-0.10999167,0.026188355,0.015901089,0.06779457,0.03725942,-0.123678,0.013812287,0.08948633,-0.0871297,0.09279714,0.046853505,0.068076916,0.18917495,0.042666443,0.08775562,-0.032869074,0.04905712,0.045307674,0.004573699,-0.0019484119,0.05708923,-0.023398057,0.012500778,0.061664604,0.10927302,0.024488144,0.119265415,0.10767767,-0.11000228,0.06924549,-0.1276917,-0.0044185603
244,0.05497656,-0.07189146,-0.06103041,-0.050273307,0.09393091,0.009627875,0.1027803,0.016526803,-0.03560187,0.005723024,-0.0006136745,-0.03167303,0.057323355,0.15756895,0.09164253,0.16156313,0.05496443,-0.012781167,0.1204245,0.042063378,-0.028584536,0.08336122,-3.3443794e-05,0.09647769,0.009255837,-0.045630284,0.06887124,0.037377227,0.007147761,-0.08508291,0.14555575,-0.11646134,0.0762956,0.008419335,0.0925767
245,0.055699445,0.1564852,0.039363142,-0.020384457,0.09359726,0.005648099,0.09405112,0.003589502,-0.040744193,0.08305788,0.013711912,-0.0027803853,0.06318099,0.046204336,0.10253705,0.05057469,0.02272721,0.14715695,-0.028569365,0.0030319784,0.011114432,-0.017913742,0.02543124,0.034243494,0.044844225,0.0124503225,0.0617116,0.05274326,0.04416126,-0.07931844,0.113200106,-0.13297658,0.09704152,-0.058713652,0.06452945
246,0.043752566,-0.04293939,-0.117499344,-0.03891958,0.11706029,0.027245097,0.13830134,0.012281871,0.080327645,0.015308592,0.07624444,-0.04600456,0.017464982,0.007339942,0.03572162,0.0865881,0.09231155,0.07984732,0.006677308,0.0574545,0.01675706,0.02746422,0.05328867,0.09382142,0.059357487,-0.07359233,0.07651118,0.044428416,0.027095407,0.007922937,0.13258056,-0.12239915,-0.03516143,-0.017673027,0.12125287
247,0.10401313,0.023585178,-0.05571167,-0.021534922,0.053782627,0.020871572,0.09606472,0.010937049,-0.033360586,0.059201777,0.09077196,-0.031548243,0.036759317,0.025950404,0.15045384,0.09395334,0.056863874,0.06840698,-0.014810374,0.023633618,0.090685874,-0.027374007,0.070901655,0.03892917,0.07703491,0.04572352,0.11113285,0.033643223,0.0834878,-0.033800527,0.1163704,-0.010032952,0.09219005,-0.06514189,-0.0041069575
248,0.07166563,-0.03829033,-0.10186795,-0.03688938,0.033310715,0.029570341,0.22333936,0.008001825,0.03043662,0.0005430095,-0.0041131144,-0.046109207,0.020452023,0.062367387,0.019770589,0.014948103,0.059972975,0.06907164,-0.030249882,0.06013128,0.08507903,0.02658245,0.05354658,0.07449803,0.030281004,-0.04807334,0.17821825,0.01519138,0.047642343,-0.023987642,0.04328976,-0.17459582,0.016045056,-0.0014447131,0.1504996
249,0.054949872,-0.0060576415,0.001750309,-0.06029211,0.049086638,0.015268387,0.05463374,0.029528499,-0.06686717,0.05033766,0.10543907,-0.10747684,0.044750404,-0.024385683,0.01918016,0.05657982,0.03711398,0.033802047,-0.016815642,-0.005665398,0.13138433,0.020408427,0.01085444,0.04683153,0.0007528515,0.028531728,0.17217675,0.11463536,0.12306314,0.006327543,0.13524838,-0.047683783,0.0709954,-0.100674056,0.074159615
250,0.09088488,-0.03891199,-0.016370852,-0.08606819,0.02617605,0.013425861,0.036670685,0.014836253,0.03139949,0.051813725,-0.036262747,0.0140581895,0.12921037,0.050277345,0.008255747,0.050584525,0.01885701,0.04594684,0.037700683,-0.039601848,0.042673025,0.02073087,0.0384603,0.07799221,0.0667331,-0.032765288,0.06846781,-0.0073962463,-0.032783814,-0.014097022,0.121618524,-0.062827826,0.07999698,0.033070512,0.012696443
251,-0.0034283476,0.055616334,0.00766154,-0.06899864,0.13609299,0.045748986,0.08055745,-0.0060082492,0.0036665462,0.026251225,0.06634839,-0.018220108,0.014975471,0.012542786,0.078264475,0.009290024,0.015378395,0.0467706,0.01410576,0.003226716,0.080137834,0.07792621,0.14861332,0.056632802,0.13181359,0.003201928,-0.0042929705,-0.00048902025,0.039281096,-0.011936948,0.008879839,0.00786669,0.05571305,0.043005694,-0.047720276
252,-0.00016422491,0.041097973,-0.054652624,-0.014247404,0.12616472,0.038703553,0.15974694,0.0076516327,0.13309944,0.0663982,0.021834321,0.042009577,0.038755182,0.0073998407,-0.0150936805,0.040920854,0.0347354,0.13259982,-0.026919937,0.023283903,0.16302173,-0.030391946,0.060286865,0.1364523,0.023017231,0.040379338,0.30434912,-0.042061105,0.0710954,0.008575413,0.03198355,-0.008717883,0.07480973,0.031751536,-0.021657035
253,-0.020898232,0.026496317,-0.05803981,-0.005222913,0.14099574,0.019463433,0.045505814,-0.010294376,0.0948819,0.14795975,0.1293241,-0.07214405,0.073854834,-0.1361548,-0.00980052,0.030215114,0.031121926,0.1520943,0.027968328,0.01940322,0.11729382,0.04436688,0.16456544,0.0485103,0.06658978,0.060005788,0.14014986,-0.03965152,0.036581784,-0.0009728691,0.055629328,0.08970612,-0.0022998827,0.0061915843,0.008140143
254,-0.018388731,0.017081698,-0.029213134,0.1085099,0.08834086,0.02980847,0.10933967,0.0049635572,0.087439574,0.08777234,0.057200182,-0.016096605,0.08392988,-0.049073968,0.1122197,0.044219494,0.055898674,0.10094885,0.02736711,-0.026372883,0.13829651,-0.022906847,0.08995655,0.06753914,0.07411934,0.055024326,0.106333256,-0.0583971,0.0813594,0.024557183,0.10320342,0.026968727,0.062722206,-0.028279236,-0.022935446
255,-0.020490702,0.046604082,-0.093723625,0.10717634,0.038714863,0.022243094,0.2196128,0.00092039444,0.055884592,0.038153097,0.034334544,-0.0505832,-0.035308823,0.0075550154,0.06740725,0.14145073,0.05624564,0.27285492,0.068372,0.086498916,0.085255176,0.0046223076,0.23681298,0.022265602,0.098204315,0.017114742,0.16177237,0.0075251795,0.10569268,0.006308832,0.044831704,-0.035835132,0.065827966,0.02587301,0.08274015
256,0.09600998,0.054689467,-0.11996329,0.09199604,0.19701487,0.012361114,0.17359087,0.014660448,0.034969963,0.055406146,0.123291224,-0.10252404,0.07657888,-0.05885725,-0.028285284,0.10109914,0.122383155,0.09261814,0.10600619,-0.018710183,0.21645573,0.03133719,-0.020999955,0.054904394,0.06014423,0.08157896,0.21061607,-0.049487162,0.12583578,-0.056302406,0.10231119,-0.021589063,-0.019365575,-0.051306218,0.14475934
257,-0.007153468,0.047628213,-0.005468793,0.03590626,-0.0012896135,0.08183087,0.09090948,0.017439105,0.04438921,0.2702885,0.10593806,-0.082112655,-0.0023412392,0.0017308503,-0.003462365,0.013989746,0.05561204,0.15669441,0.15912336,-0.03202103,0.09645366,-0.03427861,0.040432062,-0.0025135353,0.085657254,0.0010062447,0.17796662,-0.034318257,0.07631652,-0.027326604,0.087752275,-0.090774536,0.0500616,-0.06169159,0.14298154
258,0.11819699,0.05260254,-0.076202735,0.056250326,0.044227973,0.054823525,0.11181113,-0.016907979,-0.021318275,0.13970266,0.07680525,-0.03774675,-0.03191431,-0.039073467,0.078834206,0.0087460885,0.046593,0.1227446,0.037540995,-0.042258903,0.05653121,-0.011419509,0.003694499,-0.10061668,0.13959393,0.049249977,0.13199626,0.101385474,0.04273152,0.06058649,0.14210984,0.039058145,0.026205549,-0.049027488,0.13136843
259,0.09793681,-0.0016053556,-0.10078414,-0.029044487,-0.019921279,0.02875734,0.17401186,0.061624996,0.02589764,-0.0009514233,-0.030495994,-0.018308464,0.067004845,0.021517932,0.10094625,0.10830633,0.065483436,0.04564542,-0.017787868,0.13732465,-0.048990544,0.02214443,0.07059139,-0.008103047,0.11130337,-0.02328062,0.15967645,0.022264306,-0.0052648974,0.081823036,-0.026623504,-0.03751842,-0.030611575,-0.09145327,0.1619809
260,0.012910167,-0.011784889,-0.0709758,-0.071696244,0.008409902,0.040084295,0.15975228,-0.003457399,-0.013994724,-0.005186543,0.08475626,-0.04525593,0.027273078,0.009515922,0.017418087,0.17155239,0.076766536,0.017244775,-0.048104186,0.09053736,0.033287413,0.028493434,0.0035102456,0.007676562,0.00067651574,0.02568572,0.1385972,0.13106602,0.037611462,-0.05246606,0.14458537,-0.09258827,0.044313736,-0.06899296,0.09418158
261,0.082531184,-0.05839628,-0.015184639,-0.050211094,-0.029664159,0.020305408,0.07272028,0.03669875,-0.0450658,-0.0069860555,0.043180592,-0.04219194,0.09437598,-0.0031881481,0.05579346,0.053923737,0.17009567,0.081756,-0.015049956,0.019999214,-0.03920335,0.059012033,0.16458888,0.008397244,0.01965468,0.005088922,0.10604693,0.034032278,-0.03766131,-0.0773494,0.05923433,-0.084833644,0.09299327,-0.08609857,0.061788056
262,0.020388607,-0.04770353,-0.06084097,-0.017732851,0.027946295,0.03458375,0.099277794,-0.0090176985,0.027478442,0.014216699,0.0067992937,0.026795756,0.079909176,0.20811576,0.048468113,0.04655721,0.042531036,0.047157165,0.001981005,0.001397443,0.061179396,0.08562526,0.041477587,0.20481205,0.033081606,-0.06739325,0.08738281,0.17803901,0.04844533,-0.028610542,0.082126044,-0.13823652,0.022833817,-0.078584224,0.033070978
263,0.09060998,-0.02245099,-0.028923957,-0.018279694,0.066134796,0.018081663,0.097826436,0.049537085,0.01660198,-0.0009150839,0.058632746,0.16014172,0.13227479,-0.050988443,0.01972517,0.124724746,0.024182007,0.0951929,-0.0055018594,0.005676234,0.0816037,-0.0037422841,0.040122285,0.09950553,0.011188585,0.015785638,0.07849888,0.0005986646,0.025582053,0.0018069316,0.1166016,-0.07262579,0.07724281,0.08273312,-0.012657043
264,0.079747416,0.07516278,-0.051981267,0.011101097,0.19058895,0.023641665,0.06045256,-0.01988785,0.05387724,0.057478074,0.02962247,-0.04033136,-0.00028439856,-0.048929226,0.057396792,0.04094097,0.02966784,0.09297508,0.0716393,0.050549917,0.11181448,0.026184708,0.030308407,0.10064358,0.0019074797,0.02588657,0.06736825,0.014956467,0.046242513,-0.050020773,-0.04336365,0.049155466,0.08655839,-0.0023408215,0.05305226
265,0.013232732,0.034907896,0.111383736,-0.013896261,0.104973264,0.04137344,0.08810897,0.057277836,0.11263692,0.14636263,0.08698267,-0.0037632268,0.029879745,0.022642124,-0.04442292,0.0034072641,0.13900831,0.1341826,0.012337422,-0.02322019,0.0909183,0.010566635,0.099979654,-0.0031495853,0.035057526,-0.0076047275,0.046948,-0.033544652,0.04585734,0.0146188205,0.11951718,-0.10219299,-0.026978519,-0.02490525,0.05252977
266,-0.0025740732,-0.0059924317,-0.039509907,-0.016663594,0.13434519,0.024417568,0.028133525,-0.0048596375,-0.034170177,0.1898731,0.04474137,-0.037327576,-0.0048557585,0.07290306,0.03839984,0.023596626,0.050426945,0.05850038,0.02692759,-0.052039176,0.2814018,-0.037155643,-0.014129242,0.11913318,0.07559638,-0.06441126,0.098241016,0.07408649,0.055368185,0.048598845,0.10143702,0.2117136,0.117054954,0.027436614,-0.04407457
267,0.051798213,0.05115913,-0.042840492,0.007181557,0.119595215,0.020176811,0.11330484,0.04183904,0.20740032,0.10635597,-0.04309401,0.14120737,0.021201625,-0.025116416,0.025269475,0.05774319,0.10552289,0.13366637,0.03053546,-0.030373551,0.11850632,0.04390434,0.10186018,0.0011233324,0.2240353,0.09242257,0.06827072,-0.08960447,-0.026465751,0.0417401,-0.02441962,-0.006714086,0.010246661,0.037080012,0.08571167
268,-0.008423023,0.06613238,-0.03434801,0.10485441,0.11938392,0.1371538,0.17983744,-0.034371614,0.024352547,0.050350685,0.089733,-0.055950664,0.027666073,-0.0578577,0.019842613,0.03822018,0.048328742,0.09610173,-0.031304188,0.101789795,0.1179787,0.12043344,0.062043577,-0.00017879924,0.06352017,0.029033016,0.092512034,-0.013324224,0.13196012,-0.0021139227,-0.039933853,0.044745356,-0.021334687,-0.07352012,-0.025768384
269,0.098656766,-0.025771337,0.0043158606,0.05990445,-0.033260465,0.10396954,0.16040336,0.017802358,0.108603485,0.09444232,0.06999103,-0.085705966,0.05355994,-0.02831889,-0.034269102,0.07501764,0.049402114,0.055887707,0.047520757,-0.0039404538,0.18410373,-0.058569174,0.01870937,0.2242364,0.08364309,0.043417484,0.19441028,-0.023940407,0.096928306,-0.00570329,0.094637826,-0.0053869206,0.036069207,0.015701307,0.091747604
270,-0.002335147,0.032552466,-0.0042484533,0.013624731,0.17524208,0.22102274,0.10980064,-0.005528922,0.09797559,0.073502555,0.057557322,-0.07634961,-0.03787594,0.024387859,0.0025423253,0.017165177,0.052904293,0.022201493,-0.015081135,-0.086428404,0.07488397,0.0023404825,0.106921345,-0.008574694,0.050820194,0.016235752,0.17874762,-0.02865038,0.017671276,0.009273604,0.14881259,0.0396384,0.08736139,-0.043217756,0.054281704
271,0.018739447,-0.027826682,0.08321473,0.01149403,0.0069215633,0.11834927,0.124129206,-0.0043845973,0.046525374,0.08189384,0.028865306,0.048461713,-0.01289806,-0.055008247,0.109925695,0.04050219,0.03310976,0.09820908,0.0142684085,-0.0011822851,0.081784256,-0.07586489,0.016361898,0.044728864,0.10880452,0.04191253,0.10182942,-0.0007591918,0.021741629,0.010409054,0.0018529256,0.05048855,0.037360247,-0.052371025,-0.022884844
272,0.009656334,0.03435214,-0.10113203,-0.0038435273,0.09450011,0.13026826,0.19099881,0.0058513153,0.03379559,-0.04323038,0.08277656,-0.015435912,-0.024036448,-0.04857624,-0.0011938382,0.02033338,0.08590011,0.042438522,-0.0018596777,0.040186737,0.024453726,-0.030346364,0.03891605,0.023862101,0.043229654,-0.04632309,0.16652557,0.020740692,0.07390173,0.00263232,0.025434915,0.025564166,-0.07176288,0.0054943804,0.109504916
273,0.029803757,0.005600341,0.0015330464,-0.0048682564,-0.0066467565,0.091052845,0.10827841,0.097318515,0.044666737,0.0847145,0.038309883,-0.0724333,0.009398457,-0.0043467507,-0.008937673,0.080461696,0.029012905,0.086205654,0.03792825,0.0109737115,0.048113532,-0.10541754,0.02391488,-0.036674567,-0.0024248213,0.108176105,0.15638113,0.03539677,-0.014801212,-0.0122205885,0.010134475,0.051117826,0.015212403,-0.08203682,0.06851624
274,0.028470654,-0.016745996,0.08196692,-0.0047630314,0.00039190473,0.05823523,0.03733622,-0.020098593,0.099102035,-0.01884127,0.028656714,-0.053075753,-0.029568445,0.043236423,0.019340139,0.0035626167,0.019317979,0.065509066,0.059026547,-0.018534621,-0.083540365,0.018537242,0.07105935,-0.048460737,0.04452802,-0.02915049,0.06180114,0.04407514,-0.043115575,-0.016197613,0.04453934,-0.032685608,-0.054588757,-0.07347143,0.23652492
275,0.04401334,-0.0047476725,-0.018160846,0.107967205,0.09362592,0.049246125,0.09496143,0.13655978,-0.040168982,0.012071572,0.11254421,-0.01821302,0.07999488,0.0219591,0.14515424,0.059072286,0.17308179,0.09089057,0.0042884615,-0.0063770358,0.07347859,-0.04213655,0.11152162,0.03634728,0.018244114,-0.060961608,0.050956108,0.24782215,0.047140136,-0.0025526257,0.095415115,0.045688644,0.007012972,-0.14395091,-0.0003929492
276,0.14147116,-0.047684938,-0.117999926,0.00015560072,-0.032671943,0.032573055,0.23471904,0.023927111,0.043160632,-0.0033616473,-0.023272393,-0.047077555,0.10424164,0.12672931,0.04528793,0.17173548,0.08893849,0.12714696,0.03638289,0.047947515,0.1833202,-0.034819897,0.018375948,0.10867442,0.009984863,-0.07153576,0.2264655,0.11678623,-0.079416975,-0.017471198,0.037881266,-0.13878338,-0.022550821,-0.020166583,0.12966205
277,0.058477134,0.02115563,-0.07247661,-0.060719807,0.08435786,0.022962507,0.09954117,0.026509412,-0.03860131,0.016020305,0.08519441,-0.104624994,0.058751855,-0.0036305285,0.059644677,0.07881965,0.051567722,0.06887656,-0.0029539715,-0.01730573,0.09062635,0.007325015,0.020325564,0.013305552,0.06551872,-0.0133617995,0.11172122,-0.035938285,-0.022972494,-0.08654082,0.11957746,-0.08204585,0.08155435,-0.15082403,0.08062048
278,-0.010311368,-0.017084468,-0.045410745,-0.077375874,-0.040218797,0.029980855,0.10665468,0.0028185248,-0.023095831,-0.033186357,-0.009862218,-0.046727207,-0.014144637,0.038959958,0.0740512,-0.02181617,0.06457724,0.09047381,-0.006256692,0.03906659,0.07985975,0.11341626,0.07046111,0.1043355,0.16503283,-0.057476092,0.096505195,0.07868168,0.054050848,-0.03422561,0.1772635,-0.2154526,0.157442,-0.09626875,0.13498461
279,0.040558122,0.080675974,-0.08226022,-0.024993867,0.04358913,0.017096533,0.17305146,0.01897098,0.025029592,-0.07443252,0.008244117,-0.04816566,0.12630546,-0.018201888,0.09131493,0.08030946,0.17691311,0.04159578,-0.0063410196,0.024337113,0.11785889,0.08456996,-2.9802322e-05,0.14373888,-0.0063565606,-0.004323463,0.094428524,0.015728861,0.08037502,0.002612425,0.16297531,-0.13864528,0.096723974,-0.06464224,0.015040763
280,0.17374235,-0.03471557,-0.066158116,-0.041188817,0.07836585,0.020262117,0.13243419,0.018221106,0.04318984,0.02302487,0.09376527,-0.086086474,0.055421732,0.0067474735,0.22487196,0.07032284,0.16582003,0.09270273,0.00088177854,0.0858103,0.07931241,0.07099763,0.15638699,0.065539286,-0.03335842,0.0077590724,0.11669614,0.18369675,0.07553372,-0.056977436,0.12219376,-0.1320964,0.067860164,-0.0018204004,0.07649253
281,0.11239314,0.0042095147,-0.14802508,-0.1074226,0.09931463,0.050861124,0.18022095,0.09436141,-0.048940774,0.05003576,0.067514084,-0.05928185,0.20814976,0.11954501,0.028352028,0.098210275,0.13646016,0.07119794,-0.007872169,-0.014404001,0.09303148,0.082765594,0.04347612,0.20355028,0.019206505,0.008864284,0.11129656,0.07495196,0.023108458,-0.018916987,0.13175222,-0.20684989,0.14218514,-0.055581942,0.031630043
282,0.039965283,-0.024352767,-0.010673873,-0.06868678,0.09068952,0.031726547,0.07789961,-0.002090335,0.0035790887,0.033476926,-0.024560537,-0.09007023,0.08104253,0.078358546,0.060325313,0.09373972,0.026073834,0.12257685,-0.009677719,-0.01125522,0.059433494,0.0074955868,0.10206449,0.15733232,0.044619016,0.040676765,0.16914229,0.035677765,0.029178342,-0.02915894,0.182489,-0.17515752,0.13116343,-0.0013544708,0.03479372
283,0.03314217,0.0044845194,-0.08051158,-0.055800278,0.18756638,0.18599531,0.10774381,0.022811012,-0.02107458,0.031204395,0.055545326,-0.038772836,0.05955502,0.060942814,0.09248155,0.032582358,0.07774935,0.06863279,0.03124518,-0.02501532,0.02134106,0.061461702,0.02517241,0.14241469,0.13930465,0.038836025,0.10443138,0.05405561,0.057049654,0.0067893527,0.20404115,-0.06437992,0.04817703,-0.012800088,0.019119633
284,0.06440311,0.014618028,-0.056217145,-0.019003486,0.12297088,0.12911865,0.20624724,0.04039408,0.04267064,0.071581334,-0.021279683,-0.049123228,0.08037062,0.010236754,0.07485364,0.059584614,0.078036204,0.14430128,-0.0066413097,0.009427612,-0.013808247,-0.13510093,0.045007538,0.06245598,0.016241765,0.09821133,0.26254067,0.10915981,0.05950889,0.013095664,0.055565804,-0.047275938,0.010362182,0.030266188,0.07175672
285,0.10793431,0.030629149,0.080863535,-0.026121657,0.12698178,0.10067175,0.13268217,0.13944837,0.03480795,0.090676524,0.12246017,-0.060037054,0.008205207,-0.03228809,-0.001946646,0.08446938,0.092287704,0.12759279,0.08410621,0.072065845,-0.108184114,0.045152806,0.037874375,-0.034575313,0.038077846,0.04478275,0.25577223,0.09439134,-0.06542532,-0.00020755082,0.106733344,0.034841232,-0.113293566,-0.04328849,0.19416796
286,0.04797849,0.022459958,-0.047882073,0.003079094,0.12288253,0.053802952,0.08191833,-0.02132263,0.04022471,0.0325636,0.06469883,-0.033234205,0.09602235,0.027809307,0.14538556,0.10493834,0.03179844,0.16467467,-0.011055164,-0.042902723,-0.10160644,-0.1122138,0.18437211,0.0103510395,0.07286635,-0.08715548,0.106392935,0.17263345,0.006854227,0.009079048,0.026701191,0.08164426,0.027241476,-0.19165011,0.09998129
287,0.3245634,0.008546762,-0.13391396,-0.07303247,0.05760713,0.13178992,0.20153435,0.24514887,0.1117007,-0.04007836,-0.001192757,-0.025910594,0.065523386,0.0051860325,0.032005027,0.16030085,0.2549995,0.13793609,0.016512828,0.05412727,-0.011468444,-0.04073702,0.10504301,0.10398571,0.016313082,-0.08242252,0.13507919,0.17735562,-0.059482493,-0.034947887,0.059609886,-0.165974,-0.12991557,-0.06736188,0.096807405
288,0.19508293,0.1436334,-0.07180585,-0.21120015,0.20356002,0.075707406,0.10121114,-0.050393093,-0.023764383,-0.023858966,0.08887485,-0.08732247,0.1008233,0.2587786,0.07610197,0.070289955,0.047895234,0.03983078,0.003809899,0.015849622,0.11445907,-0.102663465,0.12126238,0.15164927,-0.0070824726,-0.089681804,0.020755429,0.2903467,-0.057125833,-0.07038498,0.13336828,-0.18381427,0.024864882,-0.12679668,0.018579302
289,0.16473858,-0.061486945,0.0060528256,-0.23386091,0.11778778,0.11394843,0.08246124,0.10178054,0.056029815,0.02812457,-0.0037056608,-0.037632603,0.0948574,0.10677274,0.13990751,0.09686526,0.04021769,0.13829963,0.0073277354,0.17911753,0.010862613,-0.071517885,0.19016138,0.16211703,-0.002418653,-0.1055463,0.05033945,0.029350776,-0.16583359,-0.041083556,0.15166758,-0.21261252,0.10503381,-0.08464665,-0.06881037
290,0.02566797,-0.037784096,-0.13533588,-0.2038854,0.2506181,0.06002965,0.18157576,-0.029193617,-0.04982966,-0.076075524,0.12220725,0.11151573,-0.016840091,0.13625571,0.16735698,-0.0077806753,0.071939744,0.042159148,-0.060855556,-0.03308295,0.042076875,0.0327062,0.08815101,0.14076485,0.0726309,-0.09747941,-0.02554838,0.0786164,0.082720704,-0.0113078,0.16800566,-0.19101487,0.099257074,-0.04903216,-0.088431634
291,0.06343366,-0.0016640946,-0.08279979,-0.14188367,0.18687603,0.05028613,0.2284035,0.034319714,-0.043043435,0.09742635,-0.009831544,-0.09013023,0.07001634,-0.020796793,0.14909215,0.10764462,0.07437849,0.14177953,0.032273844,0.117237724,0.08936414,-0.04356512,0.15177512,0.11764501,-0.02998314,0.062898934,0.16907616,0.0039946884,0.043246686,0.07990966,0.102741405,-0.16893406,0.17803434,0.010278211,0.0013166366
292,0.01553572,0.029121527,-0.042379856,-0.06878023,0.18114491,0.03432299,0.145127,-0.01615289,-0.024891531,0.13602075,0.056712694,-0.090436116,-0.019133225,0.012468976,0.042652164,0.10244372,0.07306797,0.10007814,0.0048289765,-0.061740883,0.20373294,0.030297305,0.055780724,0.066324234,0.062286485,0.031477973,0.13360679,-0.01154362,0.05602636,0.009064717,0.18083577,-0.10534451,0.0461529,-0.027477136,0.11344447
293,-0.0018705803,-0.0005952623,-0.05476205,-0.04581694,0.13664334,0.028936025,0.19658437,0.01148446,-0.0015789107,0.08686493,-0.0120496005,-0.068849206,0.01837426,0.017746665,0.06388449,0.06924833,0.052779026,0.106598616,-0.011252472,-0.039553884,0.10599662,0.081869856,0.018790567,0.11620538,0.06809344,0.031371273,0.10609601,-0.031369362,0.12770778,-0.014635108,0.1074402,0.119443096,0.09718859,-0.06913574,0.10958575
294,-0.0062592104,-0.03980008,-0.084844746,-0.01673578,0.060533136,0.026917819,0.14132586,-0.0135537535,0.13090524,0.09813154,0.00972442,-0.09268356,0.06607346,0.002201207,1.934357e-05,0.058113504,0.072595805,0.07035127,0.021284008,0.09290735,0.1413277,0.012845965,0.07342905,0.2963879,0.043439697,0.009581153,0.118732855,-0.023482807,0.10202913,-0.00358578,0.03976326,-0.11065423,-0.07916145,-0.020601662,0.075405404
295,-0.009730244,0.0056106267,-0.0005526915,0.0836356,0.13791785,0.0135100065,0.10120447,0.022538304,0.12266591,0.07098934,0.15675679,-0.016135275,0.013173816,0.0013007335,0.0014140625,0.035496578,0.04564281,0.073354736,0.09259014,-0.10078687,0.13552764,0.0041991007,0.048674703,0.030256027,0.052936528,0.04606567,0.10648593,-0.048421133,0.087272495,0.059067413,0.19827665,0.009597579,0.06718822,-0.018948771,-0.03933716
296,0.008055398,0.036829017,-0.032577954,0.098089516,0.04538998,0.05739906,0.086784616,-0.0013301894,0.043736346,0.13177897,0.014531732,-0.009718113,-0.013850232,-0.009378709,0.29748043,0.062615134,0.029991128,0.11916279,0.02864006,-0.0038170042,0.15101811,-0.024477972,-0.026657438,0.018609311,0.04446272,0.011476146,0.17919599,-0.041476317,0.057034083,0.034744587,0.0067950604,0.02544517,0.09932651,0.09316971,0.015907088
297,-0.015564065,0.12977731,-0.19140266,0.07761348,0.094214424,0.030479992,0.2967223,0.07178487,0.04590971,0.00523551,0.074221335,-0.04252304,-0.03152333,-0.055775307,-0.024917506,0.051380903,0.13635051,0.061980125,0.084160835,0.031258274,0.08850631,0.013125194,0.107545614,-0.026969887,0.084247716,0.07715778,0.32922414,-0.089920945,0.122969575,0.020015249,0.07626952,0.055895887,0.007928446,0.002627201,0.16475011
298,-0.029647984,0.0556072,-0.010893486,0.18372846,-0.08568918,0.01664141,0.04655083,-0.047054015,0.10749604,0.12011598,0.055187646,-0.14137578,-0.037275296,-0.106012486,-0.02317817,0.14018889,0.045905225,0.14323348,0.040249087,0.032014832,0.21853894,-0.03565656,0.13580847,-0.09474097,0.009537013,0.1147396,0.22515014,-0.01830621,0.2695526,-0.023511533,-0.033228844,-0.006532193,0.012891632,-0.01637049,0.14898187
299,-0.00910788,0.17123803,-0.041288972,0.11971463,-0.023085674,0.03848636,0.046052456,0.019403778,0.022475775,0.10635822,0.07290452,-0.02070139,-0.012202839,-0.06593326,-0.14933237,0.015090242,0.031229572,0.01385211,0.10030668,-0.049298882,0.22012234,0.22302452,-0.05567911,-0.015992103,0.060060956,0.09060127,0.11777295,0.061911255,0.055322595,-0.03978973,0.2319355,0.040005818,0.038392965,0.04451026,0.05057113
300,0.032635465,0.098262526,0.068796866,0.121604055,-0.028987523,0.022327371,0.057780556,0.012578584,0.097625874,0.08391359,-0.010572055,0.013106726,0.14826864,0.027712464,0.19519795,0.11758488,-0.010891732,0.1388647,0.10061798,-0.018080864,0.091748886,-0.009585489,0.039600912,-0.016066883,0.06436407,0.058719292,0.07237787,-0.09216173,0.05280968,0.094687104,-0.067089215,0.07865931,0.12088556,0.008655297,-0.020571085
