,x0,x1,x2,x3,x4,x5,x6,x7,e0,e1,e2,e3,e4,e5,e6,e7
85,0.019461244,0.00969613,0.5427305,0.45994946,0.6444349,1.1915803,2.4189801,0.6533072,0.019461244,0.008431551,0.0010048618,0.029277364,0.10334158,0.026421703,0.02038352,0.0012658176
86,0.03287428,0.021420017,0.61190486,0.36338493,0.60762656,1.1223086,2.4480681,0.63683313,0.03287428,0.011689394,0.0015188107,0.022152644,0.0021057515,6.107934e-05,0.049205307,0.002553807
87,0.0038895088,0.019934976,0.5858463,0.37812242,0.5793944,1.1633784,2.4716244,0.66027546,0.0038895088,0.0034978369,3.627387e-05,0.032558713,0.001802987,0.07957103,0.07667007,0.044844646
88,0.035461765,0.005512792,0.6074197,0.35194644,0.58513796,1.0826796,2.4278321,0.72574127,0.035461765,0.0035680376,0.0228134,0.009896469,0.0015039876,2.732574e-06,0.027710475,0.10281417
89,0.0020070975,0.06876238,0.56803834,0.39187446,0.56032604,1.137187,2.357366,0.6811416,0.0020070975,0.051031493,0.000102230544,0.008516537,0.0012553126,0.010533152,0.0058311294,0.029870167
90,7.758724e-06,0.036914665,0.57387275,0.38289002,0.5736233,1.1040554,2.3220599,0.66893446,7.758724e-06,0.035911117,0.0037739058,0.0069344677,0.004026224,0.010545263,0.010601389,0.043063372
91,0.00013693706,0.00087549316,0.58502096,0.36358595,0.5738894,1.1301333,2.343606,0.63027203,0.00013693706,0.0008716138,0.032987416,0.010657499,0.021857787,0.056374397,0.05680028,0.019787071
92,0.001968276,0.10396797,0.6068807,0.4000747,0.5665501,1.1257756,2.3966568,0.61759824,0.001968276,0.1038995,0.041711412,0.08443245,0.0014149825,0.08330624,0.08033215,0.019860419
93,0.008489909,0.057674613,0.67798924,0.38230494,0.5736236,1.0702753,2.42483,0.61997837,0.008489909,0.056690473,0.11362521,0.020537699,0.009751677,0.015381593,0.07689853,0.028751167
94,0.016005885,0.05973906,0.5494048,0.34307563,0.54283774,1.058571,2.3890817,0.5869283,0.016005885,0.055494107,0.007899729,4.174638e-06,0.003455108,0.020542927,0.015722478,0.0051253214
95,0.0061576483,0.011569348,0.5762074,0.35572875,0.551545,1.0234988,2.2931898,0.57628703,0.0061576483,0.0035664055,0.034917474,0.024392143,0.014256615,0.024303239,0.023242144,0.010177201
96,3.52305e-05,0.004581197,0.5543805,0.29830688,0.51684827,0.9894618,2.238297,0.55804586,3.52305e-05,0.0015023729,0.03801287,0.0012998566,0.0020200587,0.019628191,0.016076466,0.010948849
97,0.0005625887,0.0117976405,0.49483943,0.32319134,0.5144974,0.9279749,2.1579664,0.52648807,0.0005625887,0.011780025,8.210545e-05,0.041860178,0.01974888,0.002487934,0.008472683,8.20508e-05
98,0.007448077,0.0419109,0.5388437,0.2694942,0.46465817,0.9022589,2.0845182,0.5059282,0.007448077,0.04162961,0.074434295,7.007594e-05,0.0003894385,0.014919674,0.03687936,0.010409205
99,0.027006576,0.007898051,0.46473107,0.29276836,0.47423467,0.8656074,2.0006044,0.48381847,0.027006576,0.0041740127,0.008015579,0.015124759,0.0193812,0.014065615,0.0054649455,0.0015656083
100,0.00093914167,0.013999796,0.52116805,0.27864268,0.45202148,0.89710605,1.9068213,0.4799799,0.00093914167,0.000496508,0.06810943,0.019281112,0.0057145106,0.06524519,0.0042324406,0.008165538
101,0.122844934,0.0025642873,0.47890157,0.2570342,0.45920914,0.8144818,1.9140648,0.6159913,0.122844934,0.0020947165,0.029644188,0.009574795,0.0101865465,0.00024016296,0.025506422,0.15125525
102,0.0010596208,0.06204569,0.5594053,0.3796004,0.5218612,0.95924896,1.8363627,0.65777457,0.0010596208,0.0006232213,0.060030755,0.008900175,0.05319782,0.001966953,0.0030340883,0.084736
103,0.17720217,0.0017906644,0.48400533,0.3816371,0.49025923,1.0148183,1.9585668,0.65078896,0.17720217,0.001260854,0.0035861477,0.021197174,0.010104949,0.00470336,0.020127697,0.08155968
104,0.0017925272,0.09789284,0.6419061,0.4232054,0.7200886,1.0933844,1.9828364,0.6724697,0.0017925272,0.009291762,0.0015953432,0.008314533,0.12407838,0.017409714,0.009011578,0.0047694985
105,0.029162314,0.02084049,0.5542536,0.38664582,0.5533924,1.1763867,2.226694,0.7088766,0.029162314,0.019944226,0.0062170317,0.000568314,0.005803963,0.013274524,0.007586524,0.09839941
106,0.053300075,0.02069224,0.6202523,0.38488692,0.6200662,1.1923596,2.2834954,0.672022,0.053300075,0.0061110836,0.01018721,0.0054471963,0.017291706,0.07011798,0.028132007,0.0089059
107,0.020964926,0.027691599,0.6363329,0.3944494,0.6431158,1.1509315,2.3583293,0.6907299,0.020964926,0.0010415608,0.00017809699,0.021442257,0.020286025,0.006968865,0.00024248104,0.029979065
108,0.036481693,0.010485407,0.5929139,0.37044448,0.5869153,1.1537005,2.4217262,0.6613019,0.036481693,2.9437902e-06,0.0017244593,0.0007512452,0.0009670767,0.0089568915,0.027371416,0.017721592
109,0.12376039,0.079530425,0.6843322,0.4560727,0.6026671,1.1086261,2.3974676,0.6495082,0.12376039,0.06128958,0.080120675,0.1019382,0.0075760013,0.00990474,0.019839685,0.012191225
110,0.014336432,0.12201302,0.698778,0.4391769,0.63159233,1.1510152,2.43023,0.6638365,0.014336432,0.06013282,0.0516446,0.01277738,0.015399087,0.0036310663,0.033683635,4.564503e-05
111,0.006673379,0.045288723,0.60986775,0.4362162,0.61046404,1.1491897,2.455969,0.63228875,0.006673379,0.03812051,0.023607867,0.03612324,0.027788198,0.010090924,0.00016140036,0.0054485365
112,0.001035198,0.023773894,0.63963217,0.35055912,0.5894399,1.0819805,2.4385638,0.6378736,0.001035198,0.020437205,0.060032286,0.008433694,0.011508401,0.0005755008,0.025818389,0.031095074
113,0.006163543,0.029192673,0.5592081,0.34105211,0.54232025,1.0811682,2.6407485,0.5910672,0.006163543,0.028675074,0.01744148,0.00971078,0.00081239984,0.031086855,0.26594013,0.0011176958
114,0.0028554944,0.004915822,0.5786995,0.3931117,0.54395384,1.051158,2.4150743,0.56891215,0.0028554944,0.0018340503,0.033492755,0.07989998,0.00028795673,0.056025457,0.003351676,4.6854975e-06
115,0.01759049,0.0017835032,0.528057,0.30259418,0.5281762,0.9655831,2.3063946,0.57261455,0.01759049,0.00035575597,0.0003363287,0.014252467,0.001169455,0.0014758763,0.011951633,0.02394119
116,7.643573e-05,0.05796437,0.4968538,0.33931392,0.49898463,1.0086241,2.1721597,0.5954708,7.643573e-05,0.049169127,0.0008694049,0.043319657,0.007397864,0.0644382,0.008054221,0.05897247
117,0.017654696,0.00064976217,0.50569797,0.37723663,0.5070397,1.0094365,2.0922768,0.5522811,0.017654696,0.0006115443,0.0013285975,0.05048083,0.0026894915,0.046655726,0.0039656376,0.0023514335
118,0.011609485,0.0399717,0.5264432,0.4290255,0.51579005,0.93762153,2.0574234,0.55221176,0.011609485,0.031144353,0.008483962,0.14373273,0.0022444671,0.008541954,0.00019784886,0.014884784
119,5.8024627e-05,0.011238094,0.52998394,0.32163996,0.47461918,0.9353211,2.0337694,0.5923413,5.8024627e-05,0.0054333517,0.05246607,0.019743469,3.6509498e-06,0.013064223,0.015130318,0.076025315
120,0.04995623,0.025657028,0.4707004,0.30244273,0.46957108,0.9183798,2.0430257,0.53014946,0.04995623,0.025628015,0.0029963572,0.0006240169,0.0018815374,0.00014544962,0.056179028,0.000119559
121,0.017553564,0.030172372,0.4972201,0.3036808,0.57735336,0.9101144,1.9594619,0.5285104,0.017553564,0.0051942575,0.00056306325,0.0007994573,0.09318534,0.016729461,0.008623371,0.008862631
122,0.0036360824,0.009678743,0.4682515,0.35736698,0.50464207,0.94828916,1.9720854,0.5341949,0.0036360824,0.0009019606,2.9120594e-05,0.069248825,0.040808093,0.01938119,1.0391623e-05,0.033634324
123,0.0027179879,0.02565251,0.586181,0.39268625,0.4759649,0.9029468,1.9593898,0.55948925,0.0027179879,0.023834469,0.10930936,0.118931375,2.2827774e-06,0.008669589,0.012755794,0.05350149
124,0.005460469,0.0023298394,0.45712885,0.34818342,0.45753667,0.89706683,1.9625247,0.5455834,0.005460469,0.0009708456,0.0036169526,0.05425355,0.004704259,0.005958587,0.00028323705,0.038743075
125,0.013406156,0.0045373817,0.4589879,0.29059136,0.46394995,0.95236176,1.8944391,0.5885608,0.013406156,0.001807147,0.0063591306,0.013904479,0.012686321,0.08682649,0.00731061,0.08877217
126,0.07420962,0.027195781,0.4978733,0.31170985,0.48592713,0.959459,1.8935093,0.53993076,0.07420962,0.020492705,0.011637803,0.008457665,0.0030431796,0.040135544,0.008639803,0.0008568367
127,1.16332085e-05,0.09542881,0.5363525,0.3342048,0.5211242,0.9770547,1.9217905,0.5605778,1.16332085e-05,0.058323998,0.0009657961,0.013536726,0.0042898785,0.045374542,0.00340609,0.013642844
128,0.05333871,0.118186526,0.50018096,0.35750785,0.51319534,0.99756366,1.9960903,0.5919684,0.05333871,0.11818071,0.0116448505,0.029498732,0.024662144,0.048441526,0.017929442,0.06741
129,0.059390772,0.05048637,0.55233663,0.3829518,0.5619666,1.0073304,2.007781,0.60908425,0.059390772,0.023817016,0.013550752,0.0012049725,0.03651543,0.001149567,0.0042656693,0.03703974
130,0.009045092,0.069620654,0.54821086,0.5102353,0.5375307,1.0324692,2.0666022,0.58952075,0.009045092,0.03992527,2.5822383e-06,0.15075466,0.004170111,0.00052311405,0.0018949844,0.0034506049
131,0.00017313333,0.024580684,0.55115616,0.43620083,0.5421944,1.007636,2.175777,0.55870545,0.00017313333,0.020058136,0.028137762,0.10210758,0.02143731,0.01668502,0.083370335,0.001305224
132,0.013810248,0.056615956,0.51185536,0.31483734,0.5422303,0.9533635,2.1384985,0.5486139,0.013810248,0.056529388,0.007907561,0.023107696,0.038325775,0.005096413,0.00011689989,0.017265648
133,0.040316947,0.00800013,0.48707575,0.31493056,0.53811985,0.95566434,2.0746753,0.5385712,0.040316947,0.001095006,3.6286685e-05,0.0054104812,0.05453298,0.013688798,0.0017013908,0.019018225
134,0.008308423,0.09473199,0.5895166,0.30060217,0.49825737,0.94186836,2.0282705,0.55298495,0.008308423,0.07457352,0.081446715,0.0071580377,0.00026672668,0.0078054583,0.0005028399,0.0246248
135,2.0391102e-05,0.006075546,0.4778187,0.3792683,0.5077293,0.9629409,2.0755818,0.51620317,2.0391102e-05,0.001921335,0.00065321045,0.0512556,0.032640874,0.03576916,0.0466254,8.9408706e-05
