,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34
100,0.13719131,0.055696588,-0.056578144,0.14200889,-0.018383436,0.11824352,0.14805917,0.00908691,0.115977556,0.19538389,-0.0018592505,-0.072130136,0.05568818,-0.11771298,0.005950148,0.043190848,0.04808461,0.21591339,0.08866644,0.045055043,0.041382343,-0.1399936,0.02698828,-0.08717601,0.08932192,0.13493691,0.1806308,-0.10191814,0.083018914,-0.06389898,-0.039370667,0.029541656,0.1323804,-0.033287868,0.14510873,0.14851564,0.0011428858,0.019811349,0.031401597,0.0025160157,0.049011216,0.027478497,0.004085568,0.01124616,0.0026180618,0.0015045675,0.00010027931,0.06929285,0.00017375551,0.008706848,0.0060012615,0.009889864,0.012992687,0.032691367,0.03614031,0.00056385313,0.022181462,0.020226158,0.020252032,0.009468834,0.0021311895,0.005077092,1.3626191e-05,0.035780173,0.051552758,0.0006428678,3.8087896e-05,0.13259895,0.0012229114,0.017976813
101,-0.05095777,0.033773094,-0.010986246,0.025126342,0.033506155,0.06885027,0.13385327,-0.029932233,0.13900717,0.026016558,0.08848057,-7.174164e-05,-0.091488846,0.027766876,-0.037663527,-0.045907684,0.055494066,0.08857138,0.032885928,-0.0024470761,-0.026368398,0.057484254,0.014299195,-0.122321725,0.10423078,-0.0055375732,0.12277453,0.040222056,0.088254996,0.06502382,0.100382164,-0.07056735,-0.19573388,-0.06463201,0.19736114,1.2988702e-06,0.0060838107,0.09994552,0.008872912,0.0152748665,0.009728513,0.0011904653,9.075736e-05,0.13997605,0.0036721919,0.007964266,0.073957846,0.029467024,0.008878104,0.023531264,0.009504948,2.8180546e-05,0.070107326,3.3666336e-05,0.019517817,0.020834614,0.02772842,1.3285194e-05,0.013454718,0.006538829,0.021852063,0.024652151,0.008395666,0.05182684,0.03777327,0.022128752,0.022268832,0.008694319,0.0029628698,0.0032100368
102,0.020257253,-0.011464364,-0.020405225,0.056907203,-0.07283729,0.05281412,0.06387138,0.046216458,-0.053114496,0.06208536,0.069424555,-0.01724996,0.05121955,-0.10054621,0.14589545,0.17662114,0.026212666,0.11895171,0.02501358,0.04855053,0.013583437,-0.112309724,-0.021755707,-0.024994493,0.015344305,0.016011424,0.19182672,0.057585612,0.057726797,0.03196576,0.03726413,0.13915958,0.043269377,-0.086617984,0.012370862,0.00014622524,0.004408679,0.0050487,0.026801672,0.0008680389,0.018388981,0.0006482305,0.021194825,0.026443487,0.02578312,0.0011445121,0.049676675,0.0023663954,0.0012501761,0.13983187,0.08621935,0.013485703,0.048540976,0.009907405,0.004602441,0.0011944324,0.0024403513,0.053300265,0.060000584,0.0023360264,0.00014285614,0.04499696,0.01598238,0.036368735,0.0025077786,2.5213199e-06,0.008580805,2.603165e-06,0.023518553,0.0023958313
103,0.03524073,-0.00935458,-0.12735213,0.0045565297,-0.0095148925,0.0505324,0.18440223,-0.006981747,0.054851644,-0.029791486,0.025193634,-0.008753873,-0.02676407,-0.048633624,-0.007905705,0.033541724,0.10699195,0.053749915,0.06422507,0.0529515,-0.057867922,0.0076578995,0.027028644,-0.078330256,0.031820253,-0.012008214,0.123912856,0.042846233,0.0021418035,-0.07118164,-0.007426084,-0.045208834,-0.11551832,-0.010593621,0.2576147,0.006447921,0.021447621,0.0050714524,0.0016326555,0.006180592,0.02412534,0.02436703,0.001730079,0.0035012863,0.0334748,0.027475616,0.023181818,0.0005979853,0.0054179016,0.0023256277,0.015272029,0.040780153,0.03267693,0.029160734,0.018000044,0.019659517,0.0016153334,0.018507391,0.0149594145,0.00077757187,0.01802326,0.0077924547,0.014914117,0.020877682,0.0016075888,0.008370566,0.035855666,0.024031356,5.2395815e-05,0.07033301
104,0.03787706,0.038390364,0.024789449,0.05652307,-0.07295901,0.02526632,0.0434163,0.033043377,-0.040235713,0.015199501,0.09962191,-0.09181443,0.034242243,-0.04107099,-0.0046257586,0.18904541,0.01867833,0.13285488,0.0059087747,0.044944353,0.075975075,-0.05342188,0.017089562,-0.11449976,0.072666824,0.14923139,0.12853357,0.09783548,0.11723086,-0.021946022,0.027927514,-0.03554801,-0.020514067,-0.17545143,0.09417852,0.016453942,0.011574642,0.047711555,0.058457308,0.0006329876,1.1865195e-07,0.007364873,0.018840944,0.026211126,0.01145682,0.045720335,0.00038668746,0.008990178,0.0023790132,0.00015818533,0.16590965,0.0072172764,0.057013255,0.008097408,0.0027111303,0.08988124,0.016330238,0.024846522,0.0029846702,0.08756257,0.095839396,0.025428062,0.035784997,0.12336397,0.0022727116,0.033888903,0.001825152,0.015872937,0.0046839803,0.012870617
105,0.05451146,-0.077127606,-0.064010024,-0.01157462,-0.02524795,0.016690627,0.07917577,0.01761142,-0.039259918,-0.037259888,0.081204966,0.024362162,0.0725966,0.017379805,-0.038788576,0.0137126045,0.034263685,6.6286884e-05,0.15079063,0.0042984392,-0.038597554,0.03522048,-0.006674001,0.014358813,0.023874186,-0.09874219,0.16928059,0.031339608,-0.04066247,-0.08361692,0.23769888,-0.07985512,0.05343314,-0.013885391,0.13341181,0.0055937213,0.0076437183,0.00010453848,0.021488039,0.04556698,0.004057466,0.0067813806,0.009674238,0.016568782,1.2049286e-07,0.07885065,0.04607031,0.050389804,0.00027915847,0.0058630975,0.00272814,0.0022064042,0.0039355075,0.13108212,0.00011867115,0.018329801,0.040170953,0.020415347,0.018797245,0.016274435,0.014000201,0.0760897,0.00045849752,0.0029089306,0.007105911,0.097042836,0.0012412288,0.07440699,0.010347991,0.0038698346
106,0.020363862,0.12561943,0.08668953,0.11995399,-0.013990645,0.059017494,-0.00010510441,0.0010419574,-0.07074778,0.047440402,-0.017430343,-0.03939419,0.03489442,-0.05853262,0.1508739,-0.00078433845,0.005836644,0.131111,0.0004974101,0.035543256,-0.020930622,0.016169308,0.0019572412,-0.0966943,-0.015164147,0.0038669116,0.06257499,0.040742096,0.023969602,-0.0150356125,-0.026620336,-0.038079392,0.09147553,-0.12160014,0.11367785,0.0046940576,0.057166807,0.067328386,0.11877072,0.0012229931,0.05067218,0.012860006,0.0020127653,0.0005641768,0.042440705,5.039486e-05,0.00019369752,0.0016143757,0.002227314,0.011693219,0.0045901565,0.015517216,0.0048176944,0.022970906,0.011223195,0.012149067,0.037924092,0.0001874713,0.036161266,0.0034657966,0.0018876691,0.0026347437,0.0032147688,0.031709738,0.0011356627,0.024148408,0.0020881565,0.016058646,0.005532183,0.092100665
107,0.039020274,-0.034060396,-0.1055897,0.020077085,-0.021607587,0.044099644,0.19933662,0.035952326,0.015411712,-0.04805061,-0.009339305,0.04926083,0.04468013,0.0007532614,-0.0075771976,0.025836285,0.07109559,0.053854264,0.07148644,0.035529494,0.012953918,0.031103238,-0.022080664,0.061289318,0.17679492,-0.043088984,0.09432304,0.11603274,0.08933591,0.04756899,0.12337694,-0.06533082,-0.10692143,0.038874894,0.16748403,0.018649226,0.026490973,0.03540275,0.0005577031,0.0035369024,0.014590896,0.046231147,0.026287781,0.019988844,0.011163033,0.0082629565,0.049208276,0.016224429,0.0016407522,0.017717771,0.019152516,0.0005993685,0.04595222,0.010020123,0.021175671,0.01382745,0.02030204,0.0013465325,0.013965156,0.15307471,0.056483407,0.04426579,0.045485727,0.031126082,0.035316724,0.0113160685,0.042750005,0.00037840893,0.07934516,2.1730526e-05
108,0.058128588,0.08010278,-0.022186806,0.071421444,0.034223914,0.08876092,0.10862642,0.029418895,0.0059268307,0.031028682,0.027345272,-0.09966692,0.07581501,0.017990913,0.01717569,0.13461879,0.022110652,0.076984785,0.06847566,0.078024745,-0.0034926524,-0.06909873,-0.013959922,-0.07529474,0.069378585,0.07868267,0.17355874,0.026812933,0.12502222,-0.024008222,0.001558614,0.053541414,0.048420034,-0.080577135,0.10336667,0.00011221524,0.024922108,0.0009517274,0.05330271,0.0052737305,0.0667111,0.001423383,0.018386872,0.024977779,0.011878615,0.0018746677,1.3874673e-06,0.002247024,0.052296545,0.00015517249,0.024216145,0.010541384,0.00878852,0.10394662,0.023197088,0.001493049,0.006146215,0.0027220028,0.0013084493,0.09340389,0.0149355875,0.04099145,0.024103178,0.1559177,0.00092257175,0.009364131,0.004417642,0.027518123,0.005996255,0.0060627777
109,0.019480048,0.02106091,-0.043659408,0.011217173,-0.042427555,0.059369486,0.14396161,-0.0031942185,0.032103185,0.11144926,0.09001987,-0.03720661,-0.020855738,0.022648439,-0.05637007,0.052525863,0.02368676,0.0833753,0.005225692,0.010748255,-0.03437888,-0.013272316,0.026488453,-0.11065368,0.02587909,-0.0324198,0.0969388,0.043603558,-0.0031051748,0.013717376,0.0776965,-0.06446311,-0.091397084,0.052197263,0.16599213,0.0060735815,0.027111646,0.0034208281,0.0075961133,0.0114326095,0.014989025,0.054954126,0.0048119957,0.0029284589,0.05649013,0.048044078,0.0171066,0.00028716194,0.015820608,0.005361733,0.04794482,0.00014664013,0.015379414,9.2770034e-07,0.013674672,0.024075441,0.011585127,0.009222248,0.0049305647,0.0103647495,0.0036494283,0.0039911675,0.0016721765,0.02131054,0.0732696,0.008747754,0.00083951425,0.003834136,0.075362414,0.014083008
110,0.04795245,0.15094186,-0.00091408193,0.026508028,0.037466448,0.042039864,0.03087724,0.037879393,-0.045186263,0.04588037,0.029480502,-0.037950307,0.043160737,-0.002991112,0.04041244,0.23428574,0.028065827,0.035314955,0.08484028,-0.019509086,0.053060416,0.060929507,-0.037071064,-0.034376558,0.10260202,0.056361448,0.117783405,0.040170603,0.04277078,0.004326109,0.011248516,0.08857474,0.08419793,-0.13503863,0.065481596,0.026150672,0.12223038,0.012588533,0.016283726,0.044770997,0.01235512,0.024529051,0.025381392,0.031841677,0.046668254,0.008054782,0.034030497,0.027995117,0.018732067,1.1600175e-05,0.18385385,0.021314519,0.036381304,0.07253195,0.002031829,0.078533195,0.116299465,0.002806529,0.0022435402,0.046877395,0.003330762,0.010481124,0.030231941,0.06445741,0.0027267265,0.011397844,0.00070885365,0.013042037,0.008005393,6.7468754e-06
111,0.07150985,-0.006538322,-0.018680524,-0.02316952,-0.014563389,0.028133951,0.104942724,-0.008204659,0.13759309,0.020253012,0.0018473379,0.10321756,0.058334284,0.075926624,0.016529433,0.046320505,0.11042896,0.10842705,-0.020945026,0.05095371,0.0083906595,-0.0053022224,0.05936733,0.024357699,0.115178555,-0.050363787,0.07111984,0.03433867,0.045282885,-0.10058025,0.024351021,-0.064576894,0.15840328,-0.02540226,0.06841546,0.051424548,0.018560851,0.019183174,0.000102280304,0.04758266,0.0071140183,0.0039936746,0.0006923858,0.03502307,0.028437601,0.034195013,0.11865618,0.0077842292,0.07292725,0.032290567,0.0111631155,0.09149711,0.030342396,0.0012378473,0.00042166503,0.00027403748,0.020369267,0.003802739,0.058379084,0.092238374,0.030164743,0.010548456,0.0013167202,0.015971582,0.005092527,0.008016933,0.03348184,0.18490686,0.0010425838,0.0033372045
112,0.05596163,0.06322673,-0.038653184,-0.054266885,0.19967067,0.037862502,0.117396615,0.025515055,-0.020487122,-0.02915278,0.0942966,-0.04337485,0.110267624,-0.046529405,-0.009592803,-0.0056565832,0.05970391,0.0496454,-0.013687055,0.070275806,0.079946615,0.12410668,0.037135266,0.08933304,0.02022402,0.045823127,0.07087768,0.07441944,0.013190671,-0.010752505,0.07705788,-0.041120462,-0.006196323,-0.03746934,0.036288902,0.038792294,0.08640037,0.023825057,0.004659623,0.13164985,0.023795526,0.013270012,0.012828058,0.002891638,1.2932811e-06,2.3193692e-05,0.009096511,0.0957494,0.008986696,0.0008731284,0.01113875,0.028464789,0.007962993,0.011670667,0.007915516,0.026888544,0.0029582134,9.739637e-06,0.09296042,0.010097515,0.07790543,0.008225493,0.003842389,0.0017719982,0.0073444955,0.05626863,0.04428505,0.015318192,0.0007944659,0.061164614
113,0.041261252,0.008340806,-0.015730489,-0.042454213,0.09915706,0.022579003,0.13453835,0.021980193,0.06168754,0.12803374,0.044365972,-0.058697846,0.10510271,0.027020082,0.03809347,0.14669743,0.022639023,0.13616297,0.037128948,-0.017939301,0.06780068,-0.029411722,0.058954045,0.13233908,-0.0081497235,-0.016728127,0.08201814,0.008545129,0.03485689,0.0722533,0.09970312,-0.006073136,0.071544856,-0.06418223,0.016952349,0.004051531,0.033919003,0.004295811,0.025449142,0.040171966,0.003647753,0.10974397,0.01613286,0.0059678843,0.03704997,0.019471629,4.618882e-07,0.0058396533,3.3150965e-05,0.0061598653,0.07309299,0.012625873,0.02899287,0.05733073,0.016804298,0.0046896236,0.026666421,0.0008489656,0.015325202,0.006426667,0.00119514,0.0010708569,0.0049720355,1.1364456e-07,0.076713204,0.03897362,0.035046734,0.0005523747,0.0002901948,0.013972132
114,0.048424147,0.043030966,-0.08159661,-0.04818784,0.12798852,0.033174984,0.10808708,0.03200131,0.06824561,0.07453558,0.030672219,-0.034947537,-0.008873837,0.030521177,0.0804215,0.07309964,0.04391605,0.056452226,0.15277627,-0.06441307,0.039106403,0.03291642,0.15856655,0.09093427,0.08098973,0.05109061,0.09175277,0.003725821,0.024587568,-0.038921177,0.09548519,-0.027534308,0.018629478,-0.03149123,0.035680823,0.04415158,0.056557607,0.00553161,0.00043321543,0.012764986,0.021885483,0.04390635,0.040855125,0.00094223826,0.021777865,0.008798099,0.03232164,0.0015594595,0.010560603,0.047998384,0.008555052,0.00035193842,0.008721504,0.13762696,0.004597244,0.0004186727,0.031567935,0.122049324,0.0417737,0.016972858,0.090302356,0.015743537,0.0038784014,1.8814528e-06,0.0024191032,7.280333e-05,0.017563885,0.00773749,0.0042825798,0.005436198
115,0.0729299,0.069207855,-0.055923864,-0.004778006,0.14505868,0.020178733,0.13651636,-0.01249207,0.08789924,0.08912735,0.0032901042,-0.05397872,0.07452156,0.020711508,0.07194197,0.05322783,0.037187267,0.17038013,-0.020374298,0.03637091,0.073257744,-0.07334559,0.08352828,0.022061326,0.049350616,0.013525743,0.105604924,0.01656143,0.07179998,-0.016110409,0.040708277,-0.1143662,0.017159358,-0.037870523,-0.0027158316,0.07106698,0.008565338,0.012512995,0.013206731,0.10375635,0.003591242,0.01329857,0.00257713,0.03468377,0.022870854,0.0013738335,6.482032e-05,0.05620044,0.008901395,0.036493156,0.03650609,0.0029688373,0.01724072,0.009913076,0.022066537,0.0021642253,0.0031602255,0.023037251,0.019507652,0.012082827,0.00439138,0.020025471,0.014576914,0.022986248,0.001805518,0.0028714861,0.004117731,0.011240235,0.0023659293,0.012113616
116,0.041421525,0.23673862,-0.10561719,0.03879124,0.06877969,0.016678797,0.1268671,0.04553556,-0.007344148,0.0689294,0.09854323,-0.060748845,0.009390032,0.0076896613,0.00053812005,0.012644888,0.08072438,0.07759567,0.01349641,0.05070115,0.12224498,0.0825023,0.034183346,0.043568145,0.06176141,-0.020190682,0.110185966,-0.0034290846,0.04103481,0.008864042,0.15319595,-0.08649701,-0.02453348,0.042954233,0.1015625,0.03314081,0.26586103,0.015543864,0.092206396,2.9187247e-05,0.00658943,0.0005956053,0.03514917,0.0042043636,0.0053844247,0.036408156,0.0075093373,0.03778211,0.0032838502,0.01608397,0.00076704036,0.020143854,0.012411445,0.002666008,0.07202913,0.08365506,0.08411554,0.016503023,0.017931309,0.017197734,0.0022029113,0.029386567,0.00088701525,0.025407793,0.013196121,0.017653538,0.00587444,0.016504489,0.040647943,0.036541086
117,0.032908723,0.065898314,0.029189132,0.02740579,0.04788585,0.008790004,0.06357751,0.009199785,0.11712392,0.067350395,0.028123956,-0.05732507,0.0652118,0.14921536,0.11727192,0.11913943,0.08095956,0.0738194,0.0049593607,-0.021496916,0.110233575,-0.012976298,0.06589827,0.05366369,0.03559736,0.059717465,0.165496,-0.0011705011,0.08128382,0.015614501,0.040021393,-0.025943836,0.22129253,-0.06849608,0.042698506,0.034623265,0.037672993,0.06825603,0.014608271,0.017977847,0.0004506053,0.008724602,0.032824837,0.020219043,0.013905368,0.006445456,0.00610848,0.025675194,0.13045537,0.061191354,0.063222334,0.061426107,0.033750724,0.001658366,0.007927841,0.007855938,0.017359616,0.019004269,0.0030157785,0.0011326624,0.0019728162,0.037873533,0.04637727,0.01878468,0.0047045955,0.0012906546,0.00030160052,0.113212965,0.018120352,0.0014441409
118,-0.00058522227,-0.018491864,-0.08871643,0.01734874,0.13281733,0.0074053006,0.12944253,-0.0043807216,0.057652168,0.013702745,0.08627552,-0.017225094,-0.0062706764,-0.028329452,0.013618631,0.021119572,0.05002996,0.05557373,0.009817664,0.015789207,0.07772238,0.13165137,0.0762672,0.07039704,0.05848842,-0.0604831,0.14689635,0.01802509,0.05946541,-0.040016167,0.15277863,-0.09674523,0.016686438,0.0056098057,0.042058636,2.8316576e-08,0.013276494,0.006829235,0.035984386,0.08735351,0.0030102986,0.003037558,0.00051179616,0.010843086,0.0032194094,0.038462013,0.014563662,0.00080272334,0.0047017657,0.034249846,0.0009546431,0.002257128,0.01453182,0.0016378873,0.028278457,0.015395103,0.014704667,0.055390548,0.048909876,0.024813225,0.002616358,0.06420403,1.3617454e-05,0.017595472,0.0027159534,0.044536483,0.01034697,0.006158951,0.009242513,0.03321563
119,0.009440261,0.03900486,0.08646428,0.024604423,0.021462124,0.02138809,0.061999932,0.014322825,-0.01930238,0.0821839,0.06490185,-0.022137642,0.07748632,-0.06668957,0.06514642,0.054124393,0.021433236,0.11876128,0.024337493,0.014498734,0.15467662,-0.0069391932,0.0076949964,0.06102867,0.01077893,0.059498683,0.13089997,-0.015322212,0.113942906,0.0008087554,0.058978602,-0.03700177,0.12287015,-0.045148224,-0.02464658,0.00042771586,0.031291123,0.12106046,0.011780574,0.004513541,0.01768544,0.006796985,0.0076261917,0.0031176477,0.00021242043,0.028181164,0.042583622,0.0026480965,0.00062902557,0.01848981,0.0043527302,0.004135145,0.00036935805,0.020582674,0.015800554,0.009449173,0.005718643,0.013384459,0.007138688,0.0039275577,0.010191632,0.0005306954,0.022251863,0.039831676,0.007942855,0.01741061,2.993196e-05,0.0015210947,7.790281e-05,1.6793927e-05
120,0.00712617,0.01840662,-0.07267454,0.0035167392,0.13752127,0.023587445,0.2275536,-0.008663499,0.03757591,0.04953292,0.06140452,-0.009816105,-0.0077119097,-0.034708768,-0.009922169,0.0104509825,0.04748347,0.0585055,0.12698385,-0.023338195,0.19019914,0.038110025,0.1011364,0.04448537,0.050256968,-0.06417133,0.12531945,-0.029081937,0.1540702,0.07682271,0.14957005,0.043791186,0.029557597,0.039717842,0.07597505,0.014787276,0.028811986,0.019279305,0.0011373408,0.03075931,0.0128934,0.13826698,0.0023284669,0.0060600312,0.00601442,0.06380634,0.021183861,0.003418793,0.0077908505,0.017559983,0.000111972564,0.0015065474,0.014807921,0.096197225,0.024025787,0.12466065,1.9812196e-05,0.08937169,0.015845932,0.009165017,0.00100803,0.03909618,0.0022765654,0.10390176,0.08333894,0.028408661,0.059422694,0.006227299,0.0021485412,0.0010281961
121,-0.011509075,0.089157216,-0.02331991,0.0463876,0.0792175,0.1142601,0.04260892,0.014483232,0.09904933,0.17873648,0.015184929,0.04604441,0.051082402,-0.052046612,0.0008577325,0.14424044,0.043761622,0.1495203,0.19226483,0.02123797,0.20527923,-0.015614007,0.06607777,-0.05023929,0.025190292,0.067068644,0.16820133,-0.09071125,0.048915308,0.051079504,0.068598285,0.054774065,0.10610569,-0.009861382,0.023266777,0.0030318936,0.005806375,0.0009717569,0.0065168967,0.043298054,0.102466375,0.0043988265,0.017421966,0.045707744,0.0013490374,0.00806607,0.15982121,0.04656836,0.006473729,0.0031078078,0.04668365,0.03161579,0.016649608,0.19110505,0.033570867,7.525901e-05,0.043967765,0.05771029,0.00061589916,0.00042383125,0.008538676,0.014540932,0.00696313,0.0031734966,0.043921765,0.08681116,0.00011234541,0.012087764,0.023330579,0.012777955
122,-0.029123163,0.10601053,-0.048033617,0.079200715,0.10781929,0.060818814,0.09916179,0.011980502,0.04686354,0.110360175,0.08751052,-0.0114198625,-0.049684923,-0.10552342,0.017897207,0.021221513,0.07379915,0.16005392,0.050812114,0.015640296,0.15724248,-0.04171823,-0.00378587,-0.11601498,0.121904224,0.056755707,0.057227805,-0.08166253,0.08545299,0.05259628,0.016489036,0.07603113,-0.006985669,0.024691304,0.087104455,0.016232463,0.0148088075,0.027155392,0.0046515185,0.0892436,0.003688762,0.019978248,0.04189993,1.7546177e-05,0.007204923,0.027366871,0.009884598,0.0034777035,0.00011237193,0.00805572,0.011610845,0.036204647,0.0033217536,0.005255445,0.002631012,0.04514823,0.0001577284,3.5178742e-05,0.066851206,0.03253599,0.01570688,0.0073447097,0.0053381776,0.010309863,0.08003238,0.0503634,0.012654398,8.023066e-05,0.026315501,0.10170494
123,-0.031118121,0.13072217,-0.07973152,0.0746101,0.00043610297,0.08044377,0.15163873,0.02178213,0.033066638,0.12259073,0.03171088,-0.032813646,-0.0477309,-0.024044462,-0.033214193,0.020358752,0.088737965,0.080109335,0.037358943,0.098410256,0.076304324,-0.057325806,-0.023720881,-0.09189975,0.10522771,0.16719267,0.20317808,-0.04256029,0.06452186,0.066343054,-0.021467708,0.03837759,-0.052369833,0.010213215,0.11176577,0.009713144,0.09297045,0.009244049,0.0015723,0.01716876,0.05003436,0.022045538,0.048188012,5.3296124e-05,0.04202909,0.00045896156,0.016767247,0.013959479,0.007430841,0.0012677825,0.00011535496,0.044250183,0.01562556,0.00074055087,0.07434399,0.011156365,0.0006083278,2.488953e-06,0.0013236626,0.05004762,0.10106392,0.047810603,0.024623398,6.1925486e-05,0.049363762,0.0007684358,1.0438581e-05,2.7195216e-05,0.057707023,0.015274183
124,-0.020408057,0.023875387,0.084597796,0.06524065,-0.06608469,0.24376155,0.09899217,0.023286648,0.08626324,0.026381588,0.06643371,-0.046607427,0.06306462,-0.08766825,-0.011305399,0.047649305,0.039665636,0.04315779,0.034646437,0.1498887,-0.006928459,-0.042615477,-0.016733661,-0.16350062,0.06233843,0.13137765,0.1495299,-0.00067819096,0.024125822,0.05440329,-0.0056557795,0.14956161,-0.031891637,-0.0511093,0.17468172,0.0008720892,8.930891e-05,0.10804537,0.00048349914,0.0010017266,0.20353967,0.031150684,0.044817787,0.04766324,1.2944603e-05,0.00069526525,0.029211938,0.11300767,0.0021819612,0.031689383,0.00153962,0.02794185,0.0011154687,0.014493971,0.12796496,0.046901595,0.00037086298,0.0069841575,0.00571673,0.001043065,0.050735284,0.013419651,0.0233707,0.019784795,0.033934984,0.0010625897,0.056413647,0.04188072,0.018350065,0.023383075
125,0.011471987,0.0209899,0.004381597,0.15437387,-0.057891823,0.1279835,0.11622948,0.04310319,0.004984682,-0.03769858,0.14154312,-0.038925678,-0.012729291,-0.04852944,0.0035515875,0.09295012,0.03857958,0.084406674,0.040658038,0.011469776,-0.060407147,0.035758026,-0.007182462,-0.14363866,0.014838047,0.0038908916,0.122682326,0.06561686,0.013679243,-0.012313627,-0.038095254,0.16946962,-0.054458104,-0.11656101,0.11906296,0.011811082,0.029221332,0.020307792,0.115665235,0.006947524,0.0061027245,0.021809481,0.05491606,1.6493119e-05,0.00015482795,0.023467155,0.010570405,0.008917544,0.001492505,0.018442389,0.051823854,0.03061648,0.083063535,0.024041023,0.00030164613,0.03080553,0.10668707,0.025346441,0.0050059604,0.0016472534,0.0006000222,0.0057989494,0.013495057,0.026684787,0.0049156286,0.0020953768,0.02594677,0.021386927,7.341811e-05,0.022701263
126,0.037970863,-0.023554642,-0.038133368,0.14253402,-0.118234895,0.0640384,0.09151071,0.013198126,0.04200287,-0.045679323,0.1395111,0.008144002,0.117685005,0.03453254,-0.00067508407,0.07285006,0.0423387,0.12502947,0.054411624,0.051269762,0.002466146,-0.05831508,0.06642514,0.037199937,-0.01637307,0.032046195,0.16922493,0.09933921,0.029103227,-0.052428007,-0.036181286,0.0047648344,-0.072366424,-0.11705365,0.16560054,0.0051624347,0.014396843,0.0058457614,0.09005882,0.0031962774,4.665498e-05,0.028330462,0.018345505,0.018592434,1.1899397e-07,0.13128386,0.06625874,0.06699756,0.049123276,0.025212165,0.024605783,0.020349136,0.09609258,0.001294,0.023282342,0.023787975,0.024483655,0.08736698,0.078527264,0.0024762212,0.06625762,1.5754404e-05,0.016742192,0.02204308,0.0034716967,0.00071940746,0.015881376,0.001504411,8.135568e-05,0.0018710211
127,0.050953906,-0.003158033,-0.06058853,0.03938096,0.0008795634,0.035048857,0.042816196,0.029713182,0.011890525,-0.02856834,0.050123718,0.007118948,0.039664976,-0.046280447,-0.03258329,0.04147537,0.031607162,0.042516053,0.066762954,0.033116262,-0.013147071,-0.027913466,0.0070887357,-0.060051396,-0.022634747,0.09016667,0.1579736,0.12406665,-0.041329354,-0.04595356,0.07017943,0.011530586,-0.028441573,-0.119607896,0.13713402,0.0012843009,0.028162979,0.0015886665,0.0027598895,0.023499155,0.0030296561,0.004242075,0.011477442,0.0026854607,0.027395962,0.0034874002,0.052874304,0.019152913,0.016819526,5.89666e-05,0.034555662,0.0005185637,0.0016363617,0.005271531,0.0350669,0.0061015976,0.0010149704,0.01551999,0.000546431,0.00020491584,0.13260265,0.02058394,0.074907586,0.0064091925,0.0018913052,2.5304906e-05,0.049349368,0.005590005,0.006396221,0.0046570012
128,0.06299269,-0.022222588,-0.0018747151,0.02928778,-0.08804905,0.031827293,-0.0048904875,0.030092962,-0.018479154,-0.019386275,0.08426712,-0.005238803,0.04886155,-0.036897894,0.056499258,0.035148684,0.04812769,0.10525373,0.046637196,0.04506091,-0.10862554,0.12525652,0.005376502,-0.10994987,0.032951504,-0.041591235,0.03840797,0.1673797,-0.05372767,0.0033686813,-0.0059875976,-0.054828465,-0.039544716,0.062708884,0.09706147,0.0009593646,0.0041998825,0.0030916668,0.048285488,0.007923598,0.014302865,0.011473124,0.013932891,0.0073602675,0.00024534704,0.061763722,0.016169295,0.000784955,0.0053148386,0.00074486417,0.02338312,0.045644496,0.00039275878,0.033242732,0.005873004,0.012337556,0.16266067,0.0039145863,0.002423734,0.047235675,0.0046331855,0.00863576,0.11750928,0.0197792,0.031248452,0.020843359,0.0049759005,0.031474195,0.17517555,0.028390348
129,0.0840567,0.05696848,-0.06688171,0.029929843,0.056840383,0.020104734,0.09318181,0.062679335,-0.09349904,-0.065872304,0.031547863,0.017538596,0.17141183,0.11047382,0.02522586,0.08346478,0.04155284,0.021147106,0.05608872,0.051828146,0.024741143,-0.01789039,-0.024713397,0.037103713,-0.007073926,0.065197885,0.07432185,0.077990785,0.035904124,-0.02131078,0.004987981,0.028288644,0.11880395,-0.09418924,0.09472348,0.00036684275,0.0022954412,0.013994789,0.01944578,0.020345146,0.004191087,6.1351864e-05,0.03588089,1.4266245e-06,4.222141e-05,0.018256985,0.015093352,0.025093716,0.08051558,0.001355823,0.009844011,0.001114591,0.008306154,0.046439387,0.046119362,0.046721723,0.00079721166,0.014452777,7.4124226e-05,0.0026192116,0.05644561,0.020697074,1.1898268e-05,0.016527468,0.0011101302,0.0042093024,0.021572966,0.07527027,0.0010494886,0.04874669
