,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t)
244,0.004659484,0.18346623,0.088196635,0.49650127,0.13332056,0.057298783,0.19879904,0.05576469,0.12580918
245,0.014686465,0.17633265,0.06674929,0.45810267,0.07965188,0.09449113,0.23399457,0.06088029,0.18978222
246,0.059311427,0.21135002,0.033579238,0.47229448,0.020518275,0.058018975,0.26904234,0.09959489,0.21791139
247,0.05563858,0.18966761,0.102930665,0.51779026,0.03254348,0.029025853,0.23723257,0.09174166,0.21811606
248,0.017101344,0.18803842,0.13345638,0.5288182,0.009029522,0.042633917,0.3608037,0.091122694,0.2080423
249,0.0037248556,0.26902834,0.069205,0.62541854,0.018141616,0.02164427,0.30492735,0.14762633,0.26687682
250,0.06765478,0.1983494,0.056440018,0.5949246,0.0126502635,0.011782952,0.24779068,0.084098965,0.19375463
251,0.09242488,0.15860836,0.03742589,0.55562204,0.004984607,0.008283735,0.18496192,0.2059876,0.27961734
252,0.022802899,0.13111798,0.029793177,0.5139084,0.021252206,0.040493548,0.14572793,0.049856585,0.15631413
253,0.026548795,0.1093687,0.048012145,0.40828848,0.00029464904,0.18340176,0.36298996,0.18219288,0.17076525
254,0.0062517338,0.3057419,0.024043068,0.6402235,0.0028764587,0.09576052,0.29855582,0.08527016,0.15159367
255,0.00045212204,0.3325547,0.012214251,0.6101767,0.00066231913,0.0901781,0.30624124,0.16105752,0.21838285
256,0.0002985469,0.2606455,0.024881912,0.5637061,0.018888824,0.04989331,0.32901132,0.10744883,0.20028856
257,0.06506045,0.23378819,0.059925284,0.57124346,0.06815154,0.05874688,0.27445573,0.09935729,0.18025587
258,0.008888478,0.20538326,0.06284894,0.5716543,0.017557235,0.060902145,0.41016614,0.08151925,0.22078224
259,0.016851574,0.26700607,0.08869933,0.6536083,0.022021016,0.030586857,0.28572816,0.068839505,0.18169698
260,0.106361955,0.36049303,0.044414103,0.6608967,0.03426082,0.019919153,0.2500503,0.0756866,0.27027068
261,0.04190704,0.1726045,0.028961968,0.89841294,0.0058932942,0.040702377,0.27660474,0.1356869,0.27171865
262,0.024538085,0.1912932,0.021463335,0.7164577,0.014145417,0.02042009,0.23653191,0.0695448,0.21357381
263,0.0130794,0.15548149,0.01336635,0.5661873,0.02843251,0.011494089,0.24673873,0.05575189,0.13852975
264,0.07919171,0.14013429,0.011551865,0.48794043,0.0050728093,0.019521348,0.18590355,0.050361738,0.107945204
265,0.0009773283,0.11059832,0.0057830443,0.50104713,0.014601252,0.025635181,0.1504332,0.067427576,0.12749222
266,0.0045191995,0.100961745,0.003850807,0.3841039,0.012187806,0.013596597,0.17464909,0.034951504,0.07713175
267,0.0014122213,0.10816234,0.045799054,0.33805633,0.04562075,0.008250778,0.14717892,0.047437884,0.095125645
268,0.00025854397,0.101816215,0.06151227,0.30745465,0.039427496,0.00829467,0.11868576,0.059312493,0.14101413
269,0.0157099,0.09602113,0.053079844,0.37977138,0.14125724,0.0303174,0.102532536,0.03608915,0.1473227
270,0.05250446,0.09329594,0.09280469,0.3481733,0.0015884811,0.033923596,0.12410079,0.044119842,0.13145404
271,5.105392e-05,0.12691553,0.06444818,0.35341853,0.06352874,0.017322473,0.12744854,0.09802647,0.1517236
272,6.680201e-05,0.13981351,0.060284212,0.316129,0.00048293613,0.07245642,0.1786683,0.037236966,0.11674353
273,0.004807681,0.22288743,0.060281705,0.36616224,0.003399106,0.03970079,0.18605821,0.055274375,0.13350669
274,0.0072760987,0.2298831,0.06742754,0.4068066,0.03594634,0.031168995,0.27643722,0.06702363,0.21413097
275,0.04058982,0.18759802,0.0470466,0.5266617,0.00866739,0.016623992,0.2624181,0.07165574,0.17694649
276,0.030789623,0.16312416,0.028122429,0.510022,0.15957603,0.009083647,0.20151429,0.14659365,0.17045668
277,0.01765928,0.13012458,0.01670128,0.46317023,0.016803348,0.00652047,0.15223503,0.04342526,0.12571079
278,0.0066302475,0.08889739,0.010190491,0.37144622,0.011897233,0.05891688,0.14981984,0.04348801,0.11613183
279,0.0049010576,0.111712515,0.005198559,0.3212462,0.014948491,0.26515067,0.1827717,0.05141199,0.10995431
280,0.025375934,0.33014008,0.0048341965,0.37449735,0.052701943,0.15938672,0.38648397,0.16957173,0.1423479
281,0.0011257752,0.27559206,0.035060722,0.53403187,0.048269834,0.08102478,0.38908467,0.1242382,0.23265015
282,0.087584466,0.2529247,0.018157646,0.5972683,0.023400003,0.09905169,0.31064847,0.09732253,0.18738261
283,0.0069770725,0.23874584,0.016161606,0.6094481,0.0037343698,0.050540473,0.30556402,0.08899913,0.2423327
284,0.0932105,0.21297613,0.038416795,0.5688974,0.016603665,0.079373896,0.27378422,0.088781714,0.19026628
285,0.0064148866,0.20017587,0.15201941,0.60078406,0.010407104,0.039788306,0.28190303,0.07709011,0.20226064
286,0.019294547,0.29352164,0.079016946,0.60191655,0.01320346,0.03672263,0.24324451,0.07236223,0.23779073
287,0.01990337,0.19318026,0.04123531,0.5756145,0.00437929,0.045941733,0.257182,0.08805302,0.26300493
288,0.0018296747,0.21661952,0.027228255,0.5477625,0.01127771,0.03536038,0.20882146,0.060453214,0.16180767
289,0.0050150724,0.1699774,0.0136226285,0.4668205,0.0060646352,0.017684372,0.21178012,0.06731194,0.1490542
290,0.0027883195,0.14247249,0.019875858,0.40808746,0.0038667992,0.02892172,0.15842457,0.059007734,0.17565307
291,0.087985985,0.11003572,0.017914714,0.35574088,0.05062226,0.02200903,0.13974969,0.09953677,0.10239479
292,0.00028732634,0.15533948,0.014157433,0.43460256,0.12801948,0.015193161,0.11153591,0.0489107,0.118186116
293,0.0044114916,0.093182035,0.12002064,0.3323912,0.028668119,0.050430894,0.24710718,0.048761666,0.09922585
294,0.0037205357,0.209396,0.068414345,0.43240145,0.14579579,0.025886822,0.19588746,0.036247402,0.1529248
295,0.005197538,0.15298367,0.07664637,0.5998655,0.0037374266,0.013073336,0.22768363,0.058832217,0.17010427
296,0.0033396592,0.16023596,0.05154797,0.5161638,0.017469337,0.007743796,0.16251376,0.091428675,0.14076942
297,8.3670944e-05,0.12051602,0.027441856,0.4219276,0.0016317706,0.004248371,0.14151102,0.05381176,0.22914082
298,0.014861831,0.096772805,0.19893527,0.3478859,0.0054925513,0.0074950326,0.10634238,0.07134642,0.101137616
299,0.017524987,0.16238968,0.10040527,0.37138593,0.013256458,0.030038536,0.16959557,0.10358032,0.21288374
300,0.00084815477,0.15189032,0.061151944,0.3796502,0.009182287,0.038770303,0.17212465,0.063267246,0.18944058
301,3.3064225e-05,0.13626577,0.034492116,0.3598655,0.00911856,0.022762995,0.17898685,0.047744595,0.15270095
302,0.01978154,0.11990137,0.021968935,0.34133768,0.0039021184,0.022780053,0.13963772,0.047112677,0.11139639
303,0.0070813606,0.11573044,0.024652682,0.30672193,0.012831686,0.019024428,0.11910446,0.045531157,0.09979526
304,0.011885259,0.10061409,0.016334372,0.32044163,0.010630405,0.013937603,0.112983525,0.077603094,0.29073817
305,0.025263485,0.09503828,0.008270994,0.27185515,0.0028981827,0.025990624,0.10392132,0.02889948,0.07445701
306,0.021972379,0.07261062,0.0049800305,0.28173292,0.0074427486,0.013445514,0.09509532,0.030314557,0.1782707
307,6.367438e-05,0.056991268,0.023599505,0.24558456,0.011028844,0.118033186,0.1596809,0.042682968,0.09194568
308,0.005201762,0.15180829,0.011823094,0.37497646,0.0010186747,0.10175073,0.19382074,0.06908775,0.106317304
309,0.024871914,0.17919262,0.0062440117,0.38345185,0.0061331135,0.058708858,0.25782824,0.079535946,0.11283404
310,0.009907385,0.1805504,0.030264039,0.42953983,0.006471607,0.06105897,0.19967599,0.20771074,0.14650875
311,0.016740175,0.16522637,0.02298671,0.41100824,0.011443458,0.033000007,0.20720191,0.06041705,0.16420609
312,0.10286036,0.15342268,0.055429053,0.38988182,0.044177406,0.016613746,0.1742172,0.05020314,0.13632332
313,4.3095417e-05,0.12549236,0.047761515,0.4218284,0.00011389781,0.105935454,0.15158494,0.05181389,0.2056864
314,0.012922355,0.19212571,0.03971605,0.50280607,0.0034964604,0.054208994,0.26107788,0.07558312,0.13956112
315,0.004632135,0.18422993,0.020048298,0.51033294,0.042979162,0.027248338,0.24793841,0.074367575,0.14786085
316,0.00990278,0.14832968,0.014726474,0.48071116,0.023000114,0.030540764,0.28273556,0.05936247,0.13781232
317,0.020611823,0.17794019,0.11578778,0.48347133,0.07971641,0.047823567,0.19514403,0.05650767,0.10946067
318,0.008819736,0.18129674,0.07296089,0.46838048,0.046868373,0.045611978,0.20259166,0.057930164,0.20390344
319,0.010902842,0.16964567,0.037524577,0.45496857,0.045688357,0.03360057,0.2283162,0.057892736,0.16118932
320,0.0125624,0.1537916,0.020569934,0.49864197,0.0033716543,0.033516854,0.18200095,0.050883763,0.12942125
321,0.055746842,0.13837843,0.010965902,0.43356234,0.02414313,0.0840257,0.16927856,0.100244366,0.1186011
322,0.00057281216,0.16985969,0.02769457,0.47498867,0.011975662,0.08257648,0.17758365,0.05799325,0.23733863
323,6.706378e-08,0.20158102,0.015354829,0.40633547,0.01544996,0.043126445,0.19948196,0.37170008,0.2037648
324,0.0045237634,0.13771984,0.065201946,0.3854365,0.029804327,0.07449014,0.20853162,0.077211395,0.14180657
325,0.0076278094,0.18164095,0.08022542,0.4177243,0.009706238,0.05206523,0.2184405,0.054678585,0.21017897
326,0.027286645,0.2051483,0.09813762,0.48276865,0.00077644817,0.053596243,0.21767984,0.09470861,0.1892473
327,0.0028889277,0.19557723,0.09252839,0.5064805,0.0012893028,0.037176732,0.26874855,0.11252147,0.23255573
328,0.02927123,0.22153172,0.06823297,0.5196719,4.028581e-07,0.018595045,0.21917604,0.07947723,0.18781619
329,0.0034710693,0.19284195,0.07414575,0.6557619,0.00018005066,0.010867925,0.19658493,0.091018155,0.19759811
330,7.031975e-06,0.15462588,0.040452383,0.724743,0.03592188,0.015167702,0.21800658,0.17472285,0.15932457
331,7.7681636e-07,0.14968798,0.020873738,0.54989815,0.018003032,0.016455084,0.16589582,0.05450398,0.12550779
332,0.094346605,0.10264824,0.012035857,0.432824,0.0020890231,0.008237019,0.23854351,0.1184846,0.09463722
333,0.016529799,0.15104432,0.013212893,0.478871,0.0029678731,0.0059490474,0.1221463,0.050343096,0.109611094
334,0.07024083,0.12642941,0.016049191,0.35084128,0.006233324,0.040339045,0.12221717,0.042074617,0.0974515
335,0.005817091,0.09439133,0.034980886,0.33288127,0.0033197182,0.04123801,0.1505415,0.046789262,0.2406578
336,0.043685637,0.16684052,0.017625775,0.31288442,0.0027202463,0.05291386,0.12454934,0.06490292,0.08960877
337,0.04814955,0.183295,0.018635703,0.29921207,0.013502882,0.040473115,0.15869845,0.061827566,0.1330056
338,0.011193019,0.12115046,0.024027448,0.31593412,0.0012321528,0.041992754,0.19463699,0.05615626,0.14098623
339,0.00038246924,0.1816478,0.11242859,0.3819919,9.382824e-06,0.025496874,0.27426785,0.04345853,0.09473267
340,0.023142917,0.21209994,0.056247737,0.46658212,0.0021098095,0.029944718,0.24950406,0.13636184,0.21325234
341,0.02407142,0.4156904,0.09183118,0.47173542,0.09175973,0.028166126,0.20611878,0.06052167,0.16757542
342,0.020383012,0.1716539,0.047702774,0.4582989,0.0014578168,0.017643983,0.3049609,0.17060801,0.3273682
343,0.0003390025,0.24164079,0.029623061,0.5063555,0.024653433,0.037945725,0.18748923,0.090108916,0.15992308
344,0.0002810147,0.14616203,0.018346105,0.4425155,1.6196275e-06,0.019503782,0.24776001,0.12234312,0.15914942
345,0.022827862,0.15650277,0.032933854,0.45279208,0.007406169,0.010603736,0.15500817,0.05950021,0.0920181
346,0.008382639,0.0994744,0.021811364,0.37324753,0.012392114,0.024667481,0.18462774,0.057997778,0.1331114
347,0.005640359,0.12778294,0.09611057,0.34842747,0.022235584,0.025723677,0.14110969,0.062686644,0.09414108
348,0.024791412,0.17831376,0.15796262,0.36802855,0.14480343,0.09396735,0.16420965,0.18990596,0.1722288
349,0.015301392,0.22542742,0.07939537,0.4450277,0.08119792,0.047168687,0.24170585,0.090048574,0.25393063
350,0.12427121,0.19030963,0.10002667,0.47111353,0.00037668966,0.032189548,0.30993092,0.08353262,0.20828718
351,0.01273702,0.30247182,0.05706088,0.59062564,0.05743016,0.024217084,0.22481497,0.165083,0.24963349
352,0.07731838,0.17646502,0.031410154,0.51726735,0.015712894,0.015401096,0.25406852,0.095787086,0.2064628
353,0.02759626,0.15359198,0.023957605,0.509073,3.6471032e-05,0.008783707,0.17132817,0.107318,0.15430015
354,0.04478915,0.11895402,0.016039468,0.42367232,0.03807911,0.038921144,0.14177276,0.044398066,0.1250645
355,0.10786872,0.14714389,0.043102212,0.3583148,0.0005480147,0.029200332,0.14768037,0.056905035,0.13158885
356,0.036675155,0.11810826,0.037736956,0.4276382,0.062297948,0.025697686,0.15488483,0.04408607,0.17691994
357,0.0029092287,0.116998866,0.030315021,0.40810585,0.009528081,0.014439491,0.12648633,0.03932116,0.13122581
358,0.008273751,0.08645388,0.016041454,0.33295515,0.00074200844,0.021063948,0.11316805,0.1526752,0.08715084
359,0.032873232,0.082976796,0.035937913,0.29055366,0.005576824,0.021821,0.09385262,0.040670864,0.06525322
360,0.0128456,0.08472434,0.017977746,0.25748774,0.031130956,0.011312482,0.09574867,0.03244718,0.21544379
361,0.08394782,0.10425019,0.06734367,0.22175865,0.003257936,0.0058291126,0.09825354,0.030386366,0.06778905
362,0.012790403,0.08624284,0.039403483,0.26178238,0.06442903,0.0032160156,0.098842114,0.029659573,0.14907965
363,0.017753879,0.09877412,0.023905918,0.25562575,0.11613348,0.0017278877,0.08411365,0.062390536,0.08163968
364,0.04609383,0.09015197,0.01953419,0.21472467,0.014581656,0.0009682766,0.09857932,0.041478954,0.18260238
365,4.3092896e-05,0.084415816,0.12430945,0.2575283,0.0055380617,0.012715343,0.10101182,0.026054932,0.08302815
366,0.040145412,0.119083546,0.07535123,0.27554908,0.0029291695,0.01880335,0.13529418,0.026915755,0.13936713
367,0.006127239,0.12911709,0.048957758,0.31197786,0.009513546,0.015204489,0.1282877,0.037852045,0.15247028
368,0.0029594249,0.09685299,0.11707799,0.28619766,0.017414818,0.019394528,0.24835965,0.067638874,0.11250263
369,0.01704213,0.19688627,0.07266263,0.41882595,0.037659083,0.023019187,0.15480682,0.043675005,0.2132825
370,0.022310106,0.14773712,0.07070015,0.40779492,0.0003270574,0.050062314,0.17271867,0.055008307,0.16721867
371,0.00012656773,0.15017115,0.03538871,0.39843163,6.5967056e-06,0.038219202,0.19177029,0.05088386,0.17199053
372,0.0016985193,0.13412428,0.11140232,0.42617568,0.00044166713,0.021540971,0.1838946,0.04715569,0.2145209
373,0.2416657,0.18188502,0.12605712,0.44677892,0.0036337855,0.010880996,0.15780318,0.045053456,0.16160654
374,0.037702523,0.15064842,0.0630309,0.55231786,0.08101728,0.01770718,0.17530753,0.07827242,0.30993167
375,0.02236618,0.1417508,0.0925957,0.46789396,0.00820066,0.016992263,0.23522139,0.0420903,0.15320252
376,0.13129228,0.18353401,0.089776486,0.5110122,0.065281875,0.04487201,0.16816595,0.04881972,0.1685319
377,0.10692159,0.15554596,0.04496725,0.5149603,0.0007985109,0.03146814,0.2946777,0.058318295,0.26136926
378,0.10621776,0.18934903,0.031953186,0.60705024,0.0037195957,0.11138648,0.18628612,0.14372203,0.17293102
379,0.0025473526,0.18444061,0.019354925,0.6211037,0.071980774,0.06808929,0.23620614,0.085672,0.20756367
380,0.005519495,0.21700051,0.03421586,0.5209059,0.10555775,0.062132772,0.21062955,0.07035977,0.12510866
381,0.023336362,0.15493457,0.027113209,0.45384574,0.00012342051,0.06452259,0.217702,0.2636375,0.152557
382,0.028350357,0.24633011,0.06487706,0.43162957,0.06731559,0.035471383,0.1879373,0.054979905,0.12560342
383,0.018339533,0.15130563,0.048506252,0.48196933,0.007215508,0.07695972,0.33939382,0.0704764,0.20091768
384,0.014849084,0.2411975,0.025093213,0.54822415,0.0014985105,0.12600961,0.26554656,0.05968233,0.14352909
385,0.030225405,0.21752058,0.047902405,0.5304144,0.028575111,0.0965406,0.42861688,0.11864242,0.17899151
386,0.009296493,0.3763048,0.024150465,0.65828955,0.013374039,0.048784226,0.32609102,0.0894926,0.18701026
387,0.01996864,0.20492013,0.01286454,0.67319614,0.003010134,0.02474788,0.32327768,0.13072494,0.22311713
388,0.083174124,0.18369281,0.008664856,0.6017802,0.00015980843,0.0123787625,0.20779023,0.057427492,0.1295624
389,0.020243168,0.14208679,0.0049932874,0.51632446,0.0573865,0.08294928,0.16240242,0.05405509,0.14564757
390,0.033754364,0.20798999,0.0026815413,0.4149243,0.1017743,0.04168923,0.17763567,0.067259595,0.13483553
391,0.10809536,0.14947152,0.01994915,0.37320176,8.596107e-05,0.021965997,0.20633268,0.063268565,0.18301648
392,0.028335197,0.12547775,0.12264796,0.55399764,2.6706432e-05,0.017445039,0.17381245,0.047570128,0.14928362
393,0.015670879,0.16937171,0.073118545,0.48746845,0.004666059,0.13541599,0.16394809,0.067021534,0.17441148
394,0.00061908836,0.19369943,0.050105546,0.5016035,0.00564261,0.13261354,0.2759239,0.08350806,0.18141916
395,0.011850606,0.27865708,0.049139626,0.5310293,0.01730527,0.071022764,0.27884445,0.1139149,0.17787448
396,0.00038551103,0.2129638,0.2818224,0.57864314,0.017226525,0.074248776,0.31895366,0.08835182,0.19994758
397,0.0014367054,0.43411884,0.16654988,0.7679531,0.065905236,0.04010325,0.3662078,0.09159371,0.36257324
398,0.17577252,0.2977147,0.09095313,0.9000978,0.0070866435,0.072080106,0.3967542,0.14254744,0.38149214
399,0.008333254,0.2889101,0.04576165,1.0039753,0.12109786,0.08202831,0.34344438,0.09274022,0.33275434
400,0.0014011363,0.24052066,0.07777864,0.8071591,2.5921625e-05,0.065578125,0.32117978,0.09313962,0.20431621
401,0.0013009711,0.29059458,0.039782014,0.8175742,0.068525605,0.066473484,0.30277756,0.08349742,0.19732052
402,9.039682e-05,0.20504752,0.07337297,0.6792399,0.0006092465,0.090121135,0.31191245,0.105785534,0.3569005
403,0.00015991888,0.32644677,0.037318885,0.6414289,0.030929344,0.047573283,0.26666123,0.077782854,0.18211092
404,0.048723314,0.24086934,0.018697074,0.5599014,0.014994503,0.02729394,0.27563632,0.10449539,0.22788505
405,0.040461257,0.16082272,0.0098267,0.5419995,0.01947277,0.01364729,0.2357158,0.10113828,0.20118338
406,0.00035303624,0.12961759,0.01192482,0.5342556,0.00055044005,0.006840831,0.18019605,0.043764174,0.13556355
407,0.022866432,0.13827467,0.02671615,0.42748326,0.0072619086,0.008755771,0.14182894,0.034727227,0.07564005
408,0.023291763,0.15971413,0.013388803,0.38260853,0.00034598587,0.07228956,0.14003494,0.045679256,0.1651529
409,0.015404534,0.122136824,0.03942245,0.34125113,0.014676781,0.040826656,0.20252502,0.06919043,0.16281357
410,0.0028802257,0.20720538,0.028304582,0.3665982,0.00058733136,0.051566064,0.15241426,0.042466827,0.109904505
411,0.052634936,0.21664768,0.019586515,0.3282421,0.00017907041,0.026774943,0.19338278,0.065706,0.19626538
412,0.019244034,0.12210061,0.059182458,0.35252255,0.00087779853,0.02668468,0.18247512,0.073347576,0.18059048
413,0.0029419907,0.16782303,0.030570911,0.36180067,0.0137173105,0.02519509,0.1447448,0.08169582,0.25236094
414,0.014820191,0.1387589,0.019593958,0.31259608,0.008261663,0.012722996,0.14756806,0.05578205,0.1460413
415,0.0130904345,0.09081352,0.039510235,0.29302928,0.072770126,0.0064491564,0.12780471,0.094403386,0.097156726
416,1.0590844e-07,0.08925382,0.022095872,0.2745921,0.00087095494,0.036077634,0.0944464,0.050308064,0.13039795
417,0.00038149834,0.09564149,0.02857671,0.22863314,0.0016487675,0.019394986,0.106719494,0.03136217,0.07344819
418,0.04342092,0.094141096,0.03321413,0.22617036,0.04867306,0.015608884,0.121372335,0.031445988,0.07660145
419,0.04896779,0.085747965,0.04910018,0.26748562,0.0052403794,0.015380142,0.14725363,0.06434123,0.10106106
420,0.08862457,0.11531487,0.032729745,0.30903205,0.0029874775,0.023938052,0.11846392,0.04332035,0.1759159
421,0.002769926,0.09511539,0.03051788,0.3761634,0.005140247,0.012544497,0.16317077,0.06373925,0.13618623
422,0.0022734597,0.2479278,0.056718968,0.33036885,0.0006785299,0.07775671,0.107582755,0.027712451,0.08335187
423,0.007903089,0.16394855,0.02882891,0.36341918,0.07745694,0.049029827,0.26552284,0.08217204,0.19887279
424,0.009547918,0.17785749,0.02105068,0.4156882,0.00033463247,0.027966056,0.19242868,0.05997998,0.12530535
425,0.004179294,0.16134551,0.06249956,0.3950097,0.0390304,0.014896061,0.24366868,0.05247631,0.11831667
426,0.0128066,0.17468645,0.04487723,0.41747427,0.00039206928,0.03424155,0.17222103,0.10738693,0.13418463
427,0.004424951,0.17430295,0.0237765,0.3753083,0.0006030453,0.01932059,0.17933635,0.05564851,0.28333175
428,0.013780938,0.16831718,0.016196184,0.34685877,0.0019770598,0.013817137,0.1524225,0.053419914,0.11240898
429,6.0942093e-05,0.13225773,0.012882402,0.3297513,0.26504955,0.010715228,0.14150739,0.051197022,0.12349457
430,0.008789156,0.08818181,0.015278628,0.28172553,1.2662697e-05,0.0057433182,0.11297755,0.25637788,0.08081997
431,0.003773064,0.07079044,0.103413835,0.2456017,0.0009365033,0.008882806,0.15092365,0.04873708,0.07008764
432,0.003853811,0.14997652,0.06076729,0.3626111,5.860411e-05,0.042841226,0.116599776,0.06678879,0.1283856
433,0.00041225663,0.1504583,0.044248745,0.3161216,0.0048971996,0.07014799,0.17535643,0.16493207,0.23939148
434,0.0029298328,0.14599355,0.043244943,0.33507097,0.0024861381,0.039453696,0.19800279,0.057653043,0.1338753
435,0.016738033,0.23732659,0.027046818,0.48284316,0.004690871,0.05693589,0.18161646,0.046590373,0.13375649
436,0.0028923473,0.13486713,0.016278459,0.43895918,0.032588407,0.032991298,0.31487888,0.09146012,0.16174969
437,0.009787011,0.1857659,0.0608405,0.47361535,0.02158553,0.022537073,0.19856638,0.08638398,0.111015886
438,0.070116855,0.17236716,0.05536382,0.43458608,0.0060195206,0.039960265,0.17942353,0.15919489,0.15198445
439,0.00038645256,0.16194427,0.051296495,0.42482165,0.01710847,0.13041985,0.17580184,0.08413758,0.18268488
440,0.03143375,0.27058083,0.02772241,0.4204975,0.093031704,0.1287759,0.250561,0.10220804,0.18974984
441,0.06797414,0.20458981,0.014509275,0.46053684,0.011743326,0.13549522,0.30147314,0.10253025,0.20653175
442,0.01826429,0.28357825,0.17178825,0.5314898,6.111085e-06,0.06853386,0.47129306,0.15733063,0.2045715
443,0.03628476,0.49674433,0.15075354,0.7416534,0.13122624,0.034477077,0.38683027,0.13848032,0.29892218
444,0.044718053,0.34980902,0.10451376,0.76322937,0.050928626,0.059232965,0.47143847,0.15099181,0.3882218
445,0.009977312,0.31879666,0.053043097,0.85383666,0.022621665,0.04761841,0.37066728,0.106138796,0.30687344
446,0.008620304,0.26214817,0.038989305,0.79081327,0.09677414,0.1883434,0.33658284,0.095351525,0.2669378
447,0.013624287,0.32682446,0.022989187,0.7248788,0.048801992,0.10005539,0.3662255,0.11290207,0.25893787
448,0.005419137,0.24700014,0.01293572,0.7114027,0.014702734,0.05134185,0.3357984,0.17301643,0.21891107
449,0.03119971,0.26311418,0.010108212,0.63016635,0.0643176,0.035490785,0.29715082,0.08341087,0.15325671
450,0.00073946716,0.18845376,0.028736562,0.5675533,0.013763847,0.12838778,0.2650754,0.08208042,0.1647055
451,0.042082127,0.21282704,0.058980078,0.57315594,0.020314405,0.094427355,0.2672199,0.088347495,0.23771727
452,0.0031509742,0.29207128,0.03004457,0.85365826,0.04967727,0.079261884,0.3015916,0.10301144,0.19667108
453,0.029853016,0.20587951,0.020356324,0.7179697,0.0004642449,0.08340159,0.38215303,0.196215,0.18996762
454,0.03271052,0.24337155,0.03755754,0.703413,0.020420823,0.04317763,0.2771103,0.09227865,0.16844565
455,0.004451277,0.2501281,0.022660665,0.60654974,0.001537491,0.13030465,0.29486248,0.1088281,0.36516452
456,0.03781247,0.22401461,0.01134477,0.60143197,0.083814755,0.092973195,0.3482086,0.101785496,0.21806026
457,0.023239663,0.2313011,0.010097811,0.6383655,0.03463606,0.10485725,0.27487296,0.08767244,0.18901387
458,0.00057232665,0.20182754,0.031160172,0.6253984,0.0022312568,0.052519068,0.2656855,0.2001903,0.24004987
459,0.101166576,0.17845131,0.042820495,0.5414354,7.6261706e-05,0.08231312,0.21723491,0.06374094,0.14142726
460,0.015834551,0.18573192,0.023410454,0.5338614,0.00031396723,0.17424141,0.21603589,0.13355437,0.20866457
461,0.00032651774,0.20709664,0.0391671,0.51455516,0.0052688406,0.09454008,0.3099202,0.09412543,0.16303582
462,0.071429536,0.22298303,0.26923385,0.6501763,0.0015583017,0.05390873,0.2691057,0.09011591,0.15679178
463,0.0344,0.3007627,0.14213862,0.72844577,0.0036322267,0.030638333,0.31556374,0.09052751,0.4511662
464,0.00024087442,0.24601951,0.07557293,0.7043128,0.003633183,0.25193602,0.2902361,0.092888966,0.30683517
465,0.07965027,0.39069983,0.037859555,0.6709471,0.020093309,0.12819582,0.40809122,0.12503043,0.3050215
466,0.0030270976,0.30316433,0.021445252,0.7324339,0.061420843,0.06857146,0.41319248,0.18290102,0.4107971
467,0.012287136,0.25879216,0.019586183,0.73404163,0.054174554,0.06099584,0.3381378,0.10456925,0.18772772
468,0.033008516,0.24927698,0.024726499,0.6525858,0.057739794,0.07335273,0.35530698,0.0841423,0.1821615
469,0.009385539,0.30452555,0.110158436,0.78042156,0.004804638,0.06047991,0.28760588,0.08298922,0.20028819
470,0.06286899,0.24204348,0.07635523,0.71430314,0.010572763,0.053783786,0.30323738,0.0948858,0.26828042
471,0.004490807,0.24543852,0.06760702,0.6706887,0.012358556,0.03207809,0.2774769,0.118231,0.32715446
472,0.10256597,0.22788787,0.039784588,0.62855446,0.014025878,0.017601704,0.24116802,0.06945977,0.23048446
473,0.016744366,0.15374416,0.03109807,0.59097636,0.05727936,0.009107717,0.21554741,0.16499001,0.19956411
474,0.24922557,0.12788056,0.015681019,0.530131,0.06511016,0.0435171,0.17861761,0.10671544,0.11503888
475,0.016962884,0.12047768,0.017356306,0.54966486,0.016609767,0.12493308,0.17906903,0.15267813,0.21573938
476,0.035840746,0.1742144,0.01590685,0.47933674,0.036909666,0.11560042,0.20670103,0.064121135,0.1591428
477,0.1338717,0.16938648,0.031831127,0.45645663,0.06623258,0.06617867,0.23838556,0.17725042,0.14606263
478,0.026366146,0.20124564,0.024221543,0.5151408,0.008788387,0.04246123,0.21043837,0.060454987,0.37669897
479,0.003040884,0.1419102,0.06182415,0.4866243,0.012263277,0.04245981,0.27550256,0.076576926,0.14885315
480,0.0010623408,0.19294384,0.1008634,0.4988066,0.024022281,0.027825061,0.19033745,0.07010472,0.16513184
481,0.030672826,0.16960242,0.05047542,0.5573478,0.0003811399,0.02326737,0.26253897,0.08154096,0.18758705
482,0.006912694,0.1699861,0.027293121,0.54900247,0.02380106,0.194148,0.19332533,0.050254796,0.14543514
483,0.021557136,0.20738721,0.054281373,0.48514125,0.006529087,0.09707468,0.2859427,0.09460915,0.21746509
484,0.00082865456,0.21921307,0.06614339,0.545374,0.03314635,0.07841599,0.2619141,0.08183707,0.20211564
485,0.0074510504,0.20324764,0.0526193,0.52618027,0.0019844775,0.039257325,0.25954652,0.24349101,0.19170022
486,0.0035263903,0.17662418,0.08698696,0.50418156,0.062867604,0.08474623,0.2095942,0.0643117,0.25071692
487,0.019836416,0.24246874,0.044278916,0.65750825,0.013020259,0.07561001,0.35336912,0.06971344,0.185291
488,0.00077820447,0.2749272,0.033202454,0.64767617,0.03536857,0.042517845,0.28415945,0.079804726,0.23534557
