,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t)
232,0.009913672,-0.2780934,-0.3483922,-0.010921935,0.29100627,-0.18343782,0.086689815,-0.13188504,-0.10664374,0.2545488,0.2231847,-0.007622961,0.28171098,-0.03657559,-0.22648607,-0.07916241,-0.07044483,-0.2501514
233,0.16753384,0.13307665,0.3148372,-0.07991134,0.038046394,0.34460676,0.3980216,0.11933176,0.5296867,0.17076427,-0.09831298,0.18461733,0.008318732,0.15262571,-0.14405325,-0.056972474,0.35698336,0.23568876
234,0.0051454697,-0.3026404,-0.17840329,-0.47868228,0.19548516,0.060151722,-0.29576862,-0.004707073,-0.52023447,0.40061674,0.574554,-0.18451217,0.3945881,0.34529215,-0.0020461096,0.07695936,-0.42933398,-0.1269188
235,-0.13005964,0.6164846,0.26932257,0.186619,-0.107344635,0.060888425,-0.20523635,0.074253276,0.07617843,-0.20454042,-0.107766114,-0.009921572,-0.15577446,0.124642074,0.21822314,0.04318439,0.35820407,0.44951642
236,0.039722346,-0.37986723,-0.09299428,-0.22963627,-0.13526373,-0.14500186,-0.23048496,-0.030761363,-0.6033417,0.20087756,0.04487243,-0.16714351,-0.065659225,0.030167222,0.17536932,0.25747567,-0.26966596,-0.20034942
237,-0.17223512,0.42184973,0.034509066,0.58347136,0.06453706,-0.20805404,0.02701061,-0.09046018,0.084623195,-0.19852194,-0.2638992,0.086565994,-0.29221994,-0.3044458,0.045895986,-0.06288527,0.37428433,0.109816946
238,0.33634946,-0.42307505,0.24307632,-0.2342959,-0.05056677,0.033069536,0.28897074,0.0590784,0.010163597,0.32113695,-0.11211604,0.20294239,-0.1431533,-0.205071,-0.17956814,0.23032622,0.049181797,-0.27415663
239,-0.13751487,0.1713886,-0.21572673,0.13119145,0.37231642,0.046326257,0.18607096,-0.056411482,0.10885696,0.062301423,0.18538068,0.061665773,0.19491385,-0.09507024,-0.24690752,-0.24654946,0.14225055,-0.04267695
240,0.25264263,-0.15764004,0.405499,-0.44750804,-0.09166518,0.39833874,0.20227951,0.19756927,0.31364095,0.1435702,0.057682816,0.09318937,0.029737487,0.20332363,-0.043856874,0.1510203,-0.0056851646,0.15075661
241,-0.26890633,0.05579555,-0.40023103,-0.052376673,0.26997447,0.1207817,-0.43326753,-0.015000027,-0.43556762,0.06273546,0.46567687,-0.19632317,0.4192776,0.3035987,0.1739711,-0.19393842,-0.39262486,0.020816492
242,0.16703367,0.3499858,0.5043916,-0.020497529,-0.34445232,0.14840524,0.011842422,0.17691913,0.117800705,-0.2561461,-0.121768676,-0.01648271,-0.22221638,0.29759425,0.40318173,0.20723405,0.028217517,0.4389257
243,-0.18155265,-0.31618023,-0.34360754,0.07832512,0.07138805,-0.46911585,-0.4704494,-0.027129421,-0.72877806,-0.003633718,0.35437655,-0.29619634,0.09696254,0.053770214,0.26920274,0.13875486,-0.37814802,-0.3151778
244,0.075094536,0.4680088,0.36824194,0.46853915,-0.2500059,-0.0016925391,0.23304397,0.010767229,0.6358632,-0.19618887,-0.43159696,0.2517477,-0.34528106,-0.24204844,0.227972,-0.016153626,0.6472639,0.30529255
245,0.110064164,-0.6298925,-0.37491444,-0.3841569,0.15682258,-0.093806125,0.069719635,-0.11877469,-0.38405326,0.42642125,0.22581455,-0.20665947,0.4098728,0.046103604,-0.09176793,-0.032337256,-0.25884315,-0.5047017
246,-0.113075525,0.6025347,0.26696005,0.3546662,-0.025781173,0.28218874,0.22951299,-0.08636405,0.5048928,-0.15178032,-0.084570274,0.1517254,-0.099626735,0.14876363,0.1530703,-0.29262778,0.38420787,0.40130055
247,0.1657751,-0.5340916,-0.020960256,-0.49862936,-0.022858232,-0.013776049,-0.26953408,0.07184062,-0.48885417,0.17102756,0.3311505,-0.20515887,0.14092197,0.23464565,0.17587192,0.31195968,-0.61420673,-0.34197596
248,-0.25923613,0.6686312,-0.04647497,0.53361696,-0.0119873285,-0.04091755,-0.19316234,-0.037096135,0.22262159,-0.40265262,-0.12434357,-0.01750132,-0.07588397,0.08919762,0.25127083,-0.15255372,0.22469088,0.4237261
249,0.30290973,-0.45987725,0.1302854,-0.35014886,-0.21497357,-0.1129379,0.017528007,0.1285401,-0.23881203,0.18256168,0.013125863,-0.10459698,-0.091684036,0.09424479,0.13526033,0.42734477,-0.21379228,-0.21935749
250,-0.28222087,0.36192033,-0.3212999,0.44299862,0.16354305,-0.19941507,0.010707997,-0.12628534,0.038905974,-0.07967829,0.076577805,-0.010332476,0.06858116,-0.1677969,0.08993555,-0.32770386,0.25195396,0.100109
251,0.33101496,-0.32070178,0.41466093,-0.31542927,-0.17170066,0.16645153,0.3391512,0.13639227,0.29106787,0.18957129,-0.1271242,0.09156264,-0.11433225,0.0020248909,0.07076566,0.10203152,0.13213815,-0.019486789
252,-0.23403066,0.07059955,-0.37319508,0.060213167,0.4084071,-0.052659877,-0.22529282,-0.17089668,-0.25367954,0.1913966,0.37592602,-0.16694482,0.4433349,0.09873331,0.008869538,-0.37102282,-0.21910354,-0.08135015
253,0.29659992,0.18347545,0.64276385,-0.21218885,-0.31815693,0.38370174,0.16138914,0.23184372,0.2824446,-0.078691736,-0.18602152,0.06474528,-0.21313325,0.2301711,0.23114206,0.19172968,0.15877382,0.3682154
254,-0.26477522,-0.19661525,-0.50133705,-0.011437383,0.17182605,-0.38876826,-0.5521875,-0.1372832,-0.87344646,0.08133295,0.58173734,-0.3205961,0.27044824,0.17952758,0.18623641,-0.01759432,-0.5570906,-0.28212273
255,0.101203986,0.48139033,0.57225436,0.6284206,-0.28226233,0.100522205,0.36023584,0.12383898,0.75127155,-0.36489305,-0.46942145,0.21033998,-0.5369892,-0.11454612,0.23413032,0.23172072,0.5950504,0.4143825
256,0.22509123,-0.6668291,-0.52554154,-0.38027856,0.21171167,-0.28510073,-0.17228991,-0.092138395,-0.55028087,0.40278247,0.4083742,-0.20733714,0.44110242,0.08519752,-0.023183033,0.045527257,-0.46582654,-0.566008
257,-0.08309062,0.6663034,0.33987883,0.39179638,-0.012180433,0.29764518,0.27846104,0.0077465028,0.7861489,-0.21247321,-0.2378064,0.14542048,-0.17910835,-0.032089323,0.018106535,-0.21256709,0.56473464,0.5171141
258,0.20464665,-0.65482086,-0.19788915,-0.6979988,0.07559879,-0.017948281,-0.22919789,0.047381673,-0.5843078,0.38649672,0.36252716,-0.22091079,0.29901186,0.28129008,0.06462261,0.1639014,-0.6209982,-0.3277825
259,-0.29464433,0.71373075,0.09515925,0.6042015,0.032701105,0.045044426,-0.07238489,0.0037340065,0.24330035,-0.21825552,-0.16607349,-0.0049170777,-0.09315252,-0.048952524,0.1486565,-0.16650647,0.3417938,0.4691735
260,0.3820028,-0.47340995,0.14855373,-0.54508966,-0.23500545,-0.05075225,-0.047883447,0.13181973,-0.4181606,0.22323759,0.08357121,-0.065094136,-0.01444728,0.2655999,0.1494447,0.287927,-0.19284183,-0.20753038
261,-0.2751093,0.37171158,-0.23640376,0.59639955,0.21518001,-0.24466075,-0.1850069,-0.20615168,-0.12566192,-0.10052261,0.058473602,-0.050581113,-0.030804623,-0.13043901,0.075088136,-0.17755696,0.21795341,0.014442783
262,0.41506505,-0.18845911,0.502388,-0.2601843,-0.27091426,0.18447143,0.29417303,0.12431697,0.24536815,0.10658332,-0.2766298,0.18254101,-0.3165563,-0.10037815,-0.032659713,0.29235747,0.12008413,-0.021394193
263,-0.26085612,-0.0103910845,-0.5359802,0.16244124,0.33889377,-0.16018522,-0.16954748,-0.15974693,-0.3732441,0.090714045,0.246749,-0.11247253,0.26271772,-0.06427528,-0.16473247,-0.15561965,-0.22223511,-0.22960548
264,0.25150192,0.18222144,0.5592187,-0.0683264,-0.26137012,0.34387597,0.3532741,0.21823531,0.57668525,-0.02963835,-0.25675848,0.2620954,-0.33192226,-0.04216335,-0.0038995086,0.21881281,0.35014018,0.31909016
265,-0.1583502,-0.38374856,-0.56946135,-0.25584882,0.3172033,-0.12827839,-0.2687358,-0.10896469,-0.56010014,0.24447107,0.47593325,-0.2501387,0.4315854,0.13112228,-0.11451755,-0.13858104,-0.46197084,-0.2948598
266,0.06530172,0.57341945,0.5553906,0.23066364,-0.21523276,0.2851169,0.17586368,0.15157767,0.60626805,-0.18970339,-0.32050696,0.30761275,-0.26160362,0.0035459949,0.11300768,0.07380413,0.51554364,0.5249124
267,0.007788277,-0.6320439,-0.44207168,-0.35124224,0.3167777,-0.21673179,-0.19491705,-0.012378836,-0.8014449,0.32717136,0.43709958,-0.28418666,0.36752093,0.23378661,0.021133877,0.14034955,-0.41588035,-0.40591955
268,-0.016676169,0.67553675,0.4814349,0.4357353,-0.14242388,0.21131642,0.095888935,0.048069037,0.56765306,-0.15055597,-0.26352298,0.18286346,-0.28134978,-0.06362403,0.15168431,-0.06784214,0.5472064,0.45940727
269,0.17596643,-0.574214,-0.2475653,-0.56992805,0.026725903,-0.1679525,-0.16296276,0.05413513,-0.7099349,0.31754613,0.338654,-0.24058244,0.19754694,0.1743757,0.028367627,0.17105322,-0.50185573,-0.28375828
270,-0.27146968,0.5469811,0.19410762,0.5940298,0.098888434,-0.053989965,0.0014702757,-0.008129964,0.3188284,-0.24175942,-0.19875357,0.13702583,-0.20336142,-0.19533475,0.0635827,-0.10455078,0.5347232,0.40170765
271,0.34943897,-0.44628707,0.19006169,-0.5298766,-0.06496765,0.0047615096,0.10495556,0.07212015,-0.21114975,0.4083954,0.07682806,-0.013714094,0.14080386,0.18369007,0.0035129413,0.19142015,-0.06818737,-0.32531837
272,-0.29563692,0.34327444,-0.17088841,0.27177122,0.23100905,0.027914025,-0.17900088,0.025131196,-0.117600985,-0.033352762,0.31392863,-0.06906008,0.08419773,0.10191342,0.18484628,-0.26705658,0.036394138,0.07584416
273,0.25185224,-0.06443955,0.43412676,-0.34992,-0.22305742,0.17616147,-0.010530322,0.14031349,0.052596606,0.09426323,0.003117554,-0.07816515,-0.1606971,0.12007095,0.28339338,0.15389998,-0.103769965,0.20198289
274,-0.28271517,0.10397777,-0.35294992,0.17839997,0.13432509,-0.27677146,-0.40411082,-0.05655079,-0.46882236,0.02922218,0.12024732,-0.27240992,0.17118901,0.066280976,0.15136611,-0.1354923,-0.20145003,-0.01783962
275,0.16946888,0.16471487,0.5238633,0.055695537,-0.3406337,0.064901665,0.16678491,0.089508474,0.21476302,-0.0872961,-0.34267402,0.067573614,-0.33607507,-0.07522876,0.18493508,0.16228384,0.3683267,0.22200197
276,-0.13100262,-0.177062,-0.394084,0.10969462,0.16180372,-0.34416077,-0.22192624,-0.21509402,-0.5390299,0.20894864,0.24087821,-0.17217645,0.23502639,-0.056996316,0.084867544,-0.050810676,-0.2733435,-0.41048136
277,0.13771243,0.37286264,0.523511,0.2835178,-0.17103653,0.20669137,0.36945987,0.08638355,0.51104945,-0.19116643,-0.3537543,0.16555221,-0.41695538,-0.13853948,0.16257909,0.02043031,0.458314,0.24987602
278,0.14133696,-0.4480975,-0.32260904,-0.25233757,0.16444947,-0.10201469,-0.20455477,-0.06523149,-0.51974046,0.2163871,0.3513469,-0.18610233,0.19563441,0.027708918,0.0349985,0.09230874,-0.5379835,-0.37870792
279,-0.03586089,0.6138631,0.27619556,0.35335666,-0.10879869,0.1776993,0.10543714,0.0874884,0.50126195,-0.33757764,-0.286763,0.15218887,-0.26344904,-0.11267438,0.011002253,-0.017463531,0.35145774,0.4432377
280,0.17031406,-0.5043921,-0.22854584,-0.41266438,-0.0074826805,-0.16371088,-0.091820404,0.056125157,-0.45965114,0.21380758,0.2342446,-0.119606405,0.16828574,0.11614902,-0.08835017,0.2266114,-0.3657011,-0.31155232
281,-0.19371137,0.43754268,0.008268339,0.46219015,0.097473964,-0.011694063,0.0852584,-0.034732085,0.363588,-0.17980756,-0.13360062,0.18485415,-0.094948076,-0.110355034,-0.019968197,-0.1622563,0.49554908,0.26989985
282,0.3344425,-0.49425146,0.0916384,-0.45861137,0.016804501,0.25047177,0.1548894,0.053507857,-0.02163554,0.44860262,0.09399486,0.10400567,0.1122644,0.10554164,-0.11875947,0.22125751,-0.14356396,-0.25276712
283,-0.21903503,0.44207668,-0.20060898,0.11454346,0.24522135,0.119065866,-0.17161399,-0.09446199,-0.090793535,-0.061315127,0.18003978,-0.048519183,0.1945078,0.12398971,-0.059795525,0.05887632,-0.07203714,0.20999686
284,0.18613939,-0.15560137,0.23269951,-0.23817661,-0.22739659,0.07268952,-0.042288594,0.27416417,-0.12944911,0.027305685,-0.06802636,0.023262862,-0.19832523,0.13353816,0.12768516,0.46113732,-0.09279387,0.10870162
285,-0.21202797,0.22104716,-0.39290363,0.26834014,0.17494778,-0.37165114,-0.19325271,-0.09271771,-0.29860976,-0.0026801277,0.16820446,-0.119750254,0.14730316,-0.07426367,0.009750603,-0.105507225,0.09283605,-0.040717673
286,0.24244021,-0.11488223,0.5261304,-0.1104024,-0.1578311,0.11273243,0.36667383,0.10080137,0.38287506,0.10209135,-0.28335083,0.10632134,-0.2584474,-0.08259068,0.036884997,0.109060906,0.5288288,0.098797634
287,-0.12035794,-0.16341375,-0.369639,-0.082751244,0.26652867,-0.08486623,-0.19578892,-0.25645193,-0.3592092,0.39328983,0.28619954,-0.1504024,0.3751829,0.034474514,-0.060885336,-0.3150832,-0.28640068,-0.3084824
288,0.09515087,0.37057525,0.5374146,0.025619933,-0.1646187,0.40210012,0.14378409,0.102186695,0.29465526,-0.19854797,-0.23093529,0.12461566,-0.22755548,0.022897005,0.12143951,0.13009731,0.2958454,0.39875025
289,-0.057065308,-0.30776277,-0.3292228,-0.15964484,0.08801818,-0.2812392,-0.4046381,-0.04201236,-0.74680024,0.067453966,0.32962182,-0.16475528,0.16111891,0.1866402,0.07440601,0.20106587,-0.59359676,-0.3319146
290,0.01715326,0.47370628,0.36405772,0.5101415,-0.12865916,0.0100039635,0.12964863,0.15203662,0.4935595,-0.39881292,-0.35169467,0.19284174,-0.40960974,-0.2160951,0.096447065,0.18296045,0.52508074,0.29762587
291,0.21082085,-0.25632077,-0.30702296,-0.39010152,0.13945758,-0.16548216,0.019069012,-0.054287337,-0.27524647,0.3474982,0.21759242,-0.098273784,0.24324791,0.02219275,-0.1403903,0.09130931,-0.3011912,-0.3838449
292,0.010630056,0.28265774,0.1965513,0.11400725,0.003967292,0.20726077,0.17670563,0.109408095,0.38681328,-0.15050353,-0.12918055,0.03555517,-0.172397,-0.020394418,-0.033114813,0.007886961,0.34293753,0.3279076
293,0.059366543,-0.2994537,-0.10749039,-0.3411539,0.051544186,-0.060283136,-0.17385182,-0.015571938,-0.26228908,0.25156927,0.1991023,-0.05907575,0.22165889,0.17531589,-0.04761209,0.09899908,-0.2918786,-0.0962237
294,-0.12299761,0.2890036,0.124739535,0.209712,0.05100668,0.065640785,0.022501357,0.115296096,0.11499459,-0.046470992,-0.015714146,0.03170895,0.0061346916,0.02135991,0.0020064437,-0.030423323,0.28390113,0.19412202
295,0.15362684,-0.2313891,0.06086436,-0.30351254,-0.0576931,-0.021094084,-0.06814065,0.004967984,-0.24165562,0.19418031,0.23871136,0.17458814,0.099459976,0.1926199,0.09986493,0.07659475,-0.15044102,-0.067632355
296,-0.18058722,0.08786514,-0.036448997,0.263068,0.34358203,-0.07516571,0.04989431,0.017037977,-0.021999832,-0.058420423,0.10381258,-0.05046897,0.029970719,-0.024213877,-0.01695297,-0.014306167,0.14952269,-0.04212371
297,0.30457136,-0.054498818,0.34554756,-0.33569482,-0.1901044,0.28142846,0.042833325,0.12841272,0.19977234,0.1728177,-0.012555081,0.1119008,-0.04531473,0.09603205,0.06413679,0.0701687,0.06331761,0.15846169
298,-0.26144767,0.028274251,-0.33941698,0.0037611148,0.25955585,-0.092832804,-0.2852257,-0.11110239,-0.46139348,0.068931,0.24678245,-0.21080433,0.2745594,0.15444791,-0.01708908,-0.13968758,-0.16486986,-0.004195001
299,0.1497486,0.2748183,0.4984781,0.100147754,-0.22473675,0.1409971,0.045516074,0.17893034,0.2102789,-0.091586955,-0.24479823,0.20850015,-0.31697404,0.0755882,0.19886926,0.32318926,0.2286346,0.21772718
300,-0.045794163,-0.30102205,-0.37091324,-0.13402572,0.15267572,-0.3056308,-0.2421513,-0.074141376,-0.54117,0.17366908,0.26858926,-0.04875268,0.13434274,0.010486322,0.018097328,0.04107142,-0.2903771,-0.3295724
301,0.020166514,0.3341274,0.435067,0.30272943,-0.021012528,0.16308565,0.31392592,0.090084195,0.52870655,-0.124223374,-0.22365513,0.1912896,-0.28574488,-0.23819399,-0.06872383,0.08504589,0.54287285,0.23141702
302,0.21520728,-0.43184698,-0.24647446,-0.4371349,0.08536442,0.014826771,-0.0016280562,-0.054978766,-0.24009122,0.36244467,0.28127405,-0.051620938,0.31594214,0.15172917,-0.11598893,0.05416126,-0.31112182,-0.179876
303,-0.16870904,0.36320126,0.05173522,0.26735586,0.12552948,0.097805224,0.07181492,0.07249795,0.2352703,-0.106400035,0.054266736,0.04748383,0.020351581,0.07149957,-0.055307437,-0.009066805,0.27743226,0.27432266
304,0.23009965,-0.29959,0.078181684,-0.40228453,-0.010447852,0.031795572,-0.08602736,0.12523066,-0.18806973,0.22282569,0.18559006,-0.045784585,0.102689035,0.2298044,0.1103283,0.11497957,-0.19261469,-0.06732825
305,-0.20624043,0.272226,-0.055827074,0.18302472,0.11030785,-0.047789145,-0.18486759,-0.033648357,-0.06176304,-0.012120523,0.18825684,-0.10415434,0.104669824,0.07018368,0.07786696,-0.1293128,0.07830701,0.15574928
306,0.16473745,-0.06309195,0.24120568,-0.20861079,-0.1758228,0.0777013,-0.03454208,0.07234732,-0.044764154,0.09594204,-0.072038904,0.016670067,-0.030919895,0.11211254,0.20756319,0.15153237,0.02027662,0.1236556
307,-0.14137666,0.034148715,-0.2237995,0.15597343,0.13133387,-0.2235585,-0.182394,0.09393962,-0.29545578,0.05315882,0.26907188,-0.14798695,0.1517792,0.03658651,0.08118815,-0.080759965,0.10265929,-0.07604414
308,0.15938434,0.075055085,0.33398136,-0.02034656,-0.1644385,0.08286941,0.14755484,-0.02050746,0.29937124,0.11346624,-0.101467244,0.07376238,-0.12293957,0.05581817,0.1917589,-0.08541566,0.33177435,0.2859572
309,-0.07075718,-0.24970739,-0.23470648,-0.0032925904,0.18480282,-0.16801876,-0.19072565,-0.113581225,-0.41679695,0.33825815,0.17590852,-0.192008,0.25493267,0.051484775,-0.014920541,-0.101872325,-0.21827467,-0.22556955
310,0.092603974,0.34939182,0.43060294,0.09644212,0.033959746,0.27509782,0.0845223,0.032190107,0.21827595,-0.054480933,-0.18566526,0.117299624,-0.18912679,0.03354433,0.0972665,0.02723736,0.3384976,0.2840867
311,0.07502431,-0.16787452,-0.060778953,-0.16894366,0.009588439,-0.066283606,-0.29925978,0.03384126,-0.6049068,0.14424051,0.25730032,-0.084233016,0.081667356,0.09810506,0.0026490204,0.25816432,-0.46750167,-0.2614039
312,-0.058026984,0.37619868,0.15898868,0.33425874,-0.079992026,-0.07580767,-0.027624011,0.069763914,0.07584829,-0.3864836,-0.16417217,0.14671364,-0.2849552,-0.11142932,0.061609313,0.13559599,0.27848455,0.2547629
313,0.13781051,-0.3944149,-0.08200869,-0.09098845,0.07798804,-0.016147092,0.097497515,0.03852217,-0.1268763,0.13422456,0.015491435,0.020371428,0.03267531,-0.11907254,-0.07103576,0.2393127,-0.02932446,-0.31797552
314,-0.0050942353,0.29753077,-0.011417891,0.14677063,0.07871011,0.13871008,0.118966274,-0.051046405,0.3341191,-0.03537465,0.020889875,0.101740226,0.046123646,-0.0038070045,-0.07696383,-0.19458547,0.11862661,0.16582504
315,0.12246668,-0.23758379,0.05124869,-0.3661964,0.015907489,0.11384151,-0.01072859,0.31441146,-0.10851303,0.1720587,0.15928103,0.124492444,0.09869316,0.17264904,0.025312081,0.17188115,-0.15770975,-0.027667105
316,-0.121379465,0.13399509,-0.11129762,0.031218307,0.20538162,-0.044330586,-0.07293171,0.020476487,-0.064735614,0.013532527,0.23246865,-0.08054923,0.23031068,0.19595924,0.052780114,-0.18263444,0.08871479,0.17973006
317,0.1432043,-0.09831937,0.38573796,-0.19805093,-0.09662311,0.10871353,-0.059027776,0.132817,0.015402755,0.1781422,0.19293079,-0.026397279,0.07618696,0.26497856,0.13617767,0.09558652,0.052863397,0.10222083
318,-0.07053895,0.1197428,-0.0016274303,0.31944716,0.07643478,-0.13737252,-0.36956322,-0.07909472,-0.2594145,0.11183563,0.23864847,-0.17242248,0.20928937,0.24431022,0.20727491,-0.16324703,-0.14368105,0.016084982
319,0.24059565,0.17019351,0.38989663,-0.066461995,-0.30891207,0.0346621,-0.13748534,0.11277835,-0.09341356,-0.056403205,-0.064529605,0.018667992,-0.1866634,0.15256661,0.24838842,0.15075764,0.06900435,0.12110045
320,-0.18501094,-0.046776406,-0.20016906,0.18372606,0.06120439,-0.352719,-0.27591762,-0.14643922,-0.5081713,-0.051289253,0.10513278,-0.0919161,-0.04877041,-0.061464913,0.18526061,0.03932504,-0.12077367,-0.18904237
321,0.12537293,0.13212244,0.41158515,0.31965363,-0.1426519,0.0059251213,0.4047985,0.046540074,0.44804114,-0.11748402,-0.34868422,0.27894855,-0.384589,-0.34113017,0.017157255,0.15332028,0.4340072,-0.0005464114
322,0.11864353,-0.40291885,-0.3276067,-0.226398,0.23637487,0.017201062,0.11310223,-0.08460248,-0.13127995,0.24181668,0.24505095,-0.05248057,0.26699004,-0.0631667,-0.16607454,-0.14703782,-0.20223613,-0.3749433
323,0.022478726,0.38132155,0.2610495,0.06902181,0.062078997,0.36944473,0.19418132,0.040315937,0.545613,-0.057331912,-0.06431744,0.2663211,-0.04398533,0.067382105,-0.04110753,-0.13578297,0.18723376,0.42021346
324,0.13886169,-0.4462958,-0.08907108,-0.49341556,0.19608688,0.015545389,-0.18511778,0.16186878,-0.46962848,0.18600225,0.3775836,-0.10919303,0.32572535,0.28774962,-0.08152698,0.24457934,-0.4170748,-0.16094549
325,-0.14861469,0.484387,0.14135589,0.26038787,0.017704403,0.087763645,-0.1594048,0.08018636,0.18523479,-0.033290952,0.04779421,0.06269309,0.042091347,0.17197007,0.075763844,-0.066360965,0.29283175,0.36298147
326,0.13916619,-0.29427537,0.032466177,-0.43505222,-0.11125914,0.01501403,-0.16590065,0.034030482,-0.4378818,0.22548524,0.19782107,-0.15182833,0.07913254,0.25093812,0.168127,0.16827951,-0.18600489,-0.11649401
327,-0.26619902,0.40365404,-0.017980695,0.46742365,0.027425561,-0.14546809,-0.20958902,-0.13839139,-0.12322254,-0.14595987,-0.03658657,-0.062235795,-0.16942433,-0.0676216,0.26783508,-0.09360632,0.07154001,0.11519942
328,0.25110763,-0.18245773,0.32142627,-0.13439068,-0.2585173,-0.015331028,0.2308574,0.08099195,-0.084145665,0.06320442,-0.2087129,0.02411313,-0.26999164,-0.15009893,0.116703026,0.35032654,-0.0151119735,-0.0720875
329,-0.097253546,0.12110989,-0.25154063,0.29824412,0.26910967,-0.2400586,-0.05968038,-0.06904738,-0.17665605,-0.03031126,0.10799063,-0.05931145,0.04640362,-0.20603234,0.048534863,-0.1171944,0.022491803,-0.17581512
330,0.28714424,-0.033039015,0.4495557,-0.19894072,-0.19571395,0.2898113,0.3243788,0.14955367,0.43563294,0.013518803,-0.19680525,0.08949857,-0.159528,-0.074020684,-0.026595036,0.10829455,0.22305676,0.15849896
331,-0.18826078,-0.11383823,-0.464574,-0.08335457,0.22744095,-0.14020902,-0.28578922,-0.1397883,-0.3848203,0.15510444,0.41007954,-0.17764345,0.39059955,0.1793497,8.688122e-05,-0.21182771,-0.39048743,-0.15320754
332,0.072086334,0.32984036,0.44813323,0.10102731,-0.14817417,0.21661803,0.13389386,0.2137155,0.42696667,-0.20822518,-0.23989742,0.11156092,-0.24763238,0.06301385,0.15705268,0.15131775,0.33961505,0.37069285
333,-0.023292588,-0.36429134,-0.3703629,-0.2767398,0.09582397,-0.13902315,-0.30644932,-0.04145114,-0.5609064,0.2412079,0.32212523,-0.2218542,0.31956494,0.16244785,0.14274678,-0.0094943475,-0.39785495,-0.26158866
334,-0.07776136,0.50882983,0.31298628,0.39331657,-0.12094405,0.06933398,0.06855036,-0.004555138,0.3454339,-0.21160129,-0.23455217,0.05459411,-0.22726735,0.049407303,0.23312785,-0.09970724,0.39385983,0.3740584
335,0.13815217,-0.35604197,-0.10555043,-0.2846018,0.037846394,-0.13531558,-0.18733296,0.06924211,-0.517653,0.22946317,0.18429719,-0.17597477,0.074988864,0.09179872,0.15853773,0.16641507,-0.3286737,-0.34937567
336,-0.12088608,0.58727634,0.14135255,0.33056223,-0.079661794,0.041363835,-0.0050210953,-0.05004597,0.1977976,-0.22362661,-0.10593614,0.015686678,-0.2292731,-0.13712731,0.1694073,-0.012747839,0.31397405,0.29297605
337,0.13198228,-0.42468846,-0.065479286,-0.24211796,-0.12600513,-0.093044184,0.0036124326,0.023236334,-0.27860963,0.10909966,-0.0032910984,-0.1068162,-0.10816663,-0.03293543,0.04570527,0.25083628,-0.2609578,-0.20188238
338,-0.09826233,0.37381807,-0.13923024,0.56383514,0.12209251,-0.121945545,0.04238458,-0.045653258,0.20151596,-0.14147992,-0.13907023,0.094737306,-0.0791475,-0.25738308,-0.037645817,-0.1698222,0.3587116,0.14880878
339,0.38091442,-0.27540392,0.228809,-0.40351006,-0.09158869,0.118072495,0.31371316,0.07715421,0.1259946,0.2592924,-0.035975296,0.06444495,0.014980789,0.09097788,-0.17040795,0.14627525,0.049190316,-0.08222571
340,-0.24701129,0.05973098,-0.23760341,0.08004287,0.2857717,-0.032531954,-0.18530914,-0.09207682,-0.18199265,0.10641583,0.3306254,0.0074015036,0.23576866,0.09337398,-0.06316572,-0.18511948,-0.039832145,-0.039258827
341,0.26211432,0.07015383,0.4191648,-0.111608796,-0.11199827,0.34404454,0.10828422,0.1449524,0.22021453,0.022483956,-0.10717717,0.18206933,-0.108951434,0.09896445,0.074418016,0.16617638,0.14870787,0.25242805
342,-0.10038167,-0.086775735,-0.3037535,-0.0425155,0.22039503,-0.19124106,-0.29447836,-0.018356059,-0.5597765,0.07999522,0.3393786,-0.17936738,0.2677908,0.20241491,0.060022496,0.09248543,-0.38723963,-0.16265455
343,0.11257267,0.27118057,0.39418083,0.15152027,-0.2234116,0.100928955,0.083372705,0.17328115,0.28037375,-0.15657109,-0.20362647,0.13119319,-0.2984884,-0.0154952025,0.18664311,0.18297623,0.34927243,0.3081655
344,0.13329425,-0.16257185,-0.3580795,-0.1540752,0.13464485,-0.29296285,-0.16743957,-0.07143365,-0.4596434,0.3433622,0.23229419,-0.14082843,0.26709962,0.1307323,0.09414407,-0.04159454,-0.23017935,-0.3094059
345,0.017188968,0.27513984,0.47463638,0.112817675,-0.10258924,0.15122788,0.2312257,0.11638135,0.28352523,0.005491376,-0.222998,0.0049678907,-0.287695,-0.0766514,0.08141985,-0.018646896,0.54508877,0.25863287
346,0.017973915,-0.30497152,-0.17266986,-0.2819283,0.019544864,-0.1143369,-0.24920188,-0.16730942,-0.35389543,0.33399257,0.25180236,-0.18174252,0.15481687,0.1185562,0.12447545,-0.079806484,-0.33272666,-0.27272075
347,-0.11323577,0.463637,0.16120489,0.35201335,0.0370097,0.09186681,0.03848445,0.00294365,0.18678947,-0.1660956,-0.2568084,0.047257155,-0.24390823,-0.11334869,0.173674,-0.06528289,0.21096931,0.31870005
348,0.2076542,-0.38240463,0.089341015,-0.34464034,-0.10770755,-0.039797343,-0.027062012,0.1147218,-0.27321595,0.12154304,0.024413437,-0.08684543,-0.040666662,-0.041039303,0.009206854,0.2986735,-0.10022229,-0.2021943
