,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48
89,0.017861623,0.1781897,0.036690317,0.14791502,0.0008379556,-0.008042175,-0.00279418,0.023480436,-0.08680482,-0.0269732,0.027897403,0.0044466257,0.0762181,0.5201715,0.0030447252,-0.013931576,0.049272582,0.00032020872,0.08313821,0.0061229113,0.09040911,0.0027098055,-0.0657873,0.06357662,-0.068731956,0.068304755,0.019974949,0.06545299,-0.049825367,-0.018041307,-0.00832939,0.029100856,0.12309484,-0.025290998,0.010343936,0.01000103,-0.032418653,0.018663485,-0.037770797,-0.07145535,-0.04106596,0.050222557,-0.0061433027,0.0017230436,0.034968864,0.15844813,0.029477287,0.04245782,-0.010315783,7.520801e-05,0.1655026,0.0067368397,0.14375299,0.027565695,0.00020535616,0.048361935,0.021462549,0.0009729268,0.015557813,0.093370646,0.018610977,0.0016956367,0.517038,0.00038428852,0.017419808,0.007824875,0.007460917,0.11568647,0.035399098,0.09210524,0.0027098055,0.00040452435,0.039001357,0.0007382841,0.049462713,0.019974949,0.041094914,0.042541165,0.0021160257,0.0005715955,0.00065747503,0.14097887,0.0073887687,0.0009912923,0.061435934,0.01688641,0.0018917366,0.029453587,0.0042478465,0.014239803,0.011833538,0.0097279465,0.033235326,0.0063419826,0.0704812,0.008124079,0.020119855,0.057399563
90,0.08514421,0.06587435,0.01499553,-0.06023276,-0.05309839,-0.020591334,0.00961037,0.012928922,0.0070284605,0.05008049,0.14583847,0.008863291,-0.0396221,0.0047464278,0.001047715,-0.04806555,0.069406725,0.00956611,0.10016256,-0.07756799,0.025164975,0.020863479,0.054853186,0.034814294,-0.0025361609,-0.005954922,0.0036057194,0.07906457,-0.015186388,-0.054365408,0.0377681,0.08594536,0.047833655,0.0061479243,0.004622087,-0.060528763,0.02359112,0.023289973,-0.046433464,0.029536966,-0.27978647,0.009726964,0.0050690165,0.048466247,0.087232485,0.17404062,-0.06527371,0.051652104,-0.025634944,0.0028819954,0.0089295795,0.0004451022,0.03135042,0.012949828,0.05997152,0.0147823375,0.0039981096,0.011468526,2.004298e-05,0.109010465,0.0042849933,0.008972175,0.00058173307,0.0008541754,0.019450432,0.01854982,0.014177527,0.061410297,0.011526863,0.008955648,0.020863479,0.07097583,0.0037613478,0.02404098,0.0010108658,0.0036057194,8.967808e-05,0.0062441826,0.0012829738,0.0052218405,7.809453e-06,0.089789085,0.002867958,0.01862474,0.0192435,0.00044122135,0.030620167,0.013645068,0.05651743,0.00040403014,0.00068335276,0.0033940189,0.0012758353,0.07196928,0.117889665,0.0139617855,7.221843e-08,0.009448466
91,0.06546754,0.022967048,0.04319355,-0.084454365,-0.048001394,-0.041727774,0.004431576,0.044795822,0.02296664,-0.03441437,-0.012044067,-0.13500352,0.031278014,-0.018874725,-0.071389586,-0.002168316,0.05620572,0.04075273,0.030591074,0.00089320913,-0.0071815643,0.01396804,0.029954348,0.25716317,-0.09449195,0.0014231838,0.0032762894,0.06741663,0.044962015,-0.13350265,-0.00264436,0.12977885,0.0068443455,0.021966804,-0.05801608,-0.01096843,0.01037533,0.10649475,-0.0031888327,0.036795788,0.05999591,-0.033462454,0.08877048,-0.0104616005,0.023432003,0.047917187,0.036657814,0.082685165,-0.18126531,0.026285693,0.0039201016,0.00022087047,0.040505297,6.856132e-07,0.010139851,0.0067426194,0.0022237203,0.006713111,6.331726e-07,0.0008907265,2.623329e-05,0.024409212,9.323856e-06,0.00037516613,0.00047034828,0.0792777,0.0060901665,0.006921506,0.033830386,0.0046139956,0.01396804,0.00827223,0.16204649,1.9367708e-05,0.02545596,0.0032762894,0.002312627,0.00022465715,0.0066324854,0.033964735,0.006367239,0.041076533,0.03508077,0.0069388263,0.028035322,0.024653114,0.03180965,0.0008678202,0.013820442,0.012576383,0.005765937,0.08796939,0.004301065,0.008262474,0.0006253738,0.039775144,0.0038830938,0.0016006102
92,0.09555153,0.08115491,0.081512086,0.0014932686,0.04270203,-0.055810563,0.050348938,0.03431536,0.07621066,0.052264076,0.110587716,0.0135876,0.050636895,0.0025658617,-0.032441273,-0.107509755,-0.06027017,0.015948288,0.12924789,-0.010616289,0.0019648215,3.17469e-05,0.20097,-0.011924489,-0.10821874,0.00027490244,0.010590125,0.0006085613,-0.016760752,-0.010763061,0.018597437,-0.08224783,-0.10275139,0.08195658,-0.070464164,0.095960744,-0.009499624,0.05235426,0.09820941,0.04340256,0.13307711,-0.03954907,0.09060414,0.12202536,-0.038493,0.12730396,0.03453573,0.10004855,0.009984262,0.06514819,0.062347785,0.01662266,0.012586796,0.00266985,0.0024542306,0.021340895,0.0015815899,0.07307385,0.00021904042,0.0058852923,0.00032087232,0.010671897,0.0012436818,0.007851978,0.002673931,0.00016941705,0.046470404,0.011355731,0.0008672342,0.0071524866,3.17469e-05,0.03691831,0.00085765426,0.008791825,0.0013590604,0.010590125,6.983221e-05,0.0039910874,0.006141455,0.00063110684,0.009988634,0.0066831205,0.011615928,0.018571613,0.015489435,6.055202e-06,0.0022546034,0.036066286,0.012719562,0.0016749443,0.042934205,0.00051356555,0.0024029254,0.001337769,0.15033999,0.042931505,0.018030716,0.044875734
93,-0.09530314,0.018410632,-0.033885267,-0.028106317,0.25296834,0.08964546,0.037840843,0.049614813,0.057170026,0.10458648,-0.0050814804,0.051458262,-0.040659193,-0.0021945913,-0.12110991,0.04909554,-0.0987954,-0.043081667,0.030170875,-0.038897015,0.21319947,0.0010625151,0.10990933,0.052146673,-0.13982984,-0.048992276,0.0042257593,9.3810726e-05,0.06613411,-0.010921132,-0.04095573,0.16662516,0.05094246,0.05900345,0.03219423,0.00378377,7.8679994e-05,0.046944566,0.06250581,0.05123249,0.11716446,0.0775042,-0.026808457,0.076794915,0.033091597,0.1751362,0.053795572,0.124593295,0.15417711,0.010287761,0.00027054205,0.0072386484,0.04683835,0.1580794,0.03486549,0.0026087605,0.0018390495,0.10642632,0.013145291,0.0001384484,0.00469424,0.002868445,0.007104127,0.0006461478,0.021432016,0.00031442827,0.0058721923,0.0056378464,0.001680441,0.20844966,0.0010625151,0.0013312404,0.031942204,0.0408405,0.0047625997,0.0042257593,0.0025422801,0.035766043,0.024184618,0.0028135013,0.025681423,0.010816684,0.015409214,6.8953895e-08,0.058652077,0.014681036,0.00021602785,0.05189927,0.074165806,0.046075676,0.070094414,0.0050611105,0.020921526,0.0006993504,0.06400021,0.001847103,0.0076827034,0.04651465
94,0.029293492,0.16616485,0.090802,-0.06370567,0.14588155,-0.053738825,0.008658938,-0.04360169,-0.06896881,0.09164887,0.052081935,0.09812495,-0.1988789,0.06313558,0.25119737,0.00041084393,-0.026951991,0.07181576,0.102536894,-0.0072685806,0.00264572,0.019133374,0.135225,0.0074155782,0.09443591,0.0561901,0.010472334,-0.041307066,0.0003135167,-0.08001886,-0.09779815,0.11148298,-0.016283676,0.07400112,0.14159742,-0.065587506,-0.018449139,-0.008886326,-0.021743188,0.11062339,-0.09133604,-0.042995483,-0.060390633,-0.049421355,0.030582223,-0.01713384,-0.16865404,-0.079258464,-0.023235643,0.11937302,0.034757704,0.007489418,1.0144851e-05,0.016861456,0.038196094,0.024756053,0.004049877,0.012692629,0.014325482,0.016506745,0.0007906175,0.019621715,0.042657718,0.0012644968,0.0008679352,0.01221288,0.016067343,0.00011651671,0.0019367355,0.00268506,0.019133374,0.065391645,0.0024554566,0.035708338,0.03164233,0.010472334,0.0012418967,0.03871509,0.007055673,0.039329298,0.025478031,0.012778041,0.0016289075,2.1272137e-05,0.00022850202,0.00094485434,0.005108074,0.00025361165,0.025201041,7.665264e-05,0.01804246,0.0044240397,0.010152475,9.583685e-05,0.06219177,0.023252126,0.0012969902,0.0014947032
95,0.048479535,-0.018931974,0.055777937,0.028625006,-0.077804714,0.06408493,-0.0707768,0.094395824,-0.099233076,-0.026189093,-0.023619289,-0.019045375,4.744157e-06,0.08140366,0.0030991929,0.06807469,-0.047933422,0.032718066,0.031454448,-0.040785797,0.011040198,0.0014662923,-0.09968677,0.07741756,-0.031615682,0.021483684,0.034919664,0.0011605918,0.05219589,-0.06780962,0.012733565,0.046127692,0.05318659,-0.05028555,0.20117265,-0.022524538,0.13352439,-0.024428172,0.006304819,-0.1383565,0.10481389,0.0679126,0.02533677,0.08220598,0.08778519,0.19801147,0.10105197,0.08840073,-0.10140169,0.05426451,0.0015460119,3.644979e-05,0.01432311,0.028691113,0.062012993,2.1914775e-05,0.07974908,0.00057710434,0.0032637771,0.0028385164,0.048120387,0.029756246,0.03250458,0.0016149534,0.016470784,0.016730793,0.004031039,0.0015146164,0.042296626,0.0018156283,0.0014662923,0.00019221315,0.00024148461,0.0025222339,0.021278262,0.034919664,0.03557297,0.012591612,0.005515602,0.000743522,1.6308837e-05,0.0027130938,0.003374064,0.12810376,4.0991843e-05,0.026178127,0.0021967464,0.057882037,0.017732289,0.031501587,0.0017863605,0.013616238,0.026031027,0.010609379,0.045805562,0.04008765,0.0045566694,7.823033e-06
96,0.05003055,0.08269601,0.025169816,-0.09617693,-0.020323738,-0.0851971,-0.10050975,0.13958764,0.14838815,0.13643524,0.11572876,0.12352613,0.09728418,0.054785095,0.024016086,-0.08326274,0.018629862,-0.049354576,0.07551188,0.026748024,-0.030177094,0.016150564,0.023525503,-0.00032604788,-0.009051771,0.0881488,0.060433112,0.044489924,-0.07125176,0.0052120513,0.051575102,-0.036743224,0.010965591,0.11530444,0.15694165,0.061032116,0.01688385,0.060656674,0.06654267,0.048051834,-0.01576221,0.012750229,0.06779277,0.07613347,-0.026195662,-0.03347256,-0.044981875,0.015783066,0.048416782,0.0151577,0.029978003,0.0021059692,0.00031172216,0.011456669,0.00012602712,7.6576674e-05,0.11534788,0.077443324,0.03437578,0.03631629,0.037162893,0.0035642714,0.061151877,0.0073805447,0.024624292,0.0034113342,0.0027013721,0.0046066116,0.017282037,0.0365851,0.016150564,0.046702564,0.0019556105,8.092901e-05,0.05411146,0.060433112,0.0029916246,0.023244962,0.0033282596,0.05505125,1.6114216e-05,0.027593048,0.092789754,0.011553548,0.0072320714,0.0018555562,0.08849249,0.058562014,0.0038833856,0.08315776,0.0058979634,7.3257455e-05,0.036625657,0.0041886065,0.044658497,0.028363593,0.023766559,0.019073684
97,-0.06013264,0.054706946,0.01804071,0.037445344,0.03201077,-0.060205407,-0.062340282,0.060940675,-0.021782404,0.025824718,-0.07138592,0.0423775,0.09291062,-0.008749852,-0.08491951,0.024463786,0.040518153,0.05377102,0.01776867,-0.019596249,-0.008177574,0.00026987342,0.032551393,0.15361121,-0.1254687,0.014738321,0.004459276,0.05999051,-0.052713964,-0.025639787,-0.15750927,0.07618944,0.019080758,0.019580629,0.2752481,-0.08659919,-0.04749626,0.038852528,-0.110917464,0.0008499846,0.067790486,0.02175381,-0.04420887,-0.0061543584,0.16962212,0.08327745,0.12051223,0.08909274,0.011242162,0.0050882436,1.6712305e-06,0.03641232,0.07312923,0.0033249967,0.005885401,0.016130544,0.0359254,0.010654276,0.07091145,0.010943096,0.04388349,0.022865687,0.017037699,0.045031756,0.00027484514,0.06688295,0.016512353,0.03298008,0.021751758,0.00026435117,0.00026987342,0.01871732,0.11327834,0.0008147871,0.056369692,0.004459276,0.028488195,0.0015867578,0.09673996,0.0010771735,0.051255453,0.056973886,0.024555765,0.027749047,0.00474476,3.004567e-08,0.0033543573,0.015802873,0.080646016,6.394559e-06,0.012092755,0.0008152051,0.07918659,0.100822836,0.0050810613,0.07350382,2.676382e-05,0.000751656
98,-0.01933964,0.028923983,0.039593115,-0.016182352,0.070256956,-0.053559348,-0.1283026,-0.016195899,-0.046052787,0.032660913,0.07299886,0.086107135,0.12678482,0.07962616,0.12581518,-0.07387301,0.011923118,-0.031873092,-0.040710203,-0.024019524,0.04381229,0.04489063,0.041325495,0.0031495579,0.013421757,0.035728533,0.04910666,0.040964033,-0.106645435,-0.06495423,-0.09066504,-0.03729086,-0.022478445,0.007907655,0.1242767,0.05604195,0.042785592,-0.035646122,-0.099633835,0.044636115,-0.022884421,0.034756664,0.0038389575,0.115456335,-0.03022473,0.006808866,-0.104097165,0.05033915,0.0025843158,0.007899436,0.0025424326,0.0014983943,0.00782808,0.024746653,0.0054987315,0.009321455,0.013870422,5.5300912e-05,0.0013988714,0.009446606,0.04133499,0.036974277,0.0008715212,0.005190362,0.002507597,0.001663795,0.024212599,0.005411039,0.0033339479,0.02006416,0.04489063,0.022610528,0.051400457,0.008425869,0.02349664,0.04910666,0.003136683,0.011511706,0.0032518061,0.0090421215,0.055981178,0.010126403,0.024546575,0.0027044453,0.01026187,0.004124283,0.012216558,0.0012064219,0.043758627,0.020082626,0.05539808,0.0033440923,0.07029492,0.0013241465,0.040947918,0.00077831815,0.020278597,0.0067837946
99,-0.08200517,0.07353194,-0.018644083,-0.041609287,-0.054427866,0.156681,-0.031695835,0.021249993,-0.0041724257,0.015890189,0.011801608,0.010085164,0.020354671,0.051228594,-0.079368815,0.059150353,0.007918679,0.04071009,-0.03500395,-0.014460465,-0.013757129,0.005425264,-0.095183365,0.100319885,0.05668558,-0.03558428,0.0066085663,0.09884989,-0.050073,-0.004282634,-0.04068824,0.031197997,0.06801797,0.023011334,0.10611092,0.030764194,-0.013098648,0.066873804,-0.009843461,-0.0014491752,0.05540684,0.030519202,-0.019571897,0.06934233,0.11177052,0.099766135,0.11296992,0.044023953,0.028838579,0.0005858649,0.059723742,1.3466843e-06,0.0148357535,0.0054892823,0.12802112,0.030442514,0.030919813,0.057735726,0.0036167523,0.09073918,0.004149042,0.010168573,0.0058960714,0.0055265613,0.038407076,0.00010119863,0.001553968,0.003521697,1.5265639e-06,0.007635667,0.005425264,0.002163969,0.020048784,0.08120166,0.0013522273,0.0066085663,0.07000612,0.02320106,9.0311194e-05,0.017571913,0.030247904,0.0002501852,0.08821913,0.039739802,0.0011858215,4.414099e-05,0.087402634,0.049195033,0.059500527,0.014648179,0.016214738,0.00018851456,0.004519892,0.06890777,0.02782103,0.08911395,0.019777209,0.02163536
100,-0.004349988,0.016049437,0.02544873,-0.11126556,0.06557285,-0.04262354,0.01208749,-0.018077143,0.105624355,-0.032075286,-0.012898442,0.07636212,-0.053735074,0.02045348,0.17140472,0.059721015,0.0019808542,-0.004323967,-0.017155746,-0.014816595,0.054971308,0.0037289578,0.042525217,0.003239706,0.06982996,0.029617378,0.0013298872,0.12435271,0.010911293,0.00076970784,0.03414297,-0.08697645,0.03633852,0.021562306,0.06612198,-0.028492225,0.02098252,-0.02114477,-0.057989627,0.06973886,-0.04344179,0.06670332,0.00038532165,0.065602,0.010209424,-0.045807358,-0.012696773,-0.104006395,0.014331714,0.04882045,0.012303005,0.009849732,0.00070164294,0.015291264,0.009809941,0.06514295,0.022925444,6.992724e-05,0.007926579,0.008020504,0.0333991,0.0050668307,0.000109359,0.085651025,0.110605545,0.006243961,0.040965736,0.0012643399,0.021949375,0.048421983,0.0037289578,0.08915786,0.003741063,2.4724468e-05,4.2202562e-05,0.0013298872,0.10553005,0.0055314065,0.004900632,0.08493506,0.004715049,0.009706091,0.022823917,0.0044206204,0.002348915,0.0011306829,0.03665837,0.0063559096,0.0071196468,0.026963111,0.08494758,1.7022694e-05,0.014723271,0.019759255,0.0017693444,0.08230129,0.01383331,0.002227293
101,-0.02105797,0.1748103,-0.03644204,-0.10717051,-0.13240945,0.057772823,0.12977228,0.0018539401,-0.022948025,-0.08851633,-0.09165426,0.07385631,0.02561637,0.0053342916,0.042339727,0.1706902,0.004671758,0.01406503,0.0028227977,-0.0036689537,0.047453035,0.040910374,-0.02737612,0.07862368,-0.0041416097,0.03264483,7.8104895e-05,0.11335381,-0.003852659,-0.02742489,0.02394275,-0.009558171,-0.038634885,-0.08341146,0.059073683,-0.03223694,-0.076244704,-0.05782327,-0.0031140847,-0.003158547,-0.0020255016,0.20329149,0.044090725,0.061714455,0.02792913,0.12889913,0.016203173,0.019938678,0.05452551,0.006529915,0.15636322,0.0070461845,0.01690637,0.012247689,0.0451594,0.16283327,0.004028934,0.031150172,8.5947995e-06,0.00086594524,0.062225547,0.015938543,0.022405777,0.02070232,0.13744062,0.0013059463,0.0112174675,0.033241928,0.004355765,0.057944294,0.040910374,0.0014876176,0.0102368565,0.0055217114,0.0027843243,7.8104895e-05,0.07871194,0.0063950457,0.026544042,0.00061320234,0.068633616,0.0021198632,0.00015159698,0.023237627,2.5121024e-05,0.0028403422,0.023705699,0.013012436,0.07325733,0.0028157218,0.11401629,0.03632633,0.14881048,0.008413112,0.074868545,0.004059997,0.025717964,0.03275818
102,-0.015467473,0.02567528,-0.00059608277,-0.12323557,-0.093920164,0.021930315,-0.025029704,-0.0072630234,0.10202454,0.036390595,0.11848965,0.1093988,-0.010983605,-0.0057979673,0.021181794,-0.007302463,0.002176086,0.027976029,0.008400694,-0.025503282,0.11223863,0.04366044,-0.017214954,0.08601954,0.06952769,0.086294234,0.059416797,0.009887527,-0.009847882,0.0004329048,0.15445909,-0.039501734,0.021904198,0.07553245,0.13160299,-0.12593965,-0.026336504,0.01077687,-0.04035832,-0.08254714,0.014759837,0.026768977,0.124910116,0.009381443,0.10416535,0.08400603,-0.0011666517,-0.08208308,0.0050328374,0.0035304509,0.0010217933,0.0041830027,0.01877879,0.0033392818,0.0011502989,0.004507137,0.0032659618,0.0069334023,0.0031362919,0.069212146,0.008765798,0.0009798829,0.0061734077,0.00015372186,0.03358865,0.005040265,0.005529851,0.015883517,0.06190187,0.07411628,0.04366044,0.0324338,0.023113944,0.008482404,0.0009491341,0.059416797,1.0800155e-05,0.002841184,0.023349,0.0013095794,0.00087496586,0.0024309251,0.1314583,0.010391852,0.00069962564,0.0012886653,0.050577305,0.010965954,0.003189697,0.018837094,0.024371276,0.109500326,0.0011588593,0.02708424,0.010011015,0.0011940517,0.0016958547,0.0012665029
103,-0.029091224,0.05405379,0.011029303,0.009128511,0.01131247,0.008510856,-0.06555658,0.014141111,0.06748686,-0.017089777,-0.08619061,0.028484294,0.14047024,-0.013499051,-0.106420584,-0.068030745,-0.003771335,0.05010275,0.024697471,0.0002843812,0.10386321,0.05279916,0.0551617,0.04986612,-0.08089804,-0.0036475528,0.06537271,0.039171435,-0.027358098,-0.069952816,0.057041544,0.073459744,0.06619401,0.059119765,0.111137025,-0.08670719,-0.049750783,0.010825317,-0.05029078,-0.04672854,0.036368802,0.049124468,-0.0041008485,-0.041172236,0.07167736,0.09947738,0.101058885,-0.0034181862,0.032269243,0.010147358,0.001565986,0.03078017,0.10180755,0.0018394026,0.00595601,0.00024491627,0.021874847,0.009561619,0.0073193237,0.011909663,0.007719887,0.027277065,0.06373049,0.016806507,0.016252592,0.019011984,0.022977483,0.0011491678,0.013122021,0.09069496,0.05279916,0.09203066,0.0029432778,0.030978024,3.6787492e-06,0.06537271,4.1793424e-05,0.0031414456,0.006368403,0.013437145,7.3581073e-06,0.033798773,0.047481008,0.0036239198,0.005876413,0.011538216,0.028566625,0.054584876,0.01288592,0.031035656,0.0387578,0.00024118602,0.017646758,0.006784644,0.029528996,0.014293607,0.002779218,0.0051384564
104,0.031952735,0.073773056,0.07066098,-0.039965615,0.060496785,0.03913226,-0.029305028,-0.0023993216,-0.0009046487,0.01004291,0.08041667,0.065172344,0.019054515,-0.011730207,0.041855372,-0.047860473,0.07581309,-0.016155059,0.06915818,-0.023889564,0.06906295,0.022064844,0.056450307,-0.023347797,0.05419014,-0.02290242,0.010755832,0.03240701,-0.011423821,0.043856315,-0.012527024,0.12636998,-0.022840371,0.031329844,0.08500678,-0.07007498,-0.048826665,-0.011093522,-0.12105511,0.16164449,0.03601534,-0.05928704,-0.005363526,0.031534918,-0.0051026666,-0.061309885,-0.03769596,0.017824408,-0.017893026,0.022375103,0.014770893,0.03393111,0.010481767,0.026248364,0.09766476,0.026263485,0.01214629,0.00049615826,0.0035020772,3.7480448e-05,0.022425711,0.004981219,0.016790565,0.0047843577,0.00043685842,0.013566477,0.010387955,0.04014165,0.0031373312,0.04418756,0.022064844,0.025228905,0.0019579553,0.0040821233,0.011112953,0.010755832,0.012107178,0.030199246,0.0855481,0.019391565,0.107621975,0.021056643,0.006485428,0.039919686,0.0016073046,0.00095443986,0.00077124033,0.00022396892,0.11847259,0.026864527,0.00087760575,0.02777878,0.0617236,0.0023672371,0.00054092554,0.0030449918,0.0007907244,0.0006524463
105,-0.020728488,0.047604956,0.06406627,0.007607783,-0.0209063,0.026416626,0.03518678,0.016002718,0.005517993,-0.06190526,-0.059970018,0.008542307,-0.061665326,0.07016843,-0.002528444,0.092518464,-0.009419744,0.002663447,0.014543738,-0.020811869,0.040955707,0.022154013,-0.054566637,0.022138044,-0.01659014,-0.013711081,0.0061317235,-0.049157165,0.07160832,-0.050190423,-0.018682282,0.115249306,0.030371914,-0.028708149,-0.000689463,0.1258176,0.044073585,0.06707594,-0.030194044,-0.035938434,0.07542368,0.16901658,0.009440925,0.0064340904,0.05572851,0.10945742,0.15111133,0.03211921,-0.044765443,0.006147712,0.014273146,0.00088127627,1.1599764e-05,0.0083335545,0.045389276,0.07769017,2.6350384e-05,0.016200256,0.00532579,0.0045912913,0.020178158,0.023312762,0.06390492,0.011057612,2.2321285e-05,0.0033338098,0.002480051,8.1227466e-07,0.01607466,0.016542377,0.022154013,0.0059092045,0.007088157,0.009269286,0.010219156,0.0061317235,0.0037995882,0.0075279777,0.04872865,0.0011009077,0.015302745,0.002297769,0.0011556129,7.37304e-06,0.1474941,0.06400003,0.05317928,0.04096175,0.0030616368,1.9996098e-05,0.11791948,0.0124595305,0.04249564,0.049527567,0.03585282,0.12601408,0.00066787394,0.0004118805
106,0.03179413,0.052599307,0.08135013,0.05096695,0.054744445,-0.04768534,0.060471274,-0.010014302,0.023802578,0.066811636,0.11476555,0.14096995,0.022758223,0.01681238,0.103889816,-0.02618368,0.014589174,-0.089922786,0.08487893,-0.015238249,0.15673114,0.116337,0.07176331,-0.06329926,-0.009666848,0.08005099,0.0035424468,-0.030318119,-0.0034351996,0.15180936,0.054920077,-0.004348951,0.024532588,0.07446853,0.10741719,0.007981063,-0.016811391,-0.042031128,0.047441993,0.03430766,-0.027179662,0.052743554,0.10990022,0.07898307,-0.022890095,0.0018246043,-0.06630652,-0.016571738,0.0007520057,0.01583539,0.024120094,0.023725478,0.06827451,0.0033430415,0.0043143053,0.060126543,0.0003499417,0.00014111627,0.05184523,0.008368997,0.018749813,0.055012044,0.0074712397,0.0004693361,0.0028545603,0.015633285,0.003426404,0.028303051,0.008564229,0.17876793,0.116337,0.060468655,0.0036026272,0.01016643,0.033791758,0.0035424468,0.0002481403,0.001578492,0.039309498,0.009395189,0.002553334,0.020576168,0.030896366,0.10327076,5.967627e-05,0.029040309,0.04262456,0.0036787519,0.0005588065,0.04848857,0.025308589,0.06438788,0.041155793,0.012152319,0.022031931,0.0022431202,0.0013029617,0.020664819
107,-0.04777525,0.09292485,0.0040004496,-0.011055468,0.029178597,-0.004858791,-0.03455287,0.032337055,-0.04668418,0.1387305,-0.15629934,0.021413501,0.0065310393,-0.01759385,-0.09085045,0.052185737,-0.086164586,0.03721629,0.14284107,0.047456406,0.11659197,0.0073153195,-0.018041728,0.08275888,-0.14874989,-0.012169288,0.03648583,-0.0030890051,-0.017703347,-0.09997249,0.10779153,0.24059962,0.08940136,0.07813281,0.1455396,0.0030829422,-0.009587308,0.014718119,-0.03153308,-0.06695535,-0.017409513,0.13334097,0.028578142,-0.04556249,0.106619224,0.20631039,0.07484934,0.11671296,0.0086592,0.0007871906,0.019566428,0.0061749252,0.022475177,0.06269879,0.0013131144,0.019155726,0.016439987,0.004530712,0.09814285,0.00068362686,0.008631556,0.014441848,0.009866189,0.024734832,0.0033822758,0.0013820846,0.008058887,0.042217743,0.07375606,0.108186275,0.0073153195,0.004075809,0.0328403,0.022819284,0.0009225527,0.03648583,0.016086226,0.007367554,0.0016846003,0.001458514,0.06475191,0.007330889,0.056178227,2.1100511e-06,0.057218637,0.023259902,0.017612703,0.0005591237,0.024784027,0.00011763908,0.0017304661,0.035500064,0.036042944,0.038160052,0.051627737,0.021580739,0.044072904,0.020074556
108,0.01266394,0.07967225,0.12910233,-0.016285181,0.056133114,-0.11508459,-0.068334036,-0.02103343,-0.007937848,0.1618709,0.21038409,0.08305978,-0.0018884977,-0.040717207,0.13739994,-0.029077109,-0.044144563,0.024115887,0.11620786,-0.04397317,0.05407825,0.10181829,0.064357735,0.025130909,0.02866467,0.13446245,0.065823086,0.015054047,0.007929448,-0.11132738,-0.07581844,0.0136486245,-0.06924843,0.16005564,0.09374723,-0.09071289,0.123741455,0.010792777,-0.067682944,0.11966329,0.019161578,-0.07374945,0.061364375,0.23032497,0.098707035,-0.060791556,-0.12810627,0.06012677,-0.12770438,0.008136047,0.0052077305,0.008802523,0.0041877916,0.0040682685,0.0059345197,0.0044357637,0.0028541938,0.009080847,0.0067825094,0.022729645,0.025094049,0.007825428,0.013178557,0.015432503,0.045780007,0.0013506996,0.026308522,0.017858109,0.0024892543,0.049284596,0.10181829,0.00015203127,0.05231909,0.010825522,0.108369574,0.065823086,0.028125543,0.038787287,0.00776428,0.027890898,0.0010570133,0.054023795,0.113791324,0.0005982683,0.0139749,0.0069406857,0.026679846,0.043115936,0.058681004,0.001036653,0.001949563,0.052647542,0.18893486,0.061149213,0.001601953,0.005859665,0.0014880694,0.0013001797
109,-0.22297925,0.016561972,0.097316936,-0.02461062,0.13098313,0.07620151,0.051506303,0.0072918693,-0.048350584,0.094672054,-0.105620824,-0.018466571,0.19197139,0.046293177,-0.13965724,0.047997173,-0.14036703,0.0086358255,0.107887544,-0.03400648,-0.041082993,0.0009653637,0.008411299,0.11982799,-0.10061191,-0.009005109,0.020551309,0.013960176,-0.04897483,-0.17866138,-0.050293315,0.010078209,-0.019203078,0.04392658,0.046120234,0.07697559,0.044530045,0.034010924,0.050123416,-0.06610897,0.21108726,0.017898433,0.09320985,0.09825655,0.07548583,0.17577782,0.07773933,0.21990925,0.05169152,0.0005032947,3.956154e-05,0.09049262,0.03761973,0.09007246,0.034472745,0.09837992,0.00095989933,0.03725827,0.052281,0.0012467293,0.008827366,0.0996058,0.008383955,0.0026890766,0.00073097966,0.08199486,0.00087265373,0.047425542,0.005829645,0.020787733,0.0009653637,0.01293214,0.024659688,0.14836393,0.005533446,0.020551309,0.00023872501,0.00019229736,0.0012035185,0.009312275,0.0074622063,0.00012999424,0.050816964,0.0159709,0.015050297,0.0024658577,0.032325793,0.014893867,0.020005241,0.024340656,0.0046131345,0.03662694,0.08518093,0.008674615,0.010144823,0.00029926273,0.06506765,0.048935045
