,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t)
169,0.07065665,0.19601801,0.05181588,0.07799375,0.06239029,-0.058467045,0.17866069,0.12355132,0.11155832,0.13273735,0.04595483,-0.21968088,0.062137052,0.08243987,0.043664966,0.13827528,-0.0079559805,-0.18405473,-0.092932105,0.3258305,0.056028865,0.14564382,-0.035933964,-0.012710175,-0.1852519
170,0.094804496,-0.09527749,-0.11623155,0.26030976,0.045651015,0.05153086,0.22877139,-0.08153474,-0.098761216,-0.049256943,-0.13662614,-0.009524048,-0.008497702,0.22067298,-0.09764179,0.38557214,0.023527483,-0.17678171,0.30504185,0.18504256,-0.07067703,0.037810966,0.33931556,0.31223547,0.09388365
171,-0.06434317,0.17454405,0.1638493,-0.034463994,0.094615325,-0.10400761,0.09359715,0.26613185,0.26518577,-0.13880648,0.30983335,0.18452057,0.020515246,-0.0013229307,0.17108193,0.23602329,-0.0006926763,0.050627884,0.32068437,0.38894865,-0.22169614,-0.25442484,0.2817885,-0.11217837,-0.09022758
172,0.016217904,0.34864977,-0.0139871575,0.40478155,0.1624114,0.2564159,-0.12441149,0.23141924,0.06429529,0.16236737,-0.0019724257,-0.02017371,-0.17905977,0.5808568,-0.108080074,0.065124236,0.14793675,-0.17935981,-0.22467297,0.19622605,-0.5934549,0.25180548,-0.23418374,-0.0021362435,0.03683132
173,0.07297299,-0.067178294,-0.21693757,0.24366325,0.11318895,0.06827727,0.171372,-0.2359106,-0.043411568,-0.11342699,-0.12305595,0.25560102,0.17070964,0.18295154,-0.25053632,0.2362224,0.17484038,-0.08817108,0.29355338,0.13976793,-0.43062642,-0.1794788,0.31836873,-0.08727952,0.18137929
174,-0.05896651,0.3368222,0.20253958,-0.03290634,0.14691578,0.03560438,0.044896238,0.31353185,0.28654972,-0.10015163,0.13255917,0.27896512,0.1454555,-0.088417225,-0.027029693,0.16260056,0.13135947,0.3827157,-0.028144894,0.27917352,-0.33816418,-0.27648017,0.03910809,-0.23998135,-0.3411397
175,-0.023852456,0.39620915,-0.1477486,0.2970588,0.2795821,0.3316817,-0.21053322,0.026248569,-0.11516744,0.32711506,-0.38405237,-0.13903123,0.21414141,0.12710723,-0.42407802,0.120205455,0.40035078,0.172129,-0.54870254,-0.08641338,-0.4844461,0.37839973,-0.17756085,-0.026208255,-0.0014503857
176,-0.014109317,-0.1512337,-0.23448604,-0.022395333,0.07920904,0.034883812,0.22182968,-0.48831734,-0.047260575,-0.037453715,-0.68361586,0.17032489,0.8417295,-0.10876886,-0.24474369,0.22270083,0.122395575,0.17113633,0.040341526,0.13732164,0.20169859,0.03523483,0.4599425,0.14269978,0.17662264
177,-0.1393527,0.32595742,0.21949671,-0.3167682,0.05979791,-0.080157645,0.3823158,0.0988232,0.23818544,0.07613764,0.02105233,-0.14379038,0.34162286,-0.25021848,0.12579826,0.2275168,0.011080847,0.15767592,-0.009457499,0.42101914,0.3516568,-0.033781655,0.15004382,-0.011607967,-0.22257183
178,0.132115,0.11005856,-0.27071533,0.3594214,0.0950824,0.15503456,0.10993722,-0.11123618,-0.07236347,0.24954945,-0.40630248,-0.24418533,0.06295455,0.10978213,-0.0935363,0.25174153,0.09284988,-0.3414331,0.06562934,0.18596232,-0.04621708,0.46866852,0.06360419,0.20490612,0.2561631
179,0.08925016,-0.20706238,-0.09741264,-0.02413084,0.010431666,-0.11593502,0.4899891,-0.09146634,0.31724423,-0.25389296,-0.06341921,0.15725191,0.27472004,0.0982399,0.27765787,0.28260854,0.012006579,-0.12780333,0.5270205,0.56247324,0.24174537,-0.264889,0.4796332,-0.025980614,0.013665866
180,0.07623753,0.35647196,0.29812846,0.11335911,0.12589967,0.01975206,0.094132885,0.48354226,0.15204294,-0.074490376,0.31877813,-0.08173981,-0.25776407,0.12844971,-0.02200006,0.25374457,0.04186433,0.010969713,0.052618027,0.39064312,-0.33585232,0.002208113,0.03301301,-0.19090801,-0.38470837
181,-0.041906796,0.10693782,-0.09462062,0.43367618,0.14735962,0.29681298,-0.14834319,0.035334487,-0.018357337,0.1502827,-0.16541266,0.04442274,0.099406704,0.18689808,-0.33124042,0.2957312,0.28654024,0.08725843,0.029080871,0.100382105,-0.56697726,0.18933505,0.08116273,0.013356594,0.039580345
182,-0.08829606,0.08774061,-0.13084154,0.042294823,0.108281836,0.091856495,0.11857986,0.008773747,0.202081,-0.15344223,-0.23232989,0.11984374,0.5245378,-0.056224443,-0.10103069,0.24714608,0.06603646,0.17150617,-0.056300268,0.21807986,-0.18906946,-0.063501455,0.21767326,0.08677333,0.025974236
183,-0.08091135,0.2421624,0.066117525,0.017335191,0.0705421,-0.027916476,0.16695687,-0.05634123,0.14637783,0.09178014,-0.09393553,-0.04072577,0.19812834,0.007694667,0.01789844,0.18534756,0.0821641,-0.045878112,-0.11481492,0.29928595,-0.057635706,0.039385267,-0.017947141,-0.043456953,-0.10305873
184,0.07715784,0.05530845,-0.202095,0.2607922,0.10068037,0.101073466,0.19084556,-0.135135,0.01303231,-0.03877075,-0.1998853,-0.006926078,0.04615899,0.1325191,-0.09579989,0.3493282,0.07177783,-0.09115852,0.095668234,0.16549692,-0.079579875,0.12270956,0.12314984,-0.03186289,0.14833775
185,-0.049717277,0.13451017,0.14142604,0.0030572414,0.08078479,0.040181648,0.11384487,0.08853226,0.23233673,-0.1051347,0.024974957,0.11169526,0.15591761,0.07893576,0.050908826,0.29012612,0.0629743,0.23787479,0.14204073,0.36649328,-0.15541954,-0.05909335,0.2533385,-0.13068104,-0.18969385
186,-0.014200108,0.24076417,-0.03324639,0.22191638,0.23160769,0.26594537,-0.05776135,0.2655463,0.023526937,0.1364643,-0.061484873,-0.07899106,0.053030644,0.073072344,-0.22311822,0.31711766,0.09832141,0.041936435,-0.2843576,0.1835991,-0.38955235,0.3100012,-0.09376176,0.049876228,-0.072137035
187,0.011178236,-0.03593727,-0.14895292,0.17046535,0.07391208,0.11555593,0.18095055,-0.118909,0.03154117,-0.10956201,-0.33556664,0.053910673,0.44369093,-0.034594715,-0.035910808,0.13527828,0.0809744,0.0501934,0.10300057,0.19885276,-0.12014142,0.060301904,0.29106453,0.14818193,0.13629879
188,-0.07039624,0.064451054,0.079457596,-0.1040303,0.12553439,-0.08108588,0.43838298,0.06728031,0.19665149,0.065844774,0.08677818,0.03289771,0.21427439,0.031862285,0.12624893,0.10065053,0.015406788,-0.07186848,0.078081414,0.38543507,0.11738332,-0.085580885,0.15904352,-0.03333409,-0.10198455
189,0.096663125,0.12300867,0.0031776875,0.31908196,0.07736395,0.116977766,0.19394109,0.09431211,-0.10973982,0.035707567,-0.06008238,0.048378803,-0.109452456,0.14471708,-0.094225705,0.12935929,0.015234913,-0.22612037,0.15824986,0.16646624,-0.234694,0.12853765,0.12524624,0.11353529,0.06264211
190,-0.021147951,0.05222448,-0.018055627,0.070169196,0.24788159,0.02863609,0.10711846,0.10069682,0.0823475,-0.057379015,0.10505392,0.27848577,0.06698333,0.09833506,0.051976986,0.13224497,0.24581154,0.034932766,0.36749068,0.2736509,-0.12187989,-0.2693498,0.2867158,-0.052548103,0.067852356
191,0.0019333898,0.37464434,-0.007992736,0.1983213,0.16494393,0.07826549,0.009205304,0.2773404,-0.02021517,0.043655235,0.0036782268,-0.015508087,0.09256505,0.031098597,-0.13845043,-0.060503557,0.18063405,-0.03482978,-0.13596004,0.18943833,-0.46914122,0.104432866,-0.02745706,-0.06021108,-0.17347674
192,-0.046046924,-0.06869125,-0.11825059,0.20065984,0.07986793,0.07121627,0.15031159,-0.2596496,-0.11279397,0.17752722,-0.3423388,0.17753592,0.2053442,0.13947417,-0.2151518,0.11355774,0.22588518,-0.053094722,0.13725305,0.19398275,-0.11792895,-0.085737355,0.32656395,0.028218864,0.046494875
193,0.10262633,0.26743984,0.00945691,-0.034996092,0.12057699,0.044275597,0.10435222,0.14126226,0.049913265,-0.065507464,-0.0071641617,0.07577559,0.29585412,-0.10674616,-0.080846846,0.2241399,0.04416558,0.23340622,0.031696204,0.20374474,0.0025016852,-0.185297,0.16848204,-0.10875254,-0.037347816
194,0.06876306,0.25041986,-0.049043972,0.15019777,0.1988003,0.12420953,-0.07136932,0.041173615,0.080933414,0.20428766,-0.17120089,-0.16441427,0.19571301,-0.013217102,-0.13151713,0.030380238,0.24355826,0.051482867,-0.15882,0.16726983,-0.24993503,0.22478923,-0.00675307,0.043109596,-0.13770127
195,0.03730639,-0.1793402,-0.19281463,0.10109402,0.04116896,-0.02337194,0.24198858,-0.2054663,-0.16470566,0.030009147,-0.41987914,0.046739005,0.47681403,-0.032036856,-0.14026225,0.21303992,0.08121727,-0.03411682,0.10436747,0.17133953,0.20033683,0.06330383,0.3810399,0.205628,0.1071327
196,-0.025153289,0.12663347,0.18527827,-0.17085078,0.048279345,-0.016264655,0.29288957,0.14581718,0.17914033,-0.062542245,0.09310299,-0.03642399,0.16400936,-0.1493141,0.1868716,0.16753657,-0.045835182,0.048201934,0.17394604,0.37774625,0.18475614,-0.07957993,0.2108485,0.0025925636,-0.13889448
197,0.07101296,0.15410885,-0.03796291,0.2586774,0.08066552,0.11433466,0.08277203,0.11184756,0.021963239,0.13979445,-0.049353477,-0.11985026,-0.16716424,0.124375924,-0.03362649,0.08799514,0.035294414,-0.23797198,0.13505179,0.22680274,-0.16328622,0.2654059,0.0051709404,0.09550777,0.050198823
198,0.14630015,-0.028148316,-0.017465606,0.14863,0.047779135,0.014559628,0.1621611,0.049095713,0.041384265,-0.09852283,-0.084989734,0.16952969,0.09275979,0.14957023,0.044156622,0.10587582,0.075486906,-0.09604522,0.3819005,0.23251452,-0.028998204,-0.17125429,0.299417,-0.0129370475,0.08034769
199,-0.026032457,0.26313537,0.13723715,0.010885588,0.12744676,0.037846692,0.02214291,0.32084197,0.08952723,0.0028436263,0.20283324,0.036284756,-0.018567642,0.10073358,-0.06514937,0.053119387,0.14561664,0.18034232,0.04833549,0.35121775,-0.27610213,-0.09025811,0.046810605,-0.18209292,-0.17259791
200,-0.026754703,0.11259143,-0.14512424,0.35302752,0.122464485,0.18847328,-0.13429531,-0.008454271,-0.09396799,0.160597,-0.19104645,-0.10744445,0.09729771,0.033904925,-0.37299874,0.18846029,0.16266714,0.0066671446,-0.05525564,0.0015657265,-0.35626677,0.21761465,0.013696864,0.11095535,0.015173045
201,0.062277094,-0.0603598,-0.07220788,0.023057181,0.11566083,-0.03832079,0.16417748,-0.019460842,0.17000526,-0.105138116,-0.25377205,0.13429622,0.46525094,-0.05986259,0.03137535,0.15740733,-0.010742748,0.11943994,0.14426173,0.17567839,0.13940322,-0.14848453,0.28297392,0.14812945,0.12018842
202,-0.031783234,0.22216561,0.118026026,-0.02680707,0.11575696,-0.06795359,0.27733558,0.14099984,0.09954249,0.14009476,0.01934994,-0.100509934,0.25324947,-0.055677816,0.21053599,-0.05059369,0.072479285,-0.039182037,-0.16106851,0.2829266,0.016662685,0.07402348,0.016492186,0.013633464,-0.1599762
203,0.22173023,-0.11240222,-0.16627505,0.29547155,0.03734506,0.0794274,0.19117385,-0.14988765,-0.23630479,0.092217855,-0.26553085,0.028240778,0.024182843,0.2204428,-0.11086503,0.16445854,0.059314784,-0.3961351,0.21407402,0.17851385,0.0005868254,0.1884063,0.36401382,0.19958706,0.23217982
204,0.015532084,0.11726271,0.1292866,-0.07906594,0.06928626,-0.0710813,0.24910992,0.22257647,0.18458274,-0.14798617,0.23720779,0.20430638,0.027157249,0.00013660453,0.19533952,0.15977214,0.0714872,0.05148983,0.46559367,0.44313487,-0.07601999,-0.45098808,0.37591887,-0.16371109,-0.15301627
205,0.027827308,0.4142619,0.029403329,0.3485036,0.21564119,0.15384391,-0.1779393,0.35128874,-0.0168876,0.1593858,0.07758205,-0.084510446,-0.14908881,0.14381102,-0.26324186,0.05719815,0.19670379,0.0041046925,-0.081312254,0.14912729,-0.54148096,0.19965665,-0.19100003,0.056280047,-0.15305915
206,-0.049614433,-0.09020662,-0.26946038,0.2513729,0.09421998,0.06677581,0.030186724,-0.23004624,-0.12977113,-0.009050844,-0.37236458,0.107447445,0.45224357,0.060930543,-0.21072355,0.09782941,0.19284934,-0.03402139,0.14751276,0.053938705,-0.2244015,-0.087076455,0.3012677,0.073440045,0.23925611
207,-0.09889006,0.15914205,0.032859348,-0.1610832,0.03636779,-0.021862634,0.21915345,0.22126162,0.17729846,-0.055231873,0.03895807,0.15583989,0.27220014,-0.030842938,0.07113946,0.09209052,-0.0034099491,0.076151736,0.04126041,0.36219367,0.1893564,-0.24726166,0.14070903,-0.08526173,-0.167364
208,0.033603866,0.30070412,-0.09983298,0.28468868,0.12515518,0.07306756,-0.00011609594,0.055114765,-0.05206208,0.14627083,-0.12601708,-0.17599389,-0.14262503,0.09606891,-0.12753728,0.06001832,0.11978614,-0.08970186,-0.09289808,0.04288233,-0.2047993,0.14209132,-0.059230674,-0.040093288,0.0034956196
209,0.021494478,-0.1275505,-0.07877928,0.0644523,0.060727403,0.022185735,0.073697165,-0.22677498,0.0418062,-0.007761029,-0.22984762,0.20926605,0.32692218,0.12997457,-0.10636407,0.16144636,0.07937642,0.07233553,0.24675387,0.17472441,0.055362154,-0.0893924,0.31899872,-0.015790269,0.045466125
210,-0.012809403,0.23252475,0.07844551,-0.026682511,0.13005881,0.039363854,0.085982285,0.2788199,0.10748152,0.041478723,0.121122405,-0.10831037,0.13843057,-0.119084485,-0.0877408,0.1932415,0.066666916,0.17541234,-0.20383103,0.17623708,-0.1393289,-0.010748813,0.010953703,-0.041523352,-0.16803177
211,-0.022888048,0.05146443,-0.12260723,0.26631615,0.15052864,0.15529619,-0.020514537,-0.16632739,-0.031230245,0.08016469,-0.34056568,-0.019211657,0.2540084,-0.013366802,-0.10214512,0.049245138,0.06762568,-0.09785026,0.14148578,0.13479376,-0.11104953,0.26366496,0.093545556,0.2339431,0.12574631
212,0.011285797,-0.10075487,-0.07190562,-0.064173564,0.007588595,-0.1045457,0.31802315,-0.03797158,0.03699599,0.0066081285,-0.019438908,0.026795834,0.29739505,0.029485893,0.20371862,0.14160073,0.0932975,-0.1264222,0.17563154,0.32447067,0.27429572,-0.19131804,0.33872557,0.03757021,0.059051733
213,0.11426231,0.1981412,0.055416733,0.16540217,0.0815214,0.030122709,0.11590809,0.22457609,0.044661257,-0.056661643,0.18870947,-0.06128053,-0.13710847,0.21598384,0.017833011,0.1309348,-0.030546345,-0.18075219,0.2202109,0.34867856,-0.10908415,0.055528287,0.08440903,0.04982319,-0.12282335
214,0.110484585,0.022589616,0.054082546,0.27688515,0.07577362,0.053303234,0.023077002,0.19556664,0.036811076,0.019384123,0.09783144,0.03109511,-0.15542515,0.16977136,-0.05997259,0.17393285,0.18181358,-0.10557683,0.31351143,0.21898627,-0.4332578,-0.10990028,0.16001819,-0.026400052,-0.015838012
215,0.01803267,0.16890262,0.061411634,0.16422004,0.11770667,0.07485441,-0.106603846,0.24457562,0.051309343,-0.097766735,0.034881458,0.1714811,0.11180284,0.036285184,-0.11052519,0.09423065,0.14366795,0.10626083,0.07097912,0.16811335,-0.35276276,-0.06039549,0.06662314,-0.049998786,-0.07099613
216,-0.026504844,0.20243306,0.017673243,0.11481818,0.10389148,0.13828222,0.0044530444,0.090538196,0.008936442,0.06015172,-0.114207,-0.0072819376,0.16667615,0.034436196,-0.119467184,0.01878861,0.1800975,0.09119013,-0.21886025,0.110364735,-0.30093506,0.030380491,0.006310514,-0.07123805,0.012035757
217,-0.025690598,0.0017159265,-0.13811897,0.07501872,0.063563295,0.05726114,0.10010742,-0.1650678,-0.021634934,0.051180325,-0.286734,0.055993024,0.24902405,0.05605347,-0.09870222,0.1436902,0.113293216,0.004738884,-0.0011190616,0.10051578,-0.0070092417,0.08086378,0.19002216,0.14906159,0.05390057
218,0.015171375,0.07099541,-0.028543591,-0.07153085,0.06546894,-0.06535878,0.17004658,-0.015769597,0.113747895,-0.019933857,0.042732142,0.016393181,0.19321324,0.11661056,0.09106588,0.16546234,0.030522212,0.023350416,0.08288449,0.27141127,0.07427332,-0.06578558,0.14320594,-0.045654807,-0.012324864
219,0.042409156,0.12387424,0.011400178,0.17114449,0.07920658,0.07982147,0.048977483,0.086565055,0.026247546,0.024828374,0.006159633,-0.096173726,-0.07436701,0.043402314,-0.011824034,0.17375551,0.1288833,-0.15904155,0.10556764,0.21516395,-0.25787437,0.13395183,-0.0005092211,0.052152727,-0.08807692
220,0.026814442,-0.020683486,-0.042541556,0.17092353,0.102962494,0.046298303,0.10191692,0.014559183,0.0011919168,-0.16535832,-0.025988095,0.15631542,0.1446921,0.12060365,-0.018477654,0.37726775,0.07945905,-0.033896238,0.22537889,0.19159694,-0.13579439,-0.011891536,0.18350345,-0.028087702,0.03624647
221,-0.08981483,0.27673772,0.10682572,0.08745515,0.09689858,0.1249745,0.118257135,0.2595172,0.24182017,-0.12616521,0.17389928,0.049189337,0.123050846,0.05130235,0.18514961,0.50182074,0.16863595,0.12149154,-0.030876394,0.29966673,-0.39454564,-0.022210162,-0.00441544,-0.16473587,-0.09301679
222,0.1055525,0.30345482,-0.1101573,0.29733232,0.16685833,0.27724913,0.013173335,0.033551887,0.15402946,-0.12331416,-0.21629022,0.072434835,-0.00013023382,0.3283934,-0.16929772,0.38906157,0.11870515,-0.0032877326,-0.17160554,0.2774414,-0.564791,0.33557105,0.041475385,-0.0049363077,0.02201266
223,-0.1138842,0.07197284,-0.03377614,0.050641503,0.1479865,0.20882566,0.14600344,-0.08780618,0.19695732,-0.07963396,-0.06194582,0.17330639,0.22538887,0.11921388,-0.14818642,0.3862119,0.27149275,0.20326905,-0.034900576,0.37069806,-0.38956398,-0.09016009,0.15429062,-0.22698256,-0.14629492
224,-0.113894135,0.34202993,-0.027323112,0.18181707,0.19779086,0.21747117,-0.0037446488,0.14278136,0.106019,-0.113547646,-0.18250908,0.07587638,0.25849444,-0.05625574,-0.29192564,0.40409657,0.06631731,0.26868314,-0.21380858,0.20310062,-0.4169105,0.19075827,-0.038013298,-0.046542455,-0.13614994
225,-0.19221632,0.25301555,-0.16990982,0.10772547,0.102927685,0.17743917,0.15136278,-0.17072134,0.1364465,0.07776788,-0.3247034,-0.028515,0.3649703,0.026440177,-0.038403153,0.28925487,0.20350146,0.19102205,-0.22708824,0.21316504,-0.20147118,0.14497937,0.07535728,-0.039146744,0.025831569
226,0.05033084,0.057880253,-0.25193778,0.12297383,0.070588514,0.03830019,0.23040514,-0.21708122,0.09826573,0.014369281,-0.36592776,0.0059484877,0.37088612,0.1303266,-0.12810948,0.39809817,0.17269056,-0.06692942,-0.00058038905,0.2989731,0.04500608,0.26272082,0.10633065,0.019285247,0.08338198
227,-0.024069618,0.080309235,0.007359707,-0.013338736,0.090046376,0.122630894,0.3376919,0.16620918,0.23532584,-0.2137484,-0.11530645,-0.009998919,0.16895674,-0.02114306,0.115619324,0.4923182,0.059419036,0.06372584,0.075925976,0.3824002,-0.05543551,-0.041991137,0.212257,-0.13418433,-0.15176877
228,-0.031300917,0.27376083,0.064971805,0.11773835,0.09249444,0.21507119,0.049479585,0.14985287,0.16273904,-0.061996706,-0.03313905,-0.001149239,-0.009478558,0.13226576,-0.07985771,0.33844173,0.056958985,0.15153262,-0.0029229014,0.35948116,-0.19407886,0.27891406,-0.0005508419,-0.15268634,-0.14696226
229,-0.067465864,0.07990271,-0.11745866,0.23760754,0.06702358,0.2853289,0.07176656,0.0053149955,0.08525177,0.015089203,-0.16459763,-0.09303756,0.10928736,0.14125863,-0.24836227,0.50925815,0.13676274,0.17903599,-0.0071446225,0.22249651,-0.3599485,0.2793025,0.06527042,0.035455797,-0.013435915
230,-0.06554906,0.15156347,-0.07479135,0.07962574,0.044226866,0.14810999,0.12754278,0.035552025,0.27441007,-0.16090535,-0.12433049,0.017872648,0.42419747,-0.07119133,-0.04348691,0.39176714,-0.036972072,0.12154518,0.1821121,0.26717418,-0.06350553,0.08438149,0.09948553,0.055324025,-0.012821575
231,-0.10034249,0.23106828,-0.018716566,0.089528106,0.08013931,0.15245356,0.22319092,0.10811946,0.30012417,0.018554151,-0.10759439,-0.06904376,0.07822889,0.102799356,0.0709987,0.2685551,0.052496992,-0.07043159,-0.10253313,0.38402924,-0.13635482,0.08303128,0.032155987,-0.03900969,-0.044199627
232,0.07271507,0.08005375,-0.09437277,0.2709064,0.1190176,0.084092535,0.14221297,-0.09584357,0.064393684,-0.03749734,-0.25687328,0.04274149,0.074509695,0.22632088,-0.085563995,0.30046,0.0386251,-0.064141005,0.17109957,0.28169638,-0.08943306,0.08823749,0.083471626,-0.08712668,0.060369723
233,-0.06087373,0.12762758,0.018434305,0.012156374,0.108218536,0.10494212,0.09543195,0.18463494,0.16840954,-0.113823146,0.08476399,0.008363938,0.22258577,0.07863185,-0.08586959,0.3589979,0.13864133,0.25625157,0.021714322,0.28712603,-0.20389566,-0.07477733,0.13412899,-0.07213486,-0.17334127
234,-0.064019516,0.22660905,0.12615207,0.21415365,0.12186219,0.13734257,-0.037085313,0.06377566,0.088936284,0.12060203,-0.13662915,-0.08006268,0.21497932,0.0084470585,-0.23513554,0.4211104,0.043421745,0.05770867,-0.121190354,0.21627377,-0.3703391,0.25762814,-0.051974088,0.0841176,-0.007932261
235,-0.056868818,0.058509864,-0.0004799515,0.23187798,0.101953685,0.18056905,0.23705305,-0.0938705,0.18709859,-0.105147116,-0.3022934,0.033651408,0.3143714,0.118372,0.08983801,0.32192498,0.0471772,-0.050945375,-0.0497525,0.29178238,-0.025209568,0.069113985,0.15897463,0.07052994,0.24493165
236,0.016432721,0.14361778,0.011821002,-0.00045619556,0.049667295,0.079531975,0.24640636,0.008237794,0.24499321,-0.048686467,-0.02257233,0.16133627,0.106921695,0.16003887,0.12760757,0.20077407,0.03382562,-0.131741,0.050296586,0.52866644,-0.09011743,0.10014832,0.08903423,-0.16262355,-0.0259622
237,0.041895304,0.15404293,-0.037933417,0.33361846,0.13744877,0.25725994,0.18027931,0.11096878,0.15999267,0.014949992,-0.04722898,-0.02721503,-0.17526677,0.17338023,-0.08199772,0.42566288,0.29928493,-0.03248563,0.02760991,0.24712013,-0.45424843,0.050294004,0.04757783,-0.16419025,-0.06864618
238,-0.031809025,0.17995495,-0.06308711,0.15388137,0.15455036,0.20734261,-0.036036372,0.079451926,0.14351973,-0.2379327,-0.23874088,0.21506003,0.28108916,0.08710076,-0.18428884,0.38115284,0.08491056,0.28565365,0.13999338,0.34011042,-0.30830467,0.05336678,0.17123267,-0.17130715,-0.11040209
239,-0.20990767,0.27801195,0.014106935,0.054623105,0.12684877,0.27264625,0.03734737,0.14893557,0.18117836,0.08543578,0.0115484595,-0.15107065,0.2766174,-0.0060638455,-0.22869524,0.29744375,0.18835196,0.3422215,-0.33434588,0.2567965,-0.33315465,0.13516402,-0.018971354,-0.16080615,-0.25396064
240,-0.06499354,0.010500705,-0.28452972,0.30266893,0.0729297,0.19161022,0.10109495,-0.26744205,0.0039654877,0.085202456,-0.50842106,-0.057686366,0.37704474,-0.045463305,-0.29362223,0.348293,-0.038711447,-0.025506977,-0.014768045,0.10060517,-0.09744984,0.56598914,0.14295661,0.26736346,0.18525499
241,-0.09835749,-0.13748156,-0.07673453,-0.14544047,0.06767105,-0.0078653395,0.58295184,-0.0915485,0.29482037,-0.006099142,-0.12746988,0.061977006,0.3818289,-0.056907743,0.3139472,0.3787469,0.0019207299,-0.01606881,0.18492667,0.51142925,0.33718613,-0.22895797,0.31647012,0.049134187,0.025690138
242,0.20496093,0.33655456,0.1568372,0.18361698,0.107561246,-0.009569596,0.1427552,0.219803,0.10731997,-0.10844601,0.045695905,-0.11936648,-0.16057944,0.12445963,0.139394,0.2163768,-0.08690967,-0.08878556,0.14548445,0.31420484,-0.17881535,0.353557,-0.0329404,0.023696527,0.031091869
243,0.057263352,-0.12166031,-0.00880881,0.21534283,0.04707622,0.20143846,0.12059818,0.09129296,0.09636402,0.059487335,0.014646622,0.073114164,-0.0076105595,0.35313582,-0.012408546,0.1610038,0.23758036,-0.15912926,0.16917881,0.36640236,-0.3136788,0.07536048,0.1690172,0.101149365,0.029243592
244,0.02354297,0.09937516,0.05977293,0.16302483,0.042204816,0.0527497,0.18837523,0.19088323,0.059881996,-0.25346926,0.12893641,0.11357143,-0.001144164,-0.008739507,-0.04805235,0.22729503,0.009306659,-0.072543055,0.22006768,0.23936802,-0.37939364,-0.15441774,0.15923566,-0.0655034,-0.03403039
245,-0.1503661,0.28384137,0.090265445,0.15959756,0.10819715,0.10930983,-0.023083746,0.18568742,0.16570188,0.02142262,0.105611295,0.20047237,-0.11244872,0.13159357,0.009968005,0.13515154,0.12475397,0.08668844,0.08778229,0.20803805,-0.35079038,-0.109302685,0.043493934,-0.20376502,-0.16501248
246,0.016557239,0.27568638,-0.22594084,0.3037219,0.15018706,0.20373191,-0.11661831,0.046897933,-0.005167648,0.10690208,-0.19881885,0.018083474,0.1125028,0.22356339,-0.30705142,0.20872675,0.20275517,0.10450477,-0.25787893,0.10763199,-0.4452528,0.1225385,0.01406572,-0.118133776,0.06584982
247,-0.092640564,0.06490822,-0.018318579,0.058293894,0.1302179,0.14284663,0.062125627,-0.048568323,0.1269562,0.0027059997,-0.31930605,0.06556712,0.4537104,-0.034049038,-0.23367119,0.193546,0.17628352,0.18917677,-0.06752957,0.18397756,-0.009766951,-0.06495975,0.23994724,-0.011851931,-0.088597834
248,-0.10512705,0.3462023,-0.033669643,-0.025442109,0.07679086,0.08589482,0.1318127,-0.0046185367,0.09966355,0.08623959,-0.25763103,-0.13242368,0.3578533,-0.11730478,-0.1367802,0.1882568,0.0469909,0.25090024,-0.17654993,0.18625396,0.09210857,0.075614266,0.10352409,0.03948084,-0.041770358
249,0.113516994,0.004339656,-0.26479423,0.11645204,0.07926777,0.007183159,0.36888012,-0.27799276,0.057912476,0.23269428,-0.4255726,-0.16018268,0.29634047,0.090296574,-0.07872887,0.16647439,0.05757001,-0.095127374,-0.013537671,0.21259819,0.1626937,0.22879975,0.11055754,0.15535688,0.14858982
250,0.082919665,-0.11065659,-0.03130786,-0.039718036,0.09508276,-0.15089837,0.2980303,-0.079394355,0.080264166,-0.10187523,-0.13758099,0.05335992,0.30967203,-0.044330027,0.26464528,0.23548733,-0.020230835,-0.056882266,0.37736928,0.3158751,0.24103813,-0.084905565,0.38080263,0.08798839,-0.006095104
251,0.087892875,0.18687676,0.1501615,0.040408723,0.08805706,-0.008245641,0.15318416,0.49667448,0.06280411,0.024751682,0.22519825,-0.036229365,-0.11277636,0.1396894,0.15780565,0.18301344,0.046747208,-0.1260489,0.037626658,0.38916862,-0.10409797,0.114639975,0.05178731,0.013225738,-0.20949823
252,0.11254769,0.05321901,-0.0057328492,0.38186577,0.10419812,0.15359114,0.042504475,0.06616254,-0.08472062,-0.05830034,-0.038979344,0.030085143,-0.16225077,0.17166118,-0.1617037,0.12900439,0.119941205,-0.13304782,0.20616126,0.17381027,-0.4606289,0.21798249,0.15740182,0.05930743,0.10898788
253,-0.10964599,-0.015109722,0.058816362,0.043426145,0.02396308,0.07983542,0.11905068,0.13851313,0.12416228,-0.07715776,0.09225134,0.23490942,0.15724246,0.052614085,-0.01868406,0.08120502,0.09814609,0.07906302,0.22251293,0.29164237,-0.2270182,-0.20315681,0.21159026,-0.09615754,-0.062384788
254,0.01792166,0.2633087,0.056145076,0.23187634,0.10123855,0.15710011,0.023831207,0.21374974,0.021393606,0.13176826,0.013264912,0.0023725405,-0.0193944,0.05986877,-0.17840545,0.055191435,0.059070762,-0.0063304207,-0.12593248,0.052944843,-0.2664796,0.03289019,-0.0994157,-0.056668032,-0.039758403
