,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22
119,-0.4102799,0.38901412,-0.017665243,0.07132789,0.0021417702,0.12257202,0.41916636,0.42397812,0.59769934,0.16104496,-0.09159975,0.08273896,0.20815793,0.2218919,-0.02527789,0.17016125,0.078441,0.64178777,-0.22072594,-0.35986474,0.370986,0.07931391,0.24919711,0.001928458,1.4722531e-05,0.0016555066,0.059518076,0.0021417702,0.010908965,0.075571805,0.0027237535,0.009675356,0.033018943,0.00013291366,0.012097838,0.014774435,0.0111057935,0.030106295,0.005056719,0.016279422,0.009026581,0.00053994753,0.0012507108,0.16689396,0.021238245,0.0075667608
120,-0.189963,0.31584406,0.08462966,0.05480636,0.0033120497,0.2059281,0.6551807,0.4284335,0.23366407,-0.25074673,0.11838427,0.19051236,0.15042634,0.4164722,0.009306725,0.08170372,0.1922168,0.72996783,0.3554365,-0.084054105,0.26059628,0.07497462,0.5420274,0.103246436,0.048494756,0.0061426195,0.023982024,0.0033120497,0.033309754,0.052649397,0.018380828,0.051371127,0.00086457,0.0061109546,0.04418567,0.0036336032,0.08725722,0.00024934532,0.076143086,0.032095954,0.00048588417,0.33489788,0.00029484415,0.006917152,0.00087747624,0.0060618236
121,-0.29608366,0.24411806,0.2804141,0.08490835,0.027056264,0.15115437,0.5662863,0.44341817,0.05465245,-0.19174372,0.16846044,-0.11005762,0.12775695,0.5540654,0.12465935,0.112864845,0.3279307,0.51920545,-0.077227816,0.07645649,0.21140933,-0.08285889,0.78765243,0.013627521,0.021007426,0.0015589633,0.0051062074,0.027056264,0.04415946,0.007105072,0.0025741467,0.0007494038,0.00429066,0.07363386,0.0017415555,0.08515778,0.01704242,0.0022955448,0.024593763,0.12329245,0.00014373845,0.09131296,0.02245316,0.09773673,5.6379933e-05,0.033952083
122,-0.3149131,0.38711762,0.15258136,0.25895572,0.03702548,0.54284674,0.30317837,0.46797606,-0.19815022,-0.19798024,0.28331548,0.120201476,0.114222616,0.20364073,0.07482894,0.14690427,0.2691402,0.76715624,-0.053486697,-0.060801197,0.2697425,0.15964665,0.73717725,0.00011335518,0.13071783,0.0011557344,0.16017812,0.03702548,0.06579061,0.10607727,0.002696797,0.027637094,0.00071350514,3.906565e-05,0.006367761,0.016512366,0.015298965,0.023837773,0.0029713614,0.009970046,0.0011313177,0.0004828493,0.0061450102,0.035105456,0.0041723745,0.050128363
123,-0.21978629,0.3257314,0.26504213,0.15715261,0.10218623,0.37130642,0.29420686,0.4506782,-0.3236232,-0.084700726,0.5512999,0.21701805,-0.18931817,0.31521896,0.09176533,0.1052567,0.30910406,0.74640304,0.010603228,0.39826018,0.14324422,0.24432753,0.34436488,0.0016513688,0.0120825665,0.014818179,0.0010386014,0.10218623,0.0114262225,0.0002997218,0.018039081,0.0036215868,0.008619034,0.020202719,0.00018279409,0.0006048792,0.003975245,0.017385852,0.00078605197,0.112593204,0.16637796,0.00023862031,0.07801056,0.0074152183,0.00048553984,0.021123573
124,-0.53247637,0.4508681,0.097893275,0.27820873,0.09640387,0.13911441,-0.043486513,0.4642241,0.30580696,0.1394249,0.63508576,0.20215479,0.030461967,0.20558646,0.09099795,0.27147657,0.18356141,0.55937105,-0.13692176,0.26009366,0.30164498,-0.11905766,0.13098733,0.00056228583,0.05314412,0.0004466294,0.023523891,0.09640387,0.048745446,0.030584386,4.3578013e-05,0.065642536,0.0017391135,0.045013323,0.011539563,0.011803933,0.00097058894,0.07507579,0.00072437443,0.008407414,0.09753198,0.011691952,0.007207841,0.00070982747,0.0036470348,0.028520841
125,-0.45541763,0.52271575,-0.048721213,-0.007370054,0.024804708,0.04723691,-0.03169678,0.4675487,0.5671402,0.17142658,0.2929321,0.074985124,0.2757279,0.2657203,-0.069886036,0.2894926,-0.08730983,0.72282875,0.0010130787,-0.20854382,0.37598467,0.16817307,-0.07603915,0.035039656,0.0026444737,0.008106392,0.00321214,0.024804708,0.00015076477,0.0053017205,0.057326216,0.0033775344,8.098995e-05,0.06370171,0.00025217308,0.067564696,0.19503595,0.027238427,0.008623293,0.008704765,0.06858846,0.008562245,5.008273e-05,7.5803706e-05,0.07376662,0.023247661
126,-0.45839196,0.40663368,-0.16350697,0.14197633,0.02312113,-0.26875758,0.6147675,0.47543588,0.5147624,0.16821924,0.1522617,0.07531008,0.3642607,-0.0004541931,-0.09084584,0.14163196,-0.16433585,0.9680244,0.04851632,0.104280196,0.3854533,0.036628947,0.16093153,0.060978845,0.005887006,0.0003842438,0.082250394,0.02312113,0.00043503995,0.05390425,0.020273533,0.00026665107,0.02862412,1.8772489e-05,0.11820605,0.018409295,0.0002213138,0.026365086,0.05791154,0.006325907,0.01529054,0.06581971,0.00641199,0.01273054,0.033698563,0.041784935
127,-0.6170583,0.51417655,0.3189758,-0.012137696,0.04537868,-0.07630215,0.62957543,0.31642976,0.617846,-0.42109826,0.31573927,0.15429121,0.11461761,0.6602178,0.118255876,0.25148228,0.10787705,0.9053788,0.115241386,-0.21230653,0.6653602,-0.3243854,0.6814935,0.085144445,0.021271069,0.02457252,0.051301315,0.04537868,0.00031521302,0.0021894476,0.028551083,3.4104873e-05,0.0002587468,0.0033850572,0.032858074,0.0022118853,0.050772823,0.0065052668,0.006615509,0.011583098,0.0006666157,0.0053656045,0.070293196,0.20581916,0.00049592473,0.0623341
128,-0.4120219,0.34842342,0.32537627,-0.001751951,0.0035407958,0.19461751,0.5802064,0.47553027,0.24206108,-0.09810903,-0.14733267,-0.28445637,0.17671669,0.39159083,0.11409791,0.23033229,0.03975901,1.0788711,0.012953185,-0.13757585,0.2945122,-0.014480025,1.0452048,0.00013546688,0.022672452,0.07031221,0.00095284823,0.0035407958,0.0046309973,0.052011956,0.00021972666,0.0968138,0.0014993048,0.004016901,0.0007029891,0.0034154928,0.0016953159,0.01648394,0.003805445,0.002067806,0.00084324024,0.028399669,0.06439701,0.013687536,0.06288818,0.0045765834
129,-0.42939916,0.43809646,0.20193927,0.15547925,0.015761249,0.34201428,0.42084885,0.44259837,-0.31031284,-0.48282462,0.5892697,0.60113347,0.072148934,0.11401614,0.088915765,0.105434746,0.22116844,1.3322864,0.18672764,0.22846591,0.4607825,0.25576997,0.86618745,0.16810986,0.025051763,0.0014318863,3.11215e-05,0.015761249,0.0006695912,0.029160652,0.009866016,0.0035205763,0.0064125424,0.0008429175,0.17652231,0.02646028,3.0295155e-06,0.017234616,0.02696656,0.016860295,0.0048227143,0.03598982,0.0024607182,0.011518204,0.19208649,0.018313652
130,-0.4472072,0.39427745,0.46210864,0.23268051,0.011927005,0.32776222,0.26436618,0.47584575,0.071876414,-0.08891776,0.48470414,0.04393334,-0.29844213,0.698163,0.19902131,0.35429198,0.110858805,0.6521061,-0.08115027,0.58194774,0.1377861,-0.2194829,0.33992758,0.03818045,0.021126615,0.0020514678,0.003825892,0.011927005,0.052473385,0.00043901248,0.0026537362,0.002633055,0.056132447,0.013216621,0.008127325,0.033361178,0.02549861,0.0016069704,0.009667755,0.003167043,0.012883431,0.0015754056,0.0056349635,0.0207766,0.02446901,8.651173e-05
131,-0.8465211,0.73037094,-0.004857894,0.121406615,0.00093862653,0.027923096,-0.14675137,0.3783045,0.6386412,0.2854861,0.4043505,0.46510193,0.30328044,-0.011032566,-0.07647444,0.38130057,0.11423234,0.890788,-0.18556422,-0.3428626,0.49006793,-0.03740805,0.40834337,0.019699119,0.0037745899,0.020838488,9.374119e-05,0.00093862653,0.005720701,0.01540306,0.004153768,0.026616136,0.011132392,0.0036645215,0.013206696,0.06879268,0.00534863,0.009745309,0.021433642,0.002840658,0.045572214,0.017080212,0.000120758006,5.288318e-06,0.01257069,0.017063152
132,-0.34488094,0.42998543,-0.08146818,-0.01928202,0.06787913,0.17489983,0.44774476,0.5508927,0.35347867,-0.20563857,0.21290988,0.06453381,0.22549133,0.1941202,-0.08515434,0.08009042,-0.15070966,1.0617864,-0.012982354,0.13290173,0.27959287,0.18042451,-0.06592068,0.009192328,0.0015952277,0.00345747,0.0018509516,0.06787913,0.00138298,0.04036284,0.00014217634,0.00017347823,0.02281064,0.12650757,0.001571115,0.009143337,0.012140386,0.020146884,0.0064877537,0.087136336,0.008713714,0.0072555994,0.009106789,0.04359253,0.022356633,0.057671998
133,-0.6276212,0.3737053,0.26764524,0.061557624,0.060040146,-0.17328082,0.7229659,0.48282802,0.6429107,0.06319596,0.25427175,0.13190795,-0.0963095,0.43163317,0.11883612,0.28050712,0.19417869,0.7888564,-0.027885579,0.20019518,0.35693774,-0.15194242,0.5732204,0.039318554,0.0098312255,0.022811564,0.01207946,0.060040146,0.027267024,0.0024204538,0.058102734,0.001023405,0.005190973,0.020105993,0.03324381,0.021360414,0.0047419146,0.0040203314,0.07425981,0.013256596,0.008100104,0.004222154,0.19395117,0.00846173,0.022634974,0.0046138912
134,-0.63744426,0.56555784,0.21648242,0.060393773,0.043980565,0.22013791,0.39923602,0.5055836,0.523325,-0.36937857,0.13504934,0.16576293,0.2627495,0.4452529,0.05869496,0.3520136,0.22401077,1.0032762,-0.012742048,-0.42614055,0.46231592,-0.20624457,0.8220728,0.007406741,0.072099954,0.016897844,0.0025423602,0.043980565,0.02169494,0.25881985,0.011006406,2.8281625e-06,0.0047713644,0.036728017,1.1562172e-06,0.016912658,0.009088214,0.0016607642,0.07344715,0.058237843,0.019684143,0.031141574,0.015175477,0.008104873,0.00083608617,0.035457525
135,-0.11095127,0.32055706,0.280924,0.00781112,0.012538756,0.35070992,0.60962003,0.62331426,-0.16188957,-0.14857814,0.07611383,-0.0154161155,-0.048933342,0.37389913,0.08643765,0.022494394,0.13870068,0.9686793,-0.033670995,0.087748356,0.14979564,0.32852116,0.7286877,0.103548355,0.007103551,0.016141308,0.0026921986,0.012538756,0.021853667,0.005103303,0.005935072,0.0104233315,1.3922535e-05,0.070952624,0.04915911,0.024614321,0.015698599,0.005597226,0.0044067088,0.08444506,1.4746296e-10,0.011331465,0.0103243375,0.024088183,0.00744441,0.01213669
136,-0.56700236,0.32801494,0.20699054,0.34501368,0.01478255,0.3866207,0.44616747,0.55308115,-0.08407365,-0.19576865,0.69259524,0.3631196,-0.022408823,0.29904395,0.103219405,0.12583975,0.37339845,1.0105282,-0.027075063,0.44580072,0.3191568,-0.0040239394,0.68381345,0.004521608,0.027100198,0.0072646462,0.040291093,0.01478255,0.10596885,0.0056293616,0.015700717,0.03928687,0.04961034,0.037625033,0.0186379,0.025275355,0.038752846,0.0071446467,0.007067748,0.015565716,0.16987099,0.034049798,0.028710755,0.0013576371,0.07386216,0.016992474
137,-0.5930988,0.5663177,0.30687222,0.12749736,0.018831067,0.5188974,0.052312948,0.48369375,0.3198335,0.0036596432,0.66153705,0.25441068,-0.07619719,0.50560915,0.105325356,0.39990237,0.2202332,0.68580556,-0.10987059,-0.057760745,0.2710233,-0.07178887,0.44926217,4.061728e-06,0.034339532,0.017712768,0.02601406,0.018831067,0.09780674,0.011535605,0.028953332,0.0027654576,0.09060404,0.17043176,0.0061970567,0.012982887,0.0010244988,0.01960231,0.017423604,0.004974661,0.00020279667,0.010023078,0.00061220035,0.0012086125,0.0047949464,0.034392204
138,-0.45698765,0.50401974,-0.09455969,0.11783043,0.037543815,0.12881373,0.19846362,0.5757325,0.27506232,0.13626187,0.2054127,0.31781185,0.2718987,0.077195466,-0.11417159,0.12657657,0.03447333,0.867692,-0.18634737,0.024534803,0.27331507,0.25664994,0.3054533,0.0015525596,0.011049764,0.0020683203,0.00028876378,0.037543815,0.007268303,0.031594,0.004358884,0.012181584,0.004139613,0.025282653,0.032080762,0.09243707,0.0596588,6.738091e-05,0.019945292,0.018856287,0.003638533,0.005488218,0.0055247503,0.003230038,0.0027496954,0.120654255
139,-0.53560317,0.39410764,0.06655457,0.08934218,0.06995604,0.14366303,0.6127505,0.5029487,0.42583695,-0.16316882,0.32067156,0.20493373,0.07563439,0.3659265,0.033845276,0.1525105,0.079464436,0.8598646,-0.1131232,0.1344016,0.29685435,0.037038565,0.19527659,2.2835802e-06,0.0041014273,0.012949677,0.008297056,0.06995604,0.0031087908,0.045223694,0.004751148,0.002056397,0.000113164904,0.015693955,0.000116229756,0.0072629484,0.0031556,0.037593704,0.0035855651,0.0014152672,0.0014951599,0.0048087197,0.00016319647,0.015881319,0.033700906,0.0046290173
140,-0.55877787,0.41659755,0.26615012,0.058764502,0.0034704125,0.05687081,0.50070125,0.4441604,0.62502414,-0.03368711,0.11988425,0.15739608,-0.014053634,0.5599291,0.11044356,0.24406463,0.2598958,0.7777079,-0.07863251,-0.25443754,0.3400061,-0.097092286,0.6952639,1.8765426e-06,0.016281351,0.00069054717,0.0069679357,0.0034704125,7.0243106e-05,0.035077825,0.0005711154,0.060686383,0.00023135122,0.016352303,0.013671302,0.0151763195,0.02140289,0.007945365,0.028436657,0.0016652218,0.08473939,0.04144781,0.014259427,0.034988955,0.01909108,0.00526125
141,-0.3936305,0.3695627,0.17224552,0.086944744,0.008200821,0.4469862,0.38929057,0.5385394,0.13356292,-0.13709173,0.054443702,0.09066256,0.27004737,0.32231957,0.043493096,0.044118673,0.15452473,0.978707,-0.13265081,-0.07964122,0.28798795,0.08529669,0.7647926,0.0011777373,0.020744001,0.109308586,0.0024158256,0.008200821,0.096122056,0.00012573671,0.0075948494,0.019799428,0.09070083,0.0019967144,0.00392131,0.010431671,0.05702386,0.049878273,0.0013343854,0.016315958,0.051996417,0.00078693416,0.01123598,0.024007024,0.016281342,0.020045938
142,-0.43241334,0.3089225,0.17440471,0.12903307,0.0044330386,0.43724665,0.5020435,0.5507869,-0.058217257,-0.23173267,0.44578716,0.32859948,-0.03957992,0.25438622,0.051080737,0.1066852,0.2592275,0.9749312,-0.014973175,0.26248208,0.27767086,0.20103437,0.6143389,0.0324711,0.01094858,0.039607495,0.00026197132,0.0044330386,0.0018078352,0.0072877244,0.06294587,0.019444719,0.003645015,0.029234333,0.022312315,0.0027637722,0.016750865,6.505598e-05,0.002511833,0.0026996145,0.0034846184,0.025777373,0.012623235,0.015196561,0.07611609,0.08040598
143,-0.48191315,0.37004012,0.3222331,0.22595192,0.0013739923,0.2961835,0.24777634,0.5478273,0.21272194,-0.13059393,0.41646856,0.39992207,-0.16382721,0.50864035,0.1564022,0.49060988,0.2757509,0.740398,-0.11211963,0.14591414,0.19712223,-0.066270925,0.51184654,0.018506454,0.001971174,0.023608552,0.03823239,0.0013739923,0.001332622,3.7692265e-05,0.05287538,0.0032494394,0.02394501,0.021684129,0.13237183,0.015002022,0.0017441701,0.036554724,0.22053343,0.007763245,0.0787316,0.014997425,0.00087783765,0.0025910325,0.025535168,0.006990849
144,-0.40991366,0.60851264,0.114047386,0.13883401,0.00016990413,0.1419629,-0.014327114,0.5789205,0.37679118,0.12396892,0.182908,0.3645597,0.053617857,0.31203136,-0.011709157,0.18595886,0.054663215,0.5226784,-0.2256534,-0.06843174,0.20528622,0.12560588,0.30429214,0.084390156,0.0030798507,4.197873e-05,0.010852924,0.00016990413,0.002086854,0.001128627,0.09508731,0.0062834597,0.0065096966,0.0073614926,0.03516333,0.007474819,0.0027257402,0.020858362,0.014440685,0.00063229824,0.00077944784,0.051865593,0.011889079,0.0016952053,0.018851433,0.027490739
145,-0.40883505,0.4154111,-0.12868764,0.12737206,0.022037711,0.17935102,0.53275204,0.568805,0.4052972,0.12361659,0.10211387,0.13923325,0.2807804,0.1318692,-0.0695606,0.08929418,0.0017412659,0.77218986,-0.22146522,0.05415912,0.20755973,0.15384394,0.09017136,0.008956796,0.044118766,0.015277845,0.007545419,0.022037711,0.040024325,0.03295089,0.017173816,0.012087759,0.045152623,0.020135365,0.041283768,0.037270643,0.045160215,0.04302125,0.02086695,0.014812021,0.00010557615,0.020041784,0.011546687,0.010332267,0.00066931057,0.01069357
146,-0.5358199,0.43784964,0.20535089,0.016984064,0.013136727,0.11390309,0.68209976,0.5127504,0.52525157,-0.19813019,0.2467249,0.3867319,-0.005951056,0.5240701,0.10017404,0.18868753,0.30575088,0.6896601,-0.023710918,-0.18544091,0.31248605,0.039381444,0.49725896,0.004226878,0.059493158,0.012551209,0.004405913,0.013136727,0.0191692,0.039232586,0.08345773,0.000969114,0.028211247,0.0011117996,0.07376424,0.006260297,0.00025054315,0.03085747,0.057828095,0.01338427,0.010897396,0.04284073,0.018864531,0.0008481903,0.073807016,0.0044533145
147,-0.2289888,0.24456523,0.23257329,0.1225075,0.0052209795,0.29164916,0.5514241,0.7116397,0.35498852,-0.049422875,-0.054633535,-0.03444466,0.12466492,0.5793212,0.0924531,0.063622735,0.27385885,0.5771233,-0.24345295,-0.105013885,0.10102482,0.08271443,0.766462,0.033215318,0.010627372,0.0030754544,0.0001413315,0.0052209795,0.04038401,0.03887867,0.091956325,0.10924466,0.10291287,0.085918136,0.030627832,0.0541888,0.0071229134,0.0034131305,0.000100165395,0.023698863,0.00018336573,0.0056180046,0.05209332,0.0064049037,0.093824916,0.0014897509
148,-0.34044954,0.27602884,0.07617915,0.15872528,0.0021025238,0.5286439,0.5751903,0.5658794,-0.09339548,-0.18490863,0.24908522,0.30945772,0.13535802,0.19875272,0.006131448,0.011470982,0.36833304,0.7944279,-0.17464358,0.028163128,0.23065916,0.25305417,0.74238336,0.023624895,0.0009265193,0.01888372,0.0010814227,0.0021025238,7.557821e-07,0.0834033,0.012101216,3.3328983e-05,0.016976204,0.005431259,0.015106203,0.0002152849,0.0046356632,0.0007500128,0.0134655135,7.3727438e-06,0.005111406,0.0010557413,0.0808033,0.0013865274,7.4189076e-05,0.0007114445
149,-0.22301613,0.20968215,0.36239097,0.23730525,0.10869919,0.5585081,0.42079335,0.5279379,-0.1287731,-0.28046885,0.35881492,0.30676737,-0.25293618,0.6111998,0.14389655,0.13812959,0.42219087,0.5288662,-0.104809344,0.20240706,0.10101265,0.14098889,0.6206585,0.011034895,0.007558514,0.039168775,0.0726886,0.10869919,0.004923212,0.006316475,0.0021798625,0.0032803854,0.023765115,0.00041546221,0.017300101,0.001503169,0.024079768,0.0035599875,0.008718444,0.01930638,0.017062433,0.030900571,0.01030311,0.04732981,0.0132179875,0.086889654
150,-0.24588148,0.34836894,0.15197968,0.28967586,0.0011009211,0.32562128,0.009609205,0.4614352,0.05591891,0.22396503,0.2798298,0.45958486,-0.031284682,0.3233728,0.022525743,0.15175757,0.41303122,0.312903,-0.33615327,0.038564038,0.2063227,0.15868507,0.4529252,0.07402511,0.0006982187,0.013089779,0.03798596,0.0011009211,0.0010512655,0.0015408,0.00018238019,0.016094185,9.467597e-06,0.00013070194,0.22909608,0.0009740516,0.024413615,1.0140572e-05,4.7711514e-05,0.09659074,0.0027813627,0.00037574663,0.00010345486,0.07760159,0.022318287,0.007896452
151,-0.17476802,0.35674608,-0.15620998,0.22792378,0.01699499,0.57541573,0.19607154,0.47818387,0.17229654,0.04286605,0.2579334,0.23552315,0.26103693,0.13808103,-0.089450926,0.18398674,0.08961206,0.3840499,-0.27678788,0.117430344,0.13498293,0.26183802,-0.092914775,0.068118796,0.0145859765,0.0022959711,0.07259139,0.01699499,0.12845631,0.15339479,0.011604143,0.00028183646,0.0013747812,0.024747137,0.025677428,0.0047382023,0.003547632,0.044981226,0.061543364,0.008883876,0.00024904264,0.00026672508,0.01634984,0.0146819055,0.06763793,0.020183353
152,-0.266417,0.36603728,0.11320403,0.06039066,0.10060613,0.00986567,0.42065817,0.4020813,0.51307184,0.1694165,0.2731297,0.38195992,-0.10654276,0.4030445,0.06124571,0.12642269,0.2890231,0.20757748,-0.109906815,-0.06128197,0.21810317,0.22744894,0.038877927,0.029990612,0.011878236,0.0026641681,0.0075766365,0.10060613,2.0964768e-05,0.011553204,0.05377219,0.05578565,0.024520975,0.12321265,0.016551219,0.03206665,0.0023834074,0.057464596,0.00021605693,0.057678852,0.0014019172,0.05412928,0.024445543,0.09818315,0.02133128,0.0053691333
153,-0.16637355,0.2008817,0.0100031905,0.17054458,0.012999628,0.050687823,0.24356417,0.50011486,0.5510644,0.07593628,-0.12622155,-0.06703359,0.32874325,0.35390478,-0.037920054,0.08372802,0.2197483,0.27675983,-0.19934522,-0.17937142,0.1756329,-0.042095874,0.30882293,0.048493147,4.167598e-05,0.03920127,0.00021809131,0.012999628,0.030461553,0.010543179,0.0017393666,0.046195127,0.023228703,0.017438753,0.044446986,0.011585014,0.0004451144,3.065725e-05,0.0053174286,0.06560756,0.03330668,0.053482544,0.014509611,0.0011951011,0.04477146,0.06655462
154,-0.15067771,0.20428036,-0.018654034,-0.0035844957,0.06415162,0.32393205,0.46176648,0.42358696,0.07487877,-0.05295719,0.033556838,0.0036563054,0.23165819,0.12791213,-0.00025853515,0.012885652,0.12207588,0.5392341,-0.07076998,-0.22612871,0.16923684,0.29258293,0.4217138,0.0030628666,0.0002737655,0.010916264,0.012461846,0.06415162,0.00031447233,0.035478868,0.048486784,9.025972e-05,0.00050317304,0.021975057,0.012553416,0.009700479,0.027649509,0.04631069,0.014754913,0.0026257639,0.023795297,0.003809199,0.0038300073,0.01569607,0.024350451,0.05590073
155,-0.11750858,0.08213104,0.21425831,0.1378808,0.02655175,0.20434943,0.5023567,0.40457886,-0.21802363,-0.22592986,0.34552878,0.2179,-0.1183564,0.341299,0.10064536,-0.012626216,0.29656497,0.47505003,0.061981536,0.24815452,0.15582663,0.1673033,0.46399513,0.015483638,0.010984355,0.018527243,0.00091636356,0.02655175,0.004070429,0.0047999937,0.027815027,0.00013399747,0.026609834,0.07496789,0.060099423,0.00045673628,0.0002323848,0.0039424733,0.01581972,0.012536843,0.011122815,0.0432766,0.013208319,0.02916349,0.04397487,0.0044388636
156,-0.26706073,0.20175026,0.22679622,0.21632862,0.102172755,0.25161672,0.083278306,0.3672537,0.029881736,-0.007929675,0.28895772,0.07113762,0.189642,0.3996604,0.10473653,0.20661277,0.3661039,0.23694251,-0.094059974,0.053883757,0.11233385,-0.14139044,0.5501493,0.0039436533,0.0036207906,0.001988792,0.02554782,0.102172755,0.0046806117,0.009301311,0.044556648,0.0023616755,0.014025167,5.016369e-06,0.05135381,0.22218308,0.018600687,0.007989637,0.0046221893,0.11513364,0.0070423344,0.057303518,0.012826722,0.010395247,1.3175174e-05,0.08968225
157,0.0044851005,0.30228683,-0.022522459,0.050419174,0.10760277,0.3734822,-0.069805205,0.35969988,-0.10443705,0.08830185,0.2669653,0.10757485,0.248738,-0.007565465,-0.07661892,0.122430235,0.04841538,0.427631,-0.106301844,-0.039515723,0.16533104,0.3210563,0.038040504,0.16271165,0.011702865,0.025968408,0.0077162846,0.10760277,0.044069834,0.053128686,0.0003102684,0.014072772,0.020618498,0.07345281,0.011344536,0.085748434,2.443666e-06,0.0004941868,0.039321434,9.3715105e-05,0.0036622363,0.02056198,0.03362679,0.0006306114,0.0015885575,0.016750764
158,-0.20953766,0.22955133,-0.0015569348,0.14974242,0.011514713,-0.090643875,0.26779777,0.33083197,0.06971324,0.1588955,0.3584867,0.173555,0.005840134,0.06436908,-0.017855331,0.083939895,0.013962268,0.3532064,-0.005630439,0.4153293,0.19109152,0.13397579,-0.26701757,0.0006804651,0.038017556,0.030501505,0.00047550138,0.011514713,0.0026272242,0.048118174,0.0008405302,0.0018133979,0.037302375,0.002246134,0.038479865,0.03705736,0.028646069,0.019780066,0.021032238,0.0008591777,0.02892104,1.8192382e-05,0.01848006,0.01482131,0.008293191,0.0009127526
159,-0.4888477,0.36510095,0.08125173,0.07505104,0.0008344176,-0.19963849,0.09139852,0.21326032,0.70728207,0.06775355,0.3630185,0.05356516,0.15500474,0.29100892,0.07747921,0.31855297,0.06307556,0.2710735,-0.025681926,-0.28791654,0.3400671,-0.34103376,0.047419492,7.131076e-05,0.003800273,0.00056455086,0.00884161,0.0008344176,0.004905975,0.020555988,0.00095874304,1.5047862e-05,0.0016735727,0.12062577,0.027826617,0.0064644865,1.7415022e-07,0.066345915,0.015342562,0.019187886,0.008042241,0.0066620205,0.0004143342,0.05020603,0.002208292,0.00016117304
160,-0.10818586,0.29363227,-0.015206847,-0.118122146,0.023082634,-0.020956948,0.24562478,0.35652372,0.283212,0.04736278,-0.22480203,-0.20823976,0.29515216,0.20827156,-0.06332018,0.07776026,-0.1606584,0.5642417,0.045529224,-0.38334963,0.1947795,0.1285024,0.2734863,0.031236086,0.027119279,0.020074133,0.011768865,0.023082634,0.005702757,0.004419342,0.07333086,0.0007454427,0.032146875,0.013628032,0.0014617419,6.224278e-05,0.14485557,0.0035208114,0.051684983,0.0017864832,0.043387122,0.00904312,0.000109913984,0.016717656,0.009283374,0.019654086
161,-0.2678415,0.12996899,-0.0150890695,0.07272866,0.00018585066,-0.043660633,0.69306177,0.30942976,-0.13306911,-0.19309106,0.25726515,0.024008619,0.17674248,0.01374386,-0.0021295696,-0.061044373,0.23672217,0.82148784,0.06780268,0.27830744,0.30261,0.06362058,0.50544286,0.030750928,0.00085371465,6.181217e-06,0.016080884,0.00018585066,0.0014353672,0.0055043753,0.0056199147,0.008566505,0.00520593,0.0196862,0.0050596013,0.00054655457,4.0791165e-05,0.00037281957,0.03324069,0.19866626,0.0033587934,0.0020889197,0.04011952,0.04500701,0.0039124815,0.006515733
162,-0.3418532,0.26465777,0.44360867,0.02449591,2.8086147e-06,0.35609177,0.22650938,0.3098639,0.112815775,-0.33646795,0.42439762,0.02285292,-0.1879052,0.61121035,0.2817328,0.3152508,0.27575505,0.5097686,0.15440284,0.035716884,0.22765484,-0.17655832,0.614553,9.731604e-06,0.08788414,0.004483106,0.00023015405,2.8086147e-06,0.0006141948,0.00031204594,0.008167782,0.109982245,0.11077678,0.007171782,0.010639557,0.0010912167,0.024107313,0.06363054,0.024792079,0.017481396,0.0003658249,0.023038859,0.0029046915,0.035785265,0.061087973,0.00016571322
163,-0.26038495,0.3099143,0.079652905,0.14319997,0.07743174,0.26837564,-0.090265356,0.41398752,-0.0645403,0.15747628,0.099204965,0.1174367,0.114210606,0.04735919,-0.010624617,0.14117065,0.07338306,0.6087934,-0.0573877,0.07811351,0.17403921,0.20675448,0.42295662,0.011851474,0.0039227274,0.018832738,0.009674793,0.07743174,0.12481247,0.004960393,0.0010971114,0.020925198,0.025156347,0.0013784396,0.07589989,0.037102386,0.071603954,0.0014336371,0.009484778,0.04543254,0.03724828,0.0049501183,0.0038310569,0.00040292167,0.060484815,0.011947576
164,-0.40476438,0.42592543,-0.07643654,0.15336244,0.0022656594,0.1523694,0.12208283,0.32911724,0.08852018,-0.010321233,0.52847147,0.24324337,0.10380993,-0.020833034,-0.07194366,0.13528933,-0.038046997,0.7213492,0.001576588,0.32113498,0.29493862,0.15177336,-0.12653424,0.0044152387,0.079150304,2.1227406e-05,0.010158753,0.0022656594,0.056408744,0.029791173,0.0020747737,0.029903717,0.029165242,0.028583024,0.00018322995,0.00084067654,0.008090305,0.0018315489,0.009212955,0.004447314,0.0119627025,0.0022672345,0.00057303126,0.0007693889,0.06353506,2.851028e-05
165,-0.5202081,0.50115615,0.20894913,0.037719637,0.005340106,-0.16740912,0.2693656,0.30240503,0.65647626,0.13400078,0.2958555,0.08684189,0.13213012,0.33470488,0.040884234,0.317592,-0.008428176,0.5467378,0.005852968,0.15302914,0.2664017,-0.12060373,0.031122522,0.0044803107,0.09448607,0.06016764,5.1225707e-05,0.005340106,0.0032814739,8.292396e-05,0.02058843,0.0044156327,0.04038272,0.010707878,0.0072261626,0.1838024,0.0033512567,0.002574956,0.009555182,0.00038919834,0.033999488,0.0055606593,0.19279243,0.010567104,0.082525946,0.00042452122
